LEAK_ID,RPT_TYPE,RPT_DATE,ADDRESS,MAIN_ST,CROSS_ST,PIPE_SIZE,PIPE_TYPE,YR_INST,TWENTIES,PLR_INST,LEAK_TYPE,LEAK_QUANT,ANOD_INST,COAT_TYPE,COAT_COND,SOIL_TYPE,FOREMAN,WSM_NBR,REPAIR_HRS,MAN_HRS,REMARKS,LAT,LON
64121,MAIN,1/4/13,ARLINGTON AVE,20' E/W ARLINGTON AVE,5' S/S 29TH PLACE,12,C.I.,1919,0,21480,,1,,,,,FIERROZ,122-189,8,40,"WE LOCATED 12"" CI MAIN. SOUNDED SERVICES AND MAIN WE HAD TO DIVERT TRAFFIC AROUND US AND WORK AREA.",34.02812857,-118.3176839
64245,MAIN,1/23/13,5528 BUCHANAN ST,1' W/W AVE 56,,4,C.I.,1919,0,26544,ROUND CRACK,1,,,,,SOLIS,154-228,8,16,"BROKE OUT; EXCAVATE; EXPOSE; ROUND CRACK, USED A 360 DEGREE REPAIR CLAMP. BACKFILL & TEMP W/ OIL. LEFT SAFE & CLEAN.",34.11836386,-118.1970695
64567,MAIN,2/6/13,6840 SANTA MONICA BLVD,20' N/S SANTA MONICA BLVD,50' E/E MANSFIELD AVE,6,C.I.,1919,0,26242,RUST HOLE,1,,,NONE,CLAY,SPEARS,144-183,5,12,"REPAIRED 6"" C.I. MAIN BLOW OUT WITH 6""X 12"" 360 DEGREE CLAMP. TBID# 1307783",34.09065139,-118.3401775
64581,MAIN,2/18/13,6838 SANTA MONICA BLVD,30' E/E MANSFIELD AVE,30' N/S SANTA MONICA BLVD,6,C.I.,1919,0,26242,RUPTURE,1,,,,C,GONZALES,144-183,11,44.5,"FOUND LEAK ON 6"" C.I. MAIN CUT IN 3' FO 6"" D.I. WITH TWO UNIONS",34.09065123,-118.340244
64741,MAIN,3/11/13,6902 SANTA MONICA BLVD,20' N/S SANTA MONICA BLVD,35' W/W MANSFIELD,6,C.I.,1919,0,26242,,1,,,,,SPEARS,144-183,12,42,"SET UP TRAFFIC AT 6902 SANTA MONICA BL. CUT IN 5' OF 6"" D.I. PIPE. BACKFILLED 7'X 14' EXCAVATION. JOB SITE SAFE, WORK COMPLETE.",34.09065016,-118.3406635
66632,MAIN,12/12/13,6840 SANTA MONICA BLVD,20' NS SANTA MONICA BLVD,116' EE MANSFIELD AVE,6,C.I.,1919,0,26242,RUST HOLE,1,,,,CLAY,FIERROZ,144-183,7.5,30,"FOUND THE ST RAISED AND MUD. WE MADE REPAIR ON 6"" CI MAIN. LOTS OF TRAFFIC",34.09065194,-118.3399545
66886,MAIN,1/3/14,SANTA MONICA BLVD/ SYCAMORE AVE,20' NS SANTA MONICA BLVD,22' EE SYCAMORE AVE,6,C.I.,1919,0,26223,"RUST HOLE, SPLIT",1,,,,,SALDIVAR,144-183,12.5,37.5,"MADE REPAIRS ON A 6"" C.I.MAIN LEAK.",34.09064509,-118.3426124
67010,MAIN,3/30/14,7000 SANTA MONICA BLVD,20' NS SANTA MONICA BLVD,61' WW ORANGE DR,6,C.I.,1919,0,26242,,1,,,,,SALDIVAR,144-183,11.5,23,"MADE REPAIRS ON A 6"" C.I. MAIN LEAK",34.09042311,-118.3416354
67112,MAIN,7/10/14,929 N NORMANDIE AVE,310' NN LEMON GROVE AVE,30' EW NORMANDIE AVE,8,C.I.,1919,0,26494,SPLIT,1,,,,,LUCERO,144-195,16,31.5,"ARRIVED ON JOB, SET UP TRAFFIC, LOCATED A MAIN LEAK, BROKE OUT AND EXCAVATED, MAIN REPAIR BY REPLACING 9FT OF 8"" PIPE, BACKFILLED AND TEMPED A MAJOR CLAEN UP, PICKED UP TRAFFIC. LEFT JOB SAFE.",34.08718841,-118.300507
41578,MAIN,3/10/10,6700 SANTA MONICA BL.,19' N/S SANTA MONICA BL.,35' W/W LAS PALMAS,6,C.I.,1920,1,27053,SPLIT,1,,,,,RODRIGUEZ,144-186,10,30,"SET CONES AND WARNING SIGS DRILL HOLES, BROKE OUT AND EXCAVATE, FOUND LEAK ON 6"" MAIN CUT OUT 4""(SPLIT) REPAIR WITH 4' OF D.I. AND 2 MECHANICALS, BACKFILLED, CLEANED AND LEFT JOB SITE SAFE.",34.09066042,-118.3365024
40923,MAIN,5/20/10,153 N. LUCERNE BLVD,22 E/W LUCERNE BLVD,512 N/N 1ST ST,4,C.I.,1920,1,26869,SPLIT,1,,,,,J. RODRIGUEZ,138-189,4.5,13.5,"FOUND SPLIT ON4"" CI.I. MAIN. REPAIRED WITH 4X20 360",34.07451587,-118.3248647
40839,MAIN,8/17/10,341 N. LUCERNE BL.,520' S/S ROSEWOOD AVE.,22' E/W LUCERNE BL.,4,C.I.,1920,1,26694,RUPTURE,1,,,,,J JIMENEZ,140-189,6.5,13,"FOUND RUPTURE ON 4"" C.I. W.M. REPAIRS COMPLETE.",34.0774367,-118.3248749
42552,MAIN,11/10/10,727 S. GRAMERCY PL,22 E/W GRAMERCY PL,215 N/N 8TH ST,4,C.I.,1920,1,27374,,1,,,,,R.GONZALES,132-192,8,16,"FOUND LEAK ON 4"" CI MAIN. CUT IN 5' OF 4"" DI WITH 2 UNIONS. #1210440",34.05873464,-118.3132182
43321,MAIN,12/14/10,1042 FLORENCE AVE,38' N/S FLORENCE AVE,72' E/E KANSAS AVE,12,C.I.,1920,1,26788,RUST HOLE,1,,,,,BRONKO ANDESON,102-198,8.5,17,"FOUND SINKING PATCH IN STREET. EXCAVATED DOWN TO MAIN. FOUND RUST HOLE IN 12"" CI MAIN. MADE REPAIRS. BACKFILLED WITH BASE OILED AND COMPLETED JOB.",33.974578,-118.2933515
42894,MAIN,2/22/11,2003 N OXFORD AVE,19 E/W N OXFORD AVE,48 S/S LOS FELIZ BLVD,4,C.I.,1920,1,27311,RUST HOLE,1,,,FAIR,CLAY,CHESTERTON,150-192,,,FOUND RUST HOLE. USED 360 TO MAKE REPAIRS.,34.10766384,-118.3082094
43506,MAIN,3/24/11,3166 CAZADOR ST,CAZADOR ST,20 S/S AVE 33,6,C.I.,1920,1,27059,SPLIT,1,,,POOR,CLAY,D.SCHAMBER,150-216,14,33,"DRILLED HOLE TO FIND LEAK. FOUND S' SPLIT, CUT IN 6' OF DUCTILE IRON PIPE. BACKFILLED AND SAFE.",34.10567544,-118.2322767
61062,MAIN,7/25/11,6768 SANTA MONICA BL,S/S SANTA MONICA BL,93' W/W HIGHLAND AVE,6,C.I.,1920,1,27053,,1,,,,,SPEARS,144-186,1,3,"REPAIRED 6"" C.I. MAIN LEAK WITH 6""X 6"" 360 DEGREE CLAMP.",34.09065995,-118.336692
61125,MAIN,8/9/11,233 N. WINDSOR BLVD,W/S WINDSOR BLVD,184 S/S BEVERLY BLVD,4,C.I.,1920,1,27188,SPLIT,1,,,,,M.SPEARS,138-189,6,18,"REPAIRED SMALL SPLIT ON 4"" CI MAIN WITH 4""X8"" 360 DEGREE CLAMP",34.07559647,-118.31952
61144,MAIN,8/20/11,2849 WEST VIEW ST,22' E/W WEST VIEW ST,100' N/N WESTHAVEN ST,4,C.I.,1920,1,27005,SPLIT,1,,,,CLAY,R. GONZALES,122-180,4.5,13.5,"FOUND LEAK ON 4"" CI MAIN USED 4""X30"" CLAMP FOR REPAIRS",34.02859351,-118.3514483
61801,MAIN,10/24/11,2651 LONGWOOD,W/SIDE LONGWOOD,535' S/S ADAMS,4,C.I.,1920,1,26837,RUPTURE,1,,,,,NAVAR,122-180,6,12,"REPAIR 4"" CI MAIN WITH 4""X 12"" TAPED 360 DEGREE CLAMP REFITTED 1"" SERVICE, NEEDS LARGE PICK UP LEFT SAFE WITH CONE AND BARRICADED ENOUGH OIL FOR 3'X 5'",34.03120105,-118.3506535
62655,MAIN,12/19/11,143 N LUCERNE BL,440' NN 1ST ST,22' EW LUCERNE BL,4,C.I.,1920,1,26869,,1,,,,C,GONZALES,138-189,4,16,"FOUND LEAK ON 4"" C.I. MAIN ON OLD D.C.I. CLAMP CUT OUT D.C.I. CLAMP USED 4""X 12"" CLAMP FOR REPAIRS.",34.07432132,-118.324864
62767,MAIN,1/18/12,285 MUIRFIELD RD,124' NN 3RD ST,20' EW MUIRFIELD RD,4,C.I.,1920,1,22016,ROUND CRACK,1,,,,,KIRKWOOD,136-186,5,10,"4"" ROUND CRACK",34.06938973,-118.3288183
62987,MAIN,4/11/12,WARING AV AND POINSETTIA PL,S WARING AV,10' WW POINSETTIA PL,4,C.I.,1920,1,43894,SPLIT,1,,,,ADOBE,NAVAR,142-180,8,16,"INSTALLED 3' OF 4"" D.I. BACKFILLED AND OILED 4/X 5' EXCAVATION. NEEDS LARGE PICK UP LEFT SAFE WITH BARRICADE AND CONES.",34.08358522,-118.3488219
63138,MAIN,5/16/12,3019 WEST VIEW ST,190' S/S ROSELAND ST,22' E/W WEST VIEW ST,4,C.I.,1920,1,42152,SPLIT,1,,,,C,GONZALES,122-180,7.5,22.5,"FOUND BLOW OUT ON 4"" C.I. MAIN. CUT IN 6' OF 4"" D.I. WITH TWO UNION. SLURRIED EXCAVATION. STREET DAMAGE OIL EXCAVATION FRIDAY 05-18-2012",34.02624729,-118.3532379
63225,MAIN,8/26/12,2026 OXFORD AVE,46' WE OXFORD AVE,80' SS LOS FELIZ BL,4,C.I.,1920,1,27311,ROUND CRACK,1,,,BAD,CLAY,PRECIADO,150-192,9,18,"FOUND ROUND CRACK ON 4"" MAIN INSTALLED ONE 360 DEGREE REPAIR CLAMP & BACKFILLED WITH CON ROCK & TEMP. SYS 757 CD 4",34.10754716,-118.3082086
63748,MAIN,9/4/12,345 E 59TH PL,100' WW TOWNE AV,20' NS 59TH PL,6,C.I.,1920,1,26730,LEAK AT CORP,1,,,,,ROGERS,106-204,1.5,3,"SET UP TRAFFIC FOR 1"" ENLARGEMENT FOUND SMALL LEAK AT CORP. PINCHED DOWN 6"" WATER MAIN INSTALLED SERVICE CLAMP WITH PLUG AND REDWOOD PLUG STOPPED LEAK CLEANED UP SITE LEFT SAFE.",33.98605071,-118.2679091
63602,MAIN,9/11/12,2326 AVE 31,17' NS AVE 31,272' EE VERDUGO PL,4,C.I.,1920,1,27010,CORP,1,,,VERY BAD,C,MINGO,150-216,9.5,19,"ABANDON SERVICE CORP. CAME OUT OF MAIN, REPAIRED WITH REDWOOD PLUG AND 360 REPAIR CLAMP.",34.10629859,-118.2360401
63824,MAIN,10/5/12,2326 W AVE 31,17' W AVE 31,268' WW CARLYLE ST,4,C.I.,1920,1,27140,SPLIT,1,,,,,UNGSON,150-216,8,24,"BROKE OUT/EXCAVATED DOWN TO 4"" C.I. MAIN; FOUND SPLIT @ BOTTOM; CUT IN 20"" OF NEW 4"" D.I. PIPE; BACKFILLED W/CONROCK; TEMP OIL; CLEANED UP; LEFT SITE SAFE!",34.10632336,-118.2360906
64133,MAIN,1/11/13,708 GRAMERCY DRIVE,108' S/S 7TH ST,20' E/W GRAMERCY DRIVE,6,C.I.,1920,1,26899,SPLIT,1,,,,,ASHLEY,134-192,8,48,EXCAVATED A 8X 5 HOLE THAT WAS APPROX. 4FT DEEP. WE DISCOVERED A 3IN. SPLIT IN THE 6IN. MAIN. WE INSTALLED A 6X 12IN 360 DEGREE CLAMP. BACKFILLED THE EXCAVATION. MADE SURE THE JOB SITE WAS CLEANED UP AND SAFE.,34.05926789,-118.3122221
64246,MAIN,1/24/13,3370 VERDUGO RD,19' W/E VERDUGO RD,71' N/N ARTHUR ST,6,C.I.,1920,1,26939,RUST HOLE,1,,,N/A,C,MINGO,152-216,10.5,29,MADE REPAIR ON BUSTED WATER MAIN.,34.11334338,-118.2353861
64255,MAIN,1/31/13,3172 CAZADOR ST,20' W/E CAZADOR ST,78' S/S AVE 33,6,C.I.,1920,1,27059,SPLIT,1,,,N/A,C,MINGO,150-216,9,18,"6"" C.I. MAIN BREAK OUT IN 6' D.I., RETAPPED 1"" SERVICE (3167 CAZADOR ST)",34.10574188,-118.2321515
64561,MAIN,2/2/13,2939 WEST VIEW AVE,20' E/ WEST VIEW AVE,211' N/N ROSELAND ST,4,C.I.,1920,1,27005,SPLIT,1,,,,,BRAYBOY,122-180,10,20,"FOUND 18"" SPLIT ON 4"" CI WATER MAIN. REPAIR WITH 4""X 20"" 360 CLAMP ASSISTED BY B. MITCHELL & GLYNIS SIMS",34.0273175,-118.3524211
64562,MAIN,2/2/13,2939 WEST VIEW ST,20' E/W WEST VIEW ST,217' N/N ROSELAND ST,4,C.I.,1920,1,27005,SPLIT,1,,,,,BRAYBOY,122-180,10,20,"AFTER REPAIR 3"" SPLIT OCCUR 6 FEET AWAY FROM FIRST SPLIT ASSISTED BY B. MITCHELL GLYNIS SIMS - REPAIRED WITH 4""X 8"" 360 CLAMP & PLATED",34.02732783,-118.3524132
65123,MAIN,5/29/13,6650 SANTA MONICA BLVD.,20' N/S SANTA MONICA BLVD.,363 E/E LAS PALMAS AVE.,6,C.I.,1920,1,27053,RUTURE,1,,,,,J. RODRIGUEZ,144-186,9.5,47.5,"FOUND RUTURE ON 6"" C.I. CUT OUT 4' OF CI REPLACE WITH 4' OF D.I. JOB SITE WAS LEFT CLEAN AND SAFE.",34.09066434,-118.3349237
65057,MAIN,6/5/13,101 S PLYMOUTH BLVD,W PLYMOUTH BLVD,55' S/N 1ST STREET,6,C.I.,1920,1,27188,SPLIT,1,,,,SANDY,KELLY,138-189,9,36,"REPAIRED 6"" MAIN LEAK: REPLACED 5FT OF PIPE.",34.07366766,-118.3208124
65057,MAIN,6/5/13,101 S PLYMOUTH BLVD,W PLYMOUTH BLVD,55' S/N 1ST STREET,6,C.I.,1920,1,27188,SPLIT,1,,,,SANDY,KELLY,138-189,9,36,"REPAIRED 6"" MAIN LEAK: REPLACED 5FT OF PIPE.",34.07350443,-118.3208876
65260,MAIN,7/16/13,100 S BEACHWOOD DR,22' NS 1ST ST,42' EE BEACHWOOD DR,6,C.I.,1920,1,27188,SPLIT,1,,,MED,CLAY,SCHWEINBOLD,138-189,5.5,11,"REPAIRED SPLIT ON CI WM WITH CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK UP. SWEPT & CLAENED AREA.",34.07359977,-118.3215757
65279,MAIN,7/29/13,125 WINDSOR BLVD,266' SS 1ST ST,22' EW WINDSOR BLVD,4,C.I.,1920,1,27188,"CLAMP, SPLIT",1,,,,C,SPEARS,138-189,10,30,"SET UP TRAFFIC DELINEATION, LOCATED LEAK EXCAVATED AREA APPLIED 4X 12 REPAIR CLAMP, BACKFILLED, CLEANED UP LEFT SITE SAFE.",34.07238118,-118.3197284
65833,MAIN,8/15/13,2870 AVE 35,195' NN EAGLE ROCK BLVD,22' EW AVE 35,4,C.I.,1920,1,27275,SPLIT,1,,,,,HOOVER,154-216,8,16,"REPAIRED LEAK ON 4"" CI MAIN CUT IN 2' OF DI. BACKFILLED, TEMP ASPHALT, CLEAN UP. LEFT SITE SAFE.",34.11505337,-118.2367045
66287,MAIN,9/26/13,143 N LARCHMONT DR,13' EW LARCHMONT DR,238' NN 2ND ST,4,C.I.,1920,1,26825,SPLIT,1,,,THICK,LOAMY SAND,SCHWEINBOLD,138-189,7,21,"REPAIRED 4"" CI WATER MAIN WITH CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CLEAN & SWEPT AREA.",34.07186277,-118.3237282
66377,MAIN,10/15/13,321 N ARDEN BLVD,22' EW ARDEN BLVD,227' NN BEVERLY BLVD,4,C.I.,1920,1,26707,SPLIT,1,,,NONE,CLAY,SPEARS,140-189,8,16,"CUT IN 4""X 8"" NIPPLE TO REPAIR 4"" C.I. MAIN SPLIT.",34.07692512,-118.326029
67280,MAIN,11/21/13,1929 N OXFORD AVE,19' EW N OXFORD AVE,260' NN FRANKLIN AVE,4,C.I.,1920,1,27311,SPLIT,1,,,,CLAY,LEROY,150-192,6.5,13,"3'- 6"" SPLIT ON 4"" CI MAIN INSTALLED 3'- 6"" 4"" DI PIPE AND TWO 4"" MECHANICAL DRESSER COUPLINGS, BACKFILLED/ TEMP & CLEAN UP",34.10618869,-118.3081995
66456,MAIN,11/25/13,6750 SANTA MONICA BL.,37' E/W MC CADDEN PL.,20' N/S SANTA MONICA BL.,6,C.I.,1920,1,27053,SPLIT,1,,,,,J. JIMENEZ,144-183,6.5,19.5,"FOUND LONG SPLIT ON 6"" CI WM, CUT IN 10' OF DI PIPE, BACKFILLED, TEMP OIL, CLEAN UP, JOB SITE SAFE. (VERY THICK STREET ASPHALT & CONCRETE.)",34.09065804,-118.3374144
66644,MAIN,12/16/13,105 N ROSSMORE AVE,510' NN MUIRFIELD ROAD,22' EW ROSSMORE AVE,,C.I.,1920,1,27017,ROUND CRACK,1,,,,,ALVAREZ,138-186,7,21,"CREW SET UP TRAFFIC, LOCATED MAIN AND LEAK, BROKE OUT ASPHALT AND EXCAVATED BY HAND (GAS CO. NEVER SHOWED UP TO LOCATE (GAS MAIN ANS GAS SERVICES)) LEFT JOB CLEAN AND SAFE.",34.07310206,-118.327398
66903,MAIN,1/10/14,FRANKLIN CANYON (TRUNKLINE),77' EE FRANKLIN CANYON DR,310' NN LAKE DR,52,STEEL,1920,1,24972,RUST HOLE,1,,,POOR,N/A,CASTRUITA,154-162,14,63,"52"" STL/ RIV TRUNKLINE BLEW OUT ON BOTTOM. WORKED WITH WELDERS TO INSTALL A 'X' REPAIR PATCH. MAIN IS LOCATED ON THE SIDE OF A HILL NO EXCAVATION, NO BACKFILL REQUIRED.",34.11663498,-118.4133134
66211,MAIN,3/18/14,3104 VERDUGO RD,20 WE VERDUGO RD,77 NN AVE 31,6,C.I.,1920,1,27070,CLAMP,1,,,,,S.HOOVER,150-213,7,14,"REPAIRED LEAK ON 6"" CI MAIN OLD DCI BAIL BROKE BACKFILLED, TEMP ASPHALT, CLEAN UP, LEFT SITE SAFE.",34.10682035,-118.2376575
66995,MAIN,3/19/14,110 N ROSSMORE AVE,895' SS BEVERLY BLVD,22' EW ROSSMORE AVE,6,C.I.,1920,1,27017,,1,,,GOOD,CLAY,KENT,138-186,11.5,34.5,"SET UP TRAFFIC CONTROL, SOUNDED SERVICE BUGGED OUT SERVICE. DRILLED HOLES, FOUND MAIN STARTED EXCAVATION FOUND T.S. SADDLE WITH BURNED GASKET CALLED FOR GATE MAN. WAITNG ON GATEMAN TO SHUT DOWN MAKE TO MAKE THE SWITCH REBUILD BACKTAP. BACKFILL & TAMP AND OIL. JOB COMPLETE.",34.07333629,-118.327399
66221,MAIN,3/21/14,2219 W AVE 31,17 NS AVE 31,290 EE CARLYLE ST,6,C.I.,1920,1,27059,ROUND CRACK,1,,,,,J.LUCERO,150-216,4,4,"WHILE EXCAVATING FOR RETAP, I OBSERVED WATER COMMING FROM OLD MAIN WHICH.",34.10503604,-118.2346943
66585,MAIN,4/17/14,2319 W AVE 31,195' WW CARYLE ST,17' NS AVE 31,4,C.I.,1920,1,27010,SPLIT,,,,,,LUCERO,150-216,7,33,"ARRIVED ON JOB, SET UP TRAFFIC, WHILE EXCAVATING FOR RETAPS OLD 4"" C.I. MAIN RUPTURED. WE MADE REPAIR BY REPLACING 8FT OF 4"" PIPE AND RETAPPING (3) 1"" SERVICES THAT WERE AFFECTED. PLATED, CLEANED UP, LEFT BARRICADED AND CONED. LEFT JOB SAFE.",34.10531567,-118.2358189
67104,MAIN,7/4/14,1929 N OXFORD AVE,280' NN FRANKLIN,19' EW OXFORD AVE,4,C.I.,1920,1,27311,"RUST HOLE, SPLIT",1,,,,,HOOVER,150-192,4,8,"REPAIRED LEAK ON 4"" CI MAIN. BACKFILLED, TEMP ASPHALT, CLEAN UP, LEFT SITE SAFE.",34.10623106,-118.3081998
67103,MAIN,7/4/14,1928 N OXFORD AVE,285' NN FRANKLIN,19' EW N OXFORD AVE,4,C.I.,1920,1,27311,RUST HOLE,1,,,,,HOOVER,150-192,4,8,"REPAIR LEAK ON 4"" CI MAIN. INSERTED CORP PUSHED OUT FROM MAIN. BACKFILLED, TEMP ASPHALT, CLEAN UP LEFT SITE SAFE.",34.10624397,-118.3081999
42997,MAIN,1/29/10,5015 MARATHON ST.,23' S/N MARATHON ST.,130' W/W OXFORD,6,C.I.,1921,1,27724,,1,,,,,MCCALL,142-192,2,10,"SHUT MAIN DOWN, REPAIRED FAILED INSERT WITH SERVICE CLAMP AND MULLER PLUG.",34.08452218,-118.3082905
43022,MAIN,3/1/10,1409 HOBART BL.,21' E/W HOBART BL.,370' S/S SUNSET AVE.,4,C.I.,1921,1,29817,SPLIT,1,,,BAD,MIX,PRECIADO,146-195,10,20,"INSTALLED 14' OF 4"" D.I. PIPE AND TWO 4"" DRESSERS. BACKFILLED WITH CON ROCK AND TEMP. CLEAN UP AND TEMP.",34.09695552,-118.3056779
43785,MAIN,3/27/10,2400 BEACH CT,5 E/W P/L OCEAN CT,105 S/S P/L MILDRED,3,C.I.,1921,1,68991,RUPTURE,1,,,,,JIMENEZ,106-147,8,16,"FOUND LEAK ON 4"" CI WM, REPAIRS COMPLETE.",33.9868007,-118.4631988
41043,MAIN,4/25/10,2425 OCEAN CT,5' E/W OCEAN CT,105' S/S MILDRED,3,C.I.,1921,1,68991,RUPTURE,1,,,,,JIMENEZ,106-147,8,24,"FOUND RUPTURE ON 3"" CI TEE, CUT TEE OUT FOR TEMP FIX SO THAT CONSUMERS NOT OUT OF WATER TILL FURTHER NOTICE, PLUGGED WATER MAIN ON BOTH SIDES W/ REDWOOD PLUG TEMP FIX NO BACKFILL OR TEMP OIL NEEDED OR PAVING.",33.98677936,-118.4642263
40905,MAIN,5/10/10,743 CLOVERDALE AVE,17 E/W PROPERTY LINE,136 NN 8TH ST,6,C.I.,1921,1,29285,RUST HOLE,1,,,RUST,ADOBE,S. SAMIA,134-180,3.5,9.5,FOUND SMALL LEAK ON MAIN 1 FOOT OVER FROM ORIGINAL LEAK MADE REPAIR,34.06101838,-118.3466794
40812,MAIN,8/2/10,1279 MULLEN AVE.,330' S/S DOCKWEILER ST.,17' E/W MULLEN AVE.,4,C.I.,1921,1,29507,ROUND CRACK,1,,,,CLAY,GONZALES,130-186,4,12,"FOUND LEAK ON 4"" C.I. MAIN. USED 4""X12"" CLAMP FOR REPAIRS.",34.0497823,-118.3353681
40843,MAIN,8/19/10,5914 FOOTHILL DR.,S FOOTHILL DR.,159' BRONSON AVE.,4,C.I.,1921,1,29010,RUPTURE,1,,,POOR,ADOBE,WASHINGTON,150-189,6,12,"REPAIRED LARGE RUPTURE AT INSERT WITH 6""X12""X1"" TAPPED 360 CLAMP. REFFITED 3/4 SERVICE AND BACKFILLED 5X5 EXCAVATION. NEEDS SCOOP OF OIL AND PICK UP.",34.10826475,-118.3185469
41235,MAIN,9/1/10,1251 MULLEN AVE,,375' N/N PICO,4,C.I.,1921,1,29507,SPLIT,1,,,,,C.KIRKWOOD,130-186,5.5,16.5,SMALL SPLIT,34.04984617,-118.3353427
41525,MAIN,10/5/10,1339 N HOBART,21 EW N. HOBART,125 SS DE LONGPRE,4,C.I.,1921,1,29817,SPLIT,1,,,,OILY,H.ROGERS,146-195,9,18,"SET UP TRAFFIC. EXCAVATED BY HAND 4'X3' TO REPAIR 4"" CI WATER MAIN LEAK. CUT IN 2"" DI PIPE. BACKFILLED. CLEANED UP, LEFT JOBSITE SAFE.",34.09622671,-118.3056728
42539,MAIN,12/1/10,1275 MULLEN AVE.,,301' S/S DOCKWEILER,4,C.I.,1921,1,29507,RUST HOLE,1,,,,,KIRKWOOD,130-186,6.5,13,,34.04985888,-118.3353377
42731,MAIN,12/24/10,1339 N HOBART BLVD,21 EW HOBART BLVD,120 SS DE LONGPRE,4,C.I.,1921,1,29817,,1,,,VERY BAD,CLAY MIX,F.PRECIADO,146-195,9,18,"INSTALLED 1 4""X20"" 360 DEGREE CLAMP AND BACKFILLED WITH CONROCK. THIS MAIN HAS SEVERAL LEAKS. SHOULDE BE ===?",34.09624292,-118.3056729
43664,MAIN,3/7/11,146 E 73RD ST,19' N/S 73RD ST,469' E/E MAIN ST,4,C.I.,1921,1,29384,"RUST HOLE, RUPTURE",1,,,,,FLOWERS,102-204,8,16,"EXCAVATED A 14X7' TRENCH, FOUND A RUPTURE ON A 4"" CI MAIN AT CORP, MADE REPAIRS BY INSTALLING A 6X8"" VENTED 360 CLAMP AND RECONNECTED A 1"" COPPER SERVICE TO STOP THE LEAK",33.97381852,-118.2722461
61912,MAIN,9/13/11,742 CLOVERDALE,17 E/W CLOVERDALE,150 N/N 8TH ST,6,C.I.,1921,1,29285,ROUND CRACK,1,,,,,C. KIRKWOOD,134-180,7.5,15,"INSTALLED 6"" 360 REPAIR CLAMP ON 6"" WM",34.06104702,-118.346668
62099,MAIN,11/7/11,1285 MULLEN AVE,W MULLEN AVE,260' & 270' N/N PICO BLVD,4,C.I.,1921,1,29507,"SPLIT, RUPTURE",1,,,BAD,ADOBE,NAVAR,130-186,10,23,"REPAIRED LARGE RUPTURE 6"" CLAMP TURNED ON MAIN AND HAD SPLIT CUT IN 4.5FT OF PIPE BACKFILLED CONROCK ONLY NEED OIL VERY LARGE PICK",34.04953843,-118.3354648
61475,MAIN,12/6/11,1518 W. 84TH ST,180' W/W HALLDALE,20' N/S W. 84TH ST,4,,1921,1,29343,ROUND CRACK,1,,,,,ROGERS,098-195,13,52,SET UP TRAFFIC INVESTIGATED W/M LEAK W/M 7FT DEEP FOUND LEAK HIT UNMARKED GAS SERVICE. REPAIRED BY GAS CO. CLEANED UP SITE SAFE.,33.96269915,-118.3031604
61871,MAIN,2/14/12,2933 EAGLE ROCK BL,189' NN AVE 30,31' EW EAGLE ROCK BL,12,C.I.,1921,1,27877,CLAMP,1,,,,,CHESTERTON,150-213,,,"D.C.I. CORP LEAKING, SCHEDULE SHUT OFF AND MADE REPAIRS SLURRY BACKFILL.",34.10583964,-118.2383509
62976,MAIN,4/4/12,2901 WEST VIEW ST,130' E/ LA BREA,22' N/N WEST HAVEN ST,4,C.I.,1921,1,27946,SPLIT,1,,,,,GONZALES,122-180,8,24,"FOUND LEAK ON 4"" C.I. MAIN CUT IN 2' OF 4"" D.I. WITH TWO UNIONS.",34.02848729,-118.3520927
63145,MAIN,5/23/12,1163 S MULLEN,W MULLEN,316' N/N 12TH ST,4,C.I.,1921,1,29507,RUPTURE,1,,,BAD,ADOBE,WASHINGTON,130-186,3,9,"REPAIRED 4"" C.I. MAIN WITH 4""X 12"" 360 DEGREE CLAMP. BACKFILL / OIL COMPLETE - NEED LARGE PICK UP.",34.05333654,-118.3339581
63043,MAIN,6/11/12,700 N MANHATTAN PL,W/S MANHATTAN PL,10 NN MELROSE AVE,4,C.I.,1921,1,29385,RUST HOLE,1,,,,,M.SPEARS,142-192,8,16,"REPAIRED 4"" C.I. MAIN LAKE WITH 4""X12"" 360 DEGREE CLAMP.",34.08365155,-118.3102937
63275,MAIN,7/2/12,INTERSECTION OF 59TH PL & HOOVER ST,86' NN 60TH ST,24' EW HOOVER ST,6,C.I.,1921,1,29418,DCI LEAK,1,,,RUST,CLAY,DE LA CRUZ,106-198,8,16,"ABANDONED DCI LEAKING, SHUT OFF 2"" CORP & PLUGGED.",33.98585182,-118.2870757
63280,MAIN,7/30/12,1536 W 59TH PL,231' EE DENKER AVE,22' NS 59TH PL,4,C.I.,1921,1,29114,RUST HOLE,1,,,,,LUCERO,106-195,5,10,"ARRIVED ON JOB SET-UP TRAFFIC LOCATED LEAKS BROKE OUT AND EXCAVATED MADE REPAIRS ON MAIN BY PINCHING MAIN DOWN AND INSTALLING 360 DEGREE REPAIR CLAMP. BACKFILLED AND TEMPED, PICKED UP TRAFFIC LEFT JOB SAFE.",33.98668523,-118.3037061
