LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JAMES B PIERCE,CAROL NAJERA
LOS ANGELES,9001434A,3703,177,N,1086,TOTAL,133,40,46
LOS ANGELES,9001435C,3704,81,N,1221,POLLING PLACE,109,36,37
LOS ANGELES,9001435C,3704,81,N,0,VBM PORTION,93,35,29
LOS ANGELES,9001435C,3704,81,N,1221,TOTAL,202,71,66
LOS ANGELES,9001436A,3705,81,N,622,POLLING PLACE,50,14,15
LOS ANGELES,9001436A,3705,81,N,0,VBM PORTION,19,5,9
LOS ANGELES,9001436A,3705,81,N,622,TOTAL,69,19,24
LOS ANGELES,9001436B,3706,81,N,916,POLLING PLACE,78,27,25
LOS ANGELES,9001436B,3706,81,N,0,VBM PORTION,72,32,26
LOS ANGELES,9001436B,3706,81,N,916,TOTAL,150,59,51
LOS ANGELES,9001438A,3707,82,N,1260,POLLING PLACE,92,29,31
LOS ANGELES,9001438A,3707,82,N,0,VBM PORTION,119,48,30
LOS ANGELES,9001438A,3707,82,N,1260,TOTAL,211,77,61
LOS ANGELES,9001439B,3708,178,N,825,POLLING PLACE,32,11,15
LOS ANGELES,9001439B,3708,178,N,0,VBM PORTION,21,7,9
LOS ANGELES,9001439B,3708,178,N,825,TOTAL,53,18,24
LOS ANGELES,9001441A,3709,82,N,1153,POLLING PLACE,104,35,35
LOS ANGELES,9001441A,3709,82,N,0,VBM PORTION,76,35,12
LOS ANGELES,9001441A,3709,82,N,1153,TOTAL,180,70,47
LOS ANGELES,9001442A,3710,82,N,887,POLLING PLACE,56,22,16
LOS ANGELES,9001442A,3710,82,N,0,VBM PORTION,94,31,19
LOS ANGELES,9001442A,3710,82,N,887,TOTAL,150,53,35
LOS ANGELES,9001444A,3711,85,N,1344,POLLING PLACE,90,23,34
LOS ANGELES,9001444A,3711,85,N,0,VBM PORTION,108,43,29
LOS ANGELES,9001444A,3711,85,N,1344,TOTAL,198,66,63
LOS ANGELES,9001449A,3712,85,N,1321,POLLING PLACE,78,40,24
LOS ANGELES,9001449A,3712,85,N,0,VBM PORTION,102,30,38
LOS ANGELES,9001449A,3712,85,N,1321,TOTAL,180,70,62
LOS ANGELES,9001451A,3713,19,N,1146,POLLING PLACE,79,28,30
LOS ANGELES,9001451A,3713,19,N,0,VBM PORTION,53,20,24
LOS ANGELES,9001451A,3713,19,N,1146,TOTAL,132,48,54
LOS ANGELES,9001452A,3714,112,N,1542,POLLING PLACE,176,71,55
LOS ANGELES,9001452A,3714,112,N,0,VBM PORTION,170,80,41
LOS ANGELES,9001452A,3714,112,N,1542,TOTAL,346,151,96
LOS ANGELES,9001453A,3715,149,N,868,POLLING PLACE,70,15,40
LOS ANGELES,9001453A,3715,149,N,0,VBM PORTION,27,3,18
LOS ANGELES,9001453A,3715,149,N,868,TOTAL,97,18,58
LOS ANGELES,9001454A,3716,113,N,1115,POLLING PLACE,148,74,37
LOS ANGELES,9001454A,3716,113,N,0,VBM PORTION,156,69,40
LOS ANGELES,9001454A,3716,113,N,1115,TOTAL,304,143,77
LOS ANGELES,9001455A,3717,116,N,837,POLLING PLACE,112,39,32
LOS ANGELES,9001455A,3717,116,N,0,VBM PORTION,91,43,20
LOS ANGELES,9001455A,3717,116,N,837,TOTAL,203,82,52
LOS ANGELES,9001456A,3718,116,N,1346,POLLING PLACE,208,104,50
LOS ANGELES,9001456A,3718,116,N,0,VBM PORTION,171,65,41
LOS ANGELES,9001456A,3718,116,N,1346,TOTAL,379,169,91
LOS ANGELES,9001457A,3719,87,N,1309,POLLING PLACE,94,34,29
LOS ANGELES,9001457A,3719,87,N,0,VBM PORTION,149,67,38
LOS ANGELES,9001457A,3719,87,N,1309,TOTAL,243,101,67
LOS ANGELES,9001461A,3720,87,N,1084,POLLING PLACE,92,39,17
LOS ANGELES,9001461A,3720,87,N,0,VBM PORTION,78,28,23
LOS ANGELES,9001461A,3720,87,N,1084,TOTAL,170,67,40
LOS ANGELES,9001463A,3721,87,N,1205,POLLING PLACE,87,34,23
LOS ANGELES,9001463A,3721,87,N,0,VBM PORTION,121,41,37
LOS ANGELES,9001463A,3721,87,N,1205,TOTAL,208,75,60
LOS ANGELES,9001465C,3722,116,N,1308,POLLING PLACE,130,68,30
LOS ANGELES,9001465C,3722,116,N,0,VBM PORTION,191,72,47
LOS ANGELES,9001465C,3722,116,N,1308,TOTAL,321,140,77
LOS ANGELES,9001469A,3723,95,N,1019,POLLING PLACE,92,24,51
LOS ANGELES,9001469A,3723,95,N,0,VBM PORTION,36,3,30
LOS ANGELES,9001469A,3723,95,N,1019,TOTAL,128,27,81
LOS ANGELES,9001470B,3724,116,N,889,POLLING PLACE,66,21,25
LOS ANGELES,9001470B,3724,116,N,0,VBM PORTION,53,15,20
LOS ANGELES,9001470B,3724,116,N,889,TOTAL,119,36,45
LOS ANGELES,9001471A,3725,116,N,1177,POLLING PLACE,158,86,25
LOS ANGELES,9001471A,3725,116,N,0,VBM PORTION,156,81,33
LOS ANGELES,9001471A,3725,116,N,1177,TOTAL,314,167,58
LOS ANGELES,9001472A,3726,116,N,1345,POLLING PLACE,195,93,37
LOS ANGELES,9001472A,3726,116,N,0,VBM PORTION,175,72,36
LOS ANGELES,9001472A,3726,116,N,1345,TOTAL,370,165,73
LOS ANGELES,9001473A,3727,176,N,1069,POLLING PLACE,41,16,17
LOS ANGELES,9001473A,3727,176,N,0,VBM PORTION,44,18,18
LOS ANGELES,9001473A,3727,176,N,1069,TOTAL,85,34,35
LOS ANGELES,9001474C,3728,116,N,1046,POLLING PLACE,156,78,30
LOS ANGELES,9001474C,3728,116,N,0,VBM PORTION,154,60,27
LOS ANGELES,9001474C,3728,116,N,1046,TOTAL,310,138,57
LOS ANGELES,9001480A,3729,85,N,1249,POLLING PLACE,76,31,15
LOS ANGELES,9001480A,3729,85,N,0,VBM PORTION,76,34,23
LOS ANGELES,9001480A,3729,85,N,1249,TOTAL,152,65,38
LOS ANGELES,9001483A,3730,190,N,1184,POLLING PLACE,142,60,58
LOS ANGELES,9001483A,3730,190,N,0,VBM PORTION,144,49,58
LOS ANGELES,9001483A,3730,190,N,1184,TOTAL,286,109,116
LOS ANGELES,9001484A,3731,190,N,1084,POLLING PLACE,101,35,41
LOS ANGELES,9001484A,3731,190,N,0,VBM PORTION,133,50,49
LOS ANGELES,9001484A,3731,190,N,1084,TOTAL,234,85,90
LOS ANGELES,9001485A,3732,116,N,1164,POLLING PLACE,69,27,24
LOS ANGELES,9001485A,3732,116,N,0,VBM PORTION,66,27,18
LOS ANGELES,9001485A,3732,116,N,1164,TOTAL,135,54,42
LOS ANGELES,9001488B,3733,89,N,764,POLLING PLACE,59,12,35
LOS ANGELES,9001488B,3733,89,N,0,VBM PORTION,28,3,15
LOS ANGELES,9001488B,3733,89,N,764,TOTAL,87,15,50
LOS ANGELES,9001489A,3734,157,N,1278,POLLING PLACE,122,37,45
LOS ANGELES,9001489A,3734,157,N,0,VBM PORTION,111,42,40
LOS ANGELES,9001489A,3734,157,N,1278,TOTAL,233,79,85
LOS ANGELES,9001490A,3735,116,N,1216,POLLING PLACE,73,22,29
LOS ANGELES,9001490A,3735,116,N,0,VBM PORTION,59,18,22
LOS ANGELES,9001490A,3735,116,N,1216,TOTAL,132,40,51
LOS ANGELES,9001492A,3736,116,N,1095,POLLING PLACE,112,46,33
LOS ANGELES,9001492A,3736,116,N,0,VBM PORTION,87,39,18
LOS ANGELES,9001492A,3736,116,N,1095,TOTAL,199,85,51
LOS ANGELES,9001499A,3737,95,N,1295,POLLING PLACE,158,24,56
LOS ANGELES,9001499A,3737,95,N,0,VBM PORTION,83,33,29
LOS ANGELES,9001499A,3737,95,N,1295,TOTAL,241,57,85
LOS ANGELES,9001502A,3738,116,N,781,POLLING PLACE,52,20,13
LOS ANGELES,9001502A,3738,116,N,0,VBM PORTION,53,12,23
LOS ANGELES,9001502A,3738,116,N,781,TOTAL,105,32,36
LOS ANGELES,9001514A,3739,114,N,1176,POLLING PLACE,142,64,42
LOS ANGELES,9001514A,3739,114,N,0,VBM PORTION,116,44,35
LOS ANGELES,9001514A,3739,114,N,1176,TOTAL,258,108,77
LOS ANGELES,9001516A,3740,114,N,1238,POLLING PLACE,170,78,52
LOS ANGELES,9001516A,3740,114,N,0,VBM PORTION,165,60,31
LOS ANGELES,9001516A,3740,114,N,1238,TOTAL,335,138,83
LOS ANGELES,9001522A,3741,116,N,1098,POLLING PLACE,106,63,15
LOS ANGELES,9001522A,3741,116,N,0,VBM PORTION,110,40,33
LOS ANGELES,9001522A,3741,116,N,1098,TOTAL,216,103,48
LOS ANGELES,9001525A,3742,116,N,1280,POLLING PLACE,119,50,32
LOS ANGELES,9001525A,3742,116,N,0,VBM PORTION,170,64,48
LOS ANGELES,9001525A,3742,116,N,1280,TOTAL,289,114,80
LOS ANGELES,9001528C,3743,114,N,1491,POLLING PLACE,154,92,22
LOS ANGELES,9001528C,3743,114,N,0,VBM PORTION,163,73,34
LOS ANGELES,9001528C,3743,114,N,1491,TOTAL,317,165,56
LOS ANGELES,9001532A,3744,116,N,1058,POLLING PLACE,69,29,22
LOS ANGELES,9001532A,3744,116,N,0,VBM PORTION,114,45,36
LOS ANGELES,9001532A,3744,116,N,1058,TOTAL,183,74,58
LOS ANGELES,9001533A,3745,116,N,748,POLLING PLACE,54,21,20
LOS ANGELES,9001533A,3745,116,N,0,VBM PORTION,62,24,22
LOS ANGELES,9001533A,3745,116,N,748,TOTAL,116,45,42
LOS ANGELES,9001535A,3746,116,N,1063,POLLING PLACE,62,27,17
LOS ANGELES,9001535A,3746,116,N,0,VBM PORTION,53,20,20
LOS ANGELES,9001535A,3746,116,N,1063,TOTAL,115,47,37
LOS ANGELES,9001539A,3747,103,N,489,POLLING PLACE,26,14,9
LOS ANGELES,9001539A,3747,103,N,0,VBM PORTION,53,30,10
LOS ANGELES,9001539A,3747,103,N,489,TOTAL,79,44,19
LOS ANGELES,9001541A,3748,101,N,1251,POLLING PLACE,96,32,38
LOS ANGELES,9001541A,3748,101,N,0,VBM PORTION,105,47,31
LOS ANGELES,9001541A,3748,101,N,1251,TOTAL,201,79,69
LOS ANGELES,9001542A,3749,154,N,845,POLLING PLACE,106,30,33
LOS ANGELES,9001542A,3749,154,N,0,VBM PORTION,82,17,28
LOS ANGELES,9001542A,3749,154,N,845,TOTAL,188,47,61
LOS ANGELES,9001545A,3750,154,N,921,POLLING PLACE,111,30,32
LOS ANGELES,9001545A,3750,154,N,0,VBM PORTION,54,18,12
LOS ANGELES,9001545A,3750,154,N,921,TOTAL,165,48,44
LOS ANGELES,9001546A,3751,154,N,974,POLLING PLACE,132,36,55
LOS ANGELES,9001546A,3751,154,N,0,VBM PORTION,40,9,14
LOS ANGELES,9001546A,3751,154,N,974,TOTAL,172,45,69
LOS ANGELES,9001547A,3752,154,N,912,POLLING PLACE,160,71,42
LOS ANGELES,9001547A,3752,154,N,0,VBM PORTION,92,31,30
LOS ANGELES,9001547A,3752,154,N,912,TOTAL,252,102,72
LOS ANGELES,9001549A,3753,154,N,909,POLLING PLACE,150,46,51
LOS ANGELES,9001549A,3753,154,N,0,VBM PORTION,101,39,32
LOS ANGELES,9001549A,3753,154,N,909,TOTAL,251,85,83
LOS ANGELES,9001551A,3754,104,N,1058,POLLING PLACE,83,35,29
LOS ANGELES,9001551A,3754,104,N,0,VBM PORTION,78,39,25
LOS ANGELES,9001551A,3754,104,N,1058,TOTAL,161,74,54
LOS ANGELES,9001553B,3755,154,N,851,POLLING PLACE,191,79,60
LOS ANGELES,9001553B,3755,154,N,0,VBM PORTION,82,34,24
LOS ANGELES,9001553B,3755,154,N,851,TOTAL,273,113,84
LOS ANGELES,9001554A,3756,156,N,1063,POLLING PLACE,172,61,58
LOS ANGELES,9001554A,3756,156,N,0,VBM PORTION,86,31,28
LOS ANGELES,9001554A,3756,156,N,1063,TOTAL,258,92,86
LOS ANGELES,9001557B,3757,114,N,1191,POLLING PLACE,173,74,44
LOS ANGELES,9001557B,3757,114,N,0,VBM PORTION,191,72,53
LOS ANGELES,9001557B,3757,114,N,1191,TOTAL,364,146,97
LOS ANGELES,9001558A,3758,157,N,1097,POLLING PLACE,154,62,51
LOS ANGELES,9001558A,3758,157,N,0,VBM PORTION,104,40,33
LOS ANGELES,9001558A,3758,157,N,1097,TOTAL,258,102,84
LOS ANGELES,9001559B,3759,157,N,607,POLLING PLACE,108,54,32
LOS ANGELES,9001559B,3759,157,N,0,VBM PORTION,105,43,30
LOS ANGELES,9001559B,3759,157,N,607,TOTAL,213,97,62
LOS ANGELES,9001560A,3760,114,N,838,POLLING PLACE,134,51,38
LOS ANGELES,9001560A,3760,114,N,0,VBM PORTION,123,63,23
LOS ANGELES,9001560A,3760,114,N,838,TOTAL,257,114,61
LOS ANGELES,9001562A,3761,114,N,1139,POLLING PLACE,206,101,53
LOS ANGELES,9001562A,3761,114,N,0,VBM PORTION,139,54,39
LOS ANGELES,9001562A,3761,114,N,1139,TOTAL,345,155,92
LOS ANGELES,9001563A,3762,149,N,1041,POLLING PLACE,41,11,19
LOS ANGELES,9001563A,3762,149,N,0,VBM PORTION,29,11,8
LOS ANGELES,9001563A,3762,149,N,1041,TOTAL,70,22,27
LOS ANGELES,9001564A,3763,114,N,1021,POLLING PLACE,172,76,53
LOS ANGELES,9001564A,3763,114,N,0,VBM PORTION,133,60,29
LOS ANGELES,9001564A,3763,114,N,1021,TOTAL,305,136,82
LOS ANGELES,9001565A,3764,114,N,1357,POLLING PLACE,152,71,43
LOS ANGELES,9001565A,3764,114,N,0,VBM PORTION,126,55,30
LOS ANGELES,9001565A,3764,114,N,1357,TOTAL,278,126,73
LOS ANGELES,9001566A,3765,114,N,1348,POLLING PLACE,173,81,60
LOS ANGELES,9001566A,3765,114,N,0,VBM PORTION,115,46,37
LOS ANGELES,9001566A,3765,114,N,1348,TOTAL,288,127,97
LOS ANGELES,9001569A,3766,114,N,835,POLLING PLACE,123,57,23
LOS ANGELES,9001569A,3766,114,N,0,VBM PORTION,80,21,28
LOS ANGELES,9001569A,3766,114,N,835,TOTAL,203,78,51
LOS ANGELES,9001570A,3767,114,N,812,POLLING PLACE,71,36,17
LOS ANGELES,9001570A,3767,114,N,0,VBM PORTION,101,36,34
LOS ANGELES,9001570A,3767,114,N,812,TOTAL,172,72,51
LOS ANGELES,9001573A,3768,81,N,996,POLLING PLACE,44,15,20
LOS ANGELES,9001573A,3768,81,N,0,VBM PORTION,64,23,17
LOS ANGELES,9001573A,3768,81,N,996,TOTAL,108,38,37
LOS ANGELES,9001575A,3769,81,N,1184,POLLING PLACE,56,24,20
LOS ANGELES,9001575A,3769,81,N,0,VBM PORTION,69,21,24
LOS ANGELES,9001575A,3769,81,N,1184,TOTAL,125,45,44
LOS ANGELES,9001576A,3770,81,N,933,POLLING PLACE,80,23,30
LOS ANGELES,9001576A,3770,81,N,0,VBM PORTION,55,21,21
LOS ANGELES,9001576A,3770,81,N,933,TOTAL,135,44,51
LOS ANGELES,9001577A,3771,90,N,1192,POLLING PLACE,86,29,32
LOS ANGELES,9001577A,3771,90,N,0,VBM PORTION,71,26,29
LOS ANGELES,9001577A,3771,90,N,1192,TOTAL,157,55,61
LOS ANGELES,9001578B,3772,81,N,1246,POLLING PLACE,54,20,24
LOS ANGELES,9001578B,3772,81,N,0,VBM PORTION,62,25,17
LOS ANGELES,9001578B,3772,81,N,1246,TOTAL,116,45,41
LOS ANGELES,9001580A,3773,106,N,668,POLLING PLACE,41,13,21
LOS ANGELES,9001580A,3773,106,N,0,VBM PORTION,20,8,10
LOS ANGELES,9001580A,3773,106,N,668,TOTAL,61,21,31
LOS ANGELES,9001582B,3774,148,N,533,POLLING PLACE,49,21,18
LOS ANGELES,9001582B,3774,148,N,0,VBM PORTION,13,8,2
LOS ANGELES,9001582B,3774,148,N,533,TOTAL,62,29,20
LOS ANGELES,9001582C,3775,148,N,999,POLLING PLACE,50,23,14
LOS ANGELES,9001582C,3775,148,N,0,VBM PORTION,24,11,8
LOS ANGELES,9001582C,3775,148,N,999,TOTAL,74,34,22
LOS ANGELES,9001583B,3776,148,N,1254,POLLING PLACE,66,16,31
LOS ANGELES,9001583B,3776,148,N,0,VBM PORTION,24,6,16
LOS ANGELES,9001583B,3776,148,N,1254,TOTAL,90,22,47
LOS ANGELES,9001587A,3777,178,N,759,POLLING PLACE,39,5,21
LOS ANGELES,9001587A,3777,178,N,0,VBM PORTION,12,6,5
LOS ANGELES,9001587A,3777,178,N,759,TOTAL,51,11,26
LOS ANGELES,9001590A,3778,95,N,574,POLLING PLACE,36,12,17
LOS ANGELES,9001590A,3778,95,N,0,VBM PORTION,46,14,16
LOS ANGELES,9001590A,3778,95,N,574,TOTAL,82,26,33
LOS ANGELES,9001591C,3779,148,N,1160,POLLING PLACE,67,22,29
LOS ANGELES,9001591C,3779,148,N,0,VBM PORTION,30,14,13
LOS ANGELES,9001591C,3779,148,N,1160,TOTAL,97,36,42
LOS ANGELES,9001592A,3780,95,N,437,POLLING PLACE,35,7,20
LOS ANGELES,9001592A,3780,95,N,0,VBM PORTION,29,6,15
LOS ANGELES,9001592A,3780,95,N,437,TOTAL,64,13,35
LOS ANGELES,9001600A,3781,81,N,943,POLLING PLACE,38,14,16
LOS ANGELES,9001600A,3781,81,N,0,VBM PORTION,43,19,13
LOS ANGELES,9001600A,3781,81,N,943,TOTAL,81,33,29
LOS ANGELES,9001602A,3782,178,N,1155,POLLING PLACE,65,17,40
LOS ANGELES,9001602A,3782,178,N,0,VBM PORTION,19,6,10
LOS ANGELES,9001602A,3782,178,N,1155,TOTAL,84,23,50
LOS ANGELES,9001603A,3783,81,N,1265,POLLING PLACE,109,51,33
LOS ANGELES,9001603A,3783,81,N,0,VBM PORTION,86,46,19
LOS ANGELES,9001603A,3783,81,N,1265,TOTAL,195,97,52
LOS ANGELES,9001605B,3784,81,N,1432,POLLING PLACE,105,44,22
LOS ANGELES,9001605B,3784,81,N,0,VBM PORTION,151,76,32
LOS ANGELES,9001605B,3784,81,N,1432,TOTAL,256,120,54
LOS ANGELES,9001608A,3785,82,N,1273,POLLING PLACE,188,94,40
LOS ANGELES,9001608A,3785,82,N,0,VBM PORTION,100,48,25
LOS ANGELES,9001608A,3785,82,N,1273,TOTAL,288,142,65
LOS ANGELES,9001610A,3786,190,N,1081,POLLING PLACE,122,38,50
LOS ANGELES,9001610A,3786,190,N,0,VBM PORTION,172,57,57
LOS ANGELES,9001610A,3786,190,N,1081,TOTAL,294,95,107
LOS ANGELES,9001613D,3787,83,N,827,POLLING PLACE,101,40,26
LOS ANGELES,9001613D,3787,83,N,0,VBM PORTION,116,61,20
LOS ANGELES,9001613D,3787,83,N,827,TOTAL,217,101,46
LOS ANGELES,9001617A,3788,116,N,839,POLLING PLACE,50,18,18
LOS ANGELES,9001617A,3788,116,N,0,VBM PORTION,41,16,12
LOS ANGELES,9001617A,3788,116,N,839,TOTAL,91,34,30
LOS ANGELES,9001621A,3789,102,N,1050,POLLING PLACE,214,113,45
LOS ANGELES,9001621A,3789,102,N,0,VBM PORTION,89,44,22
LOS ANGELES,9001621A,3789,102,N,1050,TOTAL,303,157,67
LOS ANGELES,9001621B,3790,101,N,334,POLLING PLACE,35,15,9
LOS ANGELES,9001621B,3790,101,N,0,VBM PORTION,29,12,8
LOS ANGELES,9001621B,3790,101,N,334,TOTAL,64,27,17
LOS ANGELES,9001622B,3791,157,N,1072,POLLING PLACE,60,24,26
LOS ANGELES,9001622B,3791,157,N,0,VBM PORTION,88,32,33
LOS ANGELES,9001622B,3791,157,N,1072,TOTAL,148,56,59
LOS ANGELES,9001623A,3792,83,N,874,POLLING PLACE,108,51,29
LOS ANGELES,9001623A,3792,83,N,0,VBM PORTION,103,42,20
LOS ANGELES,9001623A,3792,83,N,874,TOTAL,211,93,49
LOS ANGELES,9001624A,3793,101,N,1265,POLLING PLACE,134,58,40
LOS ANGELES,9001624A,3793,101,N,0,VBM PORTION,124,45,30
LOS ANGELES,9001624A,3793,101,N,1265,TOTAL,258,103,70
LOS ANGELES,9001628A,3794,103,N,1118,POLLING PLACE,105,27,51
LOS ANGELES,9001628A,3794,103,N,0,VBM PORTION,79,39,25
LOS ANGELES,9001628A,3794,103,N,1118,TOTAL,184,66,76
LOS ANGELES,9001630A,3795,81,N,930,POLLING PLACE,53,20,21
LOS ANGELES,9001630A,3795,81,N,0,VBM PORTION,38,10,17
LOS ANGELES,9001630A,3795,81,N,930,TOTAL,91,30,38
LOS ANGELES,9001631A,3796,103,N,1302,POLLING PLACE,101,45,39
LOS ANGELES,9001631A,3796,103,N,0,VBM PORTION,106,45,40
LOS ANGELES,9001631A,3796,103,N,1302,TOTAL,207,90,79
LOS ANGELES,9001632B,3797,103,N,1115,POLLING PLACE,97,41,29
LOS ANGELES,9001632B,3797,103,N,0,VBM PORTION,73,34,18
LOS ANGELES,9001632B,3797,103,N,1115,TOTAL,170,75,47
LOS ANGELES,9001635B,3798,103,N,1260,POLLING PLACE,90,30,35
LOS ANGELES,9001635B,3798,103,N,0,VBM PORTION,63,28,23
LOS ANGELES,9001635B,3798,103,N,1260,TOTAL,153,58,58
LOS ANGELES,9001640A,3799,59,N,1374,POLLING PLACE,80,28,36
LOS ANGELES,9001640A,3799,59,N,0,VBM PORTION,76,31,34
LOS ANGELES,9001640A,3799,59,N,1374,TOTAL,156,59,70
LOS ANGELES,9001647A,3800,41,N,1335,POLLING PLACE,80,28,33
LOS ANGELES,9001647A,3800,41,N,0,VBM PORTION,92,39,27
LOS ANGELES,9001647A,3800,41,N,1335,TOTAL,172,67,60
LOS ANGELES,9001656C,3801,95,N,858,POLLING PLACE,66,18,34
LOS ANGELES,9001656C,3801,95,N,0,VBM PORTION,44,11,21
LOS ANGELES,9001656C,3801,95,N,858,TOTAL,110,29,55
LOS ANGELES,9001660A,3802,90,N,793,POLLING PLACE,21,7,7
LOS ANGELES,9001660A,3802,90,N,0,VBM PORTION,44,16,15
LOS ANGELES,9001660A,3802,90,N,793,TOTAL,65,23,22
LOS ANGELES,9001664A,3803,90,N,1249,POLLING PLACE,67,21,34
LOS ANGELES,9001664A,3803,90,N,0,VBM PORTION,36,16,16
LOS ANGELES,9001664A,3803,90,N,1249,TOTAL,103,37,50
LOS ANGELES,9001665A,3804,62,N,1178,POLLING PLACE,93,30,39
LOS ANGELES,9001665A,3804,62,N,0,VBM PORTION,116,45,43
LOS ANGELES,9001665A,3804,62,N,1178,TOTAL,209,75,82
LOS ANGELES,9001666A,3805,63,N,1335,POLLING PLACE,93,45,29
LOS ANGELES,9001666A,3805,63,N,0,VBM PORTION,112,40,35
LOS ANGELES,9001666A,3805,63,N,1335,TOTAL,205,85,64
LOS ANGELES,9001668A,3806,103,N,1372,POLLING PLACE,75,31,21
LOS ANGELES,9001668A,3806,103,N,0,VBM PORTION,94,36,31
LOS ANGELES,9001668A,3806,103,N,1372,TOTAL,169,67,52
LOS ANGELES,9001678A,3807,95,N,1164,POLLING PLACE,90,32,28
LOS ANGELES,9001678A,3807,95,N,0,VBM PORTION,105,45,30
LOS ANGELES,9001678A,3807,95,N,1164,TOTAL,195,77,58
LOS ANGELES,9001681A,3808,104,N,997,POLLING PLACE,74,15,39
LOS ANGELES,9001681A,3808,104,N,0,VBM PORTION,62,13,28
LOS ANGELES,9001681A,3808,104,N,997,TOTAL,136,28,67
LOS ANGELES,9001684A,3809,148,N,1133,POLLING PLACE,69,32,28
LOS ANGELES,9001684A,3809,148,N,0,VBM PORTION,45,17,17
LOS ANGELES,9001684A,3809,148,N,1133,TOTAL,114,49,45
LOS ANGELES,9001685A,3810,103,N,1217,POLLING PLACE,52,29,16
LOS ANGELES,9001685A,3810,103,N,0,VBM PORTION,86,38,32
LOS ANGELES,9001685A,3810,103,N,1217,TOTAL,138,67,48
LOS ANGELES,9001686A,3811,90,N,561,POLLING PLACE,32,15,6
LOS ANGELES,9001686A,3811,90,N,0,VBM PORTION,12,5,5
LOS ANGELES,9001686A,3811,90,N,561,TOTAL,44,20,11
LOS ANGELES,9001690B,3812,56,N,969,POLLING PLACE,83,37,34
LOS ANGELES,9001690B,3812,56,N,0,VBM PORTION,67,20,30
LOS ANGELES,9001690B,3812,56,N,969,TOTAL,150,57,64
LOS ANGELES,9001693A,3813,103,N,1242,POLLING PLACE,81,27,38
LOS ANGELES,9001693A,3813,103,N,0,VBM PORTION,93,40,19
LOS ANGELES,9001693A,3813,103,N,1242,TOTAL,174,67,57
LOS ANGELES,9001695A,3814,56,N,1055,POLLING PLACE,93,33,36
LOS ANGELES,9001695A,3814,56,N,0,VBM PORTION,91,26,38
LOS ANGELES,9001695A,3814,56,N,1055,TOTAL,184,59,74
LOS ANGELES,9001700D,3815,15,N,716,POLLING PLACE,27,10,11
LOS ANGELES,9001700D,3815,15,N,0,VBM PORTION,32,7,18
LOS ANGELES,9001700D,3815,15,N,716,TOTAL,59,17,29
LOS ANGELES,9001704C,3816,95,N,1482,POLLING PLACE,54,22,19
LOS ANGELES,9001704C,3816,95,N,0,VBM PORTION,108,48,29
LOS ANGELES,9001704C,3816,95,N,1482,TOTAL,162,70,48
LOS ANGELES,9001706A,3817,152,N,1102,POLLING PLACE,75,20,32
LOS ANGELES,9001706A,3817,152,N,0,VBM PORTION,56,21,15
LOS ANGELES,9001706A,3817,152,N,1102,TOTAL,131,41,47
LOS ANGELES,9001708A,3818,149,N,1007,POLLING PLACE,38,18,11
LOS ANGELES,9001708A,3818,149,N,0,VBM PORTION,34,7,19
LOS ANGELES,9001708A,3818,149,N,1007,TOTAL,72,25,30
LOS ANGELES,9001711A,3819,86,N,1078,POLLING PLACE,119,40,44
LOS ANGELES,9001711A,3819,86,N,0,VBM PORTION,96,46,23
LOS ANGELES,9001711A,3819,86,N,1078,TOTAL,215,86,67
LOS ANGELES,9001712A,3820,149,N,1140,POLLING PLACE,32,11,16
LOS ANGELES,9001712A,3820,149,N,0,VBM PORTION,36,15,15
LOS ANGELES,9001712A,3820,149,N,1140,TOTAL,68,26,31
LOS ANGELES,9001713B,6188,56,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9001713B,6188,56,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9001713B,6188,56,Y,0,TOTAL,0,0,0
LOS ANGELES,9001714A,3821,101,N,1111,POLLING PLACE,100,45,33
LOS ANGELES,9001714A,3821,101,N,0,VBM PORTION,92,42,27
LOS ANGELES,9001714A,3821,101,N,1111,TOTAL,192,87,60
LOS ANGELES,9001716A,3822,116,N,1269,POLLING PLACE,89,28,38
LOS ANGELES,9001716A,3822,116,N,0,VBM PORTION,65,23,24
LOS ANGELES,9001716A,3822,116,N,1269,TOTAL,154,51,62
LOS ANGELES,9001718A,3823,158,N,1094,POLLING PLACE,173,86,42
LOS ANGELES,9001718A,3823,158,N,0,VBM PORTION,115,51,36
LOS ANGELES,9001718A,3823,158,N,1094,TOTAL,288,137,78
LOS ANGELES,9001719A,3824,148,N,930,POLLING PLACE,42,9,19
LOS ANGELES,9001719A,3824,148,N,0,VBM PORTION,29,7,11
LOS ANGELES,9001719A,3824,148,N,930,TOTAL,71,16,30
LOS ANGELES,9001721A,3825,104,N,1100,POLLING PLACE,65,25,26
LOS ANGELES,9001721A,3825,104,N,0,VBM PORTION,54,18,15
LOS ANGELES,9001721A,3825,104,N,1100,TOTAL,119,43,41
LOS ANGELES,9001725A,3826,116,N,731,POLLING PLACE,69,27,20
LOS ANGELES,9001725A,3826,116,N,0,VBM PORTION,39,12,11
LOS ANGELES,9001725A,3826,116,N,731,TOTAL,108,39,31
LOS ANGELES,9001727A,3827,177,N,819,POLLING PLACE,80,26,38
