LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ARNOLD W MEDNICK,ANDREW COOPER
LOS ANGELES,9002123A,4000,56,N,0,VBM PORTION,142,22,78
LOS ANGELES,9002123A,4000,56,N,1269,TOTAL,231,31,124
LOS ANGELES,9002124B,4001,116,N,1264,POLLING PLACE,118,17,58
LOS ANGELES,9002124B,4001,116,N,0,VBM PORTION,116,12,55
LOS ANGELES,9002124B,4001,116,N,1264,TOTAL,234,29,113
LOS ANGELES,9002125B,4002,54,N,1307,POLLING PLACE,86,11,57
LOS ANGELES,9002125B,4002,54,N,0,VBM PORTION,105,16,67
LOS ANGELES,9002125B,4002,54,N,1307,TOTAL,191,27,124
LOS ANGELES,9002126B,4003,116,N,1063,POLLING PLACE,89,19,33
LOS ANGELES,9002126B,4003,116,N,0,VBM PORTION,72,16,30
LOS ANGELES,9002126B,4003,116,N,1063,TOTAL,161,35,63
LOS ANGELES,9002127A,4004,116,N,917,POLLING PLACE,76,16,38
LOS ANGELES,9002127A,4004,116,N,0,VBM PORTION,72,11,34
LOS ANGELES,9002127A,4004,116,N,917,TOTAL,148,27,72
LOS ANGELES,9002128A,4005,116,N,1008,POLLING PLACE,147,19,74
LOS ANGELES,9002128A,4005,116,N,0,VBM PORTION,94,12,57
LOS ANGELES,9002128A,4005,116,N,1008,TOTAL,241,31,131
LOS ANGELES,9002129B,4006,116,N,1309,POLLING PLACE,135,24,67
LOS ANGELES,9002129B,4006,116,N,0,VBM PORTION,87,13,48
LOS ANGELES,9002129B,4006,116,N,1309,TOTAL,222,37,115
LOS ANGELES,9002131A,4007,59,N,1290,POLLING PLACE,67,12,37
LOS ANGELES,9002131A,4007,59,N,0,VBM PORTION,108,7,77
LOS ANGELES,9002131A,4007,59,N,1290,TOTAL,175,19,114
LOS ANGELES,9002132B,4008,116,N,1109,POLLING PLACE,150,19,80
LOS ANGELES,9002132B,4008,116,N,0,VBM PORTION,107,13,61
LOS ANGELES,9002132B,4008,116,N,1109,TOTAL,257,32,141
LOS ANGELES,9002135B,4009,116,N,1283,POLLING PLACE,100,13,52
LOS ANGELES,9002135B,4009,116,N,0,VBM PORTION,78,9,42
LOS ANGELES,9002135B,4009,116,N,1283,TOTAL,178,22,94
LOS ANGELES,9002136A,4010,116,N,1080,POLLING PLACE,62,10,33
LOS ANGELES,9002136A,4010,116,N,0,VBM PORTION,49,11,20
LOS ANGELES,9002136A,4010,116,N,1080,TOTAL,111,21,53
LOS ANGELES,9002137A,4011,116,N,1222,POLLING PLACE,50,9,22
LOS ANGELES,9002137A,4011,116,N,0,VBM PORTION,49,9,22
LOS ANGELES,9002137A,4011,116,N,1222,TOTAL,99,18,44
LOS ANGELES,9002140A,4012,116,N,767,POLLING PLACE,42,11,17
LOS ANGELES,9002140A,4012,116,N,0,VBM PORTION,41,8,19
LOS ANGELES,9002140A,4012,116,N,767,TOTAL,83,19,36
LOS ANGELES,9002140B,4013,116,N,530,POLLING PLACE,49,8,22
LOS ANGELES,9002140B,4013,116,N,0,VBM PORTION,40,4,18
LOS ANGELES,9002140B,4013,116,N,530,TOTAL,89,12,40
LOS ANGELES,9002143A,4014,116,N,1217,POLLING PLACE,113,13,55
LOS ANGELES,9002143A,4014,116,N,0,VBM PORTION,80,10,42
LOS ANGELES,9002143A,4014,116,N,1217,TOTAL,193,23,97
LOS ANGELES,9002144A,4015,116,N,1068,POLLING PLACE,52,7,31
LOS ANGELES,9002144A,4015,116,N,0,VBM PORTION,70,15,35
LOS ANGELES,9002144A,4015,116,N,1068,TOTAL,122,22,66
LOS ANGELES,9002146A,4016,95,N,1219,POLLING PLACE,126,29,76
LOS ANGELES,9002146A,4016,95,N,0,VBM PORTION,48,10,28
LOS ANGELES,9002146A,4016,95,N,1219,TOTAL,174,39,104
LOS ANGELES,9002150A,4017,148,N,1112,POLLING PLACE,86,9,46
LOS ANGELES,9002150A,4017,148,N,0,VBM PORTION,27,5,15
LOS ANGELES,9002150A,4017,148,N,1112,TOTAL,113,14,61
LOS ANGELES,9002153A,4018,148,N,1225,POLLING PLACE,73,9,41
LOS ANGELES,9002153A,4018,148,N,0,VBM PORTION,37,0,23
LOS ANGELES,9002153A,4018,148,N,1225,TOTAL,110,9,64
LOS ANGELES,9002155A,4019,96,N,1454,POLLING PLACE,69,15,34
LOS ANGELES,9002155A,4019,96,N,0,VBM PORTION,178,25,69
LOS ANGELES,9002155A,4019,96,N,1454,TOTAL,247,40,103
LOS ANGELES,9002156A,4020,148,N,1139,POLLING PLACE,60,8,29
LOS ANGELES,9002156A,4020,148,N,0,VBM PORTION,45,4,31
LOS ANGELES,9002156A,4020,148,N,1139,TOTAL,105,12,60
LOS ANGELES,9002158A,4021,103,N,1216,POLLING PLACE,78,11,43
LOS ANGELES,9002158A,4021,103,N,0,VBM PORTION,65,7,42
LOS ANGELES,9002158A,4021,103,N,1216,TOTAL,143,18,85
LOS ANGELES,9002162A,4022,148,N,947,POLLING PLACE,69,9,31
LOS ANGELES,9002162A,4022,148,N,0,VBM PORTION,41,4,23
LOS ANGELES,9002162A,4022,148,N,947,TOTAL,110,13,54
LOS ANGELES,9002163A,4023,116,N,848,POLLING PLACE,55,7,30
LOS ANGELES,9002163A,4023,116,N,0,VBM PORTION,50,9,19
LOS ANGELES,9002163A,4023,116,N,848,TOTAL,105,16,49
LOS ANGELES,9002166A,4024,148,N,1221,POLLING PLACE,78,7,37
LOS ANGELES,9002166A,4024,148,N,0,VBM PORTION,43,5,22
LOS ANGELES,9002166A,4024,148,N,1221,TOTAL,121,12,59
LOS ANGELES,9002167A,4025,116,N,1149,POLLING PLACE,88,14,39
LOS ANGELES,9002167A,4025,116,N,0,VBM PORTION,81,9,52
LOS ANGELES,9002167A,4025,116,N,1149,TOTAL,169,23,91
LOS ANGELES,9002169B,4026,90,N,1124,POLLING PLACE,71,12,50
LOS ANGELES,9002169B,4026,90,N,0,VBM PORTION,40,8,18
LOS ANGELES,9002169B,4026,90,N,1124,TOTAL,111,20,68
LOS ANGELES,9002171A,4027,40,N,1078,POLLING PLACE,134,25,67
LOS ANGELES,9002171A,4027,40,N,0,VBM PORTION,123,12,71
LOS ANGELES,9002171A,4027,40,N,1078,TOTAL,257,37,138
LOS ANGELES,9002176A,4028,19,N,826,POLLING PLACE,49,6,35
LOS ANGELES,9002176A,4028,19,N,0,VBM PORTION,89,15,44
LOS ANGELES,9002176A,4028,19,N,826,TOTAL,138,21,79
LOS ANGELES,9002177A,4029,159,N,972,POLLING PLACE,89,17,57
LOS ANGELES,9002177A,4029,159,N,0,VBM PORTION,64,10,36
LOS ANGELES,9002177A,4029,159,N,972,TOTAL,153,27,93
LOS ANGELES,9002178A,4030,148,N,837,POLLING PLACE,117,16,67
LOS ANGELES,9002178A,4030,148,N,0,VBM PORTION,61,5,34
LOS ANGELES,9002178A,4030,148,N,837,TOTAL,178,21,101
LOS ANGELES,9002179A,4031,148,N,848,POLLING PLACE,73,9,48
LOS ANGELES,9002179A,4031,148,N,0,VBM PORTION,37,6,19
LOS ANGELES,9002179A,4031,148,N,848,TOTAL,110,15,67
LOS ANGELES,9002180A,4032,158,N,975,POLLING PLACE,162,25,104
LOS ANGELES,9002180A,4032,158,N,0,VBM PORTION,108,11,76
LOS ANGELES,9002180A,4032,158,N,975,TOTAL,270,36,180
LOS ANGELES,9002181A,4033,117,N,1089,POLLING PLACE,39,6,26
LOS ANGELES,9002181A,4033,117,N,0,VBM PORTION,44,2,33
LOS ANGELES,9002181A,4033,117,N,1089,TOTAL,83,8,59
LOS ANGELES,9002182A,4034,117,N,1250,POLLING PLACE,95,19,54
LOS ANGELES,9002182A,4034,117,N,0,VBM PORTION,95,13,49
LOS ANGELES,9002182A,4034,117,N,1250,TOTAL,190,32,103
LOS ANGELES,9002185A,4035,158,N,977,POLLING PLACE,147,30,73
LOS ANGELES,9002185A,4035,158,N,0,VBM PORTION,80,12,46
LOS ANGELES,9002185A,4035,158,N,977,TOTAL,227,42,119
LOS ANGELES,9002189A,4036,158,N,936,POLLING PLACE,165,23,94
LOS ANGELES,9002189A,4036,158,N,0,VBM PORTION,103,7,59
LOS ANGELES,9002189A,4036,158,N,936,TOTAL,268,30,153
LOS ANGELES,9002190A,4037,116,N,1094,POLLING PLACE,63,10,30
LOS ANGELES,9002190A,4037,116,N,0,VBM PORTION,67,9,37
LOS ANGELES,9002190A,4037,116,N,1094,TOTAL,130,19,67
LOS ANGELES,9002192A,4038,90,N,1073,POLLING PLACE,100,14,49
LOS ANGELES,9002192A,4038,90,N,0,VBM PORTION,85,4,48
LOS ANGELES,9002192A,4038,90,N,1073,TOTAL,185,18,97
LOS ANGELES,9002193A,4039,116,N,592,POLLING PLACE,120,14,55
LOS ANGELES,9002193A,4039,116,N,0,VBM PORTION,45,7,19
LOS ANGELES,9002193A,4039,116,N,592,TOTAL,165,21,74
LOS ANGELES,9002194A,4040,158,N,1204,POLLING PLACE,108,14,73
LOS ANGELES,9002194A,4040,158,N,0,VBM PORTION,91,11,43
LOS ANGELES,9002194A,4040,158,N,1204,TOTAL,199,25,116
LOS ANGELES,9002199A,4041,158,N,1116,POLLING PLACE,81,12,48
LOS ANGELES,9002199A,4041,158,N,0,VBM PORTION,75,12,46
LOS ANGELES,9002199A,4041,158,N,1116,TOTAL,156,24,94
LOS ANGELES,9002207A,4042,159,N,1274,POLLING PLACE,114,19,61
LOS ANGELES,9002207A,4042,159,N,0,VBM PORTION,120,10,78
LOS ANGELES,9002207A,4042,159,N,1274,TOTAL,234,29,139
LOS ANGELES,9002210A,4043,90,N,975,POLLING PLACE,160,18,95
LOS ANGELES,9002210A,4043,90,N,0,VBM PORTION,84,11,37
LOS ANGELES,9002210A,4043,90,N,975,TOTAL,244,29,132
LOS ANGELES,9002211A,4044,148,N,1244,POLLING PLACE,135,15,79
LOS ANGELES,9002211A,4044,148,N,0,VBM PORTION,106,14,56
LOS ANGELES,9002211A,4044,148,N,1244,TOTAL,241,29,135
LOS ANGELES,9002214A,4045,148,N,1121,POLLING PLACE,141,20,71
LOS ANGELES,9002214A,4045,148,N,0,VBM PORTION,88,6,48
LOS ANGELES,9002214A,4045,148,N,1121,TOTAL,229,26,119
LOS ANGELES,9002219A,4046,148,N,990,POLLING PLACE,118,12,64
LOS ANGELES,9002219A,4046,148,N,0,VBM PORTION,63,7,39
LOS ANGELES,9002219A,4046,148,N,990,TOTAL,181,19,103
LOS ANGELES,9002222A,4047,19,N,1150,POLLING PLACE,40,12,22
LOS ANGELES,9002222A,4047,19,N,0,VBM PORTION,52,16,21
LOS ANGELES,9002222A,4047,19,N,1150,TOTAL,92,28,43
LOS ANGELES,9002225A,4048,81,N,1041,POLLING PLACE,81,18,41
LOS ANGELES,9002225A,4048,81,N,0,VBM PORTION,64,12,32
LOS ANGELES,9002225A,4048,81,N,1041,TOTAL,145,30,73
LOS ANGELES,9002231A,4049,82,N,999,POLLING PLACE,66,11,40
LOS ANGELES,9002231A,4049,82,N,0,VBM PORTION,85,14,41
LOS ANGELES,9002231A,4049,82,N,999,TOTAL,151,25,81
LOS ANGELES,9002232A,4050,82,N,1055,POLLING PLACE,97,17,43
LOS ANGELES,9002232A,4050,82,N,0,VBM PORTION,45,4,18
LOS ANGELES,9002232A,4050,82,N,1055,TOTAL,142,21,61
LOS ANGELES,9002234A,4051,82,N,924,POLLING PLACE,67,11,32
LOS ANGELES,9002234A,4051,82,N,0,VBM PORTION,31,4,17
LOS ANGELES,9002234A,4051,82,N,924,TOTAL,98,15,49
LOS ANGELES,9002237A,4052,82,N,750,POLLING PLACE,81,19,37
LOS ANGELES,9002237A,4052,82,N,0,VBM PORTION,48,6,24
LOS ANGELES,9002237A,4052,82,N,750,TOTAL,129,25,61
LOS ANGELES,9002238A,4053,82,N,1025,POLLING PLACE,138,27,62
LOS ANGELES,9002238A,4053,82,N,0,VBM PORTION,107,17,57
LOS ANGELES,9002238A,4053,82,N,1025,TOTAL,245,44,119
LOS ANGELES,9002239A,4054,82,N,666,POLLING PLACE,80,15,35
LOS ANGELES,9002239A,4054,82,N,0,VBM PORTION,57,7,35
LOS ANGELES,9002239A,4054,82,N,666,TOTAL,137,22,70
LOS ANGELES,9002247B,4055,86,N,1166,POLLING PLACE,128,28,64
LOS ANGELES,9002247B,4055,86,N,0,VBM PORTION,120,11,82
LOS ANGELES,9002247B,4055,86,N,1166,TOTAL,248,39,146
LOS ANGELES,9002248A,4056,90,N,1191,POLLING PLACE,123,25,65
LOS ANGELES,9002248A,4056,90,N,0,VBM PORTION,108,22,63
LOS ANGELES,9002248A,4056,90,N,1191,TOTAL,231,47,128
LOS ANGELES,9002250A,4057,83,N,937,POLLING PLACE,100,12,52
LOS ANGELES,9002250A,4057,83,N,0,VBM PORTION,55,10,26
LOS ANGELES,9002250A,4057,83,N,937,TOTAL,155,22,78
LOS ANGELES,9002252A,4058,83,N,1095,POLLING PLACE,111,17,54
LOS ANGELES,9002252A,4058,83,N,0,VBM PORTION,84,12,41
LOS ANGELES,9002252A,4058,83,N,1095,TOTAL,195,29,95
LOS ANGELES,9002256A,4059,28,N,1239,POLLING PLACE,143,18,97
LOS ANGELES,9002256A,4059,28,N,0,VBM PORTION,120,10,71
LOS ANGELES,9002256A,4059,28,N,1239,TOTAL,263,28,168
LOS ANGELES,9002262B,4060,83,N,1084,POLLING PLACE,85,14,47
LOS ANGELES,9002262B,4060,83,N,0,VBM PORTION,79,14,45
LOS ANGELES,9002262B,4060,83,N,1084,TOTAL,164,28,92
LOS ANGELES,9002264B,4061,13,N,508,POLLING PLACE,56,10,29
LOS ANGELES,9002264B,4061,13,N,0,VBM PORTION,50,4,27
LOS ANGELES,9002264B,4061,13,N,508,TOTAL,106,14,56
LOS ANGELES,9002265B,4062,83,N,1046,POLLING PLACE,151,23,74
LOS ANGELES,9002265B,4062,83,N,0,VBM PORTION,93,14,46
LOS ANGELES,9002265B,4062,83,N,1046,TOTAL,244,37,120
LOS ANGELES,9002267A,4063,64,N,1315,POLLING PLACE,104,13,63
LOS ANGELES,9002267A,4063,64,N,0,VBM PORTION,124,14,67
LOS ANGELES,9002267A,4063,64,N,1315,TOTAL,228,27,130
LOS ANGELES,9002269A,4064,59,N,1269,POLLING PLACE,60,7,43
LOS ANGELES,9002269A,4064,59,N,0,VBM PORTION,75,16,41
LOS ANGELES,9002269A,4064,59,N,1269,TOTAL,135,23,84
LOS ANGELES,9002270A,4065,82,N,1130,POLLING PLACE,92,20,50
LOS ANGELES,9002270A,4065,82,N,0,VBM PORTION,81,7,48
LOS ANGELES,9002270A,4065,82,N,1130,TOTAL,173,27,98
LOS ANGELES,9002271A,4066,82,N,1009,POLLING PLACE,125,23,60
LOS ANGELES,9002271A,4066,82,N,0,VBM PORTION,106,10,54
LOS ANGELES,9002271A,4066,82,N,1009,TOTAL,231,33,114
LOS ANGELES,9002273A,4067,82,N,967,POLLING PLACE,119,18,64
LOS ANGELES,9002273A,4067,82,N,0,VBM PORTION,80,9,36
LOS ANGELES,9002273A,4067,82,N,967,TOTAL,199,27,100
LOS ANGELES,9002279A,4068,83,N,1072,POLLING PLACE,102,16,49
LOS ANGELES,9002279A,4068,83,N,0,VBM PORTION,148,26,68
LOS ANGELES,9002279A,4068,83,N,1072,TOTAL,250,42,117
LOS ANGELES,9002280A,4069,83,N,1306,POLLING PLACE,138,28,70
LOS ANGELES,9002280A,4069,83,N,0,VBM PORTION,116,18,47
LOS ANGELES,9002280A,4069,83,N,1306,TOTAL,254,46,117
LOS ANGELES,9002281A,4070,15,N,1109,POLLING PLACE,63,7,37
LOS ANGELES,9002281A,4070,15,N,0,VBM PORTION,54,2,41
LOS ANGELES,9002281A,4070,15,N,1109,TOTAL,117,9,78
LOS ANGELES,9002283A,4071,86,N,1317,POLLING PLACE,158,42,75
LOS ANGELES,9002283A,4071,86,N,0,VBM PORTION,154,27,69
LOS ANGELES,9002283A,4071,86,N,1317,TOTAL,312,69,144
LOS ANGELES,9002285A,4072,116,N,877,POLLING PLACE,131,24,75
LOS ANGELES,9002285A,4072,116,N,0,VBM PORTION,158,17,83
LOS ANGELES,9002285A,4072,116,N,877,TOTAL,289,41,158
LOS ANGELES,9002287A,4073,86,N,1293,POLLING PLACE,150,36,77
LOS ANGELES,9002287A,4073,86,N,0,VBM PORTION,158,30,72
LOS ANGELES,9002287A,4073,86,N,1293,TOTAL,308,66,149
LOS ANGELES,9002297B,4074,116,N,1082,POLLING PLACE,146,16,73
LOS ANGELES,9002297B,4074,116,N,0,VBM PORTION,113,11,56
LOS ANGELES,9002297B,4074,116,N,1082,TOTAL,259,27,129
LOS ANGELES,9002298A,4075,116,N,1231,POLLING PLACE,125,15,63
LOS ANGELES,9002298A,4075,116,N,0,VBM PORTION,108,15,53
LOS ANGELES,9002298A,4075,116,N,1231,TOTAL,233,30,116
LOS ANGELES,9002299A,4076,116,N,1188,POLLING PLACE,114,19,63
LOS ANGELES,9002299A,4076,116,N,0,VBM PORTION,69,12,25
LOS ANGELES,9002299A,4076,116,N,1188,TOTAL,183,31,88
LOS ANGELES,9002301A,4077,19,N,1102,POLLING PLACE,66,11,46
LOS ANGELES,9002301A,4077,19,N,0,VBM PORTION,48,9,33
LOS ANGELES,9002301A,4077,19,N,1102,TOTAL,114,20,79
LOS ANGELES,9002302A,4078,116,N,984,POLLING PLACE,69,17,35
LOS ANGELES,9002302A,4078,116,N,0,VBM PORTION,65,10,40
LOS ANGELES,9002302A,4078,116,N,984,TOTAL,134,27,75
LOS ANGELES,9002303A,4079,116,N,982,POLLING PLACE,105,17,45
LOS ANGELES,9002303A,4079,116,N,0,VBM PORTION,79,13,43
LOS ANGELES,9002303A,4079,116,N,982,TOTAL,184,30,88
LOS ANGELES,9002305A,4080,19,N,1104,POLLING PLACE,57,11,38
LOS ANGELES,9002305A,4080,19,N,0,VBM PORTION,75,9,54
LOS ANGELES,9002305A,4080,19,N,1104,TOTAL,132,20,92
LOS ANGELES,9002306A,4081,116,N,1071,POLLING PLACE,112,21,65
LOS ANGELES,9002306A,4081,116,N,0,VBM PORTION,77,11,44
LOS ANGELES,9002306A,4081,116,N,1071,TOTAL,189,32,109
LOS ANGELES,9002307B,4082,56,N,1552,POLLING PLACE,89,11,55
LOS ANGELES,9002307B,4082,56,N,0,VBM PORTION,107,8,68
LOS ANGELES,9002307B,4082,56,N,1552,TOTAL,196,19,123
LOS ANGELES,9002314A,4083,59,N,1066,POLLING PLACE,44,9,26
LOS ANGELES,9002314A,4083,59,N,0,VBM PORTION,21,5,14
LOS ANGELES,9002314A,4083,59,N,1066,TOTAL,65,14,40
LOS ANGELES,9002315A,4084,54,N,1038,POLLING PLACE,67,12,40
LOS ANGELES,9002315A,4084,54,N,0,VBM PORTION,71,14,44
LOS ANGELES,9002315A,4084,54,N,1038,TOTAL,138,26,84
LOS ANGELES,9002316A,4085,116,N,1111,POLLING PLACE,107,15,63
LOS ANGELES,9002316A,4085,116,N,0,VBM PORTION,97,11,51
LOS ANGELES,9002316A,4085,116,N,1111,TOTAL,204,26,114
LOS ANGELES,9002318A,4086,19,N,1165,POLLING PLACE,78,8,52
LOS ANGELES,9002318A,4086,19,N,0,VBM PORTION,52,6,36
LOS ANGELES,9002318A,4086,19,N,1165,TOTAL,130,14,88
LOS ANGELES,9002319A,4087,19,N,1110,POLLING PLACE,51,8,38
LOS ANGELES,9002319A,4087,19,N,0,VBM PORTION,38,4,29
LOS ANGELES,9002319A,4087,19,N,1110,TOTAL,89,12,67
LOS ANGELES,9002320A,4088,59,N,1009,POLLING PLACE,66,12,38
LOS ANGELES,9002320A,4088,59,N,0,VBM PORTION,59,7,43
LOS ANGELES,9002320A,4088,59,N,1009,TOTAL,125,19,81
LOS ANGELES,9002321A,4089,59,N,1289,POLLING PLACE,102,21,54
LOS ANGELES,9002321A,4089,59,N,0,VBM PORTION,86,16,57
LOS ANGELES,9002321A,4089,59,N,1289,TOTAL,188,37,111
LOS ANGELES,9002322B,4090,116,N,1170,POLLING PLACE,71,22,27
LOS ANGELES,9002322B,4090,116,N,0,VBM PORTION,64,9,37
LOS ANGELES,9002322B,4090,116,N,1170,TOTAL,135,31,64
LOS ANGELES,9002323A,4091,116,N,991,POLLING PLACE,113,22,55
LOS ANGELES,9002323A,4091,116,N,0,VBM PORTION,71,9,39
LOS ANGELES,9002323A,4091,116,N,991,TOTAL,184,31,94
LOS ANGELES,9002324A,4092,116,N,1028,POLLING PLACE,87,17,47
LOS ANGELES,9002324A,4092,116,N,0,VBM PORTION,75,12,37
LOS ANGELES,9002324A,4092,116,N,1028,TOTAL,162,29,84
LOS ANGELES,9002329B,4093,116,N,1205,POLLING PLACE,92,16,48
LOS ANGELES,9002329B,4093,116,N,0,VBM PORTION,69,6,46
LOS ANGELES,9002329B,4093,116,N,1205,TOTAL,161,22,94
LOS ANGELES,9002330A,4094,116,N,1228,POLLING PLACE,145,34,67
LOS ANGELES,9002330A,4094,116,N,0,VBM PORTION,98,9,54
LOS ANGELES,9002330A,4094,116,N,1228,TOTAL,243,43,121
LOS ANGELES,9002332A,4095,186,N,749,POLLING PLACE,69,12,46
LOS ANGELES,9002332A,4095,186,N,0,VBM PORTION,80,6,50
LOS ANGELES,9002332A,4095,186,N,749,TOTAL,149,18,96
LOS ANGELES,9002333B,4096,116,N,632,POLLING PLACE,92,15,52
LOS ANGELES,9002333B,4096,116,N,0,VBM PORTION,85,15,44
LOS ANGELES,9002333B,4096,116,N,632,TOTAL,177,30,96
LOS ANGELES,9002334A,4097,116,N,1293,POLLING PLACE,256,36,131
LOS ANGELES,9002334A,4097,116,N,0,VBM PORTION,157,18,88
LOS ANGELES,9002334A,4097,116,N,1293,TOTAL,413,54,219
LOS ANGELES,9002337A,4098,116,N,1222,POLLING PLACE,56,8,29
LOS ANGELES,9002337A,4098,116,N,0,VBM PORTION,108,13,63
LOS ANGELES,9002337A,4098,116,N,1222,TOTAL,164,21,92
LOS ANGELES,9002338A,4099,178,N,971,POLLING PLACE,51,7,33
LOS ANGELES,9002338A,4099,178,N,0,VBM PORTION,32,8,19
LOS ANGELES,9002338A,4099,178,N,971,TOTAL,83,15,52
LOS ANGELES,9002339B,4100,116,N,1275,POLLING PLACE,94,13,52
LOS ANGELES,9002339B,4100,116,N,0,VBM PORTION,84,13,40
LOS ANGELES,9002339B,4100,116,N,1275,TOTAL,178,26,92
LOS ANGELES,9002341A,4101,158,N,1086,POLLING PLACE,80,14,39
LOS ANGELES,9002341A,4101,158,N,0,VBM PORTION,109,15,51
LOS ANGELES,9002341A,4101,158,N,1086,TOTAL,189,29,90
LOS ANGELES,9002342B,4102,116,N,1026,POLLING PLACE,95,17,46
LOS ANGELES,9002342B,4102,116,N,0,VBM PORTION,85,13,53
LOS ANGELES,9002342B,4102,116,N,1026,TOTAL,180,30,99
LOS ANGELES,9002343A,4103,116,N,1265,POLLING PLACE,51,8,33
LOS ANGELES,9002343A,4103,116,N,0,VBM PORTION,80,12,50
LOS ANGELES,9002343A,4103,116,N,1265,TOTAL,131,20,83
LOS ANGELES,9002344A,4104,149,N,1101,POLLING PLACE,52,11,32
LOS ANGELES,9002344A,4104,149,N,0,VBM PORTION,21,1,17
LOS ANGELES,9002344A,4104,149,N,1101,TOTAL,73,12,49
LOS ANGELES,9002345A,4105,116,N,1218,POLLING PLACE,49,7,35
LOS ANGELES,9002345A,4105,116,N,0,VBM PORTION,49,6,33
LOS ANGELES,9002345A,4105,116,N,1218,TOTAL,98,13,68
LOS ANGELES,9002348A,4106,116,N,581,POLLING PLACE,32,6,17
LOS ANGELES,9002348A,4106,116,N,0,VBM PORTION,29,2,19
LOS ANGELES,9002348A,4106,116,N,581,TOTAL,61,8,36
LOS ANGELES,9002349A,4107,90,N,1184,POLLING PLACE,73,14,45
LOS ANGELES,9002349A,4107,90,N,0,VBM PORTION,67,12,40
LOS ANGELES,9002349A,4107,90,N,1184,TOTAL,140,26,85
LOS ANGELES,9002353B,4108,90,N,1220,POLLING PLACE,108,14,61
LOS ANGELES,9002353B,4108,90,N,0,VBM PORTION,54,6,37
LOS ANGELES,9002353B,4108,90,N,1220,TOTAL,162,20,98
LOS ANGELES,9002356A,4109,116,N,993,POLLING PLACE,173,29,95
LOS ANGELES,9002356A,4109,116,N,0,VBM PORTION,113,16,51
LOS ANGELES,9002356A,4109,116,N,993,TOTAL,286,45,146
LOS ANGELES,9002357B,4110,116,N,1232,POLLING PLACE,75,9,38
LOS ANGELES,9002357B,4110,116,N,0,VBM PORTION,55,4,35
LOS ANGELES,9002357B,4110,116,N,1232,TOTAL,130,13,73
LOS ANGELES,9002358A,4111,116,N,1457,POLLING PLACE,176,31,95
LOS ANGELES,9002358A,4111,116,N,0,VBM PORTION,227,43,114
LOS ANGELES,9002358A,4111,116,N,1457,TOTAL,403,74,209
LOS ANGELES,9002362A,4112,116,N,1289,POLLING PLACE,152,28,78
LOS ANGELES,9002362A,4112,116,N,0,VBM PORTION,115,19,63
LOS ANGELES,9002362A,4112,116,N,1289,TOTAL,267,47,141
LOS ANGELES,9002364A,4113,96,N,731,POLLING PLACE,81,10,45
LOS ANGELES,9002364A,4113,96,N,0,VBM PORTION,15,2,9
LOS ANGELES,9002364A,4113,96,N,731,TOTAL,96,12,54
LOS ANGELES,9002368A,4114,114,N,1272,POLLING PLACE,81,11,47
LOS ANGELES,9002368A,4114,114,N,0,VBM PORTION,80,18,43
LOS ANGELES,9002368A,4114,114,N,1272,TOTAL,161,29,90
LOS ANGELES,9002370A,4115,116,N,1067,POLLING PLACE,98,17,53
LOS ANGELES,9002370A,4115,116,N,0,VBM PORTION,71,14,40
LOS ANGELES,9002370A,4115,116,N,1067,TOTAL,169,31,93
LOS ANGELES,9002373A,4116,116,N,1012,POLLING PLACE,85,15,45
LOS ANGELES,9002373A,4116,116,N,0,VBM PORTION,68,10,33
LOS ANGELES,9002373A,4116,116,N,1012,TOTAL,153,25,78
LOS ANGELES,9002375A,4117,116,N,862,POLLING PLACE,58,10,35
LOS ANGELES,9002375A,4117,116,N,0,VBM PORTION,49,12,27
LOS ANGELES,9002375A,4117,116,N,862,TOTAL,107,22,62
LOS ANGELES,9002377A,4118,114,N,1232,POLLING PLACE,117,30,62
LOS ANGELES,9002377A,4118,114,N,0,VBM PORTION,101,20,57
LOS ANGELES,9002377A,4118,114,N,1232,TOTAL,218,50,119
LOS ANGELES,9002381A,4119,13,N,571,POLLING PLACE,74,10,45
LOS ANGELES,9002381A,4119,13,N,0,VBM PORTION,77,9,47
LOS ANGELES,9002381A,4119,13,N,571,TOTAL,151,19,92
LOS ANGELES,9002388A,4120,154,N,864,POLLING PLACE,76,22,36
LOS ANGELES,9002388A,4120,154,N,0,VBM PORTION,46,3,22
LOS ANGELES,9002388A,4120,154,N,864,TOTAL,122,25,58
LOS ANGELES,9002389A,4121,154,N,748,POLLING PLACE,121,21,68
LOS ANGELES,9002389A,4121,154,N,0,VBM PORTION,74,5,34
LOS ANGELES,9002389A,4121,154,N,748,TOTAL,195,26,102
LOS ANGELES,9002392A,4122,155,N,883,POLLING PLACE,125,16,62
LOS ANGELES,9002392A,4122,155,N,0,VBM PORTION,78,17,38
LOS ANGELES,9002392A,4122,155,N,883,TOTAL,203,33,100
LOS ANGELES,9002393A,4123,154,N,777,POLLING PLACE,144,17,70
LOS ANGELES,9002393A,4123,154,N,0,VBM PORTION,97,9,53
LOS ANGELES,9002393A,4123,154,N,777,TOTAL,241,26,123
LOS ANGELES,9002394A,4124,110,N,1550,POLLING PLACE,103,10,56
LOS ANGELES,9002394A,4124,110,N,0,VBM PORTION,155,23,81
LOS ANGELES,9002394A,4124,110,N,1550,TOTAL,258,33,137
