LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,NATHALIE HRIZI,DAVE JONES,TED GAINES
LOS ANGELES,9002140B,4013,116,N,0,VBM PORTION,40,3,24,0
LOS ANGELES,9002140B,4013,116,N,530,TOTAL,89,7,43,2
LOS ANGELES,9002143A,4014,116,N,1217,POLLING PLACE,113,7,37,2
LOS ANGELES,9002143A,4014,116,N,0,VBM PORTION,80,2,51,3
LOS ANGELES,9002143A,4014,116,N,1217,TOTAL,193,9,88,5
LOS ANGELES,9002144A,4015,116,N,1068,POLLING PLACE,52,1,20,3
LOS ANGELES,9002144A,4015,116,N,0,VBM PORTION,70,1,39,7
LOS ANGELES,9002144A,4015,116,N,1068,TOTAL,122,2,59,10
LOS ANGELES,9002146A,4016,95,N,1219,POLLING PLACE,126,9,82,8
LOS ANGELES,9002146A,4016,95,N,0,VBM PORTION,48,2,30,4
LOS ANGELES,9002146A,4016,95,N,1219,TOTAL,174,11,112,12
LOS ANGELES,9002150A,4017,148,N,1112,POLLING PLACE,86,4,47,6
LOS ANGELES,9002150A,4017,148,N,0,VBM PORTION,27,5,10,2
LOS ANGELES,9002150A,4017,148,N,1112,TOTAL,113,9,57,8
LOS ANGELES,9002153A,4018,148,N,1225,POLLING PLACE,73,4,43,5
LOS ANGELES,9002153A,4018,148,N,0,VBM PORTION,37,1,26,0
LOS ANGELES,9002153A,4018,148,N,1225,TOTAL,110,5,69,5
LOS ANGELES,9002155A,4019,96,N,1454,POLLING PLACE,69,4,44,12
LOS ANGELES,9002155A,4019,96,N,0,VBM PORTION,178,11,82,24
LOS ANGELES,9002155A,4019,96,N,1454,TOTAL,247,15,126,36
LOS ANGELES,9002156A,4020,148,N,1139,POLLING PLACE,60,6,30,2
LOS ANGELES,9002156A,4020,148,N,0,VBM PORTION,45,1,31,5
LOS ANGELES,9002156A,4020,148,N,1139,TOTAL,105,7,61,7
LOS ANGELES,9002158A,4021,103,N,1216,POLLING PLACE,78,4,42,12
LOS ANGELES,9002158A,4021,103,N,0,VBM PORTION,65,8,36,14
LOS ANGELES,9002158A,4021,103,N,1216,TOTAL,143,12,78,26
LOS ANGELES,9002162A,4022,148,N,947,POLLING PLACE,69,2,38,0
LOS ANGELES,9002162A,4022,148,N,0,VBM PORTION,41,0,27,1
LOS ANGELES,9002162A,4022,148,N,947,TOTAL,110,2,65,1
LOS ANGELES,9002163A,4023,116,N,848,POLLING PLACE,55,4,26,3
LOS ANGELES,9002163A,4023,116,N,0,VBM PORTION,50,2,27,0
LOS ANGELES,9002163A,4023,116,N,848,TOTAL,105,6,53,3
LOS ANGELES,9002166A,4024,148,N,1221,POLLING PLACE,78,2,40,2
LOS ANGELES,9002166A,4024,148,N,0,VBM PORTION,43,0,29,1
LOS ANGELES,9002166A,4024,148,N,1221,TOTAL,121,2,69,3
LOS ANGELES,9002167A,4025,116,N,1149,POLLING PLACE,88,1,45,5
LOS ANGELES,9002167A,4025,116,N,0,VBM PORTION,81,2,43,3
LOS ANGELES,9002167A,4025,116,N,1149,TOTAL,169,3,88,8
LOS ANGELES,9002169B,4026,90,N,1124,POLLING PLACE,71,10,36,8
LOS ANGELES,9002169B,4026,90,N,0,VBM PORTION,40,5,23,5
LOS ANGELES,9002169B,4026,90,N,1124,TOTAL,111,15,59,13
LOS ANGELES,9002171A,4027,40,N,1078,POLLING PLACE,134,10,92,5
LOS ANGELES,9002171A,4027,40,N,0,VBM PORTION,123,5,76,19
LOS ANGELES,9002171A,4027,40,N,1078,TOTAL,257,15,168,24
LOS ANGELES,9002176A,4028,19,N,826,POLLING PLACE,49,5,18,13
LOS ANGELES,9002176A,4028,19,N,0,VBM PORTION,89,6,49,16
LOS ANGELES,9002176A,4028,19,N,826,TOTAL,138,11,67,29
LOS ANGELES,9002177A,4029,159,N,972,POLLING PLACE,89,6,53,3
LOS ANGELES,9002177A,4029,159,N,0,VBM PORTION,64,5,37,1
LOS ANGELES,9002177A,4029,159,N,972,TOTAL,153,11,90,4
LOS ANGELES,9002178A,4030,148,N,837,POLLING PLACE,117,3,66,8
LOS ANGELES,9002178A,4030,148,N,0,VBM PORTION,61,0,38,1
LOS ANGELES,9002178A,4030,148,N,837,TOTAL,178,3,104,9
LOS ANGELES,9002179A,4031,148,N,848,POLLING PLACE,73,1,42,4
LOS ANGELES,9002179A,4031,148,N,0,VBM PORTION,37,2,26,1
LOS ANGELES,9002179A,4031,148,N,848,TOTAL,110,3,68,5
LOS ANGELES,9002180A,4032,158,N,975,POLLING PLACE,162,3,76,54
LOS ANGELES,9002180A,4032,158,N,0,VBM PORTION,108,7,49,40
LOS ANGELES,9002180A,4032,158,N,975,TOTAL,270,10,125,94
LOS ANGELES,9002181A,4033,117,N,1089,POLLING PLACE,39,0,26,0
LOS ANGELES,9002181A,4033,117,N,0,VBM PORTION,44,3,29,4
LOS ANGELES,9002181A,4033,117,N,1089,TOTAL,83,3,55,4
LOS ANGELES,9002182A,4034,117,N,1250,POLLING PLACE,95,6,45,27
LOS ANGELES,9002182A,4034,117,N,0,VBM PORTION,95,0,49,18
LOS ANGELES,9002182A,4034,117,N,1250,TOTAL,190,6,94,45
LOS ANGELES,9002185A,4035,158,N,977,POLLING PLACE,147,3,78,30
LOS ANGELES,9002185A,4035,158,N,0,VBM PORTION,80,0,37,29
LOS ANGELES,9002185A,4035,158,N,977,TOTAL,227,3,115,59
LOS ANGELES,9002189A,4036,158,N,936,POLLING PLACE,165,4,84,32
LOS ANGELES,9002189A,4036,158,N,0,VBM PORTION,103,2,60,25
LOS ANGELES,9002189A,4036,158,N,936,TOTAL,268,6,144,57
LOS ANGELES,9002190A,4037,116,N,1094,POLLING PLACE,63,4,38,3
LOS ANGELES,9002190A,4037,116,N,0,VBM PORTION,67,4,39,7
LOS ANGELES,9002190A,4037,116,N,1094,TOTAL,130,8,77,10
LOS ANGELES,9002192A,4038,90,N,1073,POLLING PLACE,100,4,61,10
LOS ANGELES,9002192A,4038,90,N,0,VBM PORTION,85,2,50,15
LOS ANGELES,9002192A,4038,90,N,1073,TOTAL,185,6,111,25
LOS ANGELES,9002193A,4039,116,N,592,POLLING PLACE,120,5,69,6
LOS ANGELES,9002193A,4039,116,N,0,VBM PORTION,45,2,22,4
LOS ANGELES,9002193A,4039,116,N,592,TOTAL,165,7,91,10
LOS ANGELES,9002194A,4040,158,N,1204,POLLING PLACE,108,4,51,34
LOS ANGELES,9002194A,4040,158,N,0,VBM PORTION,91,3,52,19
LOS ANGELES,9002194A,4040,158,N,1204,TOTAL,199,7,103,53
LOS ANGELES,9002199A,4041,158,N,1116,POLLING PLACE,81,7,39,8
LOS ANGELES,9002199A,4041,158,N,0,VBM PORTION,75,4,39,22
LOS ANGELES,9002199A,4041,158,N,1116,TOTAL,156,11,78,30
LOS ANGELES,9002207A,4042,159,N,1274,POLLING PLACE,114,4,58,8
LOS ANGELES,9002207A,4042,159,N,0,VBM PORTION,120,1,74,6
LOS ANGELES,9002207A,4042,159,N,1274,TOTAL,234,5,132,14
LOS ANGELES,9002210A,4043,90,N,975,POLLING PLACE,160,10,91,28
LOS ANGELES,9002210A,4043,90,N,0,VBM PORTION,84,6,34,27
LOS ANGELES,9002210A,4043,90,N,975,TOTAL,244,16,125,55
LOS ANGELES,9002211A,4044,148,N,1244,POLLING PLACE,135,3,76,8
LOS ANGELES,9002211A,4044,148,N,0,VBM PORTION,106,7,66,3
LOS ANGELES,9002211A,4044,148,N,1244,TOTAL,241,10,142,11
LOS ANGELES,9002214A,4045,148,N,1121,POLLING PLACE,141,2,84,1
LOS ANGELES,9002214A,4045,148,N,0,VBM PORTION,88,2,56,4
LOS ANGELES,9002214A,4045,148,N,1121,TOTAL,229,4,140,5
LOS ANGELES,9002219A,4046,148,N,990,POLLING PLACE,118,2,68,2
LOS ANGELES,9002219A,4046,148,N,0,VBM PORTION,63,3,39,0
LOS ANGELES,9002219A,4046,148,N,990,TOTAL,181,5,107,2
LOS ANGELES,9002222A,4047,19,N,1150,POLLING PLACE,40,5,28,1
LOS ANGELES,9002222A,4047,19,N,0,VBM PORTION,52,3,26,13
LOS ANGELES,9002222A,4047,19,N,1150,TOTAL,92,8,54,14
LOS ANGELES,9002225A,4048,81,N,1041,POLLING PLACE,81,5,56,5
LOS ANGELES,9002225A,4048,81,N,0,VBM PORTION,64,6,34,8
LOS ANGELES,9002225A,4048,81,N,1041,TOTAL,145,11,90,13
LOS ANGELES,9002231A,4049,82,N,999,POLLING PLACE,66,2,49,7
LOS ANGELES,9002231A,4049,82,N,0,VBM PORTION,85,2,53,16
LOS ANGELES,9002231A,4049,82,N,999,TOTAL,151,4,102,23
LOS ANGELES,9002232A,4050,82,N,1055,POLLING PLACE,97,7,64,8
LOS ANGELES,9002232A,4050,82,N,0,VBM PORTION,45,1,29,6
LOS ANGELES,9002232A,4050,82,N,1055,TOTAL,142,8,93,14
LOS ANGELES,9002234A,4051,82,N,924,POLLING PLACE,67,6,42,4
LOS ANGELES,9002234A,4051,82,N,0,VBM PORTION,31,3,23,4
LOS ANGELES,9002234A,4051,82,N,924,TOTAL,98,9,65,8
LOS ANGELES,9002237A,4052,82,N,750,POLLING PLACE,81,9,47,16
LOS ANGELES,9002237A,4052,82,N,0,VBM PORTION,48,3,32,9
LOS ANGELES,9002237A,4052,82,N,750,TOTAL,129,12,79,25
LOS ANGELES,9002238A,4053,82,N,1025,POLLING PLACE,138,9,84,25
LOS ANGELES,9002238A,4053,82,N,0,VBM PORTION,107,5,72,10
LOS ANGELES,9002238A,4053,82,N,1025,TOTAL,245,14,156,35
LOS ANGELES,9002239A,4054,82,N,666,POLLING PLACE,80,6,51,10
LOS ANGELES,9002239A,4054,82,N,0,VBM PORTION,57,3,38,10
LOS ANGELES,9002239A,4054,82,N,666,TOTAL,137,9,89,20
LOS ANGELES,9002247B,4055,86,N,1166,POLLING PLACE,128,8,84,10
LOS ANGELES,9002247B,4055,86,N,0,VBM PORTION,120,2,88,13
LOS ANGELES,9002247B,4055,86,N,1166,TOTAL,248,10,172,23
LOS ANGELES,9002248A,4056,90,N,1191,POLLING PLACE,123,9,78,10
LOS ANGELES,9002248A,4056,90,N,0,VBM PORTION,108,4,59,20
LOS ANGELES,9002248A,4056,90,N,1191,TOTAL,231,13,137,30
LOS ANGELES,9002250A,4057,83,N,937,POLLING PLACE,100,5,64,5
LOS ANGELES,9002250A,4057,83,N,0,VBM PORTION,55,3,39,4
LOS ANGELES,9002250A,4057,83,N,937,TOTAL,155,8,103,9
LOS ANGELES,9002252A,4058,83,N,1095,POLLING PLACE,111,7,77,7
LOS ANGELES,9002252A,4058,83,N,0,VBM PORTION,84,4,44,13
LOS ANGELES,9002252A,4058,83,N,1095,TOTAL,195,11,121,20
LOS ANGELES,9002256A,4059,28,N,1239,POLLING PLACE,143,3,49,59
LOS ANGELES,9002256A,4059,28,N,0,VBM PORTION,120,3,42,47
LOS ANGELES,9002256A,4059,28,N,1239,TOTAL,263,6,91,106
LOS ANGELES,9002262B,4060,83,N,1084,POLLING PLACE,85,7,59,10
LOS ANGELES,9002262B,4060,83,N,0,VBM PORTION,79,4,67,3
LOS ANGELES,9002262B,4060,83,N,1084,TOTAL,164,11,126,13
LOS ANGELES,9002264B,4061,13,N,508,POLLING PLACE,56,1,31,11
LOS ANGELES,9002264B,4061,13,N,0,VBM PORTION,50,0,28,13
LOS ANGELES,9002264B,4061,13,N,508,TOTAL,106,1,59,24
LOS ANGELES,9002265B,4062,83,N,1046,POLLING PLACE,151,6,106,17
LOS ANGELES,9002265B,4062,83,N,0,VBM PORTION,93,1,60,15
LOS ANGELES,9002265B,4062,83,N,1046,TOTAL,244,7,166,32
LOS ANGELES,9002267A,4063,64,N,1315,POLLING PLACE,104,5,53,26
LOS ANGELES,9002267A,4063,64,N,0,VBM PORTION,124,5,67,25
LOS ANGELES,9002267A,4063,64,N,1315,TOTAL,228,10,120,51
LOS ANGELES,9002269A,4064,59,N,1269,POLLING PLACE,60,5,22,16
LOS ANGELES,9002269A,4064,59,N,0,VBM PORTION,75,4,38,19
LOS ANGELES,9002269A,4064,59,N,1269,TOTAL,135,9,60,35
LOS ANGELES,9002270A,4065,82,N,1130,POLLING PLACE,92,3,67,4
LOS ANGELES,9002270A,4065,82,N,0,VBM PORTION,81,7,54,6
LOS ANGELES,9002270A,4065,82,N,1130,TOTAL,173,10,121,10
LOS ANGELES,9002271A,4066,82,N,1009,POLLING PLACE,125,4,80,4
LOS ANGELES,9002271A,4066,82,N,0,VBM PORTION,106,1,71,11
LOS ANGELES,9002271A,4066,82,N,1009,TOTAL,231,5,151,15
LOS ANGELES,9002273A,4067,82,N,967,POLLING PLACE,119,7,72,18
LOS ANGELES,9002273A,4067,82,N,0,VBM PORTION,80,3,50,15
LOS ANGELES,9002273A,4067,82,N,967,TOTAL,199,10,122,33
LOS ANGELES,9002279A,4068,83,N,1072,POLLING PLACE,102,3,74,13
LOS ANGELES,9002279A,4068,83,N,0,VBM PORTION,148,7,99,16
LOS ANGELES,9002279A,4068,83,N,1072,TOTAL,250,10,173,29
LOS ANGELES,9002280A,4069,83,N,1306,POLLING PLACE,138,8,104,9
LOS ANGELES,9002280A,4069,83,N,0,VBM PORTION,116,3,85,7
LOS ANGELES,9002280A,4069,83,N,1306,TOTAL,254,11,189,16
LOS ANGELES,9002281A,4070,15,N,1109,POLLING PLACE,63,3,35,12
LOS ANGELES,9002281A,4070,15,N,0,VBM PORTION,54,2,29,14
LOS ANGELES,9002281A,4070,15,N,1109,TOTAL,117,5,64,26
LOS ANGELES,9002283A,4071,86,N,1317,POLLING PLACE,158,4,90,23
LOS ANGELES,9002283A,4071,86,N,0,VBM PORTION,154,2,104,18
LOS ANGELES,9002283A,4071,86,N,1317,TOTAL,312,6,194,41
LOS ANGELES,9002285A,4072,116,N,877,POLLING PLACE,131,5,72,22
LOS ANGELES,9002285A,4072,116,N,0,VBM PORTION,158,1,88,43
LOS ANGELES,9002285A,4072,116,N,877,TOTAL,289,6,160,65
LOS ANGELES,9002287A,4073,86,N,1293,POLLING PLACE,150,5,111,7
LOS ANGELES,9002287A,4073,86,N,0,VBM PORTION,158,4,102,16
LOS ANGELES,9002287A,4073,86,N,1293,TOTAL,308,9,213,23
LOS ANGELES,9002297B,4074,116,N,1082,POLLING PLACE,146,5,90,11
LOS ANGELES,9002297B,4074,116,N,0,VBM PORTION,113,3,66,10
LOS ANGELES,9002297B,4074,116,N,1082,TOTAL,259,8,156,21
LOS ANGELES,9002298A,4075,116,N,1231,POLLING PLACE,125,9,63,7
LOS ANGELES,9002298A,4075,116,N,0,VBM PORTION,108,4,61,7
LOS ANGELES,9002298A,4075,116,N,1231,TOTAL,233,13,124,14
LOS ANGELES,9002299A,4076,116,N,1188,POLLING PLACE,114,8,58,17
LOS ANGELES,9002299A,4076,116,N,0,VBM PORTION,69,2,44,7
LOS ANGELES,9002299A,4076,116,N,1188,TOTAL,183,10,102,24
LOS ANGELES,9002301A,4077,19,N,1102,POLLING PLACE,66,5,43,12
LOS ANGELES,9002301A,4077,19,N,0,VBM PORTION,48,5,28,9
LOS ANGELES,9002301A,4077,19,N,1102,TOTAL,114,10,71,21
LOS ANGELES,9002302A,4078,116,N,984,POLLING PLACE,69,2,44,2
LOS ANGELES,9002302A,4078,116,N,0,VBM PORTION,65,2,42,3
LOS ANGELES,9002302A,4078,116,N,984,TOTAL,134,4,86,5
LOS ANGELES,9002303A,4079,116,N,982,POLLING PLACE,105,4,55,7
LOS ANGELES,9002303A,4079,116,N,0,VBM PORTION,79,3,51,4
LOS ANGELES,9002303A,4079,116,N,982,TOTAL,184,7,106,11
LOS ANGELES,9002305A,4080,19,N,1104,POLLING PLACE,57,9,33,7
LOS ANGELES,9002305A,4080,19,N,0,VBM PORTION,75,2,49,14
LOS ANGELES,9002305A,4080,19,N,1104,TOTAL,132,11,82,21
LOS ANGELES,9002306A,4081,116,N,1071,POLLING PLACE,112,7,53,8
LOS ANGELES,9002306A,4081,116,N,0,VBM PORTION,77,5,40,12
LOS ANGELES,9002306A,4081,116,N,1071,TOTAL,189,12,93,20
LOS ANGELES,9002307B,4082,56,N,1552,POLLING PLACE,89,2,49,16
LOS ANGELES,9002307B,4082,56,N,0,VBM PORTION,107,5,53,26
LOS ANGELES,9002307B,4082,56,N,1552,TOTAL,196,7,102,42
LOS ANGELES,9002314A,4083,59,N,1066,POLLING PLACE,44,9,20,6
LOS ANGELES,9002314A,4083,59,N,0,VBM PORTION,21,0,14,3
LOS ANGELES,9002314A,4083,59,N,1066,TOTAL,65,9,34,9
LOS ANGELES,9002315A,4084,54,N,1038,POLLING PLACE,67,6,36,9
LOS ANGELES,9002315A,4084,54,N,0,VBM PORTION,71,1,33,29
LOS ANGELES,9002315A,4084,54,N,1038,TOTAL,138,7,69,38
LOS ANGELES,9002316A,4085,116,N,1111,POLLING PLACE,107,7,60,8
LOS ANGELES,9002316A,4085,116,N,0,VBM PORTION,97,2,54,11
LOS ANGELES,9002316A,4085,116,N,1111,TOTAL,204,9,114,19
LOS ANGELES,9002318A,4086,19,N,1165,POLLING PLACE,78,8,39,10
LOS ANGELES,9002318A,4086,19,N,0,VBM PORTION,52,5,23,14
LOS ANGELES,9002318A,4086,19,N,1165,TOTAL,130,13,62,24
LOS ANGELES,9002319A,4087,19,N,1110,POLLING PLACE,51,7,25,7
LOS ANGELES,9002319A,4087,19,N,0,VBM PORTION,38,5,18,7
LOS ANGELES,9002319A,4087,19,N,1110,TOTAL,89,12,43,14
LOS ANGELES,9002320A,4088,59,N,1009,POLLING PLACE,66,4,37,6
LOS ANGELES,9002320A,4088,59,N,0,VBM PORTION,59,5,32,16
LOS ANGELES,9002320A,4088,59,N,1009,TOTAL,125,9,69,22
LOS ANGELES,9002321A,4089,59,N,1289,POLLING PLACE,102,8,60,11
LOS ANGELES,9002321A,4089,59,N,0,VBM PORTION,86,10,46,18
LOS ANGELES,9002321A,4089,59,N,1289,TOTAL,188,18,106,29
LOS ANGELES,9002322B,4090,116,N,1170,POLLING PLACE,71,7,28,6
LOS ANGELES,9002322B,4090,116,N,0,VBM PORTION,64,4,22,10
LOS ANGELES,9002322B,4090,116,N,1170,TOTAL,135,11,50,16
LOS ANGELES,9002323A,4091,116,N,991,POLLING PLACE,113,11,49,5
LOS ANGELES,9002323A,4091,116,N,0,VBM PORTION,71,5,40,4
LOS ANGELES,9002323A,4091,116,N,991,TOTAL,184,16,89,9
LOS ANGELES,9002324A,4092,116,N,1028,POLLING PLACE,87,7,46,8
LOS ANGELES,9002324A,4092,116,N,0,VBM PORTION,75,3,43,6
LOS ANGELES,9002324A,4092,116,N,1028,TOTAL,162,10,89,14
LOS ANGELES,9002329B,4093,116,N,1205,POLLING PLACE,92,4,52,4
LOS ANGELES,9002329B,4093,116,N,0,VBM PORTION,69,4,42,3
LOS ANGELES,9002329B,4093,116,N,1205,TOTAL,161,8,94,7
LOS ANGELES,9002330A,4094,116,N,1228,POLLING PLACE,145,13,77,2
LOS ANGELES,9002330A,4094,116,N,0,VBM PORTION,98,9,53,3
LOS ANGELES,9002330A,4094,116,N,1228,TOTAL,243,22,130,5
LOS ANGELES,9002332A,4095,186,N,749,POLLING PLACE,69,5,21,31
LOS ANGELES,9002332A,4095,186,N,0,VBM PORTION,80,5,41,22
LOS ANGELES,9002332A,4095,186,N,749,TOTAL,149,10,62,53
LOS ANGELES,9002333B,4096,116,N,632,POLLING PLACE,92,6,46,1
LOS ANGELES,9002333B,4096,116,N,0,VBM PORTION,85,4,57,1
LOS ANGELES,9002333B,4096,116,N,632,TOTAL,177,10,103,2
LOS ANGELES,9002334A,4097,116,N,1293,POLLING PLACE,256,13,125,16
LOS ANGELES,9002334A,4097,116,N,0,VBM PORTION,157,3,94,7
LOS ANGELES,9002334A,4097,116,N,1293,TOTAL,413,16,219,23
LOS ANGELES,9002337A,4098,116,N,1222,POLLING PLACE,56,4,30,0
LOS ANGELES,9002337A,4098,116,N,0,VBM PORTION,108,9,61,5
LOS ANGELES,9002337A,4098,116,N,1222,TOTAL,164,13,91,5
LOS ANGELES,9002338A,4099,178,N,971,POLLING PLACE,51,1,24,10
LOS ANGELES,9002338A,4099,178,N,0,VBM PORTION,32,4,23,2
LOS ANGELES,9002338A,4099,178,N,971,TOTAL,83,5,47,12
LOS ANGELES,9002339B,4100,116,N,1275,POLLING PLACE,94,2,45,10
LOS ANGELES,9002339B,4100,116,N,0,VBM PORTION,84,3,49,7
LOS ANGELES,9002339B,4100,116,N,1275,TOTAL,178,5,94,17
LOS ANGELES,9002341A,4101,158,N,1086,POLLING PLACE,80,4,42,20
LOS ANGELES,9002341A,4101,158,N,0,VBM PORTION,109,6,45,19
LOS ANGELES,9002341A,4101,158,N,1086,TOTAL,189,10,87,39
LOS ANGELES,9002342B,4102,116,N,1026,POLLING PLACE,95,5,44,5
LOS ANGELES,9002342B,4102,116,N,0,VBM PORTION,85,4,51,4
LOS ANGELES,9002342B,4102,116,N,1026,TOTAL,180,9,95,9
LOS ANGELES,9002343A,4103,116,N,1265,POLLING PLACE,51,2,25,2
LOS ANGELES,9002343A,4103,116,N,0,VBM PORTION,80,5,41,2
LOS ANGELES,9002343A,4103,116,N,1265,TOTAL,131,7,66,4
LOS ANGELES,9002344A,4104,149,N,1101,POLLING PLACE,52,1,31,4
LOS ANGELES,9002344A,4104,149,N,0,VBM PORTION,21,1,14,0
LOS ANGELES,9002344A,4104,149,N,1101,TOTAL,73,2,45,4
LOS ANGELES,9002345A,4105,116,N,1218,POLLING PLACE,49,2,23,5
LOS ANGELES,9002345A,4105,116,N,0,VBM PORTION,49,0,26,2
LOS ANGELES,9002345A,4105,116,N,1218,TOTAL,98,2,49,7
LOS ANGELES,9002348A,4106,116,N,581,POLLING PLACE,32,0,21,0
LOS ANGELES,9002348A,4106,116,N,0,VBM PORTION,29,1,15,2
LOS ANGELES,9002348A,4106,116,N,581,TOTAL,61,1,36,2
LOS ANGELES,9002349A,4107,90,N,1184,POLLING PLACE,73,7,41,12
LOS ANGELES,9002349A,4107,90,N,0,VBM PORTION,67,8,44,5
LOS ANGELES,9002349A,4107,90,N,1184,TOTAL,140,15,85,17
LOS ANGELES,9002353B,4108,90,N,1220,POLLING PLACE,108,11,56,7
LOS ANGELES,9002353B,4108,90,N,0,VBM PORTION,54,5,32,8
LOS ANGELES,9002353B,4108,90,N,1220,TOTAL,162,16,88,15
LOS ANGELES,9002356A,4109,116,N,993,POLLING PLACE,173,6,113,9
LOS ANGELES,9002356A,4109,116,N,0,VBM PORTION,113,1,67,3
LOS ANGELES,9002356A,4109,116,N,993,TOTAL,286,7,180,12
LOS ANGELES,9002357B,4110,116,N,1232,POLLING PLACE,75,1,34,3
LOS ANGELES,9002357B,4110,116,N,0,VBM PORTION,55,4,25,3
LOS ANGELES,9002357B,4110,116,N,1232,TOTAL,130,5,59,6
LOS ANGELES,9002358A,4111,116,N,1457,POLLING PLACE,176,4,104,23
LOS ANGELES,9002358A,4111,116,N,0,VBM PORTION,227,3,115,52
LOS ANGELES,9002358A,4111,116,N,1457,TOTAL,403,7,219,75
LOS ANGELES,9002362A,4112,116,N,1289,POLLING PLACE,152,7,81,16
LOS ANGELES,9002362A,4112,116,N,0,VBM PORTION,115,4,66,18
LOS ANGELES,9002362A,4112,116,N,1289,TOTAL,267,11,147,34
LOS ANGELES,9002364A,4113,96,N,731,POLLING PLACE,81,2,39,10
LOS ANGELES,9002364A,4113,96,N,0,VBM PORTION,15,1,7,4
LOS ANGELES,9002364A,4113,96,N,731,TOTAL,96,3,46,14
LOS ANGELES,9002368A,4114,114,N,1272,POLLING PLACE,81,9,47,10
LOS ANGELES,9002368A,4114,114,N,0,VBM PORTION,80,3,51,13
LOS ANGELES,9002368A,4114,114,N,1272,TOTAL,161,12,98,23
LOS ANGELES,9002370A,4115,116,N,1067,POLLING PLACE,98,7,52,17
LOS ANGELES,9002370A,4115,116,N,0,VBM PORTION,71,2,52,1
LOS ANGELES,9002370A,4115,116,N,1067,TOTAL,169,9,104,18
LOS ANGELES,9002373A,4116,116,N,1012,POLLING PLACE,85,7,46,9
LOS ANGELES,9002373A,4116,116,N,0,VBM PORTION,68,4,41,7
LOS ANGELES,9002373A,4116,116,N,1012,TOTAL,153,11,87,16
LOS ANGELES,9002375A,4117,116,N,862,POLLING PLACE,58,4,31,8
LOS ANGELES,9002375A,4117,116,N,0,VBM PORTION,49,5,26,6
LOS ANGELES,9002375A,4117,116,N,862,TOTAL,107,9,57,14
LOS ANGELES,9002377A,4118,114,N,1232,POLLING PLACE,117,10,69,13
LOS ANGELES,9002377A,4118,114,N,0,VBM PORTION,101,9,62,13
LOS ANGELES,9002377A,4118,114,N,1232,TOTAL,218,19,131,26
LOS ANGELES,9002381A,4119,13,N,571,POLLING PLACE,74,3,27,30
LOS ANGELES,9002381A,4119,13,N,0,VBM PORTION,77,0,27,43
LOS ANGELES,9002381A,4119,13,N,571,TOTAL,151,3,54,73
LOS ANGELES,9002388A,4120,154,N,864,POLLING PLACE,76,6,48,9
LOS ANGELES,9002388A,4120,154,N,0,VBM PORTION,46,4,28,6
LOS ANGELES,9002388A,4120,154,N,864,TOTAL,122,10,76,15
LOS ANGELES,9002389A,4121,154,N,748,POLLING PLACE,121,9,81,8
LOS ANGELES,9002389A,4121,154,N,0,VBM PORTION,74,4,37,18
LOS ANGELES,9002389A,4121,154,N,748,TOTAL,195,13,118,26
LOS ANGELES,9002392A,4122,155,N,883,POLLING PLACE,125,11,66,27
LOS ANGELES,9002392A,4122,155,N,0,VBM PORTION,78,3,54,11
LOS ANGELES,9002392A,4122,155,N,883,TOTAL,203,14,120,38
LOS ANGELES,9002393A,4123,154,N,777,POLLING PLACE,144,10,101,6
LOS ANGELES,9002393A,4123,154,N,0,VBM PORTION,97,4,61,13
LOS ANGELES,9002393A,4123,154,N,777,TOTAL,241,14,162,19
LOS ANGELES,9002394A,4124,110,N,1550,POLLING PLACE,103,6,59,11
LOS ANGELES,9002394A,4124,110,N,0,VBM PORTION,155,9,87,22
LOS ANGELES,9002394A,4124,110,N,1550,TOTAL,258,15,146,33
LOS ANGELES,9002395A,4125,110,N,733,POLLING PLACE,102,2,53,20
LOS ANGELES,9002395A,4125,110,N,0,VBM PORTION,63,0,43,11
LOS ANGELES,9002395A,4125,110,N,733,TOTAL,165,2,96,31
LOS ANGELES,9002397A,4126,157,N,1018,POLLING PLACE,137,8,95,10
LOS ANGELES,9002397A,4126,157,N,0,VBM PORTION,149,4,87,22
LOS ANGELES,9002397A,4126,157,N,1018,TOTAL,286,12,182,32
LOS ANGELES,9002398A,4127,19,N,942,POLLING PLACE,54,4,23,5
LOS ANGELES,9002398A,4127,19,N,0,VBM PORTION,43,2,29,6
LOS ANGELES,9002398A,4127,19,N,942,TOTAL,97,6,52,11
LOS ANGELES,9002401B,4128,157,N,1249,POLLING PLACE,138,10,75,17
LOS ANGELES,9002401B,4128,157,N,0,VBM PORTION,71,5,43,12
LOS ANGELES,9002401B,4128,157,N,1249,TOTAL,209,15,118,29
LOS ANGELES,9002405A,4129,110,N,704,POLLING PLACE,69,8,33,12
LOS ANGELES,9002405A,4129,110,N,0,VBM PORTION,35,0,14,14
LOS ANGELES,9002405A,4129,110,N,704,TOTAL,104,8,47,26
LOS ANGELES,9002409A,4130,157,N,990,POLLING PLACE,142,11,68,23
LOS ANGELES,9002409A,4130,157,N,0,VBM PORTION,106,3,52,18
LOS ANGELES,9002409A,4130,157,N,990,TOTAL,248,14,120,41
LOS ANGELES,9002415A,4131,155,N,800,POLLING PLACE,97,3,47,35
LOS ANGELES,9002415A,4131,155,N,0,VBM PORTION,76,2,29,30
