LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,PHIL WYMAN,DAVID KING,ORLY TAITZ,KAMALA D HARRIS,JOHN HAGGERTY,JONATHAN JAECH,RONALD GOLD
LOS ANGELES,9001758A,3841,54,N,0,VBM PORTION,99,10,12,3,38,5,5,9
LOS ANGELES,9001758A,3841,54,N,1480,TOTAL,212,20,18,4,90,15,7,22
LOS ANGELES,9001759A,3842,40,N,691,POLLING PLACE,88,5,1,0,66,0,3,4
LOS ANGELES,9001759A,3842,40,N,0,VBM PORTION,55,0,0,1,48,1,0,0
LOS ANGELES,9001759A,3842,40,N,691,TOTAL,143,5,1,1,114,1,3,4
LOS ANGELES,9001762A,3843,148,N,1126,POLLING PLACE,77,0,4,0,47,4,4,3
LOS ANGELES,9001762A,3843,148,N,0,VBM PORTION,49,0,1,1,35,2,1,1
LOS ANGELES,9001762A,3843,148,N,1126,TOTAL,126,0,5,1,82,6,5,4
LOS ANGELES,9001764A,3844,116,N,1182,POLLING PLACE,76,2,1,2,55,2,0,0
LOS ANGELES,9001764A,3844,116,N,0,VBM PORTION,65,0,1,0,56,0,2,1
LOS ANGELES,9001764A,3844,116,N,1182,TOTAL,141,2,2,2,111,2,2,1
LOS ANGELES,9001765A,3845,116,N,900,POLLING PLACE,64,0,3,0,50,0,1,2
LOS ANGELES,9001765A,3845,116,N,0,VBM PORTION,39,0,2,1,29,0,0,1
LOS ANGELES,9001765A,3845,116,N,900,TOTAL,103,0,5,1,79,0,1,3
LOS ANGELES,9001767A,3846,116,N,848,POLLING PLACE,48,0,1,3,33,0,0,0
LOS ANGELES,9001767A,3846,116,N,0,VBM PORTION,55,0,0,0,42,0,0,2
LOS ANGELES,9001767A,3846,116,N,848,TOTAL,103,0,1,3,75,0,0,2
LOS ANGELES,9001768A,3847,116,N,1157,POLLING PLACE,119,5,3,1,83,2,1,5
LOS ANGELES,9001768A,3847,116,N,0,VBM PORTION,62,0,5,3,43,1,1,5
LOS ANGELES,9001768A,3847,116,N,1157,TOTAL,181,5,8,4,126,3,2,10
LOS ANGELES,9001769C,3848,116,N,1195,POLLING PLACE,125,2,2,4,92,2,3,3
LOS ANGELES,9001769C,3848,116,N,0,VBM PORTION,63,0,3,0,50,0,0,2
LOS ANGELES,9001769C,3848,116,N,1195,TOTAL,188,2,5,4,142,2,3,5
LOS ANGELES,9001770A,3849,116,N,1104,POLLING PLACE,69,2,2,0,52,1,2,2
LOS ANGELES,9001770A,3849,116,N,0,VBM PORTION,59,0,0,1,45,0,2,3
LOS ANGELES,9001770A,3849,116,N,1104,TOTAL,128,2,2,1,97,1,4,5
LOS ANGELES,9001776B,3850,116,N,1257,POLLING PLACE,75,1,1,3,54,1,1,1
LOS ANGELES,9001776B,3850,116,N,0,VBM PORTION,88,1,1,1,68,0,2,1
LOS ANGELES,9001776B,3850,116,N,1257,TOTAL,163,2,2,4,122,1,3,2
LOS ANGELES,9001777B,3851,116,N,863,POLLING PLACE,72,0,1,4,49,3,0,3
LOS ANGELES,9001777B,3851,116,N,0,VBM PORTION,61,0,0,1,48,4,2,0
LOS ANGELES,9001777B,3851,116,N,863,TOTAL,133,0,1,5,97,7,2,3
LOS ANGELES,9001779C,3852,116,N,915,POLLING PLACE,52,0,2,1,43,2,1,0
LOS ANGELES,9001779C,3852,116,N,0,VBM PORTION,49,1,0,1,39,0,0,3
LOS ANGELES,9001779C,3852,116,N,915,TOTAL,101,1,2,2,82,2,1,3
LOS ANGELES,9001780A,3853,178,N,937,POLLING PLACE,25,0,0,3,15,0,0,1
LOS ANGELES,9001780A,3853,178,N,0,VBM PORTION,11,0,0,0,11,0,0,0
LOS ANGELES,9001780A,3853,178,N,937,TOTAL,36,0,0,3,26,0,0,1
LOS ANGELES,9001781B,3854,103,N,1112,POLLING PLACE,96,1,5,2,48,8,1,9
LOS ANGELES,9001781B,3854,103,N,0,VBM PORTION,40,3,1,1,24,2,0,5
LOS ANGELES,9001781B,3854,103,N,1112,TOTAL,136,4,6,3,72,10,1,14
LOS ANGELES,9001782A,3855,116,N,938,POLLING PLACE,68,1,2,2,45,0,1,3
LOS ANGELES,9001782A,3855,116,N,0,VBM PORTION,45,0,1,0,40,0,0,1
LOS ANGELES,9001782A,3855,116,N,938,TOTAL,113,1,3,2,85,0,1,4
LOS ANGELES,9001782B,3856,116,N,734,POLLING PLACE,45,1,1,1,31,2,1,1
LOS ANGELES,9001782B,3856,116,N,0,VBM PORTION,30,0,0,0,27,0,0,0
LOS ANGELES,9001782B,3856,116,N,734,TOTAL,75,1,1,1,58,2,1,1
LOS ANGELES,9001783A,3857,116,N,1197,POLLING PLACE,78,1,1,0,61,4,3,0
LOS ANGELES,9001783A,3857,116,N,0,VBM PORTION,58,0,0,1,45,0,1,1
LOS ANGELES,9001783A,3857,116,N,1197,TOTAL,136,1,1,1,106,4,4,1
LOS ANGELES,9001784A,3858,116,N,1218,POLLING PLACE,93,2,2,1,77,1,2,1
LOS ANGELES,9001784A,3858,116,N,0,VBM PORTION,46,0,0,0,39,2,0,3
LOS ANGELES,9001784A,3858,116,N,1218,TOTAL,139,2,2,1,116,3,2,4
LOS ANGELES,9001785A,3859,116,N,1195,POLLING PLACE,94,2,1,2,74,0,1,0
LOS ANGELES,9001785A,3859,116,N,0,VBM PORTION,69,0,1,1,48,2,0,4
LOS ANGELES,9001785A,3859,116,N,1195,TOTAL,163,2,2,3,122,2,1,4
LOS ANGELES,9001786A,3860,116,N,962,POLLING PLACE,105,0,0,1,82,1,1,1
LOS ANGELES,9001786A,3860,116,N,0,VBM PORTION,50,0,3,1,40,0,0,1
LOS ANGELES,9001786A,3860,116,N,962,TOTAL,155,0,3,2,122,1,1,2
LOS ANGELES,9001787A,3861,116,N,983,POLLING PLACE,52,0,2,1,42,0,0,3
LOS ANGELES,9001787A,3861,116,N,0,VBM PORTION,67,1,1,1,57,0,0,4
LOS ANGELES,9001787A,3861,116,N,983,TOTAL,119,1,3,2,99,0,0,7
LOS ANGELES,9001791A,3862,99,N,892,POLLING PLACE,40,1,0,2,30,0,1,3
LOS ANGELES,9001791A,3862,99,N,0,VBM PORTION,51,0,2,2,32,0,1,7
LOS ANGELES,9001791A,3862,99,N,892,TOTAL,91,1,2,4,62,0,2,10
LOS ANGELES,9001796B,3863,41,N,1246,POLLING PLACE,67,0,2,3,36,0,2,8
LOS ANGELES,9001796B,3863,41,N,0,VBM PORTION,91,6,4,3,49,2,3,4
LOS ANGELES,9001796B,3863,41,N,1246,TOTAL,158,6,6,6,85,2,5,12
LOS ANGELES,9001797A,3864,90,N,1261,POLLING PLACE,81,1,5,1,48,6,4,2
LOS ANGELES,9001797A,3864,90,N,0,VBM PORTION,70,2,0,2,49,4,2,5
LOS ANGELES,9001797A,3864,90,N,1261,TOTAL,151,3,5,3,97,10,6,7
LOS ANGELES,9001798A,3865,100,N,717,POLLING PLACE,60,1,1,2,33,1,6,5
LOS ANGELES,9001798A,3865,100,N,0,VBM PORTION,18,0,1,1,12,0,1,0
LOS ANGELES,9001798A,3865,100,N,717,TOTAL,78,1,2,3,45,1,7,5
LOS ANGELES,9001799A,3866,174,N,1206,POLLING PLACE,73,2,0,0,56,2,4,0
LOS ANGELES,9001799A,3866,174,N,0,VBM PORTION,29,0,0,0,23,0,2,0
LOS ANGELES,9001799A,3866,174,N,1206,TOTAL,102,2,0,0,79,2,6,0
LOS ANGELES,9001801B,3867,103,N,1035,POLLING PLACE,59,0,1,1,37,2,2,5
LOS ANGELES,9001801B,3867,103,N,0,VBM PORTION,73,2,4,3,45,2,0,2
LOS ANGELES,9001801B,3867,103,N,1035,TOTAL,132,2,5,4,82,4,2,7
LOS ANGELES,9001804A,3868,100,N,1347,POLLING PLACE,96,3,0,2,50,1,7,7
LOS ANGELES,9001804A,3868,100,N,0,VBM PORTION,64,1,3,2,40,1,2,4
LOS ANGELES,9001804A,3868,100,N,1347,TOTAL,160,4,3,4,90,2,9,11
LOS ANGELES,9001805A,3869,9,N,1320,POLLING PLACE,138,9,11,0,63,15,3,17
LOS ANGELES,9001805A,3869,9,N,0,VBM PORTION,93,5,13,1,41,8,2,13
LOS ANGELES,9001805A,3869,9,N,1320,TOTAL,231,14,24,1,104,23,5,30
LOS ANGELES,9001808A,3870,56,N,1269,POLLING PLACE,115,16,8,0,44,15,4,16
LOS ANGELES,9001808A,3870,56,N,0,VBM PORTION,132,17,16,3,46,10,1,27
LOS ANGELES,9001808A,3870,56,N,1269,TOTAL,247,33,24,3,90,25,5,43
LOS ANGELES,9001810A,3871,103,N,1217,POLLING PLACE,71,2,1,1,46,2,2,5
LOS ANGELES,9001810A,3871,103,N,0,VBM PORTION,62,5,2,1,30,6,4,7
LOS ANGELES,9001810A,3871,103,N,1217,TOTAL,133,7,3,2,76,8,6,12
LOS ANGELES,9001814A,3872,103,N,1118,POLLING PLACE,59,1,2,2,35,2,2,2
LOS ANGELES,9001814A,3872,103,N,0,VBM PORTION,55,2,1,1,36,2,2,3
LOS ANGELES,9001814A,3872,103,N,1118,TOTAL,114,3,3,3,71,4,4,5
LOS ANGELES,9001824A,3873,45,N,1156,POLLING PLACE,174,6,4,2,117,4,2,10
LOS ANGELES,9001824A,3873,45,N,0,VBM PORTION,139,7,9,0,89,2,0,12
LOS ANGELES,9001824A,3873,45,N,1156,TOTAL,313,13,13,2,206,6,2,22
LOS ANGELES,9001825B,3874,56,N,1322,POLLING PLACE,135,16,4,0,64,14,6,13
LOS ANGELES,9001825B,3874,56,N,0,VBM PORTION,129,10,13,1,65,3,4,14
LOS ANGELES,9001825B,3874,56,N,1322,TOTAL,264,26,17,1,129,17,10,27
LOS ANGELES,9001827A,3875,190,N,1035,POLLING PLACE,119,9,15,0,61,5,6,10
LOS ANGELES,9001827A,3875,190,N,0,VBM PORTION,170,18,22,1,80,8,1,22
LOS ANGELES,9001827A,3875,190,N,1035,TOTAL,289,27,37,1,141,13,7,32
LOS ANGELES,9001838A,3876,90,N,1307,POLLING PLACE,64,0,7,0,35,5,0,8
LOS ANGELES,9001838A,3876,90,N,0,VBM PORTION,95,5,11,1,54,3,2,11
LOS ANGELES,9001838A,3876,90,N,1307,TOTAL,159,5,18,1,89,8,2,19
LOS ANGELES,9001839A,3877,90,N,983,POLLING PLACE,55,0,3,4,35,1,1,2
LOS ANGELES,9001839A,3877,90,N,0,VBM PORTION,35,1,4,3,18,1,0,2
LOS ANGELES,9001839A,3877,90,N,983,TOTAL,90,1,7,7,53,2,1,4
LOS ANGELES,9001841A,3878,90,N,997,POLLING PLACE,88,3,3,2,52,1,8,3
LOS ANGELES,9001841A,3878,90,N,0,VBM PORTION,28,0,2,0,21,1,0,1
LOS ANGELES,9001841A,3878,90,N,997,TOTAL,116,3,5,2,73,2,8,4
LOS ANGELES,9001846A,3879,95,N,1183,POLLING PLACE,104,0,1,3,68,2,6,4
LOS ANGELES,9001846A,3879,95,N,0,VBM PORTION,48,0,3,1,32,3,0,2
LOS ANGELES,9001846A,3879,95,N,1183,TOTAL,152,0,4,4,100,5,6,6
LOS ANGELES,9001851A,3880,95,N,946,POLLING PLACE,82,1,4,4,41,2,3,3
LOS ANGELES,9001851A,3880,95,N,0,VBM PORTION,44,1,1,2,25,3,2,2
LOS ANGELES,9001851A,3880,95,N,946,TOTAL,126,2,5,6,66,5,5,5
LOS ANGELES,9001853A,6190,178,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0
LOS ANGELES,9001853A,6190,178,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
LOS ANGELES,9001853A,6190,178,Y,0,TOTAL,0,0,0,0,0,0,0,0
LOS ANGELES,9001854A,3881,95,N,569,POLLING PLACE,55,1,1,0,36,0,2,3
LOS ANGELES,9001854A,3881,95,N,0,VBM PORTION,18,0,0,0,11,2,0,3
LOS ANGELES,9001854A,3881,95,N,569,TOTAL,73,1,1,0,47,2,2,6
LOS ANGELES,9001855A,3882,95,N,1132,POLLING PLACE,81,1,4,0,47,5,1,3
LOS ANGELES,9001855A,3882,95,N,0,VBM PORTION,39,1,0,0,30,0,0,1
LOS ANGELES,9001855A,3882,95,N,1132,TOTAL,120,2,4,0,77,5,1,4
LOS ANGELES,9001856A,3883,95,N,664,POLLING PLACE,51,2,1,2,32,4,0,1
LOS ANGELES,9001856A,3883,95,N,0,VBM PORTION,18,0,0,2,9,0,1,1
LOS ANGELES,9001856A,3883,95,N,664,TOTAL,69,2,1,4,41,4,1,2
LOS ANGELES,9001857A,3884,108,N,1321,POLLING PLACE,86,7,6,3,47,4,1,3
LOS ANGELES,9001857A,3884,108,N,0,VBM PORTION,219,9,8,2,123,11,2,22
LOS ANGELES,9001857A,3884,108,N,1321,TOTAL,305,16,14,5,170,15,3,25
LOS ANGELES,9001859A,3885,95,N,1198,POLLING PLACE,124,6,2,5,66,4,5,5
LOS ANGELES,9001859A,3885,95,N,0,VBM PORTION,73,1,1,3,58,1,1,1
LOS ANGELES,9001859A,3885,95,N,1198,TOTAL,197,7,3,8,124,5,6,6
LOS ANGELES,9001861A,3886,62,N,1294,POLLING PLACE,148,7,5,5,101,7,3,9
LOS ANGELES,9001861A,3886,62,N,0,VBM PORTION,95,4,9,1,57,10,1,4
LOS ANGELES,9001861A,3886,62,N,1294,TOTAL,243,11,14,6,158,17,4,13
LOS ANGELES,9001862C,3887,95,N,652,POLLING PLACE,77,0,0,5,47,4,1,4
LOS ANGELES,9001862C,3887,95,N,0,VBM PORTION,21,0,0,1,11,1,1,5
LOS ANGELES,9001862C,3887,95,N,652,TOTAL,98,0,0,6,58,5,2,9
LOS ANGELES,9001874A,3888,155,N,1203,POLLING PLACE,65,2,5,1,42,2,0,2
LOS ANGELES,9001874A,3888,155,N,0,VBM PORTION,131,14,9,2,72,3,3,14
LOS ANGELES,9001874A,3888,155,N,1203,TOTAL,196,16,14,3,114,5,3,16
LOS ANGELES,9001875A,3889,103,N,974,POLLING PLACE,80,3,4,0,37,3,6,7
LOS ANGELES,9001875A,3889,103,N,0,VBM PORTION,66,0,3,0,38,4,6,1
LOS ANGELES,9001875A,3889,103,N,974,TOTAL,146,3,7,0,75,7,12,8
LOS ANGELES,9001876A,3890,158,N,993,POLLING PLACE,167,19,18,3,87,5,4,16
LOS ANGELES,9001876A,3890,158,N,0,VBM PORTION,115,14,16,1,49,2,2,19
LOS ANGELES,9001876A,3890,158,N,993,TOTAL,282,33,34,4,136,7,6,35
LOS ANGELES,9001877B,3891,56,N,1386,POLLING PLACE,90,5,3,3,48,6,3,8
LOS ANGELES,9001877B,3891,56,N,0,VBM PORTION,76,14,1,3,36,5,1,5
LOS ANGELES,9001877B,3891,56,N,1386,TOTAL,166,19,4,6,84,11,4,13
LOS ANGELES,9001884A,3892,154,N,985,POLLING PLACE,113,8,1,3,72,4,5,6
LOS ANGELES,9001884A,3892,154,N,0,VBM PORTION,117,4,10,4,71,1,2,10
LOS ANGELES,9001884A,3892,154,N,985,TOTAL,230,12,11,7,143,5,7,16
LOS ANGELES,9001889A,3893,95,N,907,POLLING PLACE,83,2,0,2,50,3,4,5
LOS ANGELES,9001889A,3893,95,N,0,VBM PORTION,85,3,1,0,60,6,0,3
LOS ANGELES,9001889A,3893,95,N,907,TOTAL,168,5,1,2,110,9,4,8
LOS ANGELES,9001890A,3894,95,N,877,POLLING PLACE,74,2,0,5,50,1,3,1
LOS ANGELES,9001890A,3894,95,N,0,VBM PORTION,69,1,4,2,34,6,2,9
LOS ANGELES,9001890A,3894,95,N,877,TOTAL,143,3,4,7,84,7,5,10
LOS ANGELES,9001891A,3895,95,N,1118,POLLING PLACE,126,4,3,4,77,4,7,6
LOS ANGELES,9001891A,3895,95,N,0,VBM PORTION,53,0,2,1,41,0,0,1
LOS ANGELES,9001891A,3895,95,N,1118,TOTAL,179,4,5,5,118,4,7,7
LOS ANGELES,9001892B,3896,56,N,1340,POLLING PLACE,99,4,5,3,54,3,3,10
LOS ANGELES,9001892B,3896,56,N,0,VBM PORTION,116,3,5,0,71,3,3,14
LOS ANGELES,9001892B,3896,56,N,1340,TOTAL,215,7,10,3,125,6,6,24
LOS ANGELES,9001893A,3897,56,N,1344,POLLING PLACE,79,6,4,2,36,9,1,7
LOS ANGELES,9001893A,3897,56,N,0,VBM PORTION,134,6,6,2,82,2,3,9
LOS ANGELES,9001893A,3897,56,N,1344,TOTAL,213,12,10,4,118,11,4,16
LOS ANGELES,9001895A,3898,95,N,1140,POLLING PLACE,86,0,2,1,55,3,2,6
LOS ANGELES,9001895A,3898,95,N,0,VBM PORTION,62,2,1,2,44,0,0,2
LOS ANGELES,9001895A,3898,95,N,1140,TOTAL,148,2,3,3,99,3,2,8
LOS ANGELES,9001899A,3899,95,N,656,POLLING PLACE,54,1,2,2,36,0,0,2
LOS ANGELES,9001899A,3899,95,N,0,VBM PORTION,27,0,0,3,18,1,0,0
LOS ANGELES,9001899A,3899,95,N,656,TOTAL,81,1,2,5,54,1,0,2
LOS ANGELES,9001900B,3900,59,N,1170,POLLING PLACE,44,1,2,0,27,1,0,5
LOS ANGELES,9001900B,3900,59,N,0,VBM PORTION,77,2,2,5,48,5,0,8
LOS ANGELES,9001900B,3900,59,N,1170,TOTAL,121,3,4,5,75,6,0,13
LOS ANGELES,9001904A,3901,95,N,1139,POLLING PLACE,103,2,0,5,65,4,5,3
LOS ANGELES,9001904A,3901,95,N,0,VBM PORTION,49,1,1,3,27,1,3,4
LOS ANGELES,9001904A,3901,95,N,1139,TOTAL,152,3,1,8,92,5,8,7
LOS ANGELES,9001905A,3902,95,N,1181,POLLING PLACE,80,3,6,3,39,3,2,6
LOS ANGELES,9001905A,3902,95,N,0,VBM PORTION,50,0,0,1,36,4,0,3
LOS ANGELES,9001905A,3902,95,N,1181,TOTAL,130,3,6,4,75,7,2,9
LOS ANGELES,9001907A,3903,15,N,769,POLLING PLACE,43,1,0,2,25,3,1,4
LOS ANGELES,9001907A,3903,15,N,0,VBM PORTION,26,0,3,0,15,0,0,1
LOS ANGELES,9001907A,3903,15,N,769,TOTAL,69,1,3,2,40,3,1,5
LOS ANGELES,9001910B,3904,95,N,1195,POLLING PLACE,103,1,3,3,59,2,2,4
LOS ANGELES,9001910B,3904,95,N,0,VBM PORTION,47,1,1,0,41,0,1,0
LOS ANGELES,9001910B,3904,95,N,1195,TOTAL,150,2,4,3,100,2,3,4
LOS ANGELES,9001917A,3905,19,N,1000,POLLING PLACE,59,3,2,1,28,4,3,7
LOS ANGELES,9001917A,3905,19,N,0,VBM PORTION,45,1,3,0,26,4,1,2
LOS ANGELES,9001917A,3905,19,N,1000,TOTAL,104,4,5,1,54,8,4,9
LOS ANGELES,9001920A,3906,141,N,1051,POLLING PLACE,86,0,4,3,53,1,1,4
LOS ANGELES,9001920A,3906,141,N,0,VBM PORTION,57,0,1,1,40,1,1,1
LOS ANGELES,9001920A,3906,141,N,1051,TOTAL,143,0,5,4,93,2,2,5
LOS ANGELES,9001926C,3907,63,N,1393,POLLING PLACE,163,9,5,2,102,11,5,13
LOS ANGELES,9001926C,3907,63,N,0,VBM PORTION,161,12,16,3,86,10,0,9
LOS ANGELES,9001926C,3907,63,N,1393,TOTAL,324,21,21,5,188,21,5,22
LOS ANGELES,9001927A,3908,149,N,1160,POLLING PLACE,43,0,0,2,21,1,2,5
LOS ANGELES,9001927A,3908,149,N,0,VBM PORTION,43,0,0,0,33,1,0,1
LOS ANGELES,9001927A,3908,149,N,1160,TOTAL,86,0,0,2,54,2,2,6
LOS ANGELES,9001928B,3909,63,N,1219,POLLING PLACE,142,8,7,3,96,5,1,10
LOS ANGELES,9001928B,3909,63,N,0,VBM PORTION,85,1,5,2,53,6,0,7
LOS ANGELES,9001928B,3909,63,N,1219,TOTAL,227,9,12,5,149,11,1,17
LOS ANGELES,9001929A,3910,142,N,1075,POLLING PLACE,21,0,1,0,12,0,1,1
LOS ANGELES,9001929A,3910,142,N,0,VBM PORTION,15,1,0,0,10,1,2,0
LOS ANGELES,9001929A,3910,142,N,1075,TOTAL,36,1,1,0,22,1,3,1
LOS ANGELES,9001930A,3911,149,N,610,POLLING PLACE,33,0,0,1,22,2,0,0
LOS ANGELES,9001930A,3911,149,N,0,VBM PORTION,18,0,0,0,12,1,2,0
LOS ANGELES,9001930A,3911,149,N,610,TOTAL,51,0,0,1,34,3,2,0
LOS ANGELES,9001931A,3912,63,N,1253,POLLING PLACE,152,6,5,1,109,11,2,4
LOS ANGELES,9001931A,3912,63,N,0,VBM PORTION,120,7,4,1,77,0,4,12
LOS ANGELES,9001931A,3912,63,N,1253,TOTAL,272,13,9,2,186,11,6,16
LOS ANGELES,9001932B,3913,149,N,1149,POLLING PLACE,42,0,0,2,24,2,3,2
LOS ANGELES,9001932B,3913,149,N,0,VBM PORTION,30,2,0,2,19,0,0,0
LOS ANGELES,9001932B,3913,149,N,1149,TOTAL,72,2,0,4,43,2,3,2
LOS ANGELES,9001934A,3914,63,N,1226,POLLING PLACE,133,11,1,4,91,8,2,5
LOS ANGELES,9001934A,3914,63,N,0,VBM PORTION,114,6,6,1,74,6,2,6
LOS ANGELES,9001934A,3914,63,N,1226,TOTAL,247,17,7,5,165,14,4,11
LOS ANGELES,9001934C,3915,63,N,852,POLLING PLACE,76,2,0,1,57,4,1,8
LOS ANGELES,9001934C,3915,63,N,0,VBM PORTION,73,3,2,1,48,0,2,12
LOS ANGELES,9001934C,3915,63,N,852,TOTAL,149,5,2,2,105,4,3,20
LOS ANGELES,9001938A,3916,154,N,823,POLLING PLACE,102,5,2,2,68,0,4,3
LOS ANGELES,9001938A,3916,154,N,0,VBM PORTION,73,1,1,2,53,0,2,5
LOS ANGELES,9001938A,3916,154,N,823,TOTAL,175,6,3,4,121,0,6,8
LOS ANGELES,9001940D,3917,152,N,1143,POLLING PLACE,46,1,2,1,35,0,2,0
LOS ANGELES,9001940D,3917,152,N,0,VBM PORTION,27,0,0,3,20,1,0,0
LOS ANGELES,9001940D,3917,152,N,1143,TOTAL,73,1,2,4,55,1,2,0
LOS ANGELES,9001941A,3918,149,N,947,POLLING PLACE,31,0,0,0,18,3,1,0
LOS ANGELES,9001941A,3918,149,N,0,VBM PORTION,14,0,1,1,8,0,1,1
LOS ANGELES,9001941A,3918,149,N,947,TOTAL,45,0,1,1,26,3,2,1
LOS ANGELES,9001942A,3919,148,N,709,POLLING PLACE,19,0,2,1,7,1,3,0
LOS ANGELES,9001942A,3919,148,N,0,VBM PORTION,1,0,0,0,0,0,0,0
LOS ANGELES,9001942A,3919,148,N,709,TOTAL,20,0,2,1,7,1,3,0
LOS ANGELES,9001943A,3920,149,N,1075,POLLING PLACE,73,4,1,0,41,1,0,4
LOS ANGELES,9001943A,3920,149,N,0,VBM PORTION,48,0,1,4,27,4,2,1
LOS ANGELES,9001943A,3920,149,N,1075,TOTAL,121,4,2,4,68,5,2,5
LOS ANGELES,9001950A,3921,147,N,614,POLLING PLACE,23,1,0,0,18,0,1,1
LOS ANGELES,9001950A,3921,147,N,0,VBM PORTION,7,0,0,0,3,0,0,3
LOS ANGELES,9001950A,3921,147,N,614,TOTAL,30,1,0,0,21,0,1,4
LOS ANGELES,9001951A,3922,81,N,1214,POLLING PLACE,93,3,0,4,67,1,2,6
LOS ANGELES,9001951A,3922,81,N,0,VBM PORTION,57,8,1,1,29,4,4,4
LOS ANGELES,9001951A,3922,81,N,1214,TOTAL,150,11,1,5,96,5,6,10
LOS ANGELES,9001955A,3923,173,N,655,POLLING PLACE,34,0,1,0,24,0,0,0
LOS ANGELES,9001955A,3923,173,N,0,VBM PORTION,19,0,0,0,13,0,0,0
LOS ANGELES,9001955A,3923,173,N,655,TOTAL,53,0,1,0,37,0,0,0
LOS ANGELES,9001956A,3924,148,N,1069,POLLING PLACE,52,3,3,1,34,0,0,0
LOS ANGELES,9001956A,3924,148,N,0,VBM PORTION,30,2,0,1,23,2,0,0
LOS ANGELES,9001956A,3924,148,N,1069,TOTAL,82,5,3,2,57,2,0,0
LOS ANGELES,9001959A,3925,150,N,541,POLLING PLACE,25,0,0,0,21,0,1,0
LOS ANGELES,9001959A,3925,150,N,0,VBM PORTION,15,0,0,0,14,0,0,0
LOS ANGELES,9001959A,3925,150,N,541,TOTAL,40,0,0,0,35,0,1,0
LOS ANGELES,9001961A,3926,148,N,1072,POLLING PLACE,76,2,2,1,53,2,0,2
LOS ANGELES,9001961A,3926,148,N,0,VBM PORTION,41,1,0,0,27,1,2,2
LOS ANGELES,9001961A,3926,148,N,1072,TOTAL,117,3,2,1,80,3,2,4
LOS ANGELES,9001964A,3927,173,N,1059,POLLING PLACE,50,0,0,1,44,0,0,0
LOS ANGELES,9001964A,3927,173,N,0,VBM PORTION,18,0,0,0,11,0,0,1
LOS ANGELES,9001964A,3927,173,N,1059,TOTAL,68,0,0,1,55,0,0,1
LOS ANGELES,9001966A,3928,149,N,1254,POLLING PLACE,44,1,2,1,22,1,1,3
LOS ANGELES,9001966A,3928,149,N,0,VBM PORTION,33,0,0,1,29,0,1,0
LOS ANGELES,9001966A,3928,149,N,1254,TOTAL,77,1,2,2,51,1,2,3
LOS ANGELES,9001966B,3929,149,N,1066,POLLING PLACE,43,0,0,2,25,1,1,2
LOS ANGELES,9001966B,3929,149,N,0,VBM PORTION,33,0,0,1,27,0,2,0
LOS ANGELES,9001966B,3929,149,N,1066,TOTAL,76,0,0,3,52,1,3,2
LOS ANGELES,9001980A,3930,152,N,1163,POLLING PLACE,59,1,2,1,42,1,1,2
LOS ANGELES,9001980A,3930,152,N,0,VBM PORTION,27,0,0,1,21,0,0,0
LOS ANGELES,9001980A,3930,152,N,1163,TOTAL,86,1,2,2,63,1,1,2
LOS ANGELES,9001984B,3931,116,N,1117,POLLING PLACE,82,1,5,4,58,0,3,3
LOS ANGELES,9001984B,3931,116,N,0,VBM PORTION,61,0,2,5,32,4,3,3
LOS ANGELES,9001984B,3931,116,N,1117,TOTAL,143,1,7,9,90,4,6,6
LOS ANGELES,9001985A,3932,116,N,1198,POLLING PLACE,102,3,0,6,65,2,8,6
LOS ANGELES,9001985A,3932,116,N,0,VBM PORTION,70,3,2,2,54,3,0,3
LOS ANGELES,9001985A,3932,116,N,1198,TOTAL,172,6,2,8,119,5,8,9
LOS ANGELES,9001987A,3933,152,N,1234,POLLING PLACE,68,2,3,0,34,3,3,6
LOS ANGELES,9001987A,3933,152,N,0,VBM PORTION,22,1,0,0,16,0,4,0
LOS ANGELES,9001987A,3933,152,N,1234,TOTAL,90,3,3,0,50,3,7,6
LOS ANGELES,9001991A,3934,152,N,1250,POLLING PLACE,70,0,5,0,40,3,2,4
LOS ANGELES,9001991A,3934,152,N,0,VBM PORTION,40,0,1,0,26,1,0,1
LOS ANGELES,9001991A,3934,152,N,1250,TOTAL,110,0,6,0,66,4,2,5
LOS ANGELES,9001993B,3935,152,N,805,POLLING PLACE,57,0,1,4,38,0,3,0
LOS ANGELES,9001993B,3935,152,N,0,VBM PORTION,31,0,1,2,27,0,1,0
LOS ANGELES,9001993B,3935,152,N,805,TOTAL,88,0,2,6,65,0,4,0
LOS ANGELES,9001998A,3936,152,N,1202,POLLING PLACE,59,0,1,0,38,0,1,3
LOS ANGELES,9001998A,3936,152,N,0,VBM PORTION,42,1,0,1,31,2,1,1
LOS ANGELES,9001998A,3936,152,N,1202,TOTAL,101,1,1,1,69,2,2,4
LOS ANGELES,9001999A,3937,56,N,632,POLLING PLACE,61,5,7,0,29,0,3,7
LOS ANGELES,9001999A,3937,56,N,0,VBM PORTION,67,10,4,3,30,3,0,9
LOS ANGELES,9001999A,3937,56,N,632,TOTAL,128,15,11,3,59,3,3,16
LOS ANGELES,9002001A,3938,104,N,1137,POLLING PLACE,58,1,4,3,32,6,1,4
