LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ALAN REYNOLDS,GEORGE YANG,ERIC KOREVAAR,DAVID FENNELL,AMOS JOHNSON,GAVIN NEWSOM,RON NEHRING,JENA F GOODMAN
LOS ANGELES,9001195C,3604,81,N,0,VBM PORTION,37,1,2,3,0,0,27,1,2
LOS ANGELES,9001195C,3604,81,N,944,TOTAL,120,2,4,9,2,2,90,1,2
LOS ANGELES,9001196A,3605,81,N,858,POLLING PLACE,87,0,2,4,1,0,67,5,1
LOS ANGELES,9001196A,3605,81,N,0,VBM PORTION,68,1,4,3,2,0,45,5,1
LOS ANGELES,9001196A,3605,81,N,858,TOTAL,155,1,6,7,3,0,112,10,2
LOS ANGELES,9001200A,3606,65,N,675,POLLING PLACE,82,0,3,1,0,0,69,3,2
LOS ANGELES,9001200A,3606,65,N,0,VBM PORTION,60,0,3,1,2,1,41,7,2
LOS ANGELES,9001200A,3606,65,N,675,TOTAL,142,0,6,2,2,1,110,10,4
LOS ANGELES,9001203A,3607,65,N,1299,POLLING PLACE,128,0,5,4,2,1,101,8,4
LOS ANGELES,9001203A,3607,65,N,0,VBM PORTION,152,1,8,3,4,1,103,14,4
LOS ANGELES,9001203A,3607,65,N,1299,TOTAL,280,1,13,7,6,2,204,22,8
LOS ANGELES,9001207A,3608,65,N,967,POLLING PLACE,159,0,2,2,5,0,134,10,4
LOS ANGELES,9001207A,3608,65,N,0,VBM PORTION,131,1,7,3,4,1,100,4,1
LOS ANGELES,9001207A,3608,65,N,967,TOTAL,290,1,9,5,9,1,234,14,5
LOS ANGELES,9001210A,3609,90,N,1117,POLLING PLACE,100,2,2,12,7,7,46,5,2
LOS ANGELES,9001210A,3609,90,N,0,VBM PORTION,40,1,4,3,2,1,22,4,0
LOS ANGELES,9001210A,3609,90,N,1117,TOTAL,140,3,6,15,9,8,68,9,2
LOS ANGELES,9001212A,3610,82,N,1114,POLLING PLACE,207,0,3,9,4,0,170,8,1
LOS ANGELES,9001212A,3610,82,N,0,VBM PORTION,112,0,2,6,2,0,82,13,1
LOS ANGELES,9001212A,3610,82,N,1114,TOTAL,319,0,5,15,6,0,252,21,2
LOS ANGELES,9001218A,3611,82,N,1017,POLLING PLACE,80,2,8,3,4,0,43,9,0
LOS ANGELES,9001218A,3611,82,N,0,VBM PORTION,169,1,6,3,9,2,100,27,2
LOS ANGELES,9001218A,3611,82,N,1017,TOTAL,249,3,14,6,13,2,143,36,2
LOS ANGELES,9001219A,3612,82,N,809,POLLING PLACE,119,0,6,3,11,0,61,18,1
LOS ANGELES,9001219A,3612,82,N,0,VBM PORTION,119,0,14,6,11,1,63,14,0
LOS ANGELES,9001219A,3612,82,N,809,TOTAL,238,0,20,9,22,1,124,32,1
LOS ANGELES,9001220C,3613,109,N,1060,POLLING PLACE,101,0,2,3,5,1,67,15,1
LOS ANGELES,9001220C,3613,109,N,0,VBM PORTION,128,1,3,5,6,1,89,6,3
LOS ANGELES,9001220C,3613,109,N,1060,TOTAL,229,1,5,8,11,2,156,21,4
LOS ANGELES,9001224C,3614,81,N,871,POLLING PLACE,66,0,1,2,5,0,49,5,0
LOS ANGELES,9001224C,3614,81,N,0,VBM PORTION,105,0,4,2,2,1,72,10,4
LOS ANGELES,9001224C,3614,81,N,871,TOTAL,171,0,5,4,7,1,121,15,4
LOS ANGELES,9001226A,3615,81,N,1117,POLLING PLACE,76,0,1,1,1,0,67,2,1
LOS ANGELES,9001226A,3615,81,N,0,VBM PORTION,124,0,2,6,7,2,93,10,3
LOS ANGELES,9001226A,3615,81,N,1117,TOTAL,200,0,3,7,8,2,160,12,4
LOS ANGELES,9001231A,3616,81,N,955,POLLING PLACE,109,1,5,4,8,1,68,11,4
LOS ANGELES,9001231A,3616,81,N,0,VBM PORTION,147,0,7,1,12,3,100,13,0
LOS ANGELES,9001231A,3616,81,N,955,TOTAL,256,1,12,5,20,4,168,24,4
LOS ANGELES,9001232A,3617,41,N,1473,POLLING PLACE,86,3,3,9,5,3,47,8,0
LOS ANGELES,9001232A,3617,41,N,0,VBM PORTION,106,3,5,9,4,1,53,17,6
LOS ANGELES,9001232A,3617,41,N,1473,TOTAL,192,6,8,18,9,4,100,25,6
LOS ANGELES,9001233A,3618,81,N,1245,POLLING PLACE,161,1,2,1,7,1,125,6,6
LOS ANGELES,9001233A,3618,81,N,0,VBM PORTION,114,0,2,1,5,1,93,5,1
LOS ANGELES,9001233A,3618,81,N,1245,TOTAL,275,1,4,2,12,2,218,11,7
LOS ANGELES,9001235A,3619,65,N,655,POLLING PLACE,61,0,4,1,2,1,42,7,0
LOS ANGELES,9001235A,3619,65,N,0,VBM PORTION,88,0,6,3,9,0,37,22,0
LOS ANGELES,9001235A,3619,65,N,655,TOTAL,149,0,10,4,11,1,79,29,0
LOS ANGELES,9001243A,3620,154,N,831,POLLING PLACE,101,1,3,6,4,1,72,3,2
LOS ANGELES,9001243A,3620,154,N,0,VBM PORTION,58,0,3,1,0,1,45,3,1
LOS ANGELES,9001243A,3620,154,N,831,TOTAL,159,1,6,7,4,2,117,6,3
LOS ANGELES,9001244A,3621,154,N,839,POLLING PLACE,132,1,9,9,1,0,90,5,10
LOS ANGELES,9001244A,3621,154,N,0,VBM PORTION,90,2,4,3,1,1,54,12,2
LOS ANGELES,9001244A,3621,154,N,839,TOTAL,222,3,13,12,2,1,144,17,12
LOS ANGELES,9001246A,3622,174,N,1183,POLLING PLACE,119,2,3,8,0,1,85,0,5
LOS ANGELES,9001246A,3622,174,N,0,VBM PORTION,87,0,1,9,0,0,66,5,0
LOS ANGELES,9001246A,3622,174,N,1183,TOTAL,206,2,4,17,0,1,151,5,5
LOS ANGELES,9001249A,3623,112,N,991,POLLING PLACE,104,0,5,8,4,2,67,7,1
LOS ANGELES,9001249A,3623,112,N,0,VBM PORTION,118,1,0,5,3,0,86,15,2
LOS ANGELES,9001249A,3623,112,N,991,TOTAL,222,1,5,13,7,2,153,22,3
LOS ANGELES,9001250A,3624,112,N,1216,POLLING PLACE,85,0,3,8,4,0,54,7,6
LOS ANGELES,9001250A,3624,112,N,0,VBM PORTION,95,0,1,8,4,0,59,9,0
LOS ANGELES,9001250A,3624,112,N,1216,TOTAL,180,0,4,16,8,0,113,16,6
LOS ANGELES,9001253A,3625,112,N,1276,POLLING PLACE,115,1,7,3,6,2,76,13,2
LOS ANGELES,9001253A,3625,112,N,0,VBM PORTION,169,0,6,9,5,0,119,12,3
LOS ANGELES,9001253A,3625,112,N,1276,TOTAL,284,1,13,12,11,2,195,25,5
LOS ANGELES,9001256A,3626,112,N,1230,POLLING PLACE,94,0,5,5,5,0,57,12,2
LOS ANGELES,9001256A,3626,112,N,0,VBM PORTION,202,2,11,4,10,0,121,28,4
LOS ANGELES,9001256A,3626,112,N,1230,TOTAL,296,2,16,9,15,0,178,40,6
LOS ANGELES,9001256B,3627,113,N,348,POLLING PLACE,47,0,2,1,0,1,37,4,0
LOS ANGELES,9001256B,3627,113,N,0,VBM PORTION,30,0,1,1,2,0,17,7,1
LOS ANGELES,9001256B,3627,113,N,348,TOTAL,77,0,3,2,2,1,54,11,1
LOS ANGELES,9001257B,3628,113,N,1164,POLLING PLACE,112,0,1,3,5,0,83,11,2
LOS ANGELES,9001257B,3628,113,N,0,VBM PORTION,136,0,3,1,6,0,87,24,2
LOS ANGELES,9001257B,3628,113,N,1164,TOTAL,248,0,4,4,11,0,170,35,4
LOS ANGELES,9001262A,3629,108,N,1237,POLLING PLACE,113,0,2,4,5,1,67,16,3
LOS ANGELES,9001262A,3629,108,N,0,VBM PORTION,159,0,6,2,7,0,98,29,2
LOS ANGELES,9001262A,3629,108,N,1237,TOTAL,272,0,8,6,12,1,165,45,5
LOS ANGELES,9001267A,3630,41,N,899,POLLING PLACE,60,0,2,1,0,1,41,6,4
LOS ANGELES,9001267A,3630,41,N,0,VBM PORTION,50,1,1,1,3,0,36,4,2
LOS ANGELES,9001267A,3630,41,N,899,TOTAL,110,1,3,2,3,1,77,10,6
LOS ANGELES,9001271A,3631,109,N,1313,POLLING PLACE,75,1,4,1,0,0,50,10,1
LOS ANGELES,9001271A,3631,109,N,0,VBM PORTION,98,0,6,2,10,1,55,12,3
LOS ANGELES,9001271A,3631,109,N,1313,TOTAL,173,1,10,3,10,1,105,22,4
LOS ANGELES,9001272A,3632,112,N,1388,POLLING PLACE,107,0,1,4,3,0,83,5,2
LOS ANGELES,9001272A,3632,112,N,0,VBM PORTION,141,0,3,2,1,0,103,15,3
LOS ANGELES,9001272A,3632,112,N,1388,TOTAL,248,0,4,6,4,0,186,20,5
LOS ANGELES,9001274A,3633,109,N,1434,POLLING PLACE,87,1,3,2,4,0,60,9,2
LOS ANGELES,9001274A,3633,109,N,0,VBM PORTION,107,1,5,3,2,1,61,17,5
LOS ANGELES,9001274A,3633,109,N,1434,TOTAL,194,2,8,5,6,1,121,26,7
LOS ANGELES,9001278A,3634,109,N,1091,POLLING PLACE,112,0,1,2,2,0,86,10,1
LOS ANGELES,9001278A,3634,109,N,0,VBM PORTION,146,0,10,1,9,1,92,16,1
LOS ANGELES,9001278A,3634,109,N,1091,TOTAL,258,0,11,3,11,1,178,26,2
LOS ANGELES,9001279A,3635,109,N,1259,POLLING PLACE,116,0,3,1,1,2,68,22,1
LOS ANGELES,9001279A,3635,109,N,0,VBM PORTION,162,2,7,8,2,0,103,24,3
LOS ANGELES,9001279A,3635,109,N,1259,TOTAL,278,2,10,9,3,2,171,46,4
LOS ANGELES,9001281C,3636,109,N,1333,POLLING PLACE,118,2,4,8,3,0,85,4,3
LOS ANGELES,9001281C,3636,109,N,0,VBM PORTION,104,1,7,3,10,1,49,11,6
LOS ANGELES,9001281C,3636,109,N,1333,TOTAL,222,3,11,11,13,1,134,15,9
LOS ANGELES,9001283B,3637,109,N,1456,POLLING PLACE,113,0,3,7,1,0,76,9,3
LOS ANGELES,9001283B,3637,109,N,0,VBM PORTION,157,0,4,3,7,0,116,16,2
LOS ANGELES,9001283B,3637,109,N,1456,TOTAL,270,0,7,10,8,0,192,25,5
LOS ANGELES,9001284A,3638,109,N,1388,POLLING PLACE,120,0,4,10,2,1,66,16,9
LOS ANGELES,9001284A,3638,109,N,0,VBM PORTION,104,2,3,5,6,0,69,11,2
LOS ANGELES,9001284A,3638,109,N,1388,TOTAL,224,2,7,15,8,1,135,27,11
LOS ANGELES,9001288A,3639,96,N,981,POLLING PLACE,64,0,5,5,1,1,46,2,1
LOS ANGELES,9001288A,3639,96,N,0,VBM PORTION,114,5,17,4,6,0,63,8,3
LOS ANGELES,9001288A,3639,96,N,981,TOTAL,178,5,22,9,7,1,109,10,4
LOS ANGELES,9001290A,3640,116,N,1237,POLLING PLACE,195,0,3,6,6,0,153,9,5
LOS ANGELES,9001290A,3640,116,N,0,VBM PORTION,184,0,6,3,4,0,129,19,2
LOS ANGELES,9001290A,3640,116,N,1237,TOTAL,379,0,9,9,10,0,282,28,7
LOS ANGELES,9001291A,3641,116,N,1309,POLLING PLACE,94,2,2,5,2,5,64,7,3
LOS ANGELES,9001291A,3641,116,N,0,VBM PORTION,62,0,5,1,4,4,39,6,1
LOS ANGELES,9001291A,3641,116,N,1309,TOTAL,156,2,7,6,6,9,103,13,4
LOS ANGELES,9001295A,6186,112,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0
LOS ANGELES,9001295A,6186,112,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0
LOS ANGELES,9001295A,6186,112,Y,0,TOTAL,0,0,0,0,0,0,0,0,0
LOS ANGELES,9001296A,3642,84,N,1260,POLLING PLACE,94,3,4,3,2,2,63,3,3
LOS ANGELES,9001296A,3642,84,N,0,VBM PORTION,87,2,4,7,3,2,54,6,1
LOS ANGELES,9001296A,3642,84,N,1260,TOTAL,181,5,8,10,5,4,117,9,4
LOS ANGELES,9001299B,3643,84,N,1319,POLLING PLACE,100,1,1,8,3,1,65,11,3
LOS ANGELES,9001299B,3643,84,N,0,VBM PORTION,120,0,4,10,9,0,75,13,4
LOS ANGELES,9001299B,3643,84,N,1319,TOTAL,220,1,5,18,12,1,140,24,7
LOS ANGELES,9001303A,3644,84,N,1334,POLLING PLACE,121,1,4,8,5,1,82,5,3
LOS ANGELES,9001303A,3644,84,N,0,VBM PORTION,95,1,7,11,3,0,54,13,2
LOS ANGELES,9001303A,3644,84,N,1334,TOTAL,216,2,11,19,8,1,136,18,5
LOS ANGELES,9001306A,3645,82,N,1197,POLLING PLACE,221,0,12,5,8,0,129,37,3
LOS ANGELES,9001306A,3645,82,N,0,VBM PORTION,210,2,18,3,12,0,114,30,0
LOS ANGELES,9001306A,3645,82,N,1197,TOTAL,431,2,30,8,20,0,243,67,3
LOS ANGELES,9001307A,3646,82,N,1271,POLLING PLACE,207,1,5,3,11,1,118,31,4
LOS ANGELES,9001307A,3646,82,N,0,VBM PORTION,187,2,9,5,9,0,108,23,0
LOS ANGELES,9001307A,3646,82,N,1271,TOTAL,394,3,14,8,20,1,226,54,4
LOS ANGELES,9001310A,3647,82,N,1195,POLLING PLACE,166,1,4,7,5,2,124,7,1
LOS ANGELES,9001310A,3647,82,N,0,VBM PORTION,169,0,6,9,11,2,92,26,4
LOS ANGELES,9001310A,3647,82,N,1195,TOTAL,335,1,10,16,16,4,216,33,5
LOS ANGELES,9001312A,3648,82,N,873,POLLING PLACE,95,1,6,7,4,1,66,4,2
LOS ANGELES,9001312A,3648,82,N,0,VBM PORTION,77,0,2,2,3,0,55,8,2
LOS ANGELES,9001312A,3648,82,N,873,TOTAL,172,1,8,9,7,1,121,12,4
LOS ANGELES,9001314A,3649,147,N,1230,POLLING PLACE,50,2,1,6,2,1,30,0,1
LOS ANGELES,9001314A,3649,147,N,0,VBM PORTION,65,0,1,12,2,2,41,2,0
LOS ANGELES,9001314A,3649,147,N,1230,TOTAL,115,2,2,18,4,3,71,2,1
LOS ANGELES,9001316A,3650,82,N,1282,POLLING PLACE,112,2,8,3,5,0,75,1,2
LOS ANGELES,9001316A,3650,82,N,0,VBM PORTION,121,0,3,4,3,2,71,24,1
LOS ANGELES,9001316A,3650,82,N,1282,TOTAL,233,2,11,7,8,2,146,25,3
LOS ANGELES,9001318A,3651,82,N,1362,POLLING PLACE,104,0,7,5,5,1,61,13,4
LOS ANGELES,9001318A,3651,82,N,0,VBM PORTION,117,2,4,4,11,1,70,9,0
LOS ANGELES,9001318A,3651,82,N,1362,TOTAL,221,2,11,9,16,2,131,22,4
LOS ANGELES,9001320A,3652,114,N,380,POLLING PLACE,44,0,0,0,1,3,34,2,1
LOS ANGELES,9001320A,3652,114,N,0,VBM PORTION,51,0,0,3,1,0,37,2,0
LOS ANGELES,9001320A,3652,114,N,380,TOTAL,95,0,0,3,2,3,71,4,1
LOS ANGELES,9001323A,3653,176,N,988,POLLING PLACE,67,3,3,7,0,0,38,3,2
LOS ANGELES,9001323A,3653,176,N,0,VBM PORTION,50,3,7,5,2,0,17,7,6
LOS ANGELES,9001323A,3653,176,N,988,TOTAL,117,6,10,12,2,0,55,10,8
LOS ANGELES,9001325A,3654,149,N,1106,POLLING PLACE,58,1,0,5,1,1,42,0,1
LOS ANGELES,9001325A,3654,149,N,0,VBM PORTION,41,0,0,1,0,3,31,1,0
LOS ANGELES,9001325A,3654,149,N,1106,TOTAL,99,1,0,6,1,4,73,1,1
LOS ANGELES,9001326A,3655,82,N,1224,POLLING PLACE,75,0,6,2,2,1,37,8,6
LOS ANGELES,9001326A,3655,82,N,0,VBM PORTION,114,0,5,2,7,1,70,13,1
LOS ANGELES,9001326A,3655,82,N,1224,TOTAL,189,0,11,4,9,2,107,21,7
LOS ANGELES,9001329A,3656,108,N,1353,POLLING PLACE,207,0,6,2,4,0,145,38,1
LOS ANGELES,9001329A,3656,108,N,0,VBM PORTION,209,0,5,4,9,0,140,30,0
LOS ANGELES,9001329A,3656,108,N,1353,TOTAL,416,0,11,6,13,0,285,68,1
LOS ANGELES,9001330A,3657,108,N,929,POLLING PLACE,10,0,0,2,2,0,5,0,0
LOS ANGELES,9001330A,3657,108,N,0,VBM PORTION,2,0,0,0,0,0,2,0,0
LOS ANGELES,9001330A,3657,108,N,929,TOTAL,12,0,0,2,2,0,7,0,0
LOS ANGELES,9001331A,3658,108,N,943,POLLING PLACE,116,0,4,2,4,0,65,11,0
LOS ANGELES,9001331A,3658,108,N,0,VBM PORTION,113,0,6,1,1,0,78,12,2
LOS ANGELES,9001331A,3658,108,N,943,TOTAL,229,0,10,3,5,0,143,23,2
LOS ANGELES,9001332A,3659,108,N,1006,POLLING PLACE,163,1,7,0,6,0,101,29,4
LOS ANGELES,9001332A,3659,108,N,0,VBM PORTION,179,0,13,2,6,0,98,28,4
LOS ANGELES,9001332A,3659,108,N,1006,TOTAL,342,1,20,2,12,0,199,57,8
LOS ANGELES,9001334A,3660,108,N,1522,POLLING PLACE,131,1,5,2,4,0,89,14,2
LOS ANGELES,9001334A,3660,108,N,0,VBM PORTION,253,1,10,4,17,1,162,26,4
LOS ANGELES,9001334A,3660,108,N,1522,TOTAL,384,2,15,6,21,1,251,40,6
LOS ANGELES,9001336A,3661,108,N,1055,POLLING PLACE,18,0,0,1,0,1,13,3,0
LOS ANGELES,9001336A,3661,108,N,0,VBM PORTION,12,0,0,0,0,1,9,2,0
LOS ANGELES,9001336A,3661,108,N,1055,TOTAL,30,0,0,1,0,2,22,5,0
LOS ANGELES,9001338A,3662,108,N,1139,POLLING PLACE,33,0,0,1,1,3,21,4,2
LOS ANGELES,9001338A,3662,108,N,0,VBM PORTION,36,0,2,1,1,0,27,3,1
LOS ANGELES,9001338A,3662,108,N,1139,TOTAL,69,0,2,2,2,3,48,7,3
LOS ANGELES,9001341A,3663,108,N,1162,POLLING PLACE,45,0,3,3,0,0,29,7,1
LOS ANGELES,9001341A,3663,108,N,0,VBM PORTION,48,1,1,7,3,1,30,2,2
LOS ANGELES,9001341A,3663,108,N,1162,TOTAL,93,1,4,10,3,1,59,9,3
LOS ANGELES,9001342A,3664,82,N,767,POLLING PLACE,171,0,5,11,9,1,103,20,2
LOS ANGELES,9001342A,3664,82,N,0,VBM PORTION,78,0,2,0,5,0,55,8,0
LOS ANGELES,9001342A,3664,82,N,767,TOTAL,249,0,7,11,14,1,158,28,2
LOS ANGELES,9001343A,3665,82,N,1511,POLLING PLACE,200,1,6,8,11,2,120,23,5
LOS ANGELES,9001343A,3665,82,N,0,VBM PORTION,227,1,4,4,18,0,135,45,0
LOS ANGELES,9001343A,3665,82,N,1511,TOTAL,427,2,10,12,29,2,255,68,5
LOS ANGELES,9001344B,3666,90,N,974,POLLING PLACE,77,1,1,11,8,1,34,4,5
LOS ANGELES,9001344B,3666,90,N,0,VBM PORTION,69,3,3,5,2,0,40,7,1
LOS ANGELES,9001344B,3666,90,N,974,TOTAL,146,4,4,16,10,1,74,11,6
LOS ANGELES,9001346A,3667,108,N,918,POLLING PLACE,8,0,0,0,0,0,3,2,0
LOS ANGELES,9001346A,3667,108,N,0,VBM PORTION,2,0,0,0,0,0,2,0,0
LOS ANGELES,9001346A,3667,108,N,918,TOTAL,10,0,0,0,0,0,5,2,0
LOS ANGELES,9001348A,3668,96,N,827,POLLING PLACE,42,0,2,0,1,0,30,1,2
LOS ANGELES,9001348A,3668,96,N,0,VBM PORTION,65,0,4,4,1,0,38,9,1
LOS ANGELES,9001348A,3668,96,N,827,TOTAL,107,0,6,4,2,0,68,10,3
LOS ANGELES,9001350A,3669,82,N,1105,POLLING PLACE,185,4,9,3,7,1,107,26,5
LOS ANGELES,9001350A,3669,82,N,0,VBM PORTION,176,1,8,7,10,0,107,30,3
LOS ANGELES,9001350A,3669,82,N,1105,TOTAL,361,5,17,10,17,1,214,56,8
LOS ANGELES,9001352A,3670,82,N,1360,POLLING PLACE,141,2,13,5,13,0,71,24,2
LOS ANGELES,9001352A,3670,82,N,0,VBM PORTION,207,0,17,4,11,0,116,36,0
LOS ANGELES,9001352A,3670,82,N,1360,TOTAL,348,2,30,9,24,0,187,60,2
LOS ANGELES,9001353A,3671,90,N,1072,POLLING PLACE,81,1,0,11,5,2,40,3,8
LOS ANGELES,9001353A,3671,90,N,0,VBM PORTION,50,0,2,1,3,0,37,4,1
LOS ANGELES,9001353A,3671,90,N,1072,TOTAL,131,1,2,12,8,2,77,7,9
LOS ANGELES,9001354A,3672,82,N,482,POLLING PLACE,74,0,6,0,2,0,52,4,1
LOS ANGELES,9001354A,3672,82,N,0,VBM PORTION,96,0,6,3,5,2,61,9,1
LOS ANGELES,9001354A,3672,82,N,482,TOTAL,170,0,12,3,7,2,113,13,2
LOS ANGELES,9001355A,3673,82,N,587,POLLING PLACE,98,0,5,6,6,0,60,11,0
LOS ANGELES,9001355A,3673,82,N,0,VBM PORTION,112,0,7,2,3,0,65,15,3
LOS ANGELES,9001355A,3673,82,N,587,TOTAL,210,0,12,8,9,0,125,26,3
LOS ANGELES,9001357A,3674,82,N,1011,POLLING PLACE,155,4,9,2,6,0,100,22,1
LOS ANGELES,9001357A,3674,82,N,0,VBM PORTION,157,1,7,4,10,0,92,25,1
LOS ANGELES,9001357A,3674,82,N,1011,TOTAL,312,5,16,6,16,0,192,47,2
LOS ANGELES,9001358A,3675,82,N,884,POLLING PLACE,121,1,9,0,6,1,73,25,1
LOS ANGELES,9001358A,3675,82,N,0,VBM PORTION,178,0,18,0,8,1,89,35,1
LOS ANGELES,9001358A,3675,82,N,884,TOTAL,299,1,27,0,14,2,162,60,2
LOS ANGELES,9001361A,3676,82,N,901,POLLING PLACE,169,0,4,11,8,0,115,8,5
LOS ANGELES,9001361A,3676,82,N,0,VBM PORTION,115,0,1,2,3,1,80,17,1
LOS ANGELES,9001361A,3676,82,N,901,TOTAL,284,0,5,13,11,1,195,25,6
LOS ANGELES,9001364A,3677,82,N,772,POLLING PLACE,102,0,7,4,9,1,58,9,1
LOS ANGELES,9001364A,3677,82,N,0,VBM PORTION,191,3,8,4,6,1,115,27,2
LOS ANGELES,9001364A,3677,82,N,772,TOTAL,293,3,15,8,15,2,173,36,3
LOS ANGELES,9001366A,3678,82,N,862,POLLING PLACE,108,0,3,0,4,0,78,15,1
LOS ANGELES,9001366A,3678,82,N,0,VBM PORTION,167,0,6,7,7,0,102,27,1
LOS ANGELES,9001366A,3678,82,N,862,TOTAL,275,0,9,7,11,0,180,42,2
LOS ANGELES,9001370A,3679,105,N,453,POLLING PLACE,29,3,0,4,0,0,12,3,2
LOS ANGELES,9001370A,3679,105,N,0,VBM PORTION,1,0,0,0,0,0,1,0,0
LOS ANGELES,9001370A,3679,105,N,453,TOTAL,30,3,0,4,0,0,13,3,2
LOS ANGELES,9001370B,3680,105,N,773,POLLING PLACE,32,0,1,3,4,3,15,0,2
LOS ANGELES,9001370B,3680,105,N,0,VBM PORTION,4,1,0,1,0,1,0,1,0
LOS ANGELES,9001370B,3680,105,N,773,TOTAL,36,1,1,4,4,4,15,1,2
LOS ANGELES,9001374A,3681,82,N,1187,POLLING PLACE,234,0,11,6,7,0,155,38,2
LOS ANGELES,9001374A,3681,82,N,0,VBM PORTION,201,1,4,3,8,1,127,36,0
LOS ANGELES,9001374A,3681,82,N,1187,TOTAL,435,1,15,9,15,1,282,74,2
LOS ANGELES,9001381C,3682,117,N,691,POLLING PLACE,49,0,0,0,0,1,38,5,1
LOS ANGELES,9001381C,3682,117,N,0,VBM PORTION,49,0,0,2,0,1,39,4,0
LOS ANGELES,9001381C,3682,117,N,691,TOTAL,98,0,0,2,0,2,77,9,1
LOS ANGELES,9001382A,3683,82,N,1136,POLLING PLACE,201,0,11,6,6,1,120,30,6
LOS ANGELES,9001382A,3683,82,N,0,VBM PORTION,170,0,13,1,10,2,102,28,0
LOS ANGELES,9001382A,3683,82,N,1136,TOTAL,371,0,24,7,16,3,222,58,6
LOS ANGELES,9001384A,3684,178,N,665,POLLING PLACE,32,1,0,6,0,0,17,4,1
LOS ANGELES,9001384A,3684,178,N,0,VBM PORTION,17,0,0,0,0,0,11,4,0
LOS ANGELES,9001384A,3684,178,N,665,TOTAL,49,1,0,6,0,0,28,8,1
LOS ANGELES,9001389A,3685,155,N,721,POLLING PLACE,130,0,4,1,6,0,84,26,3
LOS ANGELES,9001389A,3685,155,N,0,VBM PORTION,82,0,5,1,7,0,40,23,3
LOS ANGELES,9001389A,3685,155,N,721,TOTAL,212,0,9,2,13,0,124,49,6
LOS ANGELES,9001390A,6187,158,Y,21,POLLING PLACE,0,0,0,0,0,0,0,0,0
LOS ANGELES,9001390A,6187,158,Y,0,VBM PORTION,4,1,1,0,0,0,1,0,0
LOS ANGELES,9001390A,6187,158,Y,21,TOTAL,4,1,1,0,0,0,1,0,0
LOS ANGELES,9001391A,3686,82,N,1066,POLLING PLACE,190,0,12,4,4,0,128,37,2
LOS ANGELES,9001391A,3686,82,N,0,VBM PORTION,134,0,3,2,11,0,84,21,0
LOS ANGELES,9001391A,3686,82,N,1066,TOTAL,324,0,15,6,15,0,212,58,2
LOS ANGELES,9001395A,3687,158,N,1165,POLLING PLACE,122,1,12,6,3,3,60,29,2
LOS ANGELES,9001395A,3687,158,N,0,VBM PORTION,100,2,4,2,7,0,49,26,2
LOS ANGELES,9001395A,3687,158,N,1165,TOTAL,222,3,16,8,10,3,109,55,4
LOS ANGELES,9001402A,3688,82,N,802,POLLING PLACE,61,0,3,1,1,0,35,8,1
LOS ANGELES,9001402A,3688,82,N,0,VBM PORTION,171,0,15,3,14,0,83,34,1
LOS ANGELES,9001402A,3688,82,N,802,TOTAL,232,0,18,4,15,0,118,42,2
LOS ANGELES,9001405A,3689,190,N,1106,POLLING PLACE,100,0,8,10,3,1,53,16,3
LOS ANGELES,9001405A,3689,190,N,0,VBM PORTION,92,1,2,6,5,0,48,19,4
LOS ANGELES,9001405A,3689,190,N,1106,TOTAL,192,1,10,16,8,1,101,35,7
LOS ANGELES,9001407B,3690,105,N,1113,POLLING PLACE,41,1,0,2,1,0,29,2,3
LOS ANGELES,9001407B,3690,105,N,0,VBM PORTION,62,1,4,4,2,3,42,2,2
LOS ANGELES,9001407B,3690,105,N,1113,TOTAL,103,2,4,6,3,3,71,4,5
LOS ANGELES,9001408A,3691,82,N,661,POLLING PLACE,88,0,6,2,11,0,46,12,2
LOS ANGELES,9001408A,3691,82,N,0,VBM PORTION,84,1,4,0,5,0,45,16,0
LOS ANGELES,9001408A,3691,82,N,661,TOTAL,172,1,10,2,16,0,91,28,2
LOS ANGELES,9001410A,3692,95,N,1154,POLLING PLACE,64,2,1,6,4,1,34,1,2
LOS ANGELES,9001410A,3692,95,N,0,VBM PORTION,56,1,2,5,0,1,37,3,0
LOS ANGELES,9001410A,3692,95,N,1154,TOTAL,120,3,3,11,4,2,71,4,2
LOS ANGELES,9001413A,3693,82,N,1245,POLLING PLACE,124,0,4,4,5,0,80,18,2
LOS ANGELES,9001413A,3693,82,N,0,VBM PORTION,204,3,6,2,6,3,127,30,1
LOS ANGELES,9001413A,3693,82,N,1245,TOTAL,328,3,10,6,11,3,207,48,3
LOS ANGELES,9001417A,3694,108,N,1134,POLLING PLACE,38,0,0,4,1,0,23,4,4
LOS ANGELES,9001417A,3694,108,N,0,VBM PORTION,11,0,0,1,0,1,4,1,4
LOS ANGELES,9001417A,3694,108,N,1134,TOTAL,49,0,0,5,1,1,27,5,8
LOS ANGELES,9001418A,3695,82,N,966,POLLING PLACE,99,1,5,5,8,0,59,2,2
LOS ANGELES,9001418A,3695,82,N,0,VBM PORTION,132,0,12,3,12,4,67,16,1
LOS ANGELES,9001418A,3695,82,N,966,TOTAL,231,1,17,8,20,4,126,18,3
LOS ANGELES,9001419A,3696,90,N,1270,POLLING PLACE,102,2,2,17,10,4,42,8,5
