LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TOM GRIEGO,STEVEN P SCHREINER,ANDREW M STEIN
LOS ANGELES,9006313A,4505,90,N,1006,TOTAL,226,63,44,68
LOS ANGELES,9006315A,4506,90,N,1259,POLLING PLACE,180,38,22,72
LOS ANGELES,9006315A,4506,90,N,0,VBM PORTION,117,28,22,33
LOS ANGELES,9006315A,4506,90,N,1259,TOTAL,297,66,44,105
LOS ANGELES,9006317A,4507,90,N,1056,POLLING PLACE,77,21,11,28
LOS ANGELES,9006317A,4507,90,N,0,VBM PORTION,78,20,18,20
LOS ANGELES,9006317A,4507,90,N,1056,TOTAL,155,41,29,48
LOS ANGELES,9006319A,4508,90,N,1257,POLLING PLACE,70,23,8,25
LOS ANGELES,9006319A,4508,90,N,0,VBM PORTION,101,41,21,21
LOS ANGELES,9006319A,4508,90,N,1257,TOTAL,171,64,29,46
LOS ANGELES,9006320D,4509,90,N,1210,POLLING PLACE,92,24,18,28
LOS ANGELES,9006320D,4509,90,N,0,VBM PORTION,67,23,13,14
LOS ANGELES,9006320D,4509,90,N,1210,TOTAL,159,47,31,42
LOS ANGELES,9006321A,4510,90,N,1264,POLLING PLACE,81,15,25,25
LOS ANGELES,9006321A,4510,90,N,0,VBM PORTION,79,23,9,20
LOS ANGELES,9006321A,4510,90,N,1264,TOTAL,160,38,34,45
LOS ANGELES,9006324A,4511,90,N,1222,POLLING PLACE,84,25,11,32
LOS ANGELES,9006324A,4511,90,N,0,VBM PORTION,101,37,19,16
LOS ANGELES,9006324A,4511,90,N,1222,TOTAL,185,62,30,48
LOS ANGELES,9006334A,4512,90,N,1030,POLLING PLACE,152,40,34,37
LOS ANGELES,9006334A,4512,90,N,0,VBM PORTION,86,24,16,19
LOS ANGELES,9006334A,4512,90,N,1030,TOTAL,238,64,50,56
LOS ANGELES,9006335A,4513,90,N,976,POLLING PLACE,166,45,28,59
LOS ANGELES,9006335A,4513,90,N,0,VBM PORTION,84,24,20,19
LOS ANGELES,9006335A,4513,90,N,976,TOTAL,250,69,48,78
LOS ANGELES,9006337A,4514,90,N,932,POLLING PLACE,155,28,36,59
LOS ANGELES,9006337A,4514,90,N,0,VBM PORTION,107,27,14,33
LOS ANGELES,9006337A,4514,90,N,932,TOTAL,262,55,50,92
LOS ANGELES,9006344A,4515,158,N,781,POLLING PLACE,104,21,24,35
LOS ANGELES,9006344A,4515,158,N,0,VBM PORTION,108,29,18,34
LOS ANGELES,9006344A,4515,158,N,781,TOTAL,212,50,42,69
LOS ANGELES,9006348A,4516,188,N,948,POLLING PLACE,113,24,31,39
LOS ANGELES,9006348A,4516,188,N,0,VBM PORTION,130,33,20,42
LOS ANGELES,9006348A,4516,188,N,948,TOTAL,243,57,51,81
LOS ANGELES,9006350A,4517,188,N,944,POLLING PLACE,118,21,29,39
LOS ANGELES,9006350A,4517,188,N,0,VBM PORTION,170,27,45,42
LOS ANGELES,9006350A,4517,188,N,944,TOTAL,288,48,74,81
LOS ANGELES,9006354A,4518,188,N,1175,POLLING PLACE,147,38,35,45
LOS ANGELES,9006354A,4518,188,N,0,VBM PORTION,135,30,35,35
LOS ANGELES,9006354A,4518,188,N,1175,TOTAL,282,68,70,80
LOS ANGELES,9006358A,4519,188,N,1359,POLLING PLACE,130,31,33,38
LOS ANGELES,9006358A,4519,188,N,0,VBM PORTION,165,44,39,38
LOS ANGELES,9006358A,4519,188,N,1359,TOTAL,295,75,72,76
LOS ANGELES,9006359A,4520,190,N,519,POLLING PLACE,53,6,15,20
LOS ANGELES,9006359A,4520,190,N,0,VBM PORTION,92,34,22,13
LOS ANGELES,9006359A,4520,190,N,519,TOTAL,145,40,37,33
LOS ANGELES,9006361A,4521,188,N,676,POLLING PLACE,77,20,17,21
LOS ANGELES,9006361A,4521,188,N,0,VBM PORTION,62,24,12,6
LOS ANGELES,9006361A,4521,188,N,676,TOTAL,139,44,29,27
LOS ANGELES,9006363A,4522,188,N,762,POLLING PLACE,67,21,18,16
LOS ANGELES,9006363A,4522,188,N,0,VBM PORTION,92,26,14,27
LOS ANGELES,9006363A,4522,188,N,762,TOTAL,159,47,32,43
LOS ANGELES,9006368A,4523,186,N,891,POLLING PLACE,128,36,44,28
LOS ANGELES,9006368A,4523,186,N,0,VBM PORTION,96,24,29,29
LOS ANGELES,9006368A,4523,186,N,891,TOTAL,224,60,73,57
LOS ANGELES,9006370A,4524,186,N,958,POLLING PLACE,85,22,19,34
LOS ANGELES,9006370A,4524,186,N,0,VBM PORTION,115,30,36,30
LOS ANGELES,9006370A,4524,186,N,958,TOTAL,200,52,55,64
LOS ANGELES,9006376A,4525,184,N,1204,POLLING PLACE,108,32,26,28
LOS ANGELES,9006376A,4525,184,N,0,VBM PORTION,70,25,24,12
LOS ANGELES,9006376A,4525,184,N,1204,TOTAL,178,57,50,40
LOS ANGELES,9006377A,4526,184,N,1223,POLLING PLACE,81,16,23,25
LOS ANGELES,9006377A,4526,184,N,0,VBM PORTION,175,46,38,47
LOS ANGELES,9006377A,4526,184,N,1223,TOTAL,256,62,61,72
LOS ANGELES,9006380A,4527,190,N,998,POLLING PLACE,101,33,20,28
LOS ANGELES,9006380A,4527,190,N,0,VBM PORTION,134,42,26,28
LOS ANGELES,9006380A,4527,190,N,998,TOTAL,235,75,46,56
LOS ANGELES,9006383A,4528,190,N,1053,POLLING PLACE,83,18,21,26
LOS ANGELES,9006383A,4528,190,N,0,VBM PORTION,119,38,26,25
LOS ANGELES,9006383A,4528,190,N,1053,TOTAL,202,56,47,51
LOS ANGELES,9006387A,4529,190,N,1176,POLLING PLACE,105,22,16,38
LOS ANGELES,9006387A,4529,190,N,0,VBM PORTION,119,34,32,17
LOS ANGELES,9006387A,4529,190,N,1176,TOTAL,224,56,48,55
LOS ANGELES,9006388B,4530,190,N,1073,POLLING PLACE,140,24,36,38
LOS ANGELES,9006388B,4530,190,N,0,VBM PORTION,141,34,26,43
LOS ANGELES,9006388B,4530,190,N,1073,TOTAL,281,58,62,81
LOS ANGELES,9006390B,4531,190,N,986,POLLING PLACE,44,14,14,9
LOS ANGELES,9006390B,4531,190,N,0,VBM PORTION,22,6,7,7
LOS ANGELES,9006390B,4531,190,N,986,TOTAL,66,20,21,16
LOS ANGELES,9006398A,4532,190,N,1005,POLLING PLACE,132,31,30,38
LOS ANGELES,9006398A,4532,190,N,0,VBM PORTION,205,54,61,54
LOS ANGELES,9006398A,4532,190,N,1005,TOTAL,337,85,91,92
LOS ANGELES,9006405A,4533,56,N,1130,POLLING PLACE,76,21,15,23
LOS ANGELES,9006405A,4533,56,N,0,VBM PORTION,57,19,9,13
LOS ANGELES,9006405A,4533,56,N,1130,TOTAL,133,40,24,36
LOS ANGELES,9006405C,4534,56,N,1221,POLLING PLACE,70,13,13,30
LOS ANGELES,9006405C,4534,56,N,0,VBM PORTION,79,21,22,22
LOS ANGELES,9006405C,4534,56,N,1221,TOTAL,149,34,35,52
LOS ANGELES,9006410A,4535,57,N,1130,POLLING PLACE,65,15,16,19
LOS ANGELES,9006410A,4535,57,N,0,VBM PORTION,89,31,22,20
LOS ANGELES,9006410A,4535,57,N,1130,TOTAL,154,46,38,39
LOS ANGELES,9006416B,6221,57,Y,302,POLLING PLACE,0,0,0,0
LOS ANGELES,9006416B,6221,57,Y,0,VBM PORTION,78,17,18,28
LOS ANGELES,9006416B,6221,57,Y,302,TOTAL,78,17,18,28
LOS ANGELES,9006419A,4536,57,N,1105,POLLING PLACE,173,25,42,70
LOS ANGELES,9006419A,4536,57,N,0,VBM PORTION,118,22,27,35
LOS ANGELES,9006419A,4536,57,N,1105,TOTAL,291,47,69,105
LOS ANGELES,9006421A,4537,57,N,905,POLLING PLACE,138,22,31,51
LOS ANGELES,9006421A,4537,57,N,0,VBM PORTION,85,8,19,35
LOS ANGELES,9006421A,4537,57,N,905,TOTAL,223,30,50,86
LOS ANGELES,9006427A,4538,56,N,1337,POLLING PLACE,122,20,23,47
LOS ANGELES,9006427A,4538,56,N,0,VBM PORTION,112,31,20,37
LOS ANGELES,9006427A,4538,56,N,1337,TOTAL,234,51,43,84
LOS ANGELES,9006428A,4539,56,N,1214,POLLING PLACE,69,7,12,28
LOS ANGELES,9006428A,4539,56,N,0,VBM PORTION,104,31,22,31
LOS ANGELES,9006428A,4539,56,N,1214,TOTAL,173,38,34,59
LOS ANGELES,9006429B,4540,56,N,1293,POLLING PLACE,99,25,16,32
LOS ANGELES,9006429B,4540,56,N,0,VBM PORTION,99,19,39,21
LOS ANGELES,9006429B,4540,56,N,1293,TOTAL,198,44,55,53
LOS ANGELES,9006432B,4541,56,N,1283,POLLING PLACE,131,30,32,39
LOS ANGELES,9006432B,4541,56,N,0,VBM PORTION,122,37,30,29
LOS ANGELES,9006432B,4541,56,N,1283,TOTAL,253,67,62,68
LOS ANGELES,9006438A,4542,56,N,1300,POLLING PLACE,78,24,18,23
LOS ANGELES,9006438A,4542,56,N,0,VBM PORTION,61,18,16,17
LOS ANGELES,9006438A,4542,56,N,1300,TOTAL,139,42,34,40
LOS ANGELES,9006440A,4543,56,N,1420,POLLING PLACE,123,34,36,26
LOS ANGELES,9006440A,4543,56,N,0,VBM PORTION,88,20,13,29
LOS ANGELES,9006440A,4543,56,N,1420,TOTAL,211,54,49,55
LOS ANGELES,9006441B,4544,56,N,1489,POLLING PLACE,87,21,30,23
LOS ANGELES,9006441B,4544,56,N,0,VBM PORTION,94,25,17,31
LOS ANGELES,9006441B,4544,56,N,1489,TOTAL,181,46,47,54
LOS ANGELES,9006444A,4545,56,N,1475,POLLING PLACE,117,28,22,38
LOS ANGELES,9006444A,4545,56,N,0,VBM PORTION,125,35,32,25
LOS ANGELES,9006444A,4545,56,N,1475,TOTAL,242,63,54,63
LOS ANGELES,9006447A,4546,57,N,1215,POLLING PLACE,127,29,34,39
LOS ANGELES,9006447A,4546,57,N,0,VBM PORTION,128,27,44,21
LOS ANGELES,9006447A,4546,57,N,1215,TOTAL,255,56,78,60
LOS ANGELES,9006450A,4547,56,N,1211,POLLING PLACE,89,26,11,27
LOS ANGELES,9006450A,4547,56,N,0,VBM PORTION,108,20,28,34
LOS ANGELES,9006450A,4547,56,N,1211,TOTAL,197,46,39,61
LOS ANGELES,9006452A,4548,56,N,989,POLLING PLACE,113,18,28,37
LOS ANGELES,9006452A,4548,56,N,0,VBM PORTION,119,12,33,42
LOS ANGELES,9006452A,4548,56,N,989,TOTAL,232,30,61,79
LOS ANGELES,9006453A,4549,56,N,1167,POLLING PLACE,138,19,37,43
LOS ANGELES,9006453A,4549,56,N,0,VBM PORTION,145,34,30,47
LOS ANGELES,9006453A,4549,56,N,1167,TOTAL,283,53,67,90
LOS ANGELES,9006462A,4550,56,N,1066,POLLING PLACE,66,20,15,18
LOS ANGELES,9006462A,4550,56,N,0,VBM PORTION,66,13,18,19
LOS ANGELES,9006462A,4550,56,N,1066,TOTAL,132,33,33,37
LOS ANGELES,9006463B,4551,56,N,1165,POLLING PLACE,111,20,23,36
LOS ANGELES,9006463B,4551,56,N,0,VBM PORTION,111,32,29,25
LOS ANGELES,9006463B,4551,56,N,1165,TOTAL,222,52,52,61
LOS ANGELES,9006468C,4552,56,N,1068,POLLING PLACE,114,25,25,46
LOS ANGELES,9006468C,4552,56,N,0,VBM PORTION,115,20,31,27
LOS ANGELES,9006468C,4552,56,N,1068,TOTAL,229,45,56,73
LOS ANGELES,9006471A,4553,56,N,869,POLLING PLACE,70,9,10,35
LOS ANGELES,9006471A,4553,56,N,0,VBM PORTION,109,25,28,33
LOS ANGELES,9006471A,4553,56,N,869,TOTAL,179,34,38,68
LOS ANGELES,9006473A,4554,56,N,1333,POLLING PLACE,85,9,16,37
LOS ANGELES,9006473A,4554,56,N,0,VBM PORTION,153,24,30,50
LOS ANGELES,9006473A,4554,56,N,1333,TOTAL,238,33,46,87
LOS ANGELES,9006482A,4555,56,N,1126,POLLING PLACE,139,28,35,40
LOS ANGELES,9006482A,4555,56,N,0,VBM PORTION,130,21,23,53
LOS ANGELES,9006482A,4555,56,N,1126,TOTAL,269,49,58,93
LOS ANGELES,9006483A,4556,56,N,1155,POLLING PLACE,142,34,33,42
LOS ANGELES,9006483A,4556,56,N,0,VBM PORTION,130,33,27,37
LOS ANGELES,9006483A,4556,56,N,1155,TOTAL,272,67,60,79
LOS ANGELES,9006487B,4557,56,N,1170,POLLING PLACE,167,32,33,62
LOS ANGELES,9006487B,4557,56,N,0,VBM PORTION,132,23,31,34
LOS ANGELES,9006487B,4557,56,N,1170,TOTAL,299,55,64,96
LOS ANGELES,9006490A,4558,56,N,1354,POLLING PLACE,127,36,34,38
LOS ANGELES,9006490A,4558,56,N,0,VBM PORTION,137,29,33,34
LOS ANGELES,9006490A,4558,56,N,1354,TOTAL,264,65,67,72
LOS ANGELES,9006492A,4559,56,N,1033,POLLING PLACE,131,28,35,42
LOS ANGELES,9006492A,4559,56,N,0,VBM PORTION,115,8,33,38
LOS ANGELES,9006492A,4559,56,N,1033,TOTAL,246,36,68,80
LOS ANGELES,9006495A,4560,56,N,1371,POLLING PLACE,157,17,28,73
LOS ANGELES,9006495A,4560,56,N,0,VBM PORTION,186,30,46,60
LOS ANGELES,9006495A,4560,56,N,1371,TOTAL,343,47,74,133
LOS ANGELES,9006500A,4561,56,N,1337,POLLING PLACE,123,16,22,55
LOS ANGELES,9006500A,4561,56,N,0,VBM PORTION,193,32,37,60
LOS ANGELES,9006500A,4561,56,N,1337,TOTAL,316,48,59,115
LOS ANGELES,9006602A,4562,56,N,894,POLLING PLACE,110,12,27,44
LOS ANGELES,9006602A,4562,56,N,0,VBM PORTION,94,28,17,21
LOS ANGELES,9006602A,4562,56,N,894,TOTAL,204,40,44,65
LOS ANGELES,9006606C,4563,56,N,956,POLLING PLACE,112,21,28,36
LOS ANGELES,9006606C,4563,56,N,0,VBM PORTION,122,24,28,34
LOS ANGELES,9006606C,4563,56,N,956,TOTAL,234,45,56,70
LOS ANGELES,9006611A,4564,56,N,1206,POLLING PLACE,91,15,18,36
LOS ANGELES,9006611A,4564,56,N,0,VBM PORTION,116,18,21,42
LOS ANGELES,9006611A,4564,56,N,1206,TOTAL,207,33,39,78
LOS ANGELES,9006614A,4565,56,N,1334,POLLING PLACE,113,19,32,44
LOS ANGELES,9006614A,4565,56,N,0,VBM PORTION,114,29,22,30
LOS ANGELES,9006614A,4565,56,N,1334,TOTAL,227,48,54,74
LOS ANGELES,9006615A,4566,56,N,862,POLLING PLACE,74,10,16,29
LOS ANGELES,9006615A,4566,56,N,0,VBM PORTION,103,20,20,35
LOS ANGELES,9006615A,4566,56,N,862,TOTAL,177,30,36,64
LOS ANGELES,9006618B,4567,56,N,1228,POLLING PLACE,199,42,36,76
LOS ANGELES,9006618B,4567,56,N,0,VBM PORTION,145,16,22,67
LOS ANGELES,9006618B,4567,56,N,1228,TOTAL,344,58,58,143
LOS ANGELES,9006620A,4568,56,N,1189,POLLING PLACE,114,28,26,37
LOS ANGELES,9006620A,4568,56,N,0,VBM PORTION,119,24,26,35
LOS ANGELES,9006620A,4568,56,N,1189,TOTAL,233,52,52,72
LOS ANGELES,9006623C,4569,56,N,1276,POLLING PLACE,101,21,23,27
LOS ANGELES,9006623C,4569,56,N,0,VBM PORTION,124,34,29,32
LOS ANGELES,9006623C,4569,56,N,1276,TOTAL,225,55,52,59
LOS ANGELES,9006624A,4570,56,N,1252,POLLING PLACE,149,22,30,59
LOS ANGELES,9006624A,4570,56,N,0,VBM PORTION,123,16,24,37
LOS ANGELES,9006624A,4570,56,N,1252,TOTAL,272,38,54,96
LOS ANGELES,9006626A,4571,56,N,986,POLLING PLACE,79,14,12,29
LOS ANGELES,9006626A,4571,56,N,0,VBM PORTION,85,18,15,31
LOS ANGELES,9006626A,4571,56,N,986,TOTAL,164,32,27,60
LOS ANGELES,9006627B,4572,56,N,626,POLLING PLACE,59,9,11,23
LOS ANGELES,9006627B,4572,56,N,0,VBM PORTION,61,16,18,12
LOS ANGELES,9006627B,4572,56,N,626,TOTAL,120,25,29,35
LOS ANGELES,9006632C,4573,56,N,1166,POLLING PLACE,84,12,16,37
LOS ANGELES,9006632C,4573,56,N,0,VBM PORTION,134,16,28,49
LOS ANGELES,9006632C,4573,56,N,1166,TOTAL,218,28,44,86
LOS ANGELES,9006651A,4574,56,N,1375,POLLING PLACE,137,33,21,47
LOS ANGELES,9006651A,4574,56,N,0,VBM PORTION,145,29,28,53
LOS ANGELES,9006651A,4574,56,N,1375,TOTAL,282,62,49,100
LOS ANGELES,9006652A,4575,56,N,1206,POLLING PLACE,116,17,18,42
LOS ANGELES,9006652A,4575,56,N,0,VBM PORTION,158,18,27,61
LOS ANGELES,9006652A,4575,56,N,1206,TOTAL,274,35,45,103
LOS ANGELES,9006656A,4576,56,N,1351,POLLING PLACE,168,11,33,78
LOS ANGELES,9006656A,4576,56,N,0,VBM PORTION,196,21,30,66
LOS ANGELES,9006656A,4576,56,N,1351,TOTAL,364,32,63,144
LOS ANGELES,9006660B,4577,56,N,1005,POLLING PLACE,112,13,22,44
LOS ANGELES,9006660B,4577,56,N,0,VBM PORTION,168,16,31,61
LOS ANGELES,9006660B,4577,56,N,1005,TOTAL,280,29,53,105
LOS ANGELES,9006666A,4578,56,N,1202,POLLING PLACE,140,24,34,48
LOS ANGELES,9006666A,4578,56,N,0,VBM PORTION,151,20,27,68
LOS ANGELES,9006666A,4578,56,N,1202,TOTAL,291,44,61,116
LOS ANGELES,9006667A,4579,56,N,1115,POLLING PLACE,94,7,19,44
LOS ANGELES,9006667A,4579,56,N,0,VBM PORTION,181,17,29,68
LOS ANGELES,9006667A,4579,56,N,1115,TOTAL,275,24,48,112
LOS ANGELES,9007015A,4580,96,N,1057,POLLING PLACE,46,6,9,13
LOS ANGELES,9007015A,4580,96,N,0,VBM PORTION,44,9,12,11
LOS ANGELES,9007015A,4580,96,N,1057,TOTAL,90,15,21,24
LOS ANGELES,9007016A,4581,95,N,1515,POLLING PLACE,160,31,31,39
LOS ANGELES,9007016A,4581,95,N,0,VBM PORTION,178,29,46,37
LOS ANGELES,9007016A,4581,95,N,1515,TOTAL,338,60,77,76
LOS ANGELES,9007101E,4582,62,N,1142,POLLING PLACE,55,14,10,21
LOS ANGELES,9007101E,4582,62,N,0,VBM PORTION,75,21,16,18
LOS ANGELES,9007101E,4582,62,N,1142,TOTAL,130,35,26,39
LOS ANGELES,9007114A,4583,95,N,1048,POLLING PLACE,83,33,8,18
LOS ANGELES,9007114A,4583,95,N,0,VBM PORTION,34,17,3,11
LOS ANGELES,9007114A,4583,95,N,1048,TOTAL,117,50,11,29
LOS ANGELES,9007131A,4584,63,N,1266,POLLING PLACE,150,29,18,63
LOS ANGELES,9007131A,4584,63,N,0,VBM PORTION,132,16,26,52
LOS ANGELES,9007131A,4584,63,N,1266,TOTAL,282,45,44,115
LOS ANGELES,9007166B,4585,116,N,1103,POLLING PLACE,61,26,9,15
LOS ANGELES,9007166B,4585,116,N,0,VBM PORTION,53,21,8,13
LOS ANGELES,9007166B,4585,116,N,1103,TOTAL,114,47,17,28
LOS ANGELES,9007168B,4586,116,N,1202,POLLING PLACE,58,25,7,16
LOS ANGELES,9007168B,4586,116,N,0,VBM PORTION,70,19,15,20
LOS ANGELES,9007168B,4586,116,N,1202,TOTAL,128,44,22,36
LOS ANGELES,9007211A,4587,116,N,647,POLLING PLACE,42,7,6,18
LOS ANGELES,9007211A,4587,116,N,0,VBM PORTION,51,21,6,14
LOS ANGELES,9007211A,4587,116,N,647,TOTAL,93,28,12,32
LOS ANGELES,9007221A,4588,86,N,1360,POLLING PLACE,148,19,25,69
LOS ANGELES,9007221A,4588,86,N,0,VBM PORTION,107,20,18,32
LOS ANGELES,9007221A,4588,86,N,1360,TOTAL,255,39,43,101
LOS ANGELES,9007229B,4589,116,N,974,POLLING PLACE,89,26,9,32
LOS ANGELES,9007229B,4589,116,N,0,VBM PORTION,78,25,14,19
LOS ANGELES,9007229B,4589,116,N,974,TOTAL,167,51,23,51
LOS ANGELES,9007230A,4590,83,N,1091,POLLING PLACE,66,11,11,26
LOS ANGELES,9007230A,4590,83,N,0,VBM PORTION,77,12,19,25
LOS ANGELES,9007230A,4590,83,N,1091,TOTAL,143,23,30,51
LOS ANGELES,9007307A,4591,26,N,737,POLLING PLACE,97,17,28,35
LOS ANGELES,9007307A,4591,26,N,0,VBM PORTION,48,11,14,10
LOS ANGELES,9007307A,4591,26,N,737,TOTAL,145,28,42,45
LOS ANGELES,9007311A,4592,26,N,1138,POLLING PLACE,143,29,35,48
LOS ANGELES,9007311A,4592,26,N,0,VBM PORTION,120,28,36,29
LOS ANGELES,9007311A,4592,26,N,1138,TOTAL,263,57,71,77
LOS ANGELES,9007313A,4593,26,N,1006,POLLING PLACE,105,22,30,24
LOS ANGELES,9007313A,4593,26,N,0,VBM PORTION,127,43,21,18
LOS ANGELES,9007313A,4593,26,N,1006,TOTAL,232,65,51,42
LOS ANGELES,9007321A,4594,26,N,712,POLLING PLACE,84,22,21,20
LOS ANGELES,9007321A,4594,26,N,0,VBM PORTION,107,21,26,29
LOS ANGELES,9007321A,4594,26,N,712,TOTAL,191,43,47,49
LOS ANGELES,9007323A,4595,26,N,889,POLLING PLACE,101,36,22,20
LOS ANGELES,9007323A,4595,26,N,0,VBM PORTION,89,18,20,20
LOS ANGELES,9007323A,4595,26,N,889,TOTAL,190,54,42,40
LOS ANGELES,9007333A,4596,26,N,857,POLLING PLACE,80,28,18,13
LOS ANGELES,9007333A,4596,26,N,0,VBM PORTION,60,20,8,13
LOS ANGELES,9007333A,4596,26,N,857,TOTAL,140,48,26,26
LOS ANGELES,9007341A,4597,20,N,605,POLLING PLACE,25,6,3,12
LOS ANGELES,9007341A,4597,20,N,0,VBM PORTION,25,10,6,5
LOS ANGELES,9007341A,4597,20,N,605,TOTAL,50,16,9,17
LOS ANGELES,9007346A,4598,47,N,244,POLLING PLACE,17,2,5,7
LOS ANGELES,9007346A,4598,47,N,0,VBM PORTION,7,1,2,1
LOS ANGELES,9007346A,4598,47,N,244,TOTAL,24,3,7,8
LOS ANGELES,9007349A,4599,116,N,926,POLLING PLACE,93,26,7,31
LOS ANGELES,9007349A,4599,116,N,0,VBM PORTION,76,13,14,28
LOS ANGELES,9007349A,4599,116,N,926,TOTAL,169,39,21,59
LOS ANGELES,9007367A,4600,81,N,1254,POLLING PLACE,109,13,29,34
LOS ANGELES,9007367A,4600,81,N,0,VBM PORTION,142,29,23,38
LOS ANGELES,9007367A,4600,81,N,1254,TOTAL,251,42,52,72
LOS ANGELES,9007377A,4601,84,N,1316,POLLING PLACE,119,25,14,47
LOS ANGELES,9007377A,4601,84,N,0,VBM PORTION,88,16,10,30
LOS ANGELES,9007377A,4601,84,N,1316,TOTAL,207,41,24,77
LOS ANGELES,9007382A,4602,84,N,1242,POLLING PLACE,124,18,25,44
LOS ANGELES,9007382A,4602,84,N,0,VBM PORTION,136,30,28,34
LOS ANGELES,9007382A,4602,84,N,1242,TOTAL,260,48,53,78
LOS ANGELES,9007385A,4603,110,N,958,POLLING PLACE,98,10,17,35
LOS ANGELES,9007385A,4603,110,N,0,VBM PORTION,66,13,11,22
LOS ANGELES,9007385A,4603,110,N,958,TOTAL,164,23,28,57
LOS ANGELES,9007388A,4604,84,N,1250,POLLING PLACE,93,20,11,34
LOS ANGELES,9007388A,4604,84,N,0,VBM PORTION,94,22,15,23
LOS ANGELES,9007388A,4604,84,N,1250,TOTAL,187,42,26,57
LOS ANGELES,9007434A,4605,89,N,1095,POLLING PLACE,101,42,20,18
LOS ANGELES,9007434A,4605,89,N,0,VBM PORTION,40,14,5,13
LOS ANGELES,9007434A,4605,89,N,1095,TOTAL,141,56,25,31
LOS ANGELES,9007619A,4606,190,N,1272,POLLING PLACE,93,24,17,30
LOS ANGELES,9007619A,4606,190,N,0,VBM PORTION,62,20,22,7
LOS ANGELES,9007619A,4606,190,N,1272,TOTAL,155,44,39,37
LOS ANGELES,9007628A,4607,190,N,792,POLLING PLACE,96,18,16,34
LOS ANGELES,9007628A,4607,190,N,0,VBM PORTION,56,12,6,20
LOS ANGELES,9007628A,4607,190,N,792,TOTAL,152,30,22,54
LOS ANGELES,9007674A,4608,56,N,1033,POLLING PLACE,125,18,22,48
LOS ANGELES,9007674A,4608,56,N,0,VBM PORTION,168,24,42,60
LOS ANGELES,9007674A,4608,56,N,1033,TOTAL,293,42,64,108
LOS ANGELES,9007679A,4609,82,N,891,POLLING PLACE,109,14,14,48
LOS ANGELES,9007679A,4609,82,N,0,VBM PORTION,177,13,26,69
LOS ANGELES,9007679A,4609,82,N,891,TOTAL,286,27,40,117
LOS ANGELES,9007683A,4610,82,N,1059,POLLING PLACE,254,20,48,95
LOS ANGELES,9007683A,4610,82,N,0,VBM PORTION,146,11,18,58
LOS ANGELES,9007683A,4610,82,N,1059,TOTAL,400,31,66,153
LOS ANGELES,9007689A,4611,82,N,1252,POLLING PLACE,214,29,40,76
LOS ANGELES,9007689A,4611,82,N,0,VBM PORTION,187,26,26,75
LOS ANGELES,9007689A,4611,82,N,1252,TOTAL,401,55,66,151
LOS ANGELES,9007693B,4612,82,N,1400,POLLING PLACE,200,15,57,82
LOS ANGELES,9007693B,4612,82,N,0,VBM PORTION,171,16,49,56
LOS ANGELES,9007693B,4612,82,N,1400,TOTAL,371,31,106,138
LOS ANGELES,9007697A,4613,82,N,1340,POLLING PLACE,220,27,40,102
LOS ANGELES,9007697A,4613,82,N,0,VBM PORTION,201,20,39,65
LOS ANGELES,9007697A,4613,82,N,1340,TOTAL,421,47,79,167
LOS ANGELES,9007735A,4614,15,N,1103,POLLING PLACE,70,26,11,20
LOS ANGELES,9007735A,4614,15,N,0,VBM PORTION,70,17,18,23
LOS ANGELES,9007735A,4614,15,N,1103,TOTAL,140,43,29,43
LOS ANGELES,9007737A,4615,15,N,1071,POLLING PLACE,77,25,19,18
LOS ANGELES,9007737A,4615,15,N,0,VBM PORTION,78,31,15,17
LOS ANGELES,9007737A,4615,15,N,1071,TOTAL,155,56,34,35
LOS ANGELES,9007744A,4616,15,N,1276,POLLING PLACE,93,33,18,26
LOS ANGELES,9007744A,4616,15,N,0,VBM PORTION,62,23,20,11
LOS ANGELES,9007744A,4616,15,N,1276,TOTAL,155,56,38,37
LOS ANGELES,9007774A,4617,9,N,1004,POLLING PLACE,134,19,35,45
LOS ANGELES,9007774A,4617,9,N,0,VBM PORTION,116,22,21,32
LOS ANGELES,9007774A,4617,9,N,1004,TOTAL,250,41,56,77
LOS ANGELES,9007781A,4618,9,N,968,POLLING PLACE,111,26,19,43
LOS ANGELES,9007781A,4618,9,N,0,VBM PORTION,107,18,27,27
LOS ANGELES,9007781A,4618,9,N,968,TOTAL,218,44,46,70
LOS ANGELES,9007782A,4619,14,N,1271,POLLING PLACE,65,9,16,23
LOS ANGELES,9007782A,4619,14,N,0,VBM PORTION,97,19,23,30
LOS ANGELES,9007782A,4619,14,N,1271,TOTAL,162,28,39,53
LOS ANGELES,9007785A,4620,10,N,1199,POLLING PLACE,106,16,29,28
LOS ANGELES,9007785A,4620,10,N,0,VBM PORTION,116,21,42,25
LOS ANGELES,9007785A,4620,10,N,1199,TOTAL,222,37,71,53
LOS ANGELES,9007790B,4621,9,N,1377,POLLING PLACE,122,29,31,31
LOS ANGELES,9007790B,4621,9,N,0,VBM PORTION,121,25,26,29
LOS ANGELES,9007790B,4621,9,N,1377,TOTAL,243,54,57,60
LOS ANGELES,9007794A,4622,9,N,1218,POLLING PLACE,85,13,13,36
LOS ANGELES,9007794A,4622,9,N,0,VBM PORTION,47,8,12,14
LOS ANGELES,9007794A,4622,9,N,1218,TOTAL,132,21,25,50
