LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,LUIS J RODRIGUEZ,ALMA MARIE WINSTON,EDMUND G BROWN,JANEL H BUYCKS,ANDREW BLOUNT,RAKESH K CHRISTIAN,GLENN CHAMP,NEEL KASHKARI,TIM DONNELLY,"""BO"" B AMBROZEWICZ",AKINYEMI AGBEDE,RICHARD W AGUIRRE,ROBERT NEWMAN,CINDY L SHEEHAN,JOE LEICHT
LOS ANGELES,9002537A,4183,178,N,0,VBM PORTION,32,1,0,19,0,0,1,1,4,0,0,1,0,0,4,0
LOS ANGELES,9002537A,4183,178,N,1111,TOTAL,63,5,0,35,0,1,1,1,4,2,0,5,0,1,5,0
LOS ANGELES,9002539A,6198,16,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002539A,6198,16,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002539A,6198,16,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002540A,4184,178,N,1270,POLLING PLACE,43,3,1,26,2,0,0,1,0,1,0,4,0,0,1,0
LOS ANGELES,9002540A,4184,178,N,0,VBM PORTION,13,1,0,7,1,0,0,0,1,2,0,0,0,0,0,0
LOS ANGELES,9002540A,4184,178,N,1270,TOTAL,56,4,1,33,3,0,0,1,1,3,0,4,0,0,1,0
LOS ANGELES,9002540B,4185,178,N,982,POLLING PLACE,37,1,1,28,0,0,1,0,2,0,0,0,2,0,0,0
LOS ANGELES,9002540B,4185,178,N,0,VBM PORTION,20,0,1,12,1,1,0,0,0,0,1,0,0,0,0,0
LOS ANGELES,9002540B,4185,178,N,982,TOTAL,57,1,2,40,1,1,1,0,2,0,1,0,2,0,0,0
LOS ANGELES,9002544B,4186,178,N,1032,POLLING PLACE,42,1,0,31,3,0,0,2,1,0,1,2,0,0,0,0
LOS ANGELES,9002544B,4186,178,N,0,VBM PORTION,31,0,0,24,0,0,0,0,0,1,0,1,0,0,1,0
LOS ANGELES,9002544B,4186,178,N,1032,TOTAL,73,1,0,55,3,0,0,2,1,1,1,3,0,0,1,0
LOS ANGELES,9002545A,4187,96,N,551,POLLING PLACE,45,5,0,30,0,0,0,0,4,3,0,1,0,0,2,0
LOS ANGELES,9002545A,4187,96,N,0,VBM PORTION,14,1,0,10,0,0,0,0,2,0,1,0,0,0,0,0
LOS ANGELES,9002545A,4187,96,N,551,TOTAL,59,6,0,40,0,0,0,0,6,3,1,1,0,0,2,0
LOS ANGELES,9002547A,4188,96,N,1274,POLLING PLACE,227,2,2,108,2,0,0,1,16,5,2,10,2,1,0,0
LOS ANGELES,9002547A,4188,96,N,0,VBM PORTION,271,1,1,132,2,4,3,1,24,32,1,6,0,4,1,0
LOS ANGELES,9002547A,4188,96,N,1274,TOTAL,498,3,3,240,4,4,3,2,40,37,3,16,2,5,1,0
LOS ANGELES,9002548A,4189,178,N,1068,POLLING PLACE,33,3,0,21,0,1,0,1,1,2,0,1,1,1,0,0
LOS ANGELES,9002548A,4189,178,N,0,VBM PORTION,29,0,0,26,0,0,0,0,0,0,0,2,0,0,0,1
LOS ANGELES,9002548A,4189,178,N,1068,TOTAL,62,3,0,47,0,1,0,1,1,2,0,3,1,1,0,1
LOS ANGELES,9002549A,4190,178,N,606,POLLING PLACE,26,1,0,19,1,0,1,0,0,1,0,0,2,0,0,0
LOS ANGELES,9002549A,4190,178,N,0,VBM PORTION,17,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0
LOS ANGELES,9002549A,4190,178,N,606,TOTAL,43,1,0,32,1,0,1,0,0,1,0,0,3,0,0,0
LOS ANGELES,9002551A,4191,178,N,1071,POLLING PLACE,30,3,0,18,0,1,0,1,1,0,0,2,0,0,1,0
LOS ANGELES,9002551A,4191,178,N,0,VBM PORTION,23,0,0,18,1,0,0,0,1,0,0,2,0,0,0,0
LOS ANGELES,9002551A,4191,178,N,1071,TOTAL,53,3,0,36,1,1,0,1,2,0,0,4,0,0,1,0
LOS ANGELES,9002553B,4192,178,N,613,POLLING PLACE,10,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0
LOS ANGELES,9002553B,4192,178,N,0,VBM PORTION,9,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0
LOS ANGELES,9002553B,4192,178,N,613,TOTAL,19,1,0,14,0,0,0,0,0,0,0,4,0,0,0,0
LOS ANGELES,9002555B,4193,178,N,1118,POLLING PLACE,42,1,0,35,2,0,0,0,0,1,0,0,0,0,0,0
LOS ANGELES,9002555B,4193,178,N,0,VBM PORTION,20,0,0,13,0,0,0,0,2,1,0,0,0,0,0,0
LOS ANGELES,9002555B,4193,178,N,1118,TOTAL,62,1,0,48,2,0,0,0,2,2,0,0,0,0,0,0
LOS ANGELES,9002556A,4194,116,N,1218,POLLING PLACE,138,3,0,110,0,0,0,0,3,8,0,3,0,0,1,0
LOS ANGELES,9002556A,4194,116,N,0,VBM PORTION,145,2,0,120,1,0,0,1,3,9,0,4,0,0,1,0
LOS ANGELES,9002556A,4194,116,N,1218,TOTAL,283,5,0,230,1,0,0,1,6,17,0,7,0,0,2,0
LOS ANGELES,9002557A,6199,107,Y,10,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002557A,6199,107,Y,0,VBM PORTION,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002557A,6199,107,Y,10,TOTAL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002558A,4195,173,N,1285,POLLING PLACE,55,1,0,42,0,1,0,0,1,2,1,4,0,0,0,0
LOS ANGELES,9002558A,4195,173,N,0,VBM PORTION,62,3,2,48,1,0,0,0,1,2,0,1,0,1,0,0
LOS ANGELES,9002558A,4195,173,N,1285,TOTAL,117,4,2,90,1,1,0,0,2,4,1,5,0,1,0,0
LOS ANGELES,9002559A,6200,114,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002559A,6200,114,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002559A,6200,114,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002561A,6201,22,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002561A,6201,22,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002561A,6201,22,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002562A,4196,158,N,1011,POLLING PLACE,180,4,0,84,1,2,1,1,57,26,0,0,0,0,1,0
LOS ANGELES,9002562A,4196,158,N,0,VBM PORTION,95,0,0,49,0,3,0,0,36,5,0,0,1,0,0,0
LOS ANGELES,9002562A,4196,158,N,1011,TOTAL,275,4,0,133,1,5,1,1,93,31,0,0,1,0,1,0
LOS ANGELES,9002563A,4197,173,N,1177,POLLING PLACE,46,3,0,35,1,0,0,0,1,0,0,3,1,0,1,0
LOS ANGELES,9002563A,4197,173,N,0,VBM PORTION,33,5,0,26,1,0,0,0,0,0,0,1,0,0,0,0
LOS ANGELES,9002563A,4197,173,N,1177,TOTAL,79,8,0,61,2,0,0,0,1,0,0,4,1,0,1,0
LOS ANGELES,9002566A,4198,173,N,823,POLLING PLACE,32,0,1,26,0,0,0,0,2,0,0,1,0,0,0,0
LOS ANGELES,9002566A,4198,173,N,0,VBM PORTION,25,0,1,22,0,0,0,0,0,1,0,0,0,1,0,0
LOS ANGELES,9002566A,4198,173,N,823,TOTAL,57,0,2,48,0,0,0,0,2,1,0,1,0,1,0,0
LOS ANGELES,9002568A,4199,173,N,1127,POLLING PLACE,54,3,0,42,3,0,0,0,0,1,0,1,1,0,2,0
LOS ANGELES,9002568A,4199,173,N,0,VBM PORTION,37,1,1,26,0,0,1,0,0,0,0,4,0,0,0,1
LOS ANGELES,9002568A,4199,173,N,1127,TOTAL,91,4,1,68,3,0,1,0,0,1,0,5,1,0,2,1
LOS ANGELES,9002572A,4200,174,N,1113,POLLING PLACE,62,0,0,50,0,0,0,0,0,0,1,2,0,2,0,0
LOS ANGELES,9002572A,4200,174,N,0,VBM PORTION,67,0,0,57,0,2,0,0,1,1,0,1,0,0,1,0
LOS ANGELES,9002572A,4200,174,N,1113,TOTAL,129,0,0,107,0,2,0,0,1,1,1,3,0,2,1,0
LOS ANGELES,9002573B,4201,79,N,636,POLLING PLACE,32,3,1,22,0,2,0,0,1,0,0,0,0,0,1,0
LOS ANGELES,9002573B,4201,79,N,0,VBM PORTION,39,2,0,16,0,1,0,0,3,5,0,0,3,0,1,1
LOS ANGELES,9002573B,4201,79,N,636,TOTAL,71,5,1,38,0,3,0,0,4,5,0,0,3,0,2,1
LOS ANGELES,9002579A,6202,6,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002579A,6202,6,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002579A,6202,6,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002580A,4202,157,N,627,POLLING PLACE,73,0,0,45,0,2,1,1,17,3,0,0,0,1,1,0
LOS ANGELES,9002580A,4202,157,N,0,VBM PORTION,89,1,2,60,0,1,0,0,14,8,2,0,0,0,0,0
LOS ANGELES,9002580A,4202,157,N,627,TOTAL,162,1,2,105,0,3,1,1,31,11,2,0,0,1,1,0
LOS ANGELES,9002583A,4203,173,N,1184,POLLING PLACE,70,2,1,49,1,0,0,1,1,3,0,2,0,1,0,0
LOS ANGELES,9002583A,4203,173,N,0,VBM PORTION,45,0,0,39,0,1,0,0,0,2,0,1,0,0,0,0
LOS ANGELES,9002583A,4203,173,N,1184,TOTAL,115,2,1,88,1,1,0,1,1,5,0,3,0,1,0,0
LOS ANGELES,9002584A,4204,173,N,1306,POLLING PLACE,65,0,1,53,0,3,0,1,0,2,0,3,0,0,0,0
LOS ANGELES,9002584A,4204,173,N,0,VBM PORTION,60,1,0,45,2,0,0,1,1,1,0,2,0,0,2,0
LOS ANGELES,9002584A,4204,173,N,1306,TOTAL,125,1,1,98,2,3,0,2,1,3,0,5,0,0,2,0
LOS ANGELES,9002587A,4205,175,N,1234,POLLING PLACE,73,2,0,56,2,1,1,0,0,4,0,0,1,2,1,0
LOS ANGELES,9002587A,4205,175,N,0,VBM PORTION,27,2,0,17,1,0,0,0,1,0,0,2,0,0,0,0
LOS ANGELES,9002587A,4205,175,N,1234,TOTAL,100,4,0,73,3,1,1,0,1,4,0,2,1,2,1,0
LOS ANGELES,9002588B,4206,175,N,874,POLLING PLACE,73,0,0,53,1,2,0,1,3,1,0,4,0,1,0,0
LOS ANGELES,9002588B,4206,175,N,0,VBM PORTION,37,3,0,28,1,0,0,0,2,1,0,1,0,0,1,0
LOS ANGELES,9002588B,4206,175,N,874,TOTAL,110,3,0,81,2,2,0,1,5,2,0,5,0,1,1,0
LOS ANGELES,9002591A,4207,177,N,682,POLLING PLACE,74,0,0,66,0,0,0,1,1,0,0,3,0,0,0,0
LOS ANGELES,9002591A,4207,177,N,0,VBM PORTION,27,0,0,21,1,0,0,0,0,0,0,2,0,0,0,0
LOS ANGELES,9002591A,4207,177,N,682,TOTAL,101,0,0,87,1,0,0,1,1,0,0,5,0,0,0,0
LOS ANGELES,9002594A,4208,176,N,1227,POLLING PLACE,71,0,2,47,0,0,0,1,6,7,0,2,0,2,0,0
LOS ANGELES,9002594A,4208,176,N,0,VBM PORTION,84,1,1,54,0,0,0,0,9,10,0,3,3,1,0,0
LOS ANGELES,9002594A,4208,176,N,1227,TOTAL,155,1,3,101,0,0,0,1,15,17,0,5,3,3,0,0
LOS ANGELES,9002596A,4209,176,N,739,POLLING PLACE,83,2,0,61,2,1,0,1,4,5,0,3,1,0,1,0
LOS ANGELES,9002596A,4209,176,N,0,VBM PORTION,54,1,2,33,1,2,0,0,7,3,0,1,0,1,0,0
LOS ANGELES,9002596A,4209,176,N,739,TOTAL,137,3,2,94,3,3,0,1,11,8,0,4,1,1,1,0
LOS ANGELES,9002602A,6203,80,Y,95,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002602A,6203,80,Y,0,VBM PORTION,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002602A,6203,80,Y,95,TOTAL,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002610A,6204,23,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002610A,6204,23,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002610A,6204,23,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002611A,6205,27,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002611A,6205,27,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002611A,6205,27,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002612A,6206,24,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002612A,6206,24,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002612A,6206,24,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002614A,6207,13,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002614A,6207,13,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002614A,6207,13,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002616A,4210,178,N,1248,POLLING PLACE,128,6,0,64,4,3,0,2,21,20,1,1,0,3,0,0
LOS ANGELES,9002616A,4210,178,N,0,VBM PORTION,62,2,1,39,2,0,0,1,8,6,0,0,0,0,2,0
LOS ANGELES,9002616A,4210,178,N,1248,TOTAL,190,8,1,103,6,3,0,3,29,26,1,1,0,3,2,0
LOS ANGELES,9002618A,4211,178,N,1155,POLLING PLACE,60,2,0,36,0,2,2,0,3,6,0,1,5,1,0,0
LOS ANGELES,9002618A,4211,178,N,0,VBM PORTION,45,0,1,26,0,0,0,0,5,3,0,3,1,1,1,0
LOS ANGELES,9002618A,4211,178,N,1155,TOTAL,105,2,1,62,0,2,2,0,8,9,0,4,6,2,1,0
LOS ANGELES,9002620B,4212,178,N,1012,POLLING PLACE,61,2,1,37,1,0,0,1,7,5,0,1,0,2,2,0
LOS ANGELES,9002620B,4212,178,N,0,VBM PORTION,59,3,0,32,0,0,0,2,9,7,0,1,0,2,1,0
LOS ANGELES,9002620B,4212,178,N,1012,TOTAL,120,5,1,69,1,0,0,3,16,12,0,2,0,4,3,0
LOS ANGELES,9002621A,4213,178,N,1054,POLLING PLACE,54,2,1,34,1,0,0,0,9,2,0,0,0,0,0,0
LOS ANGELES,9002621A,4213,178,N,0,VBM PORTION,56,3,1,37,0,0,0,1,2,6,0,1,1,1,0,0
LOS ANGELES,9002621A,4213,178,N,1054,TOTAL,110,5,2,71,1,0,0,1,11,8,0,1,1,1,0,0
LOS ANGELES,9002622A,6208,6,Y,31,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002622A,6208,6,Y,0,VBM PORTION,10,3,0,1,0,0,0,0,3,1,0,0,0,0,0,0
LOS ANGELES,9002622A,6208,6,Y,31,TOTAL,10,3,0,1,0,0,0,0,3,1,0,0,0,0,0,0
LOS ANGELES,9002624A,6209,146,Y,6,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002624A,6209,146,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002624A,6209,146,Y,6,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002625A,6210,97,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002625A,6210,97,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002625A,6210,97,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002630A,4214,178,N,871,POLLING PLACE,28,2,1,16,0,1,0,1,2,2,0,1,0,0,2,0
LOS ANGELES,9002630A,4214,178,N,0,VBM PORTION,43,0,0,27,0,1,0,0,10,4,0,1,0,0,0,0
LOS ANGELES,9002630A,4214,178,N,871,TOTAL,71,2,1,43,0,2,0,1,12,6,0,2,0,0,2,0
LOS ANGELES,9002632A,4215,178,N,942,POLLING PLACE,74,2,0,42,1,2,0,2,12,10,0,2,0,0,0,0
LOS ANGELES,9002632A,4215,178,N,0,VBM PORTION,54,2,3,32,0,3,0,0,9,0,0,2,0,0,2,0
LOS ANGELES,9002632A,4215,178,N,942,TOTAL,128,4,3,74,1,5,0,2,21,10,0,4,0,0,2,0
LOS ANGELES,9002633A,4216,178,N,1129,POLLING PLACE,66,7,0,30,2,3,1,0,3,8,1,5,0,1,1,0
LOS ANGELES,9002633A,4216,178,N,0,VBM PORTION,18,2,0,14,0,0,0,0,0,1,0,1,0,0,0,0
LOS ANGELES,9002633A,4216,178,N,1129,TOTAL,84,9,0,44,2,3,1,0,3,9,1,6,0,1,1,0
LOS ANGELES,9002636A,4217,178,N,1060,POLLING PLACE,84,8,2,51,2,1,1,0,2,2,1,6,2,2,0,0
LOS ANGELES,9002636A,4217,178,N,0,VBM PORTION,47,5,1,28,2,1,0,0,2,0,0,1,0,2,0,0
LOS ANGELES,9002636A,4217,178,N,1060,TOTAL,131,13,3,79,4,2,1,0,4,2,1,7,2,4,0,0
LOS ANGELES,9002638A,4218,100,N,655,POLLING PLACE,42,3,0,26,0,0,0,1,1,1,1,2,2,2,0,0
LOS ANGELES,9002638A,4218,100,N,0,VBM PORTION,34,1,3,21,0,2,0,1,1,0,0,3,0,0,1,0
LOS ANGELES,9002638A,4218,100,N,655,TOTAL,76,4,3,47,0,2,0,2,2,1,1,5,2,2,1,0
LOS ANGELES,9002647A,6211,151,Y,13,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002647A,6211,151,Y,0,VBM PORTION,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002647A,6211,151,Y,13,TOTAL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002648B,4219,89,N,1172,POLLING PLACE,92,5,0,66,1,1,0,2,5,4,0,1,0,0,4,0
LOS ANGELES,9002648B,4219,89,N,0,VBM PORTION,55,5,0,35,0,0,0,1,6,4,0,0,0,2,1,0
LOS ANGELES,9002648B,4219,89,N,1172,TOTAL,147,10,0,101,1,1,0,3,11,8,0,1,0,2,5,0
LOS ANGELES,9002657A,4220,190,N,1064,POLLING PLACE,70,1,0,43,0,1,0,3,8,7,1,2,1,1,0,0
LOS ANGELES,9002657A,4220,190,N,0,VBM PORTION,63,1,1,42,0,0,1,0,7,6,0,0,1,0,1,0
LOS ANGELES,9002657A,4220,190,N,1064,TOTAL,133,2,1,85,0,1,1,3,15,13,1,2,2,1,1,0
LOS ANGELES,9002662A,4221,190,N,952,POLLING PLACE,61,0,1,41,0,1,1,0,6,6,1,2,0,0,0,1
LOS ANGELES,9002662A,4221,190,N,0,VBM PORTION,53,2,1,30,0,0,2,0,8,5,0,1,0,0,1,0
LOS ANGELES,9002662A,4221,190,N,952,TOTAL,114,2,2,71,0,1,3,0,14,11,1,3,0,0,1,1
LOS ANGELES,9002668A,4222,190,N,1132,POLLING PLACE,90,2,0,59,2,1,0,2,12,9,0,1,1,0,1,0
LOS ANGELES,9002668A,4222,190,N,0,VBM PORTION,86,1,0,46,1,0,0,3,21,9,0,1,0,2,0,0
LOS ANGELES,9002668A,4222,190,N,1132,TOTAL,176,3,0,105,3,1,0,5,33,18,0,2,1,2,1,0
LOS ANGELES,9002669A,4223,190,N,1329,POLLING PLACE,89,1,0,58,0,0,0,3,12,7,0,2,3,1,1,1
LOS ANGELES,9002669A,4223,190,N,0,VBM PORTION,89,3,0,43,0,0,0,0,11,18,1,3,0,2,1,0
LOS ANGELES,9002669A,4223,190,N,1329,TOTAL,178,4,0,101,0,0,0,3,23,25,1,5,3,3,2,1
LOS ANGELES,9002673C,4224,150,N,906,POLLING PLACE,57,1,0,48,1,0,1,0,0,1,0,2,0,0,2,0
LOS ANGELES,9002673C,4224,150,N,0,VBM PORTION,43,1,0,39,0,0,0,0,0,0,0,1,0,0,1,0
LOS ANGELES,9002673C,4224,150,N,906,TOTAL,100,2,0,87,1,0,1,0,0,1,0,3,0,0,3,0
LOS ANGELES,9002675A,4225,190,N,1068,POLLING PLACE,90,2,1,45,0,1,0,0,15,19,1,0,0,0,3,0
LOS ANGELES,9002675A,4225,190,N,0,VBM PORTION,99,2,0,53,1,0,0,0,18,19,0,1,1,0,1,0
LOS ANGELES,9002675A,4225,190,N,1068,TOTAL,189,4,1,98,1,1,0,0,33,38,1,1,1,0,4,0
LOS ANGELES,9002679A,6212,61,Y,64,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002679A,6212,61,Y,0,VBM PORTION,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
LOS ANGELES,9002679A,6212,61,Y,64,TOTAL,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
LOS ANGELES,9002681A,4226,190,N,1014,POLLING PLACE,103,2,0,62,0,0,0,1,12,16,4,2,0,0,0,0
LOS ANGELES,9002681A,4226,190,N,0,VBM PORTION,104,3,1,64,0,1,0,0,17,11,0,1,0,3,0,0
LOS ANGELES,9002681A,4226,190,N,1014,TOTAL,207,5,1,126,0,1,0,1,29,27,4,3,0,3,0,0
LOS ANGELES,9002681B,4227,190,N,1128,POLLING PLACE,130,0,0,82,0,0,1,2,24,11,2,3,0,0,0,0
LOS ANGELES,9002681B,4227,190,N,0,VBM PORTION,134,2,0,76,0,1,1,0,27,18,1,1,0,3,1,1
LOS ANGELES,9002681B,4227,190,N,1128,TOTAL,264,2,0,158,0,1,2,2,51,29,3,4,0,3,1,1
LOS ANGELES,9002688A,4228,190,N,1198,POLLING PLACE,165,0,0,76,1,1,0,2,52,26,2,0,1,0,0,0
LOS ANGELES,9002688A,4228,190,N,0,VBM PORTION,224,2,0,121,0,1,0,1,57,28,0,3,2,1,1,0
LOS ANGELES,9002688A,4228,190,N,1198,TOTAL,389,2,0,197,1,2,0,3,109,54,2,3,3,1,1,0
LOS ANGELES,9002689A,4229,190,N,829,POLLING PLACE,96,2,0,53,0,0,0,0,26,10,0,0,1,1,0,0
LOS ANGELES,9002689A,4229,190,N,0,VBM PORTION,201,1,1,89,0,3,0,2,60,33,1,1,2,1,3,0
LOS ANGELES,9002689A,4229,190,N,829,TOTAL,297,3,1,142,0,3,0,2,86,43,1,1,3,2,3,0
LOS ANGELES,9002691A,4230,90,N,1002,POLLING PLACE,60,6,1,44,0,0,0,2,1,1,0,1,1,0,0,0
LOS ANGELES,9002691A,4230,90,N,0,VBM PORTION,34,0,1,26,0,0,0,1,1,3,0,1,0,0,0,0
LOS ANGELES,9002691A,4230,90,N,1002,TOTAL,94,6,2,70,0,0,0,3,2,4,0,2,1,0,0,0
LOS ANGELES,9002694A,6213,16,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002694A,6213,16,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002694A,6213,16,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002698A,4231,190,N,1179,POLLING PLACE,146,1,0,87,0,0,0,1,28,11,1,2,1,1,5,1
LOS ANGELES,9002698A,4231,190,N,0,VBM PORTION,173,2,2,115,0,1,0,1,32,19,0,0,0,0,0,0
LOS ANGELES,9002698A,4231,190,N,1179,TOTAL,319,3,2,202,0,1,0,2,60,30,1,2,1,1,5,1
LOS ANGELES,9002702A,6214,179,Y,19,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002702A,6214,179,Y,0,VBM PORTION,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOS ANGELES,9002702A,6214,179,Y,19,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOS ANGELES,9002704A,4232,62,N,881,POLLING PLACE,113,4,0,80,0,0,0,1,18,4,1,0,0,1,0,0
LOS ANGELES,9002704A,4232,62,N,0,VBM PORTION,63,1,0,42,1,1,0,1,11,4,0,1,0,0,0,0
LOS ANGELES,9002704A,4232,62,N,881,TOTAL,176,5,0,122,1,1,0,2,29,8,1,1,0,1,0,0
LOS ANGELES,9002714A,4233,90,N,1122,POLLING PLACE,92,4,0,64,1,1,0,1,2,6,0,2,2,1,5,0
LOS ANGELES,9002714A,4233,90,N,0,VBM PORTION,88,2,1,67,0,0,0,1,5,6,0,1,0,1,1,0
LOS ANGELES,9002714A,4233,90,N,1122,TOTAL,180,6,1,131,1,1,0,2,7,12,0,3,2,2,6,0
LOS ANGELES,9002716A,4234,82,N,1003,POLLING PLACE,84,1,0,46,1,0,0,0,25,7,0,1,0,0,1,0
LOS ANGELES,9002716A,4234,82,N,0,VBM PORTION,151,1,0,73,0,1,2,2,46,12,1,0,0,0,1,1
LOS ANGELES,9002716A,4234,82,N,1003,TOTAL,235,2,0,119,1,1,2,2,71,19,1,1,0,0,2,1
LOS ANGELES,9002719B,4235,95,N,1087,POLLING PLACE,65,8,0,47,0,0,0,0,3,0,1,0,0,1,2,0
LOS ANGELES,9002719B,4235,95,N,0,VBM PORTION,41,1,0,29,0,0,0,0,2,2,4,0,1,0,1,0
LOS ANGELES,9002719B,4235,95,N,1087,TOTAL,106,9,0,76,0,0,0,0,5,2,5,0,1,1,3,0
LOS ANGELES,9002730A,4236,15,N,923,POLLING PLACE,78,3,2,41,0,1,0,1,10,14,0,2,2,0,0,0
LOS ANGELES,9002730A,4236,15,N,0,VBM PORTION,50,0,0,21,0,0,0,1,14,11,0,1,0,1,0,0
LOS ANGELES,9002730A,4236,15,N,923,TOTAL,128,3,2,62,0,1,0,2,24,25,0,3,2,1,0,0
LOS ANGELES,9002732A,4237,190,N,520,POLLING PLACE,49,0,0,19,0,0,0,0,11,12,1,1,0,4,0,0
LOS ANGELES,9002732A,4237,190,N,0,VBM PORTION,47,0,0,33,0,0,0,0,8,4,0,1,0,0,1,0
LOS ANGELES,9002732A,4237,190,N,520,TOTAL,96,0,0,52,0,0,0,0,19,16,1,2,0,4,1,0
LOS ANGELES,9002739A,6215,111,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9002739A,6215,111,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
