LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,SHANNON L KNIGHT,DEBRA L LOSNICK
LOS ANGELES,9005663A,4442,20,N,1182,TOTAL,116,57,40
LOS ANGELES,9005666A,4443,15,N,1242,POLLING PLACE,32,13,12
LOS ANGELES,9005666A,4443,15,N,0,VBM PORTION,27,11,14
LOS ANGELES,9005666A,4443,15,N,1242,TOTAL,59,24,26
LOS ANGELES,9005667A,4444,26,N,1058,POLLING PLACE,108,56,35
LOS ANGELES,9005667A,4444,26,N,0,VBM PORTION,82,33,33
LOS ANGELES,9005667A,4444,26,N,1058,TOTAL,190,89,68
LOS ANGELES,9005669A,4445,15,N,1277,POLLING PLACE,61,23,22
LOS ANGELES,9005669A,4445,15,N,0,VBM PORTION,67,29,23
LOS ANGELES,9005669A,4445,15,N,1277,TOTAL,128,52,45
LOS ANGELES,9005769B,4446,95,N,1265,POLLING PLACE,81,24,32
LOS ANGELES,9005769B,4446,95,N,0,VBM PORTION,81,30,19
LOS ANGELES,9005769B,4446,95,N,1265,TOTAL,162,54,51
LOS ANGELES,9005816A,4447,84,N,1335,POLLING PLACE,126,51,42
LOS ANGELES,9005816A,4447,84,N,0,VBM PORTION,107,36,33
LOS ANGELES,9005816A,4447,84,N,1335,TOTAL,233,87,75
LOS ANGELES,9005818A,4448,84,N,1203,POLLING PLACE,110,47,40
LOS ANGELES,9005818A,4448,84,N,0,VBM PORTION,106,41,48
LOS ANGELES,9005818A,4448,84,N,1203,TOTAL,216,88,88
LOS ANGELES,9005821A,4449,84,N,1346,POLLING PLACE,130,51,42
LOS ANGELES,9005821A,4449,84,N,0,VBM PORTION,106,34,42
LOS ANGELES,9005821A,4449,84,N,1346,TOTAL,236,85,84
LOS ANGELES,9005826A,4450,82,N,1354,POLLING PLACE,221,64,80
LOS ANGELES,9005826A,4450,82,N,0,VBM PORTION,187,68,64
LOS ANGELES,9005826A,4450,82,N,1354,TOTAL,408,132,144
LOS ANGELES,9005827A,4451,82,N,1235,POLLING PLACE,99,31,33
LOS ANGELES,9005827A,4451,82,N,0,VBM PORTION,116,39,36
LOS ANGELES,9005827A,4451,82,N,1235,TOTAL,215,70,69
LOS ANGELES,9005833A,4452,82,N,1208,POLLING PLACE,115,37,44
LOS ANGELES,9005833A,4452,82,N,0,VBM PORTION,99,34,21
LOS ANGELES,9005833A,4452,82,N,1208,TOTAL,214,71,65
LOS ANGELES,9005837A,4453,112,N,1480,POLLING PLACE,144,52,66
LOS ANGELES,9005837A,4453,112,N,0,VBM PORTION,158,56,57
LOS ANGELES,9005837A,4453,112,N,1480,TOTAL,302,108,123
LOS ANGELES,9005916B,4454,82,N,781,POLLING PLACE,154,57,50
LOS ANGELES,9005916B,4454,82,N,0,VBM PORTION,121,38,51
LOS ANGELES,9005916B,4454,82,N,781,TOTAL,275,95,101
LOS ANGELES,9005919A,4455,82,N,787,POLLING PLACE,141,45,48
LOS ANGELES,9005919A,4455,82,N,0,VBM PORTION,153,42,46
LOS ANGELES,9005919A,4455,82,N,787,TOTAL,294,87,94
LOS ANGELES,9005920A,4456,82,N,830,POLLING PLACE,142,42,57
LOS ANGELES,9005920A,4456,82,N,0,VBM PORTION,116,42,33
LOS ANGELES,9005920A,4456,82,N,830,TOTAL,258,84,90
LOS ANGELES,9005921A,4457,82,N,747,POLLING PLACE,104,33,49
LOS ANGELES,9005921A,4457,82,N,0,VBM PORTION,118,29,55
LOS ANGELES,9005921A,4457,82,N,747,TOTAL,222,62,104
LOS ANGELES,9005923A,4458,82,N,1121,POLLING PLACE,199,72,79
LOS ANGELES,9005923A,4458,82,N,0,VBM PORTION,230,85,75
LOS ANGELES,9005923A,4458,82,N,1121,TOTAL,429,157,154
LOS ANGELES,9005924A,4459,82,N,1163,POLLING PLACE,209,71,77
LOS ANGELES,9005924A,4459,82,N,0,VBM PORTION,214,64,77
LOS ANGELES,9005924A,4459,82,N,1163,TOTAL,423,135,154
LOS ANGELES,9005925A,4460,82,N,1105,POLLING PLACE,191,76,75
LOS ANGELES,9005925A,4460,82,N,0,VBM PORTION,172,60,60
LOS ANGELES,9005925A,4460,82,N,1105,TOTAL,363,136,135
LOS ANGELES,9005928C,4461,82,N,1158,POLLING PLACE,192,56,75
LOS ANGELES,9005928C,4461,82,N,0,VBM PORTION,197,59,71
LOS ANGELES,9005928C,4461,82,N,1158,TOTAL,389,115,146
LOS ANGELES,9005931A,4462,82,N,1011,POLLING PLACE,211,49,104
LOS ANGELES,9005931A,4462,82,N,0,VBM PORTION,161,52,52
LOS ANGELES,9005931A,4462,82,N,1011,TOTAL,372,101,156
LOS ANGELES,9005934A,4463,157,N,1100,POLLING PLACE,122,39,56
LOS ANGELES,9005934A,4463,157,N,0,VBM PORTION,87,32,38
LOS ANGELES,9005934A,4463,157,N,1100,TOTAL,209,71,94
LOS ANGELES,9005936A,4464,155,N,930,POLLING PLACE,154,54,59
LOS ANGELES,9005936A,4464,155,N,0,VBM PORTION,79,21,35
LOS ANGELES,9005936A,4464,155,N,930,TOTAL,233,75,94
LOS ANGELES,9005937A,4465,155,N,768,POLLING PLACE,91,30,33
LOS ANGELES,9005937A,4465,155,N,0,VBM PORTION,66,17,26
LOS ANGELES,9005937A,4465,155,N,768,TOTAL,157,47,59
LOS ANGELES,9006098C,4466,89,N,751,POLLING PLACE,65,21,28
LOS ANGELES,9006098C,4466,89,N,0,VBM PORTION,32,11,11
LOS ANGELES,9006098C,4466,89,N,751,TOTAL,97,32,39
LOS ANGELES,9006197A,4467,15,N,718,POLLING PLACE,73,45,16
LOS ANGELES,9006197A,4467,15,N,0,VBM PORTION,59,28,15
LOS ANGELES,9006197A,4467,15,N,718,TOTAL,132,73,31
LOS ANGELES,9006203A,4468,15,N,861,POLLING PLACE,81,58,17
LOS ANGELES,9006203A,4468,15,N,0,VBM PORTION,55,27,20
LOS ANGELES,9006203A,4468,15,N,861,TOTAL,136,85,37
LOS ANGELES,9006206A,4469,15,N,1134,POLLING PLACE,58,33,17
LOS ANGELES,9006206A,4469,15,N,0,VBM PORTION,50,26,20
LOS ANGELES,9006206A,4469,15,N,1134,TOTAL,108,59,37
LOS ANGELES,9006209A,4470,15,N,1037,POLLING PLACE,116,50,41
LOS ANGELES,9006209A,4470,15,N,0,VBM PORTION,63,40,6
LOS ANGELES,9006209A,4470,15,N,1037,TOTAL,179,90,47
LOS ANGELES,9006212B,4471,15,N,943,POLLING PLACE,81,48,19
LOS ANGELES,9006212B,4471,15,N,0,VBM PORTION,54,35,14
LOS ANGELES,9006212B,4471,15,N,943,TOTAL,135,83,33
LOS ANGELES,9006214A,4472,15,N,966,POLLING PLACE,34,19,12
LOS ANGELES,9006214A,4472,15,N,0,VBM PORTION,73,34,25
LOS ANGELES,9006214A,4472,15,N,966,TOTAL,107,53,37
LOS ANGELES,9006216A,4473,15,N,780,POLLING PLACE,69,35,18
LOS ANGELES,9006216A,4473,15,N,0,VBM PORTION,53,31,13
LOS ANGELES,9006216A,4473,15,N,780,TOTAL,122,66,31
LOS ANGELES,9006217A,4474,15,N,775,POLLING PLACE,37,15,14
LOS ANGELES,9006217A,4474,15,N,0,VBM PORTION,55,24,19
LOS ANGELES,9006217A,4474,15,N,775,TOTAL,92,39,33
LOS ANGELES,9006218A,4475,15,N,1028,POLLING PLACE,59,26,23
LOS ANGELES,9006218A,4475,15,N,0,VBM PORTION,57,30,19
LOS ANGELES,9006218A,4475,15,N,1028,TOTAL,116,56,42
LOS ANGELES,9006219A,4476,18,N,1178,POLLING PLACE,148,83,34
LOS ANGELES,9006219A,4476,18,N,0,VBM PORTION,151,80,34
LOS ANGELES,9006219A,4476,18,N,1178,TOTAL,299,163,68
LOS ANGELES,9006224A,4477,15,N,953,POLLING PLACE,73,38,20
LOS ANGELES,9006224A,4477,15,N,0,VBM PORTION,76,26,35
LOS ANGELES,9006224A,4477,15,N,953,TOTAL,149,64,55
LOS ANGELES,9006232A,4478,9,N,823,POLLING PLACE,70,36,25
LOS ANGELES,9006232A,4478,9,N,0,VBM PORTION,90,34,34
LOS ANGELES,9006232A,4478,9,N,823,TOTAL,160,70,59
LOS ANGELES,9006233A,4479,9,N,800,POLLING PLACE,93,50,31
LOS ANGELES,9006233A,4479,9,N,0,VBM PORTION,86,39,30
LOS ANGELES,9006233A,4479,9,N,800,TOTAL,179,89,61
LOS ANGELES,9006237A,4480,9,N,1105,POLLING PLACE,114,58,38
LOS ANGELES,9006237A,4480,9,N,0,VBM PORTION,93,49,22
LOS ANGELES,9006237A,4480,9,N,1105,TOTAL,207,107,60
LOS ANGELES,9006239A,4481,9,N,952,POLLING PLACE,80,46,23
LOS ANGELES,9006239A,4481,9,N,0,VBM PORTION,77,28,29
LOS ANGELES,9006239A,4481,9,N,952,TOTAL,157,74,52
LOS ANGELES,9006242B,4482,9,N,1335,POLLING PLACE,126,73,31
LOS ANGELES,9006242B,4482,9,N,0,VBM PORTION,143,63,43
LOS ANGELES,9006242B,4482,9,N,1335,TOTAL,269,136,74
LOS ANGELES,9006246A,4483,10,N,911,POLLING PLACE,105,48,36
LOS ANGELES,9006246A,4483,10,N,0,VBM PORTION,119,37,44
LOS ANGELES,9006246A,4483,10,N,911,TOTAL,224,85,80
LOS ANGELES,9006247A,4484,10,N,912,POLLING PLACE,97,38,30
LOS ANGELES,9006247A,4484,10,N,0,VBM PORTION,90,52,19
LOS ANGELES,9006247A,4484,10,N,912,TOTAL,187,90,49
LOS ANGELES,9006248A,4485,10,N,788,POLLING PLACE,82,46,17
LOS ANGELES,9006248A,4485,10,N,0,VBM PORTION,79,32,27
LOS ANGELES,9006248A,4485,10,N,788,TOTAL,161,78,44
LOS ANGELES,9006249A,4486,10,N,899,POLLING PLACE,111,46,38
LOS ANGELES,9006249A,4486,10,N,0,VBM PORTION,114,54,33
LOS ANGELES,9006249A,4486,10,N,899,TOTAL,225,100,71
LOS ANGELES,9006251A,4487,13,N,1048,POLLING PLACE,102,46,33
LOS ANGELES,9006251A,4487,13,N,0,VBM PORTION,122,56,34
LOS ANGELES,9006251A,4487,13,N,1048,TOTAL,224,102,67
LOS ANGELES,9006252A,4488,10,N,591,POLLING PLACE,57,29,13
LOS ANGELES,9006252A,4488,10,N,0,VBM PORTION,76,36,18
LOS ANGELES,9006252A,4488,10,N,591,TOTAL,133,65,31
LOS ANGELES,9006253A,4489,9,N,1389,POLLING PLACE,153,84,33
LOS ANGELES,9006253A,4489,9,N,0,VBM PORTION,154,70,46
LOS ANGELES,9006253A,4489,9,N,1389,TOTAL,307,154,79
LOS ANGELES,9006256A,4490,12,N,928,POLLING PLACE,116,49,38
LOS ANGELES,9006256A,4490,12,N,0,VBM PORTION,115,56,33
LOS ANGELES,9006256A,4490,12,N,928,TOTAL,231,105,71
LOS ANGELES,9006257A,4491,9,N,1189,POLLING PLACE,101,58,29
LOS ANGELES,9006257A,4491,9,N,0,VBM PORTION,109,49,35
LOS ANGELES,9006257A,4491,9,N,1189,TOTAL,210,107,64
LOS ANGELES,9006258A,4492,9,N,1181,POLLING PLACE,146,87,40
LOS ANGELES,9006258A,4492,9,N,0,VBM PORTION,97,47,33
LOS ANGELES,9006258A,4492,9,N,1181,TOTAL,243,134,73
LOS ANGELES,9006260A,4493,50,N,1219,POLLING PLACE,105,58,28
LOS ANGELES,9006260A,4493,50,N,0,VBM PORTION,127,66,34
LOS ANGELES,9006260A,4493,50,N,1219,TOTAL,232,124,62
LOS ANGELES,9006267A,4494,50,N,1229,POLLING PLACE,133,75,34
LOS ANGELES,9006267A,4494,50,N,0,VBM PORTION,158,76,46
LOS ANGELES,9006267A,4494,50,N,1229,TOTAL,291,151,80
LOS ANGELES,9006268A,4495,57,N,968,POLLING PLACE,53,38,10
LOS ANGELES,9006268A,4495,57,N,0,VBM PORTION,111,48,26
LOS ANGELES,9006268A,4495,57,N,968,TOTAL,164,86,36
LOS ANGELES,9006274A,4496,51,N,1230,POLLING PLACE,176,78,64
LOS ANGELES,9006274A,4496,51,N,0,VBM PORTION,125,62,42
LOS ANGELES,9006274A,4496,51,N,1230,TOTAL,301,140,106
LOS ANGELES,9006276B,4497,50,N,1106,POLLING PLACE,4,1,2
LOS ANGELES,9006276B,4497,50,N,0,VBM PORTION,3,0,0
LOS ANGELES,9006276B,4497,50,N,1106,TOTAL,7,1,2
LOS ANGELES,9006279A,4498,57,N,877,POLLING PLACE,106,54,31
LOS ANGELES,9006279A,4498,57,N,0,VBM PORTION,98,56,21
LOS ANGELES,9006279A,4498,57,N,877,TOTAL,204,110,52
LOS ANGELES,9006288A,4499,50,N,1243,POLLING PLACE,192,100,52
LOS ANGELES,9006288A,4499,50,N,0,VBM PORTION,157,86,41
LOS ANGELES,9006288A,4499,50,N,1243,TOTAL,349,186,93
LOS ANGELES,9006293A,4500,50,N,1254,POLLING PLACE,98,57,23
LOS ANGELES,9006293A,4500,50,N,0,VBM PORTION,81,33,29
LOS ANGELES,9006293A,4500,50,N,1254,TOTAL,179,90,52
LOS ANGELES,9006297A,4501,56,N,1364,POLLING PLACE,124,63,39
LOS ANGELES,9006297A,4501,56,N,0,VBM PORTION,118,53,41
LOS ANGELES,9006297A,4501,56,N,1364,TOTAL,242,116,80
LOS ANGELES,9006302A,4502,89,N,893,POLLING PLACE,82,28,45
LOS ANGELES,9006302A,4502,89,N,0,VBM PORTION,81,38,32
LOS ANGELES,9006302A,4502,89,N,893,TOTAL,163,66,77
LOS ANGELES,9006305A,4503,40,N,859,POLLING PLACE,40,22,15
LOS ANGELES,9006305A,4503,40,N,0,VBM PORTION,56,26,16
LOS ANGELES,9006305A,4503,40,N,859,TOTAL,96,48,31
LOS ANGELES,9006306C,4504,40,N,843,POLLING PLACE,62,28,16
LOS ANGELES,9006306C,4504,40,N,0,VBM PORTION,77,33,25
LOS ANGELES,9006306C,4504,40,N,843,TOTAL,139,61,41
LOS ANGELES,9006313A,4505,90,N,1006,POLLING PLACE,108,44,42
LOS ANGELES,9006313A,4505,90,N,0,VBM PORTION,118,51,41
LOS ANGELES,9006313A,4505,90,N,1006,TOTAL,226,95,83
LOS ANGELES,9006315A,4506,90,N,1259,POLLING PLACE,180,66,76
LOS ANGELES,9006315A,4506,90,N,0,VBM PORTION,117,36,57
LOS ANGELES,9006315A,4506,90,N,1259,TOTAL,297,102,133
LOS ANGELES,9006317A,4507,90,N,1056,POLLING PLACE,77,28,33
LOS ANGELES,9006317A,4507,90,N,0,VBM PORTION,78,30,29
LOS ANGELES,9006317A,4507,90,N,1056,TOTAL,155,58,62
LOS ANGELES,9006319A,4508,90,N,1257,POLLING PLACE,70,21,33
LOS ANGELES,9006319A,4508,90,N,0,VBM PORTION,101,44,38
LOS ANGELES,9006319A,4508,90,N,1257,TOTAL,171,65,71
LOS ANGELES,9006320D,4509,90,N,1210,POLLING PLACE,92,39,30
LOS ANGELES,9006320D,4509,90,N,0,VBM PORTION,67,24,29
LOS ANGELES,9006320D,4509,90,N,1210,TOTAL,159,63,59
LOS ANGELES,9006321A,4510,90,N,1264,POLLING PLACE,81,24,41
LOS ANGELES,9006321A,4510,90,N,0,VBM PORTION,79,27,29
LOS ANGELES,9006321A,4510,90,N,1264,TOTAL,160,51,70
LOS ANGELES,9006324A,4511,90,N,1222,POLLING PLACE,84,35,34
LOS ANGELES,9006324A,4511,90,N,0,VBM PORTION,101,43,34
LOS ANGELES,9006324A,4511,90,N,1222,TOTAL,185,78,68
LOS ANGELES,9006334A,4512,90,N,1030,POLLING PLACE,152,64,56
LOS ANGELES,9006334A,4512,90,N,0,VBM PORTION,86,37,24
LOS ANGELES,9006334A,4512,90,N,1030,TOTAL,238,101,80
LOS ANGELES,9006335A,4513,90,N,976,POLLING PLACE,166,62,70
LOS ANGELES,9006335A,4513,90,N,0,VBM PORTION,84,27,43
LOS ANGELES,9006335A,4513,90,N,976,TOTAL,250,89,113
LOS ANGELES,9006337A,4514,90,N,932,POLLING PLACE,155,66,72
LOS ANGELES,9006337A,4514,90,N,0,VBM PORTION,107,36,41
LOS ANGELES,9006337A,4514,90,N,932,TOTAL,262,102,113
LOS ANGELES,9006344A,4515,158,N,781,POLLING PLACE,104,41,42
LOS ANGELES,9006344A,4515,158,N,0,VBM PORTION,108,46,38
LOS ANGELES,9006344A,4515,158,N,781,TOTAL,212,87,80
LOS ANGELES,9006348A,4516,188,N,948,POLLING PLACE,113,62,31
LOS ANGELES,9006348A,4516,188,N,0,VBM PORTION,130,62,39
LOS ANGELES,9006348A,4516,188,N,948,TOTAL,243,124,70
LOS ANGELES,9006350A,4517,188,N,944,POLLING PLACE,118,59,35
LOS ANGELES,9006350A,4517,188,N,0,VBM PORTION,170,71,47
LOS ANGELES,9006350A,4517,188,N,944,TOTAL,288,130,82
LOS ANGELES,9006354A,4518,188,N,1175,POLLING PLACE,147,62,59
LOS ANGELES,9006354A,4518,188,N,0,VBM PORTION,135,70,29
LOS ANGELES,9006354A,4518,188,N,1175,TOTAL,282,132,88
LOS ANGELES,9006358A,4519,188,N,1359,POLLING PLACE,130,70,31
LOS ANGELES,9006358A,4519,188,N,0,VBM PORTION,165,77,44
LOS ANGELES,9006358A,4519,188,N,1359,TOTAL,295,147,75
LOS ANGELES,9006359A,4520,190,N,519,POLLING PLACE,53,22,18
LOS ANGELES,9006359A,4520,190,N,0,VBM PORTION,92,48,21
LOS ANGELES,9006359A,4520,190,N,519,TOTAL,145,70,39
LOS ANGELES,9006361A,4521,188,N,676,POLLING PLACE,77,32,22
LOS ANGELES,9006361A,4521,188,N,0,VBM PORTION,62,31,14
LOS ANGELES,9006361A,4521,188,N,676,TOTAL,139,63,36
LOS ANGELES,9006363A,4522,188,N,762,POLLING PLACE,67,34,18
LOS ANGELES,9006363A,4522,188,N,0,VBM PORTION,92,32,31
LOS ANGELES,9006363A,4522,188,N,762,TOTAL,159,66,49
LOS ANGELES,9006368A,4523,186,N,891,POLLING PLACE,128,68,39
LOS ANGELES,9006368A,4523,186,N,0,VBM PORTION,96,53,30
LOS ANGELES,9006368A,4523,186,N,891,TOTAL,224,121,69
LOS ANGELES,9006370A,4524,186,N,958,POLLING PLACE,85,49,24
LOS ANGELES,9006370A,4524,186,N,0,VBM PORTION,115,62,35
LOS ANGELES,9006370A,4524,186,N,958,TOTAL,200,111,59
LOS ANGELES,9006376A,4525,184,N,1204,POLLING PLACE,108,59,30
LOS ANGELES,9006376A,4525,184,N,0,VBM PORTION,70,33,24
LOS ANGELES,9006376A,4525,184,N,1204,TOTAL,178,92,54
LOS ANGELES,9006377A,4526,184,N,1223,POLLING PLACE,81,52,15
LOS ANGELES,9006377A,4526,184,N,0,VBM PORTION,175,77,57
LOS ANGELES,9006377A,4526,184,N,1223,TOTAL,256,129,72
LOS ANGELES,9006380A,4527,190,N,998,POLLING PLACE,101,37,41
LOS ANGELES,9006380A,4527,190,N,0,VBM PORTION,134,75,32
LOS ANGELES,9006380A,4527,190,N,998,TOTAL,235,112,73
LOS ANGELES,9006383A,4528,190,N,1053,POLLING PLACE,83,53,16
LOS ANGELES,9006383A,4528,190,N,0,VBM PORTION,119,45,46
LOS ANGELES,9006383A,4528,190,N,1053,TOTAL,202,98,62
LOS ANGELES,9006387A,4529,190,N,1176,POLLING PLACE,105,52,24
LOS ANGELES,9006387A,4529,190,N,0,VBM PORTION,119,50,33
LOS ANGELES,9006387A,4529,190,N,1176,TOTAL,224,102,57
LOS ANGELES,9006388B,4530,190,N,1073,POLLING PLACE,140,78,26
LOS ANGELES,9006388B,4530,190,N,0,VBM PORTION,141,65,42
LOS ANGELES,9006388B,4530,190,N,1073,TOTAL,281,143,68
LOS ANGELES,9006390B,4531,190,N,986,POLLING PLACE,44,27,14
LOS ANGELES,9006390B,4531,190,N,0,VBM PORTION,22,15,7
LOS ANGELES,9006390B,4531,190,N,986,TOTAL,66,42,21
LOS ANGELES,9006398A,4532,190,N,1005,POLLING PLACE,132,67,31
LOS ANGELES,9006398A,4532,190,N,0,VBM PORTION,205,99,63
LOS ANGELES,9006398A,4532,190,N,1005,TOTAL,337,166,94
LOS ANGELES,9006405A,4533,56,N,1130,POLLING PLACE,76,45,17
LOS ANGELES,9006405A,4533,56,N,0,VBM PORTION,57,29,16
LOS ANGELES,9006405A,4533,56,N,1130,TOTAL,133,74,33
LOS ANGELES,9006405C,4534,56,N,1221,POLLING PLACE,70,35,22
LOS ANGELES,9006405C,4534,56,N,0,VBM PORTION,79,48,22
LOS ANGELES,9006405C,4534,56,N,1221,TOTAL,149,83,44
LOS ANGELES,9006410A,4535,57,N,1130,POLLING PLACE,65,23,25
LOS ANGELES,9006410A,4535,57,N,0,VBM PORTION,89,46,28
LOS ANGELES,9006410A,4535,57,N,1130,TOTAL,154,69,53
LOS ANGELES,9006416B,6221,57,Y,302,POLLING PLACE,0,0,0
LOS ANGELES,9006416B,6221,57,Y,0,VBM PORTION,78,42,25
LOS ANGELES,9006416B,6221,57,Y,302,TOTAL,78,42,25
LOS ANGELES,9006419A,4536,57,N,1105,POLLING PLACE,173,96,44
LOS ANGELES,9006419A,4536,57,N,0,VBM PORTION,118,54,34
LOS ANGELES,9006419A,4536,57,N,1105,TOTAL,291,150,78
LOS ANGELES,9006421A,4537,57,N,905,POLLING PLACE,138,68,37
LOS ANGELES,9006421A,4537,57,N,0,VBM PORTION,85,34,28
LOS ANGELES,9006421A,4537,57,N,905,TOTAL,223,102,65
LOS ANGELES,9006427A,4538,56,N,1337,POLLING PLACE,122,55,36
LOS ANGELES,9006427A,4538,56,N,0,VBM PORTION,112,58,35
LOS ANGELES,9006427A,4538,56,N,1337,TOTAL,234,113,71
LOS ANGELES,9006428A,4539,56,N,1214,POLLING PLACE,69,37,15
LOS ANGELES,9006428A,4539,56,N,0,VBM PORTION,104,58,31
LOS ANGELES,9006428A,4539,56,N,1214,TOTAL,173,95,46
LOS ANGELES,9006429B,4540,56,N,1293,POLLING PLACE,99,52,22
LOS ANGELES,9006429B,4540,56,N,0,VBM PORTION,99,51,30
LOS ANGELES,9006429B,4540,56,N,1293,TOTAL,198,103,52
LOS ANGELES,9006432B,4541,56,N,1283,POLLING PLACE,131,64,34
LOS ANGELES,9006432B,4541,56,N,0,VBM PORTION,122,67,30
LOS ANGELES,9006432B,4541,56,N,1283,TOTAL,253,131,64
LOS ANGELES,9006438A,4542,56,N,1300,POLLING PLACE,78,36,31
LOS ANGELES,9006438A,4542,56,N,0,VBM PORTION,61,37,17
LOS ANGELES,9006438A,4542,56,N,1300,TOTAL,139,73,48
LOS ANGELES,9006440A,4543,56,N,1420,POLLING PLACE,123,67,32
LOS ANGELES,9006440A,4543,56,N,0,VBM PORTION,88,55,10
LOS ANGELES,9006440A,4543,56,N,1420,TOTAL,211,122,42
LOS ANGELES,9006441B,4544,56,N,1489,POLLING PLACE,87,52,21
LOS ANGELES,9006441B,4544,56,N,0,VBM PORTION,94,41,24
LOS ANGELES,9006441B,4544,56,N,1489,TOTAL,181,93,45
LOS ANGELES,9006444A,4545,56,N,1475,POLLING PLACE,117,56,39
LOS ANGELES,9006444A,4545,56,N,0,VBM PORTION,125,56,40
LOS ANGELES,9006444A,4545,56,N,1475,TOTAL,242,112,79
LOS ANGELES,9006447A,4546,57,N,1215,POLLING PLACE,127,72,31
LOS ANGELES,9006447A,4546,57,N,0,VBM PORTION,128,52,48
LOS ANGELES,9006447A,4546,57,N,1215,TOTAL,255,124,79
LOS ANGELES,9006450A,4547,56,N,1211,POLLING PLACE,89,42,21
LOS ANGELES,9006450A,4547,56,N,0,VBM PORTION,108,66,24
LOS ANGELES,9006450A,4547,56,N,1211,TOTAL,197,108,45
LOS ANGELES,9006452A,4548,56,N,989,POLLING PLACE,113,58,30
LOS ANGELES,9006452A,4548,56,N,0,VBM PORTION,119,58,35
LOS ANGELES,9006452A,4548,56,N,989,TOTAL,232,116,65
LOS ANGELES,9006453A,4549,56,N,1167,POLLING PLACE,138,57,47
LOS ANGELES,9006453A,4549,56,N,0,VBM PORTION,145,77,38
LOS ANGELES,9006453A,4549,56,N,1167,TOTAL,283,134,85
LOS ANGELES,9006462A,4550,56,N,1066,POLLING PLACE,66,25,26
LOS ANGELES,9006462A,4550,56,N,0,VBM PORTION,66,29,23
LOS ANGELES,9006462A,4550,56,N,1066,TOTAL,132,54,49
LOS ANGELES,9006463B,4551,56,N,1165,POLLING PLACE,111,61,26
LOS ANGELES,9006463B,4551,56,N,0,VBM PORTION,111,62,30
LOS ANGELES,9006463B,4551,56,N,1165,TOTAL,222,123,56
LOS ANGELES,9006468C,4552,56,N,1068,POLLING PLACE,114,65,30
LOS ANGELES,9006468C,4552,56,N,0,VBM PORTION,115,57,31
LOS ANGELES,9006468C,4552,56,N,1068,TOTAL,229,122,61
LOS ANGELES,9006471A,4553,56,N,869,POLLING PLACE,70,32,22
LOS ANGELES,9006471A,4553,56,N,0,VBM PORTION,109,65,23
LOS ANGELES,9006471A,4553,56,N,869,TOTAL,179,97,45
LOS ANGELES,9006473A,4554,56,N,1333,POLLING PLACE,85,39,25
LOS ANGELES,9006473A,4554,56,N,0,VBM PORTION,153,60,48
LOS ANGELES,9006473A,4554,56,N,1333,TOTAL,238,99,73
LOS ANGELES,9006482A,4555,56,N,1126,POLLING PLACE,139,71,35
LOS ANGELES,9006482A,4555,56,N,0,VBM PORTION,130,67,33
LOS ANGELES,9006482A,4555,56,N,1126,TOTAL,269,138,68
LOS ANGELES,9006483A,4556,56,N,1155,POLLING PLACE,142,75,40
LOS ANGELES,9006483A,4556,56,N,0,VBM PORTION,130,64,31
LOS ANGELES,9006483A,4556,56,N,1155,TOTAL,272,139,71
LOS ANGELES,9006487B,4557,56,N,1170,POLLING PLACE,167,90,40
LOS ANGELES,9006487B,4557,56,N,0,VBM PORTION,132,69,29
LOS ANGELES,9006487B,4557,56,N,1170,TOTAL,299,159,69
LOS ANGELES,9006490A,4558,56,N,1354,POLLING PLACE,127,72,38
LOS ANGELES,9006490A,4558,56,N,0,VBM PORTION,137,69,39
LOS ANGELES,9006490A,4558,56,N,1354,TOTAL,264,141,77
LOS ANGELES,9006492A,4559,56,N,1033,POLLING PLACE,131,70,40
LOS ANGELES,9006492A,4559,56,N,0,VBM PORTION,115,46,35
LOS ANGELES,9006492A,4559,56,N,1033,TOTAL,246,116,75
LOS ANGELES,9006495A,4560,56,N,1371,POLLING PLACE,157,75,46
LOS ANGELES,9006495A,4560,56,N,0,VBM PORTION,186,77,53
LOS ANGELES,9006495A,4560,56,N,1371,TOTAL,343,152,99
LOS ANGELES,9006500A,4561,56,N,1337,POLLING PLACE,123,53,37
LOS ANGELES,9006500A,4561,56,N,0,VBM PORTION,193,70,63
LOS ANGELES,9006500A,4561,56,N,1337,TOTAL,316,123,100
LOS ANGELES,9006602A,4562,56,N,894,POLLING PLACE,110,53,29
LOS ANGELES,9006602A,4562,56,N,0,VBM PORTION,94,56,18
LOS ANGELES,9006602A,4562,56,N,894,TOTAL,204,109,47
LOS ANGELES,9006606C,4563,56,N,956,POLLING PLACE,112,57,33
LOS ANGELES,9006606C,4563,56,N,0,VBM PORTION,122,59,29
LOS ANGELES,9006606C,4563,56,N,956,TOTAL,234,116,62
LOS ANGELES,9006611A,4564,56,N,1206,POLLING PLACE,91,44,28
LOS ANGELES,9006611A,4564,56,N,0,VBM PORTION,116,56,34
LOS ANGELES,9006611A,4564,56,N,1206,TOTAL,207,100,62
LOS ANGELES,9006614A,4565,56,N,1334,POLLING PLACE,113,61,35
LOS ANGELES,9006614A,4565,56,N,0,VBM PORTION,114,44,37
LOS ANGELES,9006614A,4565,56,N,1334,TOTAL,227,105,72
LOS ANGELES,9006615A,4566,56,N,862,POLLING PLACE,74,32,31
