LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,PAMALA F MATSUMOTO,AMY CARTER
LOS ANGELES,9001758A,3841,54,N,1480,POLLING PLACE,113,26,64
LOS ANGELES,9001758A,3841,54,N,0,VBM PORTION,99,28,48
LOS ANGELES,9001758A,3841,54,N,1480,TOTAL,212,54,112
LOS ANGELES,9001759A,3842,40,N,691,POLLING PLACE,88,44,28
LOS ANGELES,9001759A,3842,40,N,0,VBM PORTION,55,25,16
LOS ANGELES,9001759A,3842,40,N,691,TOTAL,143,69,44
LOS ANGELES,9001762A,3843,148,N,1126,POLLING PLACE,77,17,48
LOS ANGELES,9001762A,3843,148,N,0,VBM PORTION,49,14,24
LOS ANGELES,9001762A,3843,148,N,1126,TOTAL,126,31,72
LOS ANGELES,9001764A,3844,116,N,1182,POLLING PLACE,76,14,49
LOS ANGELES,9001764A,3844,116,N,0,VBM PORTION,65,17,33
LOS ANGELES,9001764A,3844,116,N,1182,TOTAL,141,31,82
LOS ANGELES,9001765A,3845,116,N,900,POLLING PLACE,64,22,37
LOS ANGELES,9001765A,3845,116,N,0,VBM PORTION,39,14,18
LOS ANGELES,9001765A,3845,116,N,900,TOTAL,103,36,55
LOS ANGELES,9001767A,3846,116,N,848,POLLING PLACE,48,16,23
LOS ANGELES,9001767A,3846,116,N,0,VBM PORTION,55,20,23
LOS ANGELES,9001767A,3846,116,N,848,TOTAL,103,36,46
LOS ANGELES,9001768A,3847,116,N,1157,POLLING PLACE,119,30,66
LOS ANGELES,9001768A,3847,116,N,0,VBM PORTION,62,23,31
LOS ANGELES,9001768A,3847,116,N,1157,TOTAL,181,53,97
LOS ANGELES,9001769C,3848,116,N,1195,POLLING PLACE,125,26,77
LOS ANGELES,9001769C,3848,116,N,0,VBM PORTION,63,13,34
LOS ANGELES,9001769C,3848,116,N,1195,TOTAL,188,39,111
LOS ANGELES,9001770A,3849,116,N,1104,POLLING PLACE,69,21,39
LOS ANGELES,9001770A,3849,116,N,0,VBM PORTION,59,21,30
LOS ANGELES,9001770A,3849,116,N,1104,TOTAL,128,42,69
LOS ANGELES,9001776B,3850,116,N,1257,POLLING PLACE,75,18,41
LOS ANGELES,9001776B,3850,116,N,0,VBM PORTION,88,25,33
LOS ANGELES,9001776B,3850,116,N,1257,TOTAL,163,43,74
LOS ANGELES,9001777B,3851,116,N,863,POLLING PLACE,72,18,39
LOS ANGELES,9001777B,3851,116,N,0,VBM PORTION,61,16,35
LOS ANGELES,9001777B,3851,116,N,863,TOTAL,133,34,74
LOS ANGELES,9001779C,3852,116,N,915,POLLING PLACE,52,13,29
LOS ANGELES,9001779C,3852,116,N,0,VBM PORTION,49,14,26
LOS ANGELES,9001779C,3852,116,N,915,TOTAL,101,27,55
LOS ANGELES,9001780A,3853,178,N,937,POLLING PLACE,25,2,17
LOS ANGELES,9001780A,3853,178,N,0,VBM PORTION,11,2,3
LOS ANGELES,9001780A,3853,178,N,937,TOTAL,36,4,20
LOS ANGELES,9001781B,3854,103,N,1112,POLLING PLACE,96,32,43
LOS ANGELES,9001781B,3854,103,N,0,VBM PORTION,40,11,20
LOS ANGELES,9001781B,3854,103,N,1112,TOTAL,136,43,63
LOS ANGELES,9001782A,3855,116,N,938,POLLING PLACE,68,20,39
LOS ANGELES,9001782A,3855,116,N,0,VBM PORTION,45,16,24
LOS ANGELES,9001782A,3855,116,N,938,TOTAL,113,36,63
LOS ANGELES,9001782B,3856,116,N,734,POLLING PLACE,45,9,28
LOS ANGELES,9001782B,3856,116,N,0,VBM PORTION,30,9,18
LOS ANGELES,9001782B,3856,116,N,734,TOTAL,75,18,46
LOS ANGELES,9001783A,3857,116,N,1197,POLLING PLACE,78,16,53
LOS ANGELES,9001783A,3857,116,N,0,VBM PORTION,58,16,26
LOS ANGELES,9001783A,3857,116,N,1197,TOTAL,136,32,79
LOS ANGELES,9001784A,3858,116,N,1218,POLLING PLACE,93,17,57
LOS ANGELES,9001784A,3858,116,N,0,VBM PORTION,46,15,18
LOS ANGELES,9001784A,3858,116,N,1218,TOTAL,139,32,75
LOS ANGELES,9001785A,3859,116,N,1195,POLLING PLACE,94,28,51
LOS ANGELES,9001785A,3859,116,N,0,VBM PORTION,69,13,41
LOS ANGELES,9001785A,3859,116,N,1195,TOTAL,163,41,92
LOS ANGELES,9001786A,3860,116,N,962,POLLING PLACE,105,27,62
LOS ANGELES,9001786A,3860,116,N,0,VBM PORTION,50,11,27
LOS ANGELES,9001786A,3860,116,N,962,TOTAL,155,38,89
LOS ANGELES,9001787A,3861,116,N,983,POLLING PLACE,52,9,39
LOS ANGELES,9001787A,3861,116,N,0,VBM PORTION,67,30,28
LOS ANGELES,9001787A,3861,116,N,983,TOTAL,119,39,67
LOS ANGELES,9001791A,3862,99,N,892,POLLING PLACE,40,14,24
LOS ANGELES,9001791A,3862,99,N,0,VBM PORTION,51,10,35
LOS ANGELES,9001791A,3862,99,N,892,TOTAL,91,24,59
LOS ANGELES,9001796B,3863,41,N,1246,POLLING PLACE,67,22,31
LOS ANGELES,9001796B,3863,41,N,0,VBM PORTION,91,39,31
LOS ANGELES,9001796B,3863,41,N,1246,TOTAL,158,61,62
LOS ANGELES,9001797A,3864,90,N,1261,POLLING PLACE,81,25,42
LOS ANGELES,9001797A,3864,90,N,0,VBM PORTION,70,25,30
LOS ANGELES,9001797A,3864,90,N,1261,TOTAL,151,50,72
LOS ANGELES,9001798A,3865,100,N,717,POLLING PLACE,60,20,31
LOS ANGELES,9001798A,3865,100,N,0,VBM PORTION,18,4,10
LOS ANGELES,9001798A,3865,100,N,717,TOTAL,78,24,41
LOS ANGELES,9001799A,3866,174,N,1206,POLLING PLACE,73,14,52
LOS ANGELES,9001799A,3866,174,N,0,VBM PORTION,29,5,19
LOS ANGELES,9001799A,3866,174,N,1206,TOTAL,102,19,71
LOS ANGELES,9001801B,3867,103,N,1035,POLLING PLACE,59,18,35
LOS ANGELES,9001801B,3867,103,N,0,VBM PORTION,73,21,40
LOS ANGELES,9001801B,3867,103,N,1035,TOTAL,132,39,75
LOS ANGELES,9001804A,3868,100,N,1347,POLLING PLACE,96,28,45
LOS ANGELES,9001804A,3868,100,N,0,VBM PORTION,64,22,34
LOS ANGELES,9001804A,3868,100,N,1347,TOTAL,160,50,79
LOS ANGELES,9001805A,3869,9,N,1320,POLLING PLACE,138,33,69
LOS ANGELES,9001805A,3869,9,N,0,VBM PORTION,93,20,49
LOS ANGELES,9001805A,3869,9,N,1320,TOTAL,231,53,118
LOS ANGELES,9001808A,3870,56,N,1269,POLLING PLACE,115,41,65
LOS ANGELES,9001808A,3870,56,N,0,VBM PORTION,132,27,81
LOS ANGELES,9001808A,3870,56,N,1269,TOTAL,247,68,146
LOS ANGELES,9001810A,3871,103,N,1217,POLLING PLACE,71,18,44
LOS ANGELES,9001810A,3871,103,N,0,VBM PORTION,62,21,37
LOS ANGELES,9001810A,3871,103,N,1217,TOTAL,133,39,81
LOS ANGELES,9001814A,3872,103,N,1118,POLLING PLACE,59,11,32
LOS ANGELES,9001814A,3872,103,N,0,VBM PORTION,55,14,38
LOS ANGELES,9001814A,3872,103,N,1118,TOTAL,114,25,70
LOS ANGELES,9001824A,3873,45,N,1156,POLLING PLACE,174,71,58
LOS ANGELES,9001824A,3873,45,N,0,VBM PORTION,139,56,40
LOS ANGELES,9001824A,3873,45,N,1156,TOTAL,313,127,98
LOS ANGELES,9001825B,3874,56,N,1322,POLLING PLACE,135,46,67
LOS ANGELES,9001825B,3874,56,N,0,VBM PORTION,129,37,63
LOS ANGELES,9001825B,3874,56,N,1322,TOTAL,264,83,130
LOS ANGELES,9001827A,3875,190,N,1035,POLLING PLACE,119,40,54
LOS ANGELES,9001827A,3875,190,N,0,VBM PORTION,170,44,89
LOS ANGELES,9001827A,3875,190,N,1035,TOTAL,289,84,143
LOS ANGELES,9001838A,3876,90,N,1307,POLLING PLACE,64,25,24
LOS ANGELES,9001838A,3876,90,N,0,VBM PORTION,95,27,56
LOS ANGELES,9001838A,3876,90,N,1307,TOTAL,159,52,80
LOS ANGELES,9001839A,3877,90,N,983,POLLING PLACE,55,9,34
LOS ANGELES,9001839A,3877,90,N,0,VBM PORTION,35,18,10
LOS ANGELES,9001839A,3877,90,N,983,TOTAL,90,27,44
LOS ANGELES,9001841A,3878,90,N,997,POLLING PLACE,88,32,50
LOS ANGELES,9001841A,3878,90,N,0,VBM PORTION,28,6,15
LOS ANGELES,9001841A,3878,90,N,997,TOTAL,116,38,65
LOS ANGELES,9001846A,3879,95,N,1183,POLLING PLACE,104,40,45
LOS ANGELES,9001846A,3879,95,N,0,VBM PORTION,48,19,23
LOS ANGELES,9001846A,3879,95,N,1183,TOTAL,152,59,68
LOS ANGELES,9001851A,3880,95,N,946,POLLING PLACE,82,25,37
LOS ANGELES,9001851A,3880,95,N,0,VBM PORTION,44,20,17
LOS ANGELES,9001851A,3880,95,N,946,TOTAL,126,45,54
LOS ANGELES,9001853A,6190,178,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9001853A,6190,178,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9001853A,6190,178,Y,0,TOTAL,0,0,0
LOS ANGELES,9001854A,3881,95,N,569,POLLING PLACE,55,22,21
LOS ANGELES,9001854A,3881,95,N,0,VBM PORTION,18,8,9
LOS ANGELES,9001854A,3881,95,N,569,TOTAL,73,30,30
LOS ANGELES,9001855A,3882,95,N,1132,POLLING PLACE,81,24,42
LOS ANGELES,9001855A,3882,95,N,0,VBM PORTION,39,18,12
LOS ANGELES,9001855A,3882,95,N,1132,TOTAL,120,42,54
LOS ANGELES,9001856A,3883,95,N,664,POLLING PLACE,51,18,27
LOS ANGELES,9001856A,3883,95,N,0,VBM PORTION,18,8,9
LOS ANGELES,9001856A,3883,95,N,664,TOTAL,69,26,36
LOS ANGELES,9001857A,3884,108,N,1321,POLLING PLACE,86,31,28
LOS ANGELES,9001857A,3884,108,N,0,VBM PORTION,219,67,71
LOS ANGELES,9001857A,3884,108,N,1321,TOTAL,305,98,99
LOS ANGELES,9001859A,3885,95,N,1198,POLLING PLACE,124,38,57
LOS ANGELES,9001859A,3885,95,N,0,VBM PORTION,73,28,33
LOS ANGELES,9001859A,3885,95,N,1198,TOTAL,197,66,90
LOS ANGELES,9001861A,3886,62,N,1294,POLLING PLACE,148,52,64
LOS ANGELES,9001861A,3886,62,N,0,VBM PORTION,95,35,45
LOS ANGELES,9001861A,3886,62,N,1294,TOTAL,243,87,109
LOS ANGELES,9001862C,3887,95,N,652,POLLING PLACE,77,29,34
LOS ANGELES,9001862C,3887,95,N,0,VBM PORTION,21,9,6
LOS ANGELES,9001862C,3887,95,N,652,TOTAL,98,38,40
LOS ANGELES,9001874A,3888,155,N,1203,POLLING PLACE,65,24,21
LOS ANGELES,9001874A,3888,155,N,0,VBM PORTION,131,43,56
LOS ANGELES,9001874A,3888,155,N,1203,TOTAL,196,67,77
LOS ANGELES,9001875A,3889,103,N,974,POLLING PLACE,80,34,33
LOS ANGELES,9001875A,3889,103,N,0,VBM PORTION,66,17,35
LOS ANGELES,9001875A,3889,103,N,974,TOTAL,146,51,68
LOS ANGELES,9001876A,3890,158,N,993,POLLING PLACE,167,59,65
LOS ANGELES,9001876A,3890,158,N,0,VBM PORTION,115,40,47
LOS ANGELES,9001876A,3890,158,N,993,TOTAL,282,99,112
LOS ANGELES,9001877B,3891,56,N,1386,POLLING PLACE,90,28,43
LOS ANGELES,9001877B,3891,56,N,0,VBM PORTION,76,21,40
LOS ANGELES,9001877B,3891,56,N,1386,TOTAL,166,49,83
LOS ANGELES,9001884A,3892,154,N,985,POLLING PLACE,113,40,51
LOS ANGELES,9001884A,3892,154,N,0,VBM PORTION,117,29,57
LOS ANGELES,9001884A,3892,154,N,985,TOTAL,230,69,108
LOS ANGELES,9001889A,3893,95,N,907,POLLING PLACE,83,23,48
LOS ANGELES,9001889A,3893,95,N,0,VBM PORTION,85,56,21
LOS ANGELES,9001889A,3893,95,N,907,TOTAL,168,79,69
LOS ANGELES,9001890A,3894,95,N,877,POLLING PLACE,74,25,34
LOS ANGELES,9001890A,3894,95,N,0,VBM PORTION,69,27,31
LOS ANGELES,9001890A,3894,95,N,877,TOTAL,143,52,65
LOS ANGELES,9001891A,3895,95,N,1118,POLLING PLACE,126,45,54
LOS ANGELES,9001891A,3895,95,N,0,VBM PORTION,53,30,19
LOS ANGELES,9001891A,3895,95,N,1118,TOTAL,179,75,73
LOS ANGELES,9001892B,3896,56,N,1340,POLLING PLACE,99,23,51
LOS ANGELES,9001892B,3896,56,N,0,VBM PORTION,116,38,56
LOS ANGELES,9001892B,3896,56,N,1340,TOTAL,215,61,107
LOS ANGELES,9001893A,3897,56,N,1344,POLLING PLACE,79,20,43
LOS ANGELES,9001893A,3897,56,N,0,VBM PORTION,134,39,56
LOS ANGELES,9001893A,3897,56,N,1344,TOTAL,213,59,99
LOS ANGELES,9001895A,3898,95,N,1140,POLLING PLACE,86,28,46
LOS ANGELES,9001895A,3898,95,N,0,VBM PORTION,62,20,31
LOS ANGELES,9001895A,3898,95,N,1140,TOTAL,148,48,77
LOS ANGELES,9001899A,3899,95,N,656,POLLING PLACE,54,15,29
LOS ANGELES,9001899A,3899,95,N,0,VBM PORTION,27,12,11
LOS ANGELES,9001899A,3899,95,N,656,TOTAL,81,27,40
LOS ANGELES,9001900B,3900,59,N,1170,POLLING PLACE,44,19,19
LOS ANGELES,9001900B,3900,59,N,0,VBM PORTION,77,19,45
LOS ANGELES,9001900B,3900,59,N,1170,TOTAL,121,38,64
LOS ANGELES,9001904A,3901,95,N,1139,POLLING PLACE,103,42,51
LOS ANGELES,9001904A,3901,95,N,0,VBM PORTION,49,15,30
LOS ANGELES,9001904A,3901,95,N,1139,TOTAL,152,57,81
LOS ANGELES,9001905A,3902,95,N,1181,POLLING PLACE,80,32,37
LOS ANGELES,9001905A,3902,95,N,0,VBM PORTION,50,24,18
LOS ANGELES,9001905A,3902,95,N,1181,TOTAL,130,56,55
LOS ANGELES,9001907A,3903,15,N,769,POLLING PLACE,43,14,26
LOS ANGELES,9001907A,3903,15,N,0,VBM PORTION,26,12,13
LOS ANGELES,9001907A,3903,15,N,769,TOTAL,69,26,39
LOS ANGELES,9001910B,3904,95,N,1195,POLLING PLACE,103,36,46
LOS ANGELES,9001910B,3904,95,N,0,VBM PORTION,47,21,18
LOS ANGELES,9001910B,3904,95,N,1195,TOTAL,150,57,64
LOS ANGELES,9001917A,3905,19,N,1000,POLLING PLACE,59,13,32
LOS ANGELES,9001917A,3905,19,N,0,VBM PORTION,45,25,16
LOS ANGELES,9001917A,3905,19,N,1000,TOTAL,104,38,48
LOS ANGELES,9001920A,3906,141,N,1051,POLLING PLACE,86,31,36
LOS ANGELES,9001920A,3906,141,N,0,VBM PORTION,57,14,27
LOS ANGELES,9001920A,3906,141,N,1051,TOTAL,143,45,63
LOS ANGELES,9001926C,3907,63,N,1393,POLLING PLACE,163,48,88
LOS ANGELES,9001926C,3907,63,N,0,VBM PORTION,161,46,78
LOS ANGELES,9001926C,3907,63,N,1393,TOTAL,324,94,166
LOS ANGELES,9001927A,3908,149,N,1160,POLLING PLACE,43,16,16
LOS ANGELES,9001927A,3908,149,N,0,VBM PORTION,43,11,25
LOS ANGELES,9001927A,3908,149,N,1160,TOTAL,86,27,41
LOS ANGELES,9001928B,3909,63,N,1219,POLLING PLACE,142,53,59
LOS ANGELES,9001928B,3909,63,N,0,VBM PORTION,85,22,37
LOS ANGELES,9001928B,3909,63,N,1219,TOTAL,227,75,96
LOS ANGELES,9001929A,3910,142,N,1075,POLLING PLACE,21,6,11
LOS ANGELES,9001929A,3910,142,N,0,VBM PORTION,15,10,3
LOS ANGELES,9001929A,3910,142,N,1075,TOTAL,36,16,14
LOS ANGELES,9001930A,3911,149,N,610,POLLING PLACE,33,9,15
LOS ANGELES,9001930A,3911,149,N,0,VBM PORTION,18,8,8
LOS ANGELES,9001930A,3911,149,N,610,TOTAL,51,17,23
LOS ANGELES,9001931A,3912,63,N,1253,POLLING PLACE,152,59,62
LOS ANGELES,9001931A,3912,63,N,0,VBM PORTION,120,35,52
LOS ANGELES,9001931A,3912,63,N,1253,TOTAL,272,94,114
LOS ANGELES,9001932B,3913,149,N,1149,POLLING PLACE,42,20,15
LOS ANGELES,9001932B,3913,149,N,0,VBM PORTION,30,13,12
LOS ANGELES,9001932B,3913,149,N,1149,TOTAL,72,33,27
LOS ANGELES,9001934A,3914,63,N,1226,POLLING PLACE,133,57,52
LOS ANGELES,9001934A,3914,63,N,0,VBM PORTION,114,40,53
LOS ANGELES,9001934A,3914,63,N,1226,TOTAL,247,97,105
LOS ANGELES,9001934C,3915,63,N,852,POLLING PLACE,76,26,39
LOS ANGELES,9001934C,3915,63,N,0,VBM PORTION,73,20,27
LOS ANGELES,9001934C,3915,63,N,852,TOTAL,149,46,66
LOS ANGELES,9001938A,3916,154,N,823,POLLING PLACE,102,39,31
LOS ANGELES,9001938A,3916,154,N,0,VBM PORTION,73,25,29
LOS ANGELES,9001938A,3916,154,N,823,TOTAL,175,64,60
LOS ANGELES,9001940D,3917,152,N,1143,POLLING PLACE,46,14,28
LOS ANGELES,9001940D,3917,152,N,0,VBM PORTION,27,7,13
LOS ANGELES,9001940D,3917,152,N,1143,TOTAL,73,21,41
LOS ANGELES,9001941A,3918,149,N,947,POLLING PLACE,31,8,17
LOS ANGELES,9001941A,3918,149,N,0,VBM PORTION,14,7,6
LOS ANGELES,9001941A,3918,149,N,947,TOTAL,45,15,23
LOS ANGELES,9001942A,3919,148,N,709,POLLING PLACE,19,6,7
LOS ANGELES,9001942A,3919,148,N,0,VBM PORTION,1,0,0
LOS ANGELES,9001942A,3919,148,N,709,TOTAL,20,6,7
LOS ANGELES,9001943A,3920,149,N,1075,POLLING PLACE,73,27,34
LOS ANGELES,9001943A,3920,149,N,0,VBM PORTION,48,17,25
LOS ANGELES,9001943A,3920,149,N,1075,TOTAL,121,44,59
LOS ANGELES,9001950A,3921,147,N,614,POLLING PLACE,23,9,7
LOS ANGELES,9001950A,3921,147,N,0,VBM PORTION,7,1,4
LOS ANGELES,9001950A,3921,147,N,614,TOTAL,30,10,11
LOS ANGELES,9001951A,3922,81,N,1214,POLLING PLACE,93,39,35
LOS ANGELES,9001951A,3922,81,N,0,VBM PORTION,57,13,35
LOS ANGELES,9001951A,3922,81,N,1214,TOTAL,150,52,70
LOS ANGELES,9001955A,3923,173,N,655,POLLING PLACE,34,2,25
LOS ANGELES,9001955A,3923,173,N,0,VBM PORTION,19,1,10
LOS ANGELES,9001955A,3923,173,N,655,TOTAL,53,3,35
LOS ANGELES,9001956A,3924,148,N,1069,POLLING PLACE,52,17,24
LOS ANGELES,9001956A,3924,148,N,0,VBM PORTION,30,10,14
LOS ANGELES,9001956A,3924,148,N,1069,TOTAL,82,27,38
LOS ANGELES,9001959A,3925,150,N,541,POLLING PLACE,25,10,14
LOS ANGELES,9001959A,3925,150,N,0,VBM PORTION,15,7,8
LOS ANGELES,9001959A,3925,150,N,541,TOTAL,40,17,22
LOS ANGELES,9001961A,3926,148,N,1072,POLLING PLACE,76,21,36
LOS ANGELES,9001961A,3926,148,N,0,VBM PORTION,41,8,22
LOS ANGELES,9001961A,3926,148,N,1072,TOTAL,117,29,58
LOS ANGELES,9001964A,3927,173,N,1059,POLLING PLACE,50,12,32
LOS ANGELES,9001964A,3927,173,N,0,VBM PORTION,18,5,11
LOS ANGELES,9001964A,3927,173,N,1059,TOTAL,68,17,43
LOS ANGELES,9001966A,3928,149,N,1254,POLLING PLACE,44,12,24
LOS ANGELES,9001966A,3928,149,N,0,VBM PORTION,33,12,19
LOS ANGELES,9001966A,3928,149,N,1254,TOTAL,77,24,43
LOS ANGELES,9001966B,3929,149,N,1066,POLLING PLACE,43,18,22
LOS ANGELES,9001966B,3929,149,N,0,VBM PORTION,33,4,17
LOS ANGELES,9001966B,3929,149,N,1066,TOTAL,76,22,39
LOS ANGELES,9001980A,3930,152,N,1163,POLLING PLACE,59,17,34
LOS ANGELES,9001980A,3930,152,N,0,VBM PORTION,27,12,8
LOS ANGELES,9001980A,3930,152,N,1163,TOTAL,86,29,42
LOS ANGELES,9001984B,3931,116,N,1117,POLLING PLACE,82,27,33
LOS ANGELES,9001984B,3931,116,N,0,VBM PORTION,61,25,23
LOS ANGELES,9001984B,3931,116,N,1117,TOTAL,143,52,56
LOS ANGELES,9001985A,3932,116,N,1198,POLLING PLACE,102,23,57
LOS ANGELES,9001985A,3932,116,N,0,VBM PORTION,70,19,26
LOS ANGELES,9001985A,3932,116,N,1198,TOTAL,172,42,83
LOS ANGELES,9001987A,3933,152,N,1234,POLLING PLACE,68,18,36
LOS ANGELES,9001987A,3933,152,N,0,VBM PORTION,22,4,14
LOS ANGELES,9001987A,3933,152,N,1234,TOTAL,90,22,50
LOS ANGELES,9001991A,3934,152,N,1250,POLLING PLACE,70,20,39
LOS ANGELES,9001991A,3934,152,N,0,VBM PORTION,40,15,16
LOS ANGELES,9001991A,3934,152,N,1250,TOTAL,110,35,55
LOS ANGELES,9001993B,3935,152,N,805,POLLING PLACE,57,18,31
LOS ANGELES,9001993B,3935,152,N,0,VBM PORTION,31,10,19
LOS ANGELES,9001993B,3935,152,N,805,TOTAL,88,28,50
LOS ANGELES,9001998A,3936,152,N,1202,POLLING PLACE,59,16,30
LOS ANGELES,9001998A,3936,152,N,0,VBM PORTION,42,12,26
LOS ANGELES,9001998A,3936,152,N,1202,TOTAL,101,28,56
LOS ANGELES,9001999A,3937,56,N,632,POLLING PLACE,61,15,30
LOS ANGELES,9001999A,3937,56,N,0,VBM PORTION,67,26,27
LOS ANGELES,9001999A,3937,56,N,632,TOTAL,128,41,57
LOS ANGELES,9002001A,3938,104,N,1137,POLLING PLACE,58,18,37
LOS ANGELES,9002001A,3938,104,N,0,VBM PORTION,63,19,32
LOS ANGELES,9002001A,3938,104,N,1137,TOTAL,121,37,69
LOS ANGELES,9002001B,3939,103,N,518,POLLING PLACE,37,8,21
LOS ANGELES,9002001B,3939,103,N,0,VBM PORTION,18,8,10
LOS ANGELES,9002001B,3939,103,N,518,TOTAL,55,16,31
LOS ANGELES,9002005B,3940,149,N,808,POLLING PLACE,30,5,18
LOS ANGELES,9002005B,3940,149,N,0,VBM PORTION,27,5,15
LOS ANGELES,9002005B,3940,149,N,808,TOTAL,57,10,33
LOS ANGELES,9002009A,3941,116,N,894,POLLING PLACE,58,28,24
LOS ANGELES,9002009A,3941,116,N,0,VBM PORTION,77,30,34
LOS ANGELES,9002009A,3941,116,N,894,TOTAL,135,58,58
LOS ANGELES,9002010A,3942,149,N,1112,POLLING PLACE,30,13,14
LOS ANGELES,9002010A,3942,149,N,0,VBM PORTION,30,3,22
LOS ANGELES,9002010A,3942,149,N,1112,TOTAL,60,16,36
LOS ANGELES,9002012B,3943,103,N,1265,POLLING PLACE,106,35,44
LOS ANGELES,9002012B,3943,103,N,0,VBM PORTION,78,15,44
LOS ANGELES,9002012B,3943,103,N,1265,TOTAL,184,50,88
LOS ANGELES,9002017A,3944,103,N,1075,POLLING PLACE,76,24,40
LOS ANGELES,9002017A,3944,103,N,0,VBM PORTION,48,19,22
LOS ANGELES,9002017A,3944,103,N,1075,TOTAL,124,43,62
LOS ANGELES,9002021A,3945,148,N,1097,POLLING PLACE,41,13,23
LOS ANGELES,9002021A,3945,148,N,0,VBM PORTION,48,13,28
LOS ANGELES,9002021A,3945,148,N,1097,TOTAL,89,26,51
LOS ANGELES,9002021B,3946,148,N,1136,POLLING PLACE,55,10,36
LOS ANGELES,9002021B,3946,148,N,0,VBM PORTION,35,11,20
LOS ANGELES,9002021B,3946,148,N,1136,TOTAL,90,21,56
LOS ANGELES,9002022A,3947,148,N,1213,POLLING PLACE,55,7,42
LOS ANGELES,9002022A,3947,148,N,0,VBM PORTION,45,16,21
LOS ANGELES,9002022A,3947,148,N,1213,TOTAL,100,23,63
LOS ANGELES,9002024A,3948,147,N,950,POLLING PLACE,55,15,35
LOS ANGELES,9002024A,3948,147,N,0,VBM PORTION,16,6,10
LOS ANGELES,9002024A,3948,147,N,950,TOTAL,71,21,45
LOS ANGELES,9002025B,3949,148,N,1031,POLLING PLACE,56,12,36
LOS ANGELES,9002025B,3949,148,N,0,VBM PORTION,33,10,13
LOS ANGELES,9002025B,3949,148,N,1031,TOTAL,89,22,49
LOS ANGELES,9002027A,3950,149,N,1255,POLLING PLACE,65,19,27
LOS ANGELES,9002027A,3950,149,N,0,VBM PORTION,40,9,23
LOS ANGELES,9002027A,3950,149,N,1255,TOTAL,105,28,50
LOS ANGELES,9002029A,3951,89,N,1169,POLLING PLACE,136,65,37
LOS ANGELES,9002029A,3951,89,N,0,VBM PORTION,71,38,22
LOS ANGELES,9002029A,3951,89,N,1169,TOTAL,207,103,59
LOS ANGELES,9002033B,3952,149,N,1008,POLLING PLACE,33,10,13
LOS ANGELES,9002033B,3952,149,N,0,VBM PORTION,23,7,12
LOS ANGELES,9002033B,3952,149,N,1008,TOTAL,56,17,25
LOS ANGELES,9002036A,3953,148,N,1003,POLLING PLACE,40,10,25
LOS ANGELES,9002036A,3953,148,N,0,VBM PORTION,25,6,13
LOS ANGELES,9002036A,3953,148,N,1003,TOTAL,65,16,38
LOS ANGELES,9002037A,3954,149,N,1086,POLLING PLACE,46,13,24
LOS ANGELES,9002037A,3954,149,N,0,VBM PORTION,47,15,23
LOS ANGELES,9002037A,3954,149,N,1086,TOTAL,93,28,47
LOS ANGELES,9002039A,3955,149,N,1150,POLLING PLACE,43,12,24
LOS ANGELES,9002039A,3955,149,N,0,VBM PORTION,28,5,21
LOS ANGELES,9002039A,3955,149,N,1150,TOTAL,71,17,45
LOS ANGELES,9002042A,3956,149,N,1101,POLLING PLACE,68,26,35
LOS ANGELES,9002042A,3956,149,N,0,VBM PORTION,34,7,24
LOS ANGELES,9002042A,3956,149,N,1101,TOTAL,102,33,59
LOS ANGELES,9002043A,3957,149,N,1202,POLLING PLACE,78,22,38
LOS ANGELES,9002043A,3957,149,N,0,VBM PORTION,36,10,17
LOS ANGELES,9002043A,3957,149,N,1202,TOTAL,114,32,55
LOS ANGELES,9002046A,3958,40,N,1056,POLLING PLACE,118,58,33
LOS ANGELES,9002046A,3958,40,N,0,VBM PORTION,98,41,39
LOS ANGELES,9002046A,3958,40,N,1056,TOTAL,216,99,72
LOS ANGELES,9002047A,3959,150,N,854,POLLING PLACE,26,8,15
LOS ANGELES,9002047A,3959,150,N,0,VBM PORTION,18,7,7
LOS ANGELES,9002047A,3959,150,N,854,TOTAL,44,15,22
LOS ANGELES,9002047B,3960,150,N,828,POLLING PLACE,26,6,16
LOS ANGELES,9002047B,3960,150,N,0,VBM PORTION,33,7,23
LOS ANGELES,9002047B,3960,150,N,828,TOTAL,59,13,39
LOS ANGELES,9002050A,3961,149,N,1279,POLLING PLACE,47,10,33
LOS ANGELES,9002050A,3961,149,N,0,VBM PORTION,39,11,23
LOS ANGELES,9002050A,3961,149,N,1279,TOTAL,86,21,56
LOS ANGELES,9002053B,3962,90,N,1207,POLLING PLACE,76,23,40
LOS ANGELES,9002053B,3962,90,N,0,VBM PORTION,70,23,41
LOS ANGELES,9002053B,3962,90,N,1207,TOTAL,146,46,81
LOS ANGELES,9002054A,3963,150,N,924,POLLING PLACE,34,5,25
LOS ANGELES,9002054A,3963,150,N,0,VBM PORTION,35,12,18
LOS ANGELES,9002054A,3963,150,N,924,TOTAL,69,17,43
LOS ANGELES,9002059A,3964,150,N,914,POLLING PLACE,43,8,28
LOS ANGELES,9002059A,3964,150,N,0,VBM PORTION,25,3,19
