LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TRACY OKIDA,JOHN Y WONG,JOHN MORRIS,B E MANYERE,KRISH KUMAR,NESTOR VALENCIA,JEFFREY PRANG,OMAR HAROON,FRANK DIAZ JR,YVONNE AUSTIN,SANDY SUN,JOHN LOEW
LOS ANGELES,9000841A,3446,63,N,734,POLLING PLACE,105,3,10,16,0,2,0,25,4,2,7,4,6
LOS ANGELES,9000841A,3446,63,N,0,VBM PORTION,69,0,7,9,0,1,0,11,3,4,4,3,4
LOS ANGELES,9000841A,3446,63,N,734,TOTAL,174,3,17,25,0,3,0,36,7,6,11,7,10
LOS ANGELES,9000843A,3447,90,N,1227,POLLING PLACE,166,4,9,34,3,10,7,30,6,10,2,10,5
LOS ANGELES,9000843A,3447,90,N,0,VBM PORTION,151,7,17,30,0,4,2,22,5,6,4,12,18
LOS ANGELES,9000843A,3447,90,N,1227,TOTAL,317,11,26,64,3,14,9,52,11,16,6,22,23
LOS ANGELES,9000843B,3448,90,N,957,POLLING PLACE,99,1,6,15,1,1,1,31,3,6,1,2,4
LOS ANGELES,9000843B,3448,90,N,0,VBM PORTION,105,4,6,13,2,2,1,26,2,11,6,3,10
LOS ANGELES,9000843B,3448,90,N,957,TOTAL,204,5,12,28,3,3,2,57,5,17,7,5,14
LOS ANGELES,9000844A,3449,41,N,1419,POLLING PLACE,70,0,11,10,2,7,4,9,1,7,3,0,2
LOS ANGELES,9000844A,3449,41,N,0,VBM PORTION,82,4,5,10,3,7,7,10,4,4,8,5,0
LOS ANGELES,9000844A,3449,41,N,1419,TOTAL,152,4,16,20,5,14,11,19,5,11,11,5,2
LOS ANGELES,9000851A,3450,89,N,1124,POLLING PLACE,75,3,4,5,0,3,6,19,5,11,1,5,8
LOS ANGELES,9000851A,3450,89,N,0,VBM PORTION,73,2,5,5,2,3,1,20,3,1,6,5,7
LOS ANGELES,9000851A,3450,89,N,1124,TOTAL,148,5,9,10,2,6,7,39,8,12,7,10,15
LOS ANGELES,9000852A,3451,41,N,1015,POLLING PLACE,133,6,7,25,3,8,1,27,4,3,2,3,4
LOS ANGELES,9000852A,3451,41,N,0,VBM PORTION,83,5,9,20,3,3,0,15,5,0,4,1,6
LOS ANGELES,9000852A,3451,41,N,1015,TOTAL,216,11,16,45,6,11,1,42,9,3,6,4,10
LOS ANGELES,9000855B,3452,89,N,1229,POLLING PLACE,153,4,8,49,2,0,0,34,8,4,3,4,14
LOS ANGELES,9000855B,3452,89,N,0,VBM PORTION,129,8,7,24,1,3,1,38,1,4,1,2,5
LOS ANGELES,9000855B,3452,89,N,1229,TOTAL,282,12,15,73,3,3,1,72,9,8,4,6,19
LOS ANGELES,9000856A,3453,90,N,1130,POLLING PLACE,79,4,2,8,1,0,5,21,4,9,0,3,8
LOS ANGELES,9000856A,3453,90,N,0,VBM PORTION,75,3,7,9,0,3,0,14,1,6,5,3,5
LOS ANGELES,9000856A,3453,90,N,1130,TOTAL,154,7,9,17,1,3,5,35,5,15,5,6,13
LOS ANGELES,9000866A,3454,40,N,1282,POLLING PLACE,220,4,7,59,2,12,0,61,11,2,4,10,8
LOS ANGELES,9000866A,3454,40,N,0,VBM PORTION,182,1,18,44,1,7,0,42,8,0,0,7,2
LOS ANGELES,9000866A,3454,40,N,1282,TOTAL,402,5,25,103,3,19,0,103,19,2,4,17,10
LOS ANGELES,9000872A,3455,90,N,853,POLLING PLACE,76,2,3,9,0,1,5,15,9,7,2,2,5
LOS ANGELES,9000872A,3455,90,N,0,VBM PORTION,55,0,6,2,0,2,0,7,8,4,3,6,2
LOS ANGELES,9000872A,3455,90,N,853,TOTAL,131,2,9,11,0,3,5,22,17,11,5,8,7
LOS ANGELES,9000874A,3456,41,N,1109,POLLING PLACE,71,1,3,13,2,4,1,14,6,7,2,4,3
LOS ANGELES,9000874A,3456,41,N,0,VBM PORTION,59,2,5,6,0,0,0,10,2,6,2,5,2
LOS ANGELES,9000874A,3456,41,N,1109,TOTAL,130,3,8,19,2,4,1,24,8,13,4,9,5
LOS ANGELES,9000879A,3457,45,N,1030,POLLING PLACE,112,1,5,17,1,10,1,30,3,1,6,3,2
LOS ANGELES,9000879A,3457,45,N,0,VBM PORTION,107,2,10,19,2,1,0,24,8,3,1,6,5
LOS ANGELES,9000879A,3457,45,N,1030,TOTAL,219,3,15,36,3,11,1,54,11,4,7,9,7
LOS ANGELES,9000882A,3458,90,N,1217,POLLING PLACE,121,3,5,13,2,5,10,13,6,12,3,7,21
LOS ANGELES,9000882A,3458,90,N,0,VBM PORTION,67,1,2,11,0,2,1,20,4,3,1,4,3
LOS ANGELES,9000882A,3458,90,N,1217,TOTAL,188,4,7,24,2,7,11,33,10,15,4,11,24
LOS ANGELES,9000884A,3459,103,N,893,POLLING PLACE,88,2,6,10,0,2,3,14,5,6,5,10,7
LOS ANGELES,9000884A,3459,103,N,0,VBM PORTION,73,5,13,8,1,3,4,3,9,2,2,2,1
LOS ANGELES,9000884A,3459,103,N,893,TOTAL,161,7,19,18,1,5,7,17,14,8,7,12,8
LOS ANGELES,9000885A,3460,90,N,1079,POLLING PLACE,131,5,2,14,0,2,5,27,6,18,11,5,9
LOS ANGELES,9000885A,3460,90,N,0,VBM PORTION,54,1,5,5,1,0,1,15,2,5,2,4,1
LOS ANGELES,9000885A,3460,90,N,1079,TOTAL,185,6,7,19,1,2,6,42,8,23,13,9,10
LOS ANGELES,9000888A,3461,141,N,566,POLLING PLACE,41,1,3,6,0,0,6,3,6,6,2,1,3
LOS ANGELES,9000888A,3461,141,N,0,VBM PORTION,37,0,2,9,1,2,0,5,3,3,0,0,1
LOS ANGELES,9000888A,3461,141,N,566,TOTAL,78,1,5,15,1,2,6,8,9,9,2,1,4
LOS ANGELES,9000894A,3462,41,N,1347,POLLING PLACE,72,2,9,5,0,7,6,11,5,7,6,1,1
LOS ANGELES,9000894A,3462,41,N,0,VBM PORTION,52,0,2,7,1,3,3,6,1,0,4,7,1
LOS ANGELES,9000894A,3462,41,N,1347,TOTAL,124,2,11,12,1,10,9,17,6,7,10,8,2
LOS ANGELES,9000896A,3463,90,N,1222,POLLING PLACE,110,0,10,11,0,6,9,16,5,23,0,8,5
LOS ANGELES,9000896A,3463,90,N,0,VBM PORTION,74,2,0,6,0,1,3,17,5,9,5,7,6
LOS ANGELES,9000896A,3463,90,N,1222,TOTAL,184,2,10,17,0,7,12,33,10,32,5,15,11
LOS ANGELES,9000898A,3464,90,N,1163,POLLING PLACE,119,2,5,8,3,7,9,25,4,20,4,7,11
LOS ANGELES,9000898A,3464,90,N,0,VBM PORTION,69,1,3,3,1,1,4,14,3,20,2,2,10
LOS ANGELES,9000898A,3464,90,N,1163,TOTAL,188,3,8,11,4,8,13,39,7,40,6,9,21
LOS ANGELES,9000900A,3465,90,N,801,POLLING PLACE,41,1,4,3,0,1,0,7,3,8,0,3,4
LOS ANGELES,9000900A,3465,90,N,0,VBM PORTION,27,1,0,0,0,2,1,5,2,4,3,2,1
LOS ANGELES,9000900A,3465,90,N,801,TOTAL,68,2,4,3,0,3,1,12,5,12,3,5,5
LOS ANGELES,9000900D,3466,90,N,1094,POLLING PLACE,37,2,4,2,1,0,2,10,1,4,1,2,3
LOS ANGELES,9000900D,3466,90,N,0,VBM PORTION,74,1,6,1,0,6,12,10,2,17,2,4,3
LOS ANGELES,9000900D,3466,90,N,1094,TOTAL,111,3,10,3,1,6,14,20,3,21,3,6,6
LOS ANGELES,9000904A,3467,90,N,998,POLLING PLACE,82,1,4,7,0,3,6,15,6,17,4,4,7
LOS ANGELES,9000904A,3467,90,N,0,VBM PORTION,53,1,3,2,0,3,2,12,5,3,4,3,7
LOS ANGELES,9000904A,3467,90,N,998,TOTAL,135,2,7,9,0,6,8,27,11,20,8,7,14
LOS ANGELES,9000906A,3468,149,N,1055,POLLING PLACE,36,1,2,1,0,2,2,8,8,3,2,0,2
LOS ANGELES,9000906A,3468,149,N,0,VBM PORTION,23,1,1,0,0,0,1,7,2,5,0,3,0
LOS ANGELES,9000906A,3468,149,N,1055,TOTAL,59,2,3,1,0,2,3,15,10,8,2,3,2
LOS ANGELES,9000907A,3469,90,N,1177,POLLING PLACE,111,3,7,7,1,1,14,9,5,27,2,7,9
LOS ANGELES,9000907A,3469,90,N,0,VBM PORTION,98,1,6,5,0,1,2,12,3,24,3,1,12
LOS ANGELES,9000907A,3469,90,N,1177,TOTAL,209,4,13,12,1,2,16,21,8,51,5,8,21
LOS ANGELES,9000908A,3470,116,N,1051,POLLING PLACE,85,1,7,9,2,2,2,6,25,5,7,2,2
LOS ANGELES,9000908A,3470,116,N,0,VBM PORTION,86,0,8,13,2,2,1,8,13,3,8,2,10
LOS ANGELES,9000908A,3470,116,N,1051,TOTAL,171,1,15,22,4,4,3,14,38,8,15,4,12
LOS ANGELES,9000912C,3471,57,N,1157,POLLING PLACE,58,2,6,14,0,2,2,16,4,2,3,3,1
LOS ANGELES,9000912C,3471,57,N,0,VBM PORTION,79,1,14,8,1,4,2,10,4,6,1,10,7
LOS ANGELES,9000912C,3471,57,N,1157,TOTAL,137,3,20,22,1,6,4,26,8,8,4,13,8
LOS ANGELES,9000915A,3472,90,N,1236,POLLING PLACE,126,3,6,22,2,2,18,16,2,20,1,8,8
LOS ANGELES,9000915A,3472,90,N,0,VBM PORTION,69,0,4,1,0,0,0,16,6,15,3,4,6
LOS ANGELES,9000915A,3472,90,N,1236,TOTAL,195,3,10,23,2,2,18,32,8,35,4,12,14
LOS ANGELES,9000918A,3473,89,N,795,POLLING PLACE,79,3,12,2,0,1,3,16,2,9,3,10,7
LOS ANGELES,9000918A,3473,89,N,0,VBM PORTION,27,1,1,0,0,2,0,1,0,4,0,5,1
LOS ANGELES,9000918A,3473,89,N,795,TOTAL,106,4,13,2,0,3,3,17,2,13,3,15,8
LOS ANGELES,9000919A,3474,89,N,947,POLLING PLACE,81,5,4,7,1,3,6,22,2,6,0,6,7
LOS ANGELES,9000919A,3474,89,N,0,VBM PORTION,42,2,1,4,1,3,5,3,0,6,2,5,5
LOS ANGELES,9000919A,3474,89,N,947,TOTAL,123,7,5,11,2,6,11,25,2,12,2,11,12
LOS ANGELES,9000920A,3475,50,N,1173,POLLING PLACE,100,1,15,17,3,4,2,22,6,1,3,4,11
LOS ANGELES,9000920A,3475,50,N,0,VBM PORTION,84,0,3,6,0,7,1,17,4,6,4,5,9
LOS ANGELES,9000920A,3475,50,N,1173,TOTAL,184,1,18,23,3,11,3,39,10,7,7,9,20
LOS ANGELES,9000922B,3476,90,N,1234,POLLING PLACE,96,1,5,7,0,1,10,18,4,17,3,5,8
LOS ANGELES,9000922B,3476,90,N,0,VBM PORTION,68,0,4,9,0,2,0,7,2,10,3,5,9
LOS ANGELES,9000922B,3476,90,N,1234,TOTAL,164,1,9,16,0,3,10,25,6,27,6,10,17
LOS ANGELES,9000923A,3477,90,N,1084,POLLING PLACE,71,3,10,2,0,4,4,11,2,14,1,4,6
LOS ANGELES,9000923A,3477,90,N,0,VBM PORTION,45,0,6,4,1,1,4,2,0,7,1,7,3
LOS ANGELES,9000923A,3477,90,N,1084,TOTAL,116,3,16,6,1,5,8,13,2,21,2,11,9
LOS ANGELES,9000927A,3478,90,N,1171,POLLING PLACE,75,0,7,2,1,1,10,13,4,20,5,1,3
LOS ANGELES,9000927A,3478,90,N,0,VBM PORTION,78,2,6,3,0,2,5,13,4,23,1,4,6
LOS ANGELES,9000927A,3478,90,N,1171,TOTAL,153,2,13,5,1,3,15,26,8,43,6,5,9
LOS ANGELES,9000929A,3479,90,N,1253,POLLING PLACE,96,4,3,5,2,5,5,12,12,12,5,5,6
LOS ANGELES,9000929A,3479,90,N,0,VBM PORTION,50,1,3,8,0,3,2,8,1,8,2,6,3
LOS ANGELES,9000929A,3479,90,N,1253,TOTAL,146,5,6,13,2,8,7,20,13,20,7,11,9
LOS ANGELES,9000932A,3480,81,N,863,POLLING PLACE,44,1,0,9,0,0,4,4,1,3,2,5,2
LOS ANGELES,9000932A,3480,81,N,0,VBM PORTION,46,0,2,10,0,1,0,12,2,3,2,2,2
LOS ANGELES,9000932A,3480,81,N,863,TOTAL,90,1,2,19,0,1,4,16,3,6,4,7,4
LOS ANGELES,9000940B,3481,89,N,1122,POLLING PLACE,110,1,5,29,2,3,5,22,0,12,2,10,4
LOS ANGELES,9000940B,3481,89,N,0,VBM PORTION,81,1,4,11,2,1,2,17,7,4,6,4,5
LOS ANGELES,9000940B,3481,89,N,1122,TOTAL,191,2,9,40,4,4,7,39,7,16,8,14,9
LOS ANGELES,9000941A,3482,89,N,1003,POLLING PLACE,99,1,6,8,0,2,1,22,2,10,7,7,3
LOS ANGELES,9000941A,3482,89,N,0,VBM PORTION,68,0,6,5,0,5,1,15,0,5,1,6,5
LOS ANGELES,9000941A,3482,89,N,1003,TOTAL,167,1,12,13,0,7,2,37,2,15,8,13,8
LOS ANGELES,9000944A,3483,116,N,1255,POLLING PLACE,118,2,11,28,0,9,0,11,13,6,5,4,4
LOS ANGELES,9000944A,3483,116,N,0,VBM PORTION,73,4,4,14,0,3,0,14,5,2,1,7,3
LOS ANGELES,9000944A,3483,116,N,1255,TOTAL,191,6,15,42,0,12,0,25,18,8,6,11,7
LOS ANGELES,9000945B,3484,116,N,1081,POLLING PLACE,87,3,3,4,4,6,3,4,30,3,6,4,3
LOS ANGELES,9000945B,3484,116,N,0,VBM PORTION,61,4,1,6,1,0,1,5,15,3,6,0,1
LOS ANGELES,9000945B,3484,116,N,1081,TOTAL,148,7,4,10,5,6,4,9,45,6,12,4,4
LOS ANGELES,9000946A,3485,90,N,1204,POLLING PLACE,73,1,1,0,1,4,4,14,4,8,3,11,5
LOS ANGELES,9000946A,3485,90,N,0,VBM PORTION,82,1,3,6,7,2,2,19,1,16,4,4,6
LOS ANGELES,9000946A,3485,90,N,1204,TOTAL,155,2,4,6,8,6,6,33,5,24,7,15,11
LOS ANGELES,9000947A,3486,89,N,1310,POLLING PLACE,108,5,1,13,2,5,3,24,6,4,4,6,7
LOS ANGELES,9000947A,3486,89,N,0,VBM PORTION,80,3,2,5,0,1,0,18,1,3,6,4,13
LOS ANGELES,9000947A,3486,89,N,1310,TOTAL,188,8,3,18,2,6,3,42,7,7,10,10,20
LOS ANGELES,9000948A,3487,116,N,1111,POLLING PLACE,199,1,23,13,4,5,3,19,70,7,8,8,7
LOS ANGELES,9000948A,3487,116,N,0,VBM PORTION,132,1,11,12,8,7,0,6,27,1,5,3,10
LOS ANGELES,9000948A,3487,116,N,1111,TOTAL,331,2,34,25,12,12,3,25,97,8,13,11,17
LOS ANGELES,9000951A,3488,65,N,885,POLLING PLACE,81,2,8,14,0,1,1,22,6,0,2,2,6
LOS ANGELES,9000951A,3488,65,N,0,VBM PORTION,96,2,5,16,1,2,2,29,2,2,1,8,6
LOS ANGELES,9000951A,3488,65,N,885,TOTAL,177,4,13,30,1,3,3,51,8,2,3,10,12
LOS ANGELES,9000953A,3489,178,N,973,POLLING PLACE,85,2,8,6,2,0,9,10,8,13,2,7,4
LOS ANGELES,9000953A,3489,178,N,0,VBM PORTION,61,1,1,0,0,1,2,20,6,5,6,2,4
LOS ANGELES,9000953A,3489,178,N,973,TOTAL,146,3,9,6,2,1,11,30,14,18,8,9,8
LOS ANGELES,9000956A,3490,65,N,938,POLLING PLACE,69,1,5,19,0,0,1,13,8,3,0,3,3
LOS ANGELES,9000956A,3490,65,N,0,VBM PORTION,107,3,4,19,1,3,1,22,6,8,4,14,4
LOS ANGELES,9000956A,3490,65,N,938,TOTAL,176,4,9,38,1,3,2,35,14,11,4,17,7
LOS ANGELES,9000957C,3491,95,N,1319,POLLING PLACE,102,5,13,11,0,4,9,12,3,10,6,5,3
LOS ANGELES,9000957C,3491,95,N,0,VBM PORTION,113,3,26,10,1,8,3,2,1,5,2,20,0
LOS ANGELES,9000957C,3491,95,N,1319,TOTAL,215,8,39,21,1,12,12,14,4,15,8,25,3
LOS ANGELES,9000964A,3492,41,N,801,POLLING PLACE,43,1,8,1,0,4,4,6,2,2,1,3,3
LOS ANGELES,9000964A,3492,41,N,0,VBM PORTION,30,0,2,3,1,7,1,3,0,4,1,4,2
LOS ANGELES,9000964A,3492,41,N,801,TOTAL,73,1,10,4,1,11,5,9,2,6,2,7,5
LOS ANGELES,9000965A,3493,89,N,1239,POLLING PLACE,81,2,3,14,1,1,5,17,9,4,2,5,8
LOS ANGELES,9000965A,3493,89,N,0,VBM PORTION,59,4,0,10,1,0,4,8,2,6,0,7,2
LOS ANGELES,9000965A,3493,89,N,1239,TOTAL,140,6,3,24,2,1,9,25,11,10,2,12,10
LOS ANGELES,9000966B,3494,89,N,1242,POLLING PLACE,79,0,7,8,1,2,2,19,9,9,1,2,8
LOS ANGELES,9000966B,3494,89,N,0,VBM PORTION,63,2,9,8,0,0,5,7,2,9,1,4,6
LOS ANGELES,9000966B,3494,89,N,1242,TOTAL,142,2,16,16,1,2,7,26,11,18,2,6,14
LOS ANGELES,9000968A,3495,90,N,1484,POLLING PLACE,123,3,16,4,3,8,11,22,2,8,7,10,10
LOS ANGELES,9000968A,3495,90,N,0,VBM PORTION,195,4,11,19,2,6,6,13,3,16,7,35,13
LOS ANGELES,9000968A,3495,90,N,1484,TOTAL,318,7,27,23,5,14,17,35,5,24,14,45,23
LOS ANGELES,9000969A,3496,89,N,1129,POLLING PLACE,92,0,5,5,0,2,8,29,3,12,1,5,5
LOS ANGELES,9000969A,3496,89,N,0,VBM PORTION,42,1,2,6,1,2,0,6,2,5,1,1,4
LOS ANGELES,9000969A,3496,89,N,1129,TOTAL,134,1,7,11,1,4,8,35,5,17,2,6,9
LOS ANGELES,9000970C,3497,89,N,1180,POLLING PLACE,66,1,3,13,0,3,5,11,3,9,5,0,7
LOS ANGELES,9000970C,3497,89,N,0,VBM PORTION,62,0,3,8,0,0,2,11,2,3,9,5,11
LOS ANGELES,9000970C,3497,89,N,1180,TOTAL,128,1,6,21,0,3,7,22,5,12,14,5,18
LOS ANGELES,9000985A,3498,149,N,1115,POLLING PLACE,43,0,2,4,0,2,2,8,5,5,1,0,3
LOS ANGELES,9000985A,3498,149,N,0,VBM PORTION,49,1,0,2,0,3,3,11,5,3,7,6,1
LOS ANGELES,9000985A,3498,149,N,1115,TOTAL,92,1,2,6,0,5,5,19,10,8,8,6,4
LOS ANGELES,9000986A,3499,149,N,1137,POLLING PLACE,61,3,3,3,0,3,8,15,4,6,7,2,4
LOS ANGELES,9000986A,3499,149,N,0,VBM PORTION,29,1,2,0,0,1,1,7,4,1,3,2,0
LOS ANGELES,9000986A,3499,149,N,1137,TOTAL,90,4,5,3,0,4,9,22,8,7,10,4,4
LOS ANGELES,9000987A,3500,63,N,626,POLLING PLACE,70,4,5,11,0,1,0,14,2,2,3,3,8
LOS ANGELES,9000987A,3500,63,N,0,VBM PORTION,74,0,3,8,0,0,1,19,7,4,1,8,6
LOS ANGELES,9000987A,3500,63,N,626,TOTAL,144,4,8,19,0,1,1,33,9,6,4,11,14
LOS ANGELES,9000988B,3501,63,N,829,POLLING PLACE,38,1,6,3,0,2,1,11,3,0,1,1,5
LOS ANGELES,9000988B,3501,63,N,0,VBM PORTION,65,0,3,8,0,1,0,12,5,5,2,4,5
LOS ANGELES,9000988B,3501,63,N,829,TOTAL,103,1,9,11,0,3,1,23,8,5,3,5,10
LOS ANGELES,9000989A,3502,103,N,1077,POLLING PLACE,59,3,11,5,0,0,1,7,4,1,0,13,0
LOS ANGELES,9000989A,3502,103,N,0,VBM PORTION,76,2,15,11,2,1,3,4,1,1,1,19,2
LOS ANGELES,9000989A,3502,103,N,1077,TOTAL,135,5,26,16,2,1,4,11,5,2,1,32,2
LOS ANGELES,9000990A,3503,63,N,1145,POLLING PLACE,104,1,16,12,0,0,1,27,7,5,4,2,4
LOS ANGELES,9000990A,3503,63,N,0,VBM PORTION,71,1,6,13,0,2,1,13,3,1,3,1,5
LOS ANGELES,9000990A,3503,63,N,1145,TOTAL,175,2,22,25,0,2,2,40,10,6,7,3,9
LOS ANGELES,9000994A,3504,178,N,978,POLLING PLACE,92,1,9,12,0,1,8,17,5,17,3,4,7
LOS ANGELES,9000994A,3504,178,N,0,VBM PORTION,39,2,3,3,0,1,2,6,4,9,1,3,3
LOS ANGELES,9000994A,3504,178,N,978,TOTAL,131,3,12,15,0,2,10,23,9,26,4,7,10
LOS ANGELES,9000995A,3505,178,N,1043,POLLING PLACE,47,0,2,2,1,0,6,5,7,15,0,3,4
LOS ANGELES,9000995A,3505,178,N,0,VBM PORTION,35,1,3,4,0,0,2,3,1,9,2,0,5
LOS ANGELES,9000995A,3505,178,N,1043,TOTAL,82,1,5,6,1,0,8,8,8,24,2,3,9
LOS ANGELES,9000998A,3506,15,N,1016,POLLING PLACE,53,1,12,3,0,3,6,5,5,11,2,1,0
LOS ANGELES,9000998A,3506,15,N,0,VBM PORTION,57,1,7,1,1,2,5,8,4,16,1,2,5
LOS ANGELES,9000998A,3506,15,N,1016,TOTAL,110,2,19,4,1,5,11,13,9,27,3,3,5
LOS ANGELES,9000999A,3507,103,N,1326,POLLING PLACE,95,0,11,9,0,5,6,15,6,1,2,16,3
LOS ANGELES,9000999A,3507,103,N,0,VBM PORTION,117,7,16,5,2,8,4,6,4,5,6,22,2
LOS ANGELES,9000999A,3507,103,N,1326,TOTAL,212,7,27,14,2,13,10,21,10,6,8,38,5
LOS ANGELES,9001000A,3508,107,N,761,POLLING PLACE,70,3,8,14,1,0,4,8,8,3,6,2,1
LOS ANGELES,9001000A,3508,107,N,0,VBM PORTION,51,2,5,9,2,1,2,4,5,2,2,2,1
LOS ANGELES,9001000A,3508,107,N,761,TOTAL,121,5,13,23,3,1,6,12,13,5,8,4,2
LOS ANGELES,9001000C,3509,107,N,683,POLLING PLACE,33,0,4,0,1,1,2,4,4,5,1,2,3
LOS ANGELES,9001000C,3509,107,N,0,VBM PORTION,23,0,3,4,1,0,0,4,0,0,5,1,2
LOS ANGELES,9001000C,3509,107,N,683,TOTAL,56,0,7,4,2,1,2,8,4,5,6,3,5
LOS ANGELES,9001001A,3510,184,N,1531,POLLING PLACE,90,0,6,7,2,2,10,15,3,4,14,8,5
LOS ANGELES,9001001A,3510,184,N,0,VBM PORTION,121,1,3,15,1,2,2,15,10,9,15,13,15
LOS ANGELES,9001001A,3510,184,N,1531,TOTAL,211,1,9,22,3,4,12,30,13,13,29,21,20
LOS ANGELES,9001002B,3511,63,N,1221,POLLING PLACE,107,3,12,21,1,2,0,24,7,6,2,2,3
LOS ANGELES,9001002B,3511,63,N,0,VBM PORTION,128,0,11,18,0,1,1,30,6,6,1,8,8
LOS ANGELES,9001002B,3511,63,N,1221,TOTAL,235,3,23,39,1,3,1,54,13,12,3,10,11
LOS ANGELES,9001006A,3512,190,N,1123,POLLING PLACE,120,3,10,14,1,1,2,16,7,2,6,16,14
LOS ANGELES,9001006A,3512,190,N,0,VBM PORTION,130,4,11,20,1,6,5,15,6,9,6,12,11
LOS ANGELES,9001006A,3512,190,N,1123,TOTAL,250,7,21,34,2,7,7,31,13,11,12,28,25
LOS ANGELES,9001008A,3513,103,N,1185,POLLING PLACE,98,1,13,6,0,3,9,13,9,7,4,8,3
LOS ANGELES,9001008A,3513,103,N,0,VBM PORTION,89,2,18,3,1,1,4,17,4,1,2,8,0
LOS ANGELES,9001008A,3513,103,N,1185,TOTAL,187,3,31,9,1,4,13,30,13,8,6,16,3
LOS ANGELES,9001009A,3514,103,N,921,POLLING PLACE,61,1,7,5,2,2,0,6,6,5,1,7,0
LOS ANGELES,9001009A,3514,103,N,0,VBM PORTION,87,5,27,10,0,6,0,10,1,1,2,13,0
LOS ANGELES,9001009A,3514,103,N,921,TOTAL,148,6,34,15,2,8,0,16,7,6,3,20,0
LOS ANGELES,9001014A,3515,90,N,810,POLLING PLACE,24,0,3,1,0,2,0,5,2,3,0,0,3
LOS ANGELES,9001014A,3515,90,N,0,VBM PORTION,61,3,7,8,0,1,3,12,1,3,2,11,2
LOS ANGELES,9001014A,3515,90,N,810,TOTAL,85,3,10,9,0,3,3,17,3,6,2,11,5
LOS ANGELES,9001015D,3516,63,N,1193,POLLING PLACE,103,2,9,14,4,4,1,17,11,4,5,4,11
LOS ANGELES,9001015D,3516,63,N,0,VBM PORTION,97,2,5,20,2,1,3,17,5,8,8,5,3
LOS ANGELES,9001015D,3516,63,N,1193,TOTAL,200,4,14,34,6,5,4,34,16,12,13,9,14
LOS ANGELES,9001016A,3517,63,N,1141,POLLING PLACE,97,3,17,16,1,1,1,19,9,6,5,2,3
LOS ANGELES,9001016A,3517,63,N,0,VBM PORTION,85,5,5,9,0,2,3,11,9,6,5,8,6
LOS ANGELES,9001016A,3517,63,N,1141,TOTAL,182,8,22,25,1,3,4,30,18,12,10,10,9
LOS ANGELES,9001019A,3518,56,N,773,POLLING PLACE,62,0,6,16,0,2,0,12,1,2,3,3,6
LOS ANGELES,9001019A,3518,56,N,0,VBM PORTION,87,2,5,19,1,1,0,5,2,3,3,6,6
LOS ANGELES,9001019A,3518,56,N,773,TOTAL,149,2,11,35,1,3,0,17,3,5,6,9,12
LOS ANGELES,9001019B,3519,56,N,668,POLLING PLACE,83,1,7,20,0,4,0,12,3,4,2,3,2
LOS ANGELES,9001019B,3519,56,N,0,VBM PORTION,92,3,3,24,0,1,1,19,6,2,3,4,9
LOS ANGELES,9001019B,3519,56,N,668,TOTAL,175,4,10,44,0,5,1,31,9,6,5,7,11
LOS ANGELES,9001021A,3520,56,N,877,POLLING PLACE,92,3,3,24,1,2,3,18,2,1,3,3,8
LOS ANGELES,9001021A,3520,56,N,0,VBM PORTION,83,0,9,15,0,2,2,17,8,5,1,3,7
LOS ANGELES,9001021A,3520,56,N,877,TOTAL,175,3,12,39,1,4,5,35,10,6,4,6,15
LOS ANGELES,9001021B,3521,56,N,553,POLLING PLACE,56,1,9,8,1,3,1,6,1,2,0,1,7
LOS ANGELES,9001021B,3521,56,N,0,VBM PORTION,69,2,8,9,0,0,0,14,7,4,1,6,3
LOS ANGELES,9001021B,3521,56,N,553,TOTAL,125,3,17,17,1,3,1,20,8,6,1,7,10
LOS ANGELES,9001023A,3522,90,N,1301,POLLING PLACE,64,2,6,3,0,1,6,10,0,10,2,4,12
LOS ANGELES,9001023A,3522,90,N,0,VBM PORTION,93,3,10,6,3,1,3,8,8,9,6,6,13
LOS ANGELES,9001023A,3522,90,N,1301,TOTAL,157,5,16,9,3,2,9,18,8,19,8,10,25
LOS ANGELES,9001024A,3523,148,N,940,POLLING PLACE,70,2,4,3,1,2,5,15,7,13,4,1,7
LOS ANGELES,9001024A,3523,148,N,0,VBM PORTION,15,1,1,0,0,0,1,5,1,4,1,0,0
LOS ANGELES,9001024A,3523,148,N,940,TOTAL,85,3,5,3,1,2,6,20,8,17,5,1,7
LOS ANGELES,9001026C,3524,148,N,1025,POLLING PLACE,58,1,10,2,0,1,8,4,9,5,8,4,0
LOS ANGELES,9001026C,3524,148,N,0,VBM PORTION,43,1,4,1,0,1,4,6,6,2,4,2,3
LOS ANGELES,9001026C,3524,148,N,1025,TOTAL,101,2,14,3,0,2,12,10,15,7,12,6,3
LOS ANGELES,9001027A,3525,56,N,574,POLLING PLACE,62,2,8,18,1,0,0,12,2,2,0,3,4
LOS ANGELES,9001027A,3525,56,N,0,VBM PORTION,84,3,12,9,1,2,1,15,4,2,1,1,13
LOS ANGELES,9001027A,3525,56,N,574,TOTAL,146,5,20,27,2,2,1,27,6,4,1,4,17
LOS ANGELES,9001030A,3526,148,N,1133,POLLING PLACE,96,3,6,8,2,3,6,17,20,3,7,2,1
