LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ANDREW M STEIN,TOM GRIEGO,
DOWNEY,1850008A,668,299,N,925,POLLING PLACE,177,35,98,
DOWNEY,1850008A,668,299,N,,VBM PORTION,60,11,25,
DOWNEY,1850008A,668,299,N,925,TOTAL,237,46,123,
DOWNEY,1850009A,669,293,N,1013,POLLING PLACE,183,34,108,
DOWNEY,1850009A,669,293,N,,VBM PORTION,78,14,42,
DOWNEY,1850009A,669,293,N,1013,TOTAL,261,48,150,
DOWNEY,1850010A,670,293,N,589,POLLING PLACE,95,23,48,
DOWNEY,1850010A,670,293,N,,VBM PORTION,30,2,14,
DOWNEY,1850010A,670,293,N,589,TOTAL,125,25,62,
DOWNEY,1850011A,671,303,N,614,POLLING PLACE,88,27,42,
DOWNEY,1850011A,671,303,N,,VBM PORTION,25,5,15,
DOWNEY,1850011A,671,303,N,614,TOTAL,113,32,57,
DOWNEY,1850011B,672,302,N,593,POLLING PLACE,68,15,37,
DOWNEY,1850011B,672,302,N,,VBM PORTION,23,7,11,
DOWNEY,1850011B,672,302,N,593,TOTAL,91,22,48,
DOWNEY,1850012A,673,293,N,727,POLLING PLACE,130,27,82,
DOWNEY,1850012A,673,293,N,,VBM PORTION,30,1,22,
DOWNEY,1850012A,673,293,N,727,TOTAL,160,28,104,
DOWNEY,1850013A,674,293,N,961,POLLING PLACE,216,71,111,
DOWNEY,1850013A,674,293,N,,VBM PORTION,33,8,16,
DOWNEY,1850013A,674,293,N,961,TOTAL,249,79,127,
DOWNEY,1850015A,675,293,N,1044,POLLING PLACE,202,51,124,
DOWNEY,1850015A,675,293,N,,VBM PORTION,37,4,23,
DOWNEY,1850015A,675,293,N,1044,TOTAL,239,55,147,
DOWNEY,1850016A,676,296,N,1096,POLLING PLACE,315,85,149,
DOWNEY,1850016A,676,296,N,,VBM PORTION,52,9,29,
DOWNEY,1850016A,676,296,N,1096,TOTAL,367,94,178,
DOWNEY,1850017A,677,302,N,1204,POLLING PLACE,203,72,87,
DOWNEY,1850017A,677,302,N,,VBM PORTION,56,13,36,
DOWNEY,1850017A,677,302,N,1204,TOTAL,259,85,123,
DOWNEY,1850019A,678,302,N,712,POLLING PLACE,130,40,62,
DOWNEY,1850019A,678,302,N,,VBM PORTION,37,6,17,
DOWNEY,1850019A,678,302,N,712,TOTAL,167,46,79,
DOWNEY,1850021A,679,295,N,605,POLLING PLACE,84,25,39,
DOWNEY,1850021A,679,295,N,,VBM PORTION,42,5,24,
DOWNEY,1850021A,679,295,N,605,TOTAL,126,30,63,
DOWNEY,1850023A,680,296,N,1124,POLLING PLACE,176,34,99,
DOWNEY,1850023A,680,296,N,,VBM PORTION,56,5,34,
DOWNEY,1850023A,680,296,N,1124,TOTAL,232,39,133,
DOWNEY,1850024A,681,295,N,933,POLLING PLACE,196,52,111,
DOWNEY,1850024A,681,295,N,,VBM PORTION,69,13,38,
DOWNEY,1850024A,681,295,N,933,TOTAL,265,65,149,
DOWNEY,1850025A,682,296,N,800,POLLING PLACE,173,48,92,
DOWNEY,1850025A,682,296,N,,VBM PORTION,61,15,31,
DOWNEY,1850025A,682,296,N,800,TOTAL,234,63,123,
DOWNEY,1850027A,683,294,N,923,POLLING PLACE,125,43,62,
DOWNEY,1850027A,683,294,N,,VBM PORTION,34,9,23,
DOWNEY,1850027A,683,294,N,923,TOTAL,159,52,85,
DOWNEY,1850027B,684,290,N,475,POLLING PLACE,104,28,50,
DOWNEY,1850027B,684,290,N,,VBM PORTION,35,7,15,
DOWNEY,1850027B,684,290,N,475,TOTAL,139,35,65,
DOWNEY,1850028A,685,296,N,1140,POLLING PLACE,213,56,97,
DOWNEY,1850028A,685,296,N,,VBM PORTION,77,17,34,
DOWNEY,1850028A,685,296,N,1140,TOTAL,290,73,131,
DOWNEY,1850029B,686,291,N,731,POLLING PLACE,156,38,84,
DOWNEY,1850029B,686,291,N,,VBM PORTION,59,15,25,
DOWNEY,1850029B,686,291,N,731,TOTAL,215,53,109,
DOWNEY,1850030A,687,296,N,1182,POLLING PLACE,255,71,130,
DOWNEY,1850030A,687,296,N,,VBM PORTION,68,9,43,
DOWNEY,1850030A,687,296,N,1182,TOTAL,323,80,173,
DOWNEY,1850031A,688,295,N,742,POLLING PLACE,114,30,53,
DOWNEY,1850031A,688,295,N,,VBM PORTION,43,11,27,
DOWNEY,1850031A,688,295,N,742,TOTAL,157,41,80,
DOWNEY,1850032A,689,290,N,506,POLLING PLACE,92,27,43,
DOWNEY,1850032A,689,290,N,,VBM PORTION,44,8,20,
DOWNEY,1850032A,689,290,N,506,TOTAL,136,35,63,
DOWNEY,1850033A,690,296,N,925,POLLING PLACE,188,41,101,
DOWNEY,1850033A,690,296,N,,VBM PORTION,55,14,17,
DOWNEY,1850033A,690,296,N,925,TOTAL,243,55,118,
DOWNEY,1850034B,691,302,N,758,POLLING PLACE,116,33,57,
DOWNEY,1850034B,691,302,N,,VBM PORTION,37,6,21,
DOWNEY,1850034B,691,302,N,758,TOTAL,153,39,78,
DOWNEY,1850038A,692,296,N,1006,POLLING PLACE,187,46,109,
DOWNEY,1850038A,692,296,N,,VBM PORTION,63,15,30,
DOWNEY,1850038A,692,296,N,1006,TOTAL,250,61,139,
DOWNEY,1850040A,693,295,N,850,POLLING PLACE,175,48,98,
DOWNEY,1850040A,693,295,N,,VBM PORTION,45,9,21,
DOWNEY,1850040A,693,295,N,850,TOTAL,220,57,119,
DOWNEY,1850041A,694,303,N,1160,POLLING PLACE,232,57,119,
DOWNEY,1850041A,694,303,N,,VBM PORTION,55,13,25,
DOWNEY,1850041A,694,303,N,1160,TOTAL,287,70,144,
DOWNEY,1850043A,695,303,N,904,POLLING PLACE,175,49,88,
DOWNEY,1850043A,695,303,N,,VBM PORTION,71,13,32,
DOWNEY,1850043A,695,303,N,904,TOTAL,246,62,120,
DOWNEY,1850045A,696,303,N,529,POLLING PLACE,130,32,71,
DOWNEY,1850045A,696,303,N,,VBM PORTION,37,2,21,
DOWNEY,1850045A,696,303,N,529,TOTAL,167,34,92,
DOWNEY,1850046A,697,303,N,597,POLLING PLACE,124,27,72,
DOWNEY,1850046A,697,303,N,,VBM PORTION,36,11,18,
DOWNEY,1850046A,697,303,N,597,TOTAL,160,38,90,
DOWNEY,1850047A,698,303,N,903,POLLING PLACE,249,45,132,
DOWNEY,1850047A,698,303,N,,VBM PORTION,68,14,35,
DOWNEY,1850047A,698,303,N,903,TOTAL,317,59,167,
DOWNEY,1850048A,6066,304,Y,68,POLLING PLACE,,,,
DOWNEY,1850048A,6066,304,Y,,VBM PORTION,9,,9,
DOWNEY,1850048A,6066,304,Y,68,TOTAL,9,,9,
DOWNEY,1850050A,699,303,N,862,POLLING PLACE,215,50,113,
DOWNEY,1850050A,699,303,N,,VBM PORTION,51,7,29,
DOWNEY,1850050A,699,303,N,862,TOTAL,266,57,142,
DOWNEY,1850051B,700,303,N,816,POLLING PLACE,184,55,89,
DOWNEY,1850051B,700,303,N,,VBM PORTION,78,27,36,
DOWNEY,1850051B,700,303,N,816,TOTAL,262,82,125,
DOWNEY,1850055A,701,303,N,733,POLLING PLACE,177,55,77,
DOWNEY,1850055A,701,303,N,,VBM PORTION,58,9,30,
DOWNEY,1850055A,701,303,N,733,TOTAL,235,64,107,
DOWNEY,1850056C,702,303,N,1112,POLLING PLACE,162,51,87,
DOWNEY,1850056C,702,303,N,,VBM PORTION,41,14,18,
DOWNEY,1850056C,702,303,N,1112,TOTAL,203,65,105,
DOWNEY,1850057A,703,298,N,715,POLLING PLACE,78,21,41,
DOWNEY,1850057A,703,298,N,,VBM PORTION,25,11,10,
DOWNEY,1850057A,703,298,N,715,TOTAL,103,32,51,
DOWNEY,1850058A,704,303,N,772,POLLING PLACE,106,25,59,
DOWNEY,1850058A,704,303,N,,VBM PORTION,25,6,11,
DOWNEY,1850058A,704,303,N,772,TOTAL,131,31,70,
DOWNEY,1850059A,705,303,N,411,POLLING PLACE,92,21,41,
DOWNEY,1850059A,705,303,N,,VBM PORTION,11,3,3,
DOWNEY,1850059A,705,303,N,411,TOTAL,103,24,44,
DOWNEY,1850062A,706,303,N,985,POLLING PLACE,240,54,115,
DOWNEY,1850062A,706,303,N,,VBM PORTION,80,10,49,
DOWNEY,1850062A,706,303,N,985,TOTAL,320,64,164,
DOWNEY,1850063A,707,303,N,767,POLLING PLACE,120,30,70,
DOWNEY,1850063A,707,303,N,,VBM PORTION,45,14,17,
DOWNEY,1850063A,707,303,N,767,TOTAL,165,44,87,
DOWNEY,1850064A,708,298,N,775,POLLING PLACE,99,26,47,
DOWNEY,1850064A,708,298,N,,VBM PORTION,38,10,22,
DOWNEY,1850064A,708,298,N,775,TOTAL,137,36,69,
DOWNEY,1850065A,709,298,N,992,POLLING PLACE,203,57,99,
DOWNEY,1850065A,709,298,N,,VBM PORTION,58,10,37,
DOWNEY,1850065A,709,298,N,992,TOTAL,261,67,136,
DOWNEY,1850067A,710,298,N,770,POLLING PLACE,170,42,90,
DOWNEY,1850067A,710,298,N,,VBM PORTION,48,19,11,
DOWNEY,1850067A,710,298,N,770,TOTAL,218,61,101,
DOWNEY,1850071A,711,298,N,900,POLLING PLACE,206,64,82,
DOWNEY,1850071A,711,298,N,,VBM PORTION,63,20,23,
DOWNEY,1850071A,711,298,N,900,TOTAL,269,84,105,
DOWNEY,1850073A,712,298,N,819,POLLING PLACE,192,47,107,
DOWNEY,1850073A,712,298,N,,VBM PORTION,75,25,26,
DOWNEY,1850073A,712,298,N,819,TOTAL,267,72,133,
DOWNEY,1850074B,713,297,N,670,POLLING PLACE,153,39,83,
DOWNEY,1850074B,713,297,N,,VBM PORTION,40,13,21,
DOWNEY,1850074B,713,297,N,670,TOTAL,193,52,104,
DOWNEY,1850076A,714,298,N,1096,POLLING PLACE,239,54,111,
DOWNEY,1850076A,714,298,N,,VBM PORTION,74,18,33,
DOWNEY,1850076A,714,298,N,1096,TOTAL,313,72,144,
DOWNEY,1850079A,715,299,N,1044,POLLING PLACE,290,88,126,
DOWNEY,1850079A,715,299,N,,VBM PORTION,57,5,33,
DOWNEY,1850079A,715,299,N,1044,TOTAL,347,93,159,
DOWNEY,1850080A,716,299,N,875,POLLING PLACE,202,46,94,
DOWNEY,1850080A,716,299,N,,VBM PORTION,50,13,26,
DOWNEY,1850080A,716,299,N,875,TOTAL,252,59,120,
DOWNEY,1850081A,717,299,N,1173,POLLING PLACE,211,62,96,
DOWNEY,1850081A,717,299,N,,VBM PORTION,72,3,42,
DOWNEY,1850081A,717,299,N,1173,TOTAL,283,65,138,
DOWNEY,1850082B,718,299,N,537,POLLING PLACE,104,26,51,
DOWNEY,1850082B,718,299,N,,VBM PORTION,63,12,36,
DOWNEY,1850082B,718,299,N,537,TOTAL,167,38,87,
DOWNEY,1850083A,719,298,N,1037,POLLING PLACE,239,62,125,
DOWNEY,1850083A,719,298,N,,VBM PORTION,51,20,24,
DOWNEY,1850083A,719,298,N,1037,TOTAL,290,82,149,
DOWNEY,1850089A,720,303,N,847,POLLING PLACE,151,45,73,
DOWNEY,1850089A,720,303,N,,VBM PORTION,40,12,20,
DOWNEY,1850089A,720,303,N,847,TOTAL,191,57,93,
DOWNEY,1850094A,721,303,N,398,POLLING PLACE,85,22,46,
DOWNEY,1850094A,721,303,N,,VBM PORTION,16,6,9,
DOWNEY,1850094A,721,303,N,398,TOTAL,101,28,55,
DOWNEY,1850102A,722,298,N,1055,POLLING PLACE,264,63,143,
DOWNEY,1850102A,722,298,N,,VBM PORTION,59,12,22,
DOWNEY,1850102A,722,298,N,1055,TOTAL,323,75,165,
DOWNEY,1850138A,723,298,N,767,POLLING PLACE,152,47,63,
DOWNEY,1850138A,723,298,N,,VBM PORTION,45,11,18,
DOWNEY,1850138A,723,298,N,767,TOTAL,197,58,81,
DOWNEY,1850150A,724,303,N,645,POLLING PLACE,117,26,65,
DOWNEY,1850150A,724,303,N,,VBM PORTION,21,8,7,
DOWNEY,1850150A,724,303,N,645,TOTAL,138,34,72,
DOWNEY,1850151A,725,303,N,1036,POLLING PLACE,214,45,109,
DOWNEY,1850151A,725,303,N,,VBM PORTION,92,16,31,
DOWNEY,1850151A,725,303,N,1036,TOTAL,306,61,140,
DUARTE,1900001A,726,147,N,1347,POLLING PLACE,200,58,95,
DUARTE,1900001A,726,147,N,,VBM PORTION,61,18,30,
DUARTE,1900001A,726,147,N,1347,TOTAL,261,76,125,
DUARTE,1900002A,727,147,N,901,POLLING PLACE,177,52,68,
DUARTE,1900002A,727,147,N,,VBM PORTION,65,16,26,
DUARTE,1900002A,727,147,N,901,TOTAL,242,68,94,
DUARTE,1900004A,728,147,N,590,POLLING PLACE,86,28,44,
DUARTE,1900004A,728,147,N,,VBM PORTION,37,11,16,
DUARTE,1900004A,728,147,N,590,TOTAL,123,39,60,
DUARTE,1900005A,729,147,N,818,POLLING PLACE,120,28,65,
DUARTE,1900005A,729,147,N,,VBM PORTION,73,25,36,
DUARTE,1900005A,729,147,N,818,TOTAL,193,53,101,
DUARTE,1900006A,730,147,N,1137,POLLING PLACE,212,70,86,
DUARTE,1900006A,730,147,N,,VBM PORTION,148,32,70,
DUARTE,1900006A,730,147,N,1137,TOTAL,360,102,156,
DUARTE,1900007A,731,146,N,1319,POLLING PLACE,300,67,136,
DUARTE,1900007A,731,146,N,,VBM PORTION,144,18,70,
DUARTE,1900007A,731,146,N,1319,TOTAL,444,85,206,
DUARTE,1900008A,732,147,N,929,POLLING PLACE,159,44,76,
DUARTE,1900008A,732,147,N,,VBM PORTION,76,18,38,
DUARTE,1900008A,732,147,N,929,TOTAL,235,62,114,
DUARTE,1900009A,733,147,N,1253,POLLING PLACE,217,70,88,
DUARTE,1900009A,733,147,N,,VBM PORTION,108,27,54,
DUARTE,1900009A,733,147,N,1253,TOTAL,325,97,142,
DUARTE,1900012B,734,146,N,1233,POLLING PLACE,306,94,128,
DUARTE,1900012B,734,146,N,,VBM PORTION,117,38,51,
DUARTE,1900012B,734,146,N,1233,TOTAL,423,132,179,
DUARTE,1900012F,6067,145,Y,53,POLLING PLACE,,,,
DUARTE,1900012F,6067,145,Y,,VBM PORTION,13,9,1,
DUARTE,1900012F,6067,145,Y,53,TOTAL,13,9,1,
DUARTE,1900015B,735,147,N,767,POLLING PLACE,90,21,47,
DUARTE,1900015B,735,147,N,,VBM PORTION,74,22,35,
DUARTE,1900015B,735,147,N,767,TOTAL,164,43,82,
DUARTE,1900021C,736,147,N,895,POLLING PLACE,179,44,83,
DUARTE,1900021C,736,147,N,,VBM PORTION,94,28,36,
DUARTE,1900021C,736,147,N,895,TOTAL,273,72,119,
EAST ARCADIA,1940001A,737,137,N,952,POLLING PLACE,149,46,76,
EAST ARCADIA,1940001A,737,137,N,,VBM PORTION,17,4,9,
EAST ARCADIA,1940001A,737,137,N,952,TOTAL,166,50,85,
EAST ARCADIA,1940002A,738,137,N,945,POLLING PLACE,222,74,92,
EAST ARCADIA,1940002A,738,137,N,,VBM PORTION,70,21,40,
EAST ARCADIA,1940002A,738,137,N,945,TOTAL,292,95,132,
EAST ARCADIA,1940004A,739,137,N,428,POLLING PLACE,115,35,54,
EAST ARCADIA,1940004A,739,137,N,,VBM PORTION,38,6,19,
EAST ARCADIA,1940004A,739,137,N,428,TOTAL,153,41,73,
EAST ARCADIA,1940005A,740,169,N,997,POLLING PLACE,200,40,101,
EAST ARCADIA,1940005A,740,169,N,,VBM PORTION,96,11,48,
EAST ARCADIA,1940005A,740,169,N,997,TOTAL,296,51,149,
EAST ARCADIA,1940007A,741,165,N,519,POLLING PLACE,109,26,57,
EAST ARCADIA,1940007A,741,165,N,,VBM PORTION,32,5,16,
EAST ARCADIA,1940007A,741,165,N,519,TOTAL,141,31,73,
EAST ARCADIA,1940008A,742,137,N,832,POLLING PLACE,148,51,76,
EAST ARCADIA,1940008A,742,137,N,,VBM PORTION,28,10,10,
EAST ARCADIA,1940008A,742,137,N,832,TOTAL,176,61,86,
EAST ARCADIA,1940010A,743,157,N,1112,POLLING PLACE,259,76,107,
EAST ARCADIA,1940010A,743,157,N,,VBM PORTION,94,17,44,
EAST ARCADIA,1940010A,743,157,N,1112,TOTAL,353,93,151,
EAST ARCADIA,1940011A,744,137,N,967,POLLING PLACE,250,69,107,
EAST ARCADIA,1940011A,744,137,N,,VBM PORTION,78,25,37,
EAST ARCADIA,1940011A,744,137,N,967,TOTAL,328,94,144,
EAST ARCADIA,1940013A,745,157,N,863,POLLING PLACE,149,33,79,
EAST ARCADIA,1940013A,745,157,N,,VBM PORTION,101,24,41,
EAST ARCADIA,1940013A,745,157,N,863,TOTAL,250,57,120,
EAST COMPTON,1960001A,746,363,N,484,POLLING PLACE,46,10,23,
EAST COMPTON,1960001A,746,363,N,,VBM PORTION,13,5,6,
EAST COMPTON,1960001A,746,363,N,484,TOTAL,59,15,29,
EAST COMPTON,1960003A,747,363,N,1095,POLLING PLACE,146,41,88,
EAST COMPTON,1960003A,747,363,N,,VBM PORTION,26,3,17,
EAST COMPTON,1960003A,747,363,N,1095,TOTAL,172,44,105,
EAST COMPTON,1960006A,6068,365,Y,,POLLING PLACE,,,,
EAST COMPTON,1960006A,6068,365,Y,,VBM PORTION,,,,
EAST COMPTON,1960006A,6068,365,Y,,TOTAL,,,,
EAST COMPTON,1960007A,748,363,N,792,POLLING PLACE,132,42,67,
EAST COMPTON,1960007A,748,363,N,,VBM PORTION,23,6,17,
EAST COMPTON,1960007A,748,363,N,792,TOTAL,155,48,84,
EAST COMPTON,1960010A,749,363,N,679,POLLING PLACE,85,22,51,
EAST COMPTON,1960010A,749,363,N,,VBM PORTION,25,6,10,
EAST COMPTON,1960010A,749,363,N,679,TOTAL,110,28,61,
EAST COMPTON,1960011A,750,363,N,731,POLLING PLACE,104,23,69,
EAST COMPTON,1960011A,750,363,N,,VBM PORTION,22,3,14,
EAST COMPTON,1960011A,750,363,N,731,TOTAL,126,26,83,
EAST COMPTON,1960030A,6069,352,Y,,POLLING PLACE,,,,
EAST COMPTON,1960030A,6069,352,Y,,VBM PORTION,,,,
EAST COMPTON,1960030A,6069,352,Y,,TOTAL,,,,
EAST COMPTON,1960031A,6070,354,Y,,POLLING PLACE,,,,
EAST COMPTON,1960031A,6070,354,Y,,VBM PORTION,,,,
EAST COMPTON,1960031A,6070,354,Y,,TOTAL,,,,
EAST COMPTON,1960032A,751,363,N,1067,POLLING PLACE,187,38,114,
EAST COMPTON,1960032A,751,363,N,,VBM PORTION,22,5,11,
EAST COMPTON,1960032A,751,363,N,1067,TOTAL,209,43,125,
EAST LOS ANGELES,2000001A,752,201,N,833,POLLING PLACE,103,16,68,
EAST LOS ANGELES,2000001A,752,201,N,,VBM PORTION,38,8,19,
EAST LOS ANGELES,2000001A,752,201,N,833,TOTAL,141,24,87,
EAST LOS ANGELES,2000002A,753,201,N,1078,POLLING PLACE,186,58,94,
EAST LOS ANGELES,2000002A,753,201,N,,VBM PORTION,37,13,17,
EAST LOS ANGELES,2000002A,753,201,N,1078,TOTAL,223,71,111,
EAST LOS ANGELES,2000003A,754,201,N,1165,POLLING PLACE,183,50,90,
EAST LOS ANGELES,2000003A,754,201,N,,VBM PORTION,49,5,34,
EAST LOS ANGELES,2000003A,754,201,N,1165,TOTAL,232,55,124,
EAST LOS ANGELES,2000005A,755,201,N,860,POLLING PLACE,181,56,101,
EAST LOS ANGELES,2000005A,755,201,N,,VBM PORTION,17,2,15,
EAST LOS ANGELES,2000005A,755,201,N,860,TOTAL,198,58,116,
EAST LOS ANGELES,2000007A,756,201,N,438,POLLING PLACE,50,4,38,
EAST LOS ANGELES,2000007A,756,201,N,,VBM PORTION,15,2,10,
EAST LOS ANGELES,2000007A,756,201,N,438,TOTAL,65,6,48,
EAST LOS ANGELES,2000011A,757,201,N,1137,POLLING PLACE,168,50,84,
EAST LOS ANGELES,2000011A,757,201,N,,VBM PORTION,38,4,29,
EAST LOS ANGELES,2000011A,757,201,N,1137,TOTAL,206,54,113,
EAST LOS ANGELES,2000013A,758,201,N,843,POLLING PLACE,138,42,73,
EAST LOS ANGELES,2000013A,758,201,N,,VBM PORTION,22,7,14,
EAST LOS ANGELES,2000013A,758,201,N,843,TOTAL,160,49,87,
EAST LOS ANGELES,2000018C,759,201,N,1134,POLLING PLACE,198,43,126,
EAST LOS ANGELES,2000018C,759,201,N,,VBM PORTION,36,6,24,
EAST LOS ANGELES,2000018C,759,201,N,1134,TOTAL,234,49,150,
EAST LOS ANGELES,2000024A,760,201,N,861,POLLING PLACE,167,46,87,
EAST LOS ANGELES,2000024A,760,201,N,,VBM PORTION,16,,8,
EAST LOS ANGELES,2000024A,760,201,N,861,TOTAL,183,46,95,
EAST LOS ANGELES,2000025A,761,201,N,1027,POLLING PLACE,143,42,76,
EAST LOS ANGELES,2000025A,761,201,N,,VBM PORTION,15,4,11,
EAST LOS ANGELES,2000025A,761,201,N,1027,TOTAL,158,46,87,
EAST LOS ANGELES,2000028A,762,201,N,1041,POLLING PLACE,159,28,100,
EAST LOS ANGELES,2000028A,762,201,N,,VBM PORTION,54,8,35,
EAST LOS ANGELES,2000028A,762,201,N,1041,TOTAL,213,36,135,
EAST LOS ANGELES,2000028B,763,201,N,1036,POLLING PLACE,167,40,95,
EAST LOS ANGELES,2000028B,763,201,N,,VBM PORTION,32,8,22,
EAST LOS ANGELES,2000028B,763,201,N,1036,TOTAL,199,48,117,
EAST LOS ANGELES,2000030A,764,201,N,746,POLLING PLACE,113,26,71,
EAST LOS ANGELES,2000030A,764,201,N,,VBM PORTION,45,12,30,
EAST LOS ANGELES,2000030A,764,201,N,746,TOTAL,158,38,101,
EAST LOS ANGELES,2000032A,765,201,N,978,POLLING PLACE,138,45,67,
EAST LOS ANGELES,2000032A,765,201,N,,VBM PORTION,30,4,17,
EAST LOS ANGELES,2000032A,765,201,N,978,TOTAL,168,49,84,
EAST LOS ANGELES,2000034B,766,201,N,737,POLLING PLACE,117,28,63,
EAST LOS ANGELES,2000034B,766,201,N,,VBM PORTION,34,12,17,
EAST LOS ANGELES,2000034B,766,201,N,737,TOTAL,151,40,80,
EAST LOS ANGELES,2000038B,767,201,N,873,POLLING PLACE,131,35,77,
EAST LOS ANGELES,2000038B,767,201,N,,VBM PORTION,15,3,9,
EAST LOS ANGELES,2000038B,767,201,N,873,TOTAL,146,38,86,
EAST LOS ANGELES,2000040A,768,201,N,966,POLLING PLACE,163,56,83,
EAST LOS ANGELES,2000040A,768,201,N,,VBM PORTION,12,1,5,
EAST LOS ANGELES,2000040A,768,201,N,966,TOTAL,175,57,88,
EAST LOS ANGELES,2000045A,769,201,N,901,POLLING PLACE,148,47,77,
EAST LOS ANGELES,2000045A,769,201,N,,VBM PORTION,31,6,14,
EAST LOS ANGELES,2000045A,769,201,N,901,TOTAL,179,53,91,
EAST LOS ANGELES,2000045B,770,201,N,1085,POLLING PLACE,163,48,87,
EAST LOS ANGELES,2000045B,770,201,N,,VBM PORTION,33,2,25,
EAST LOS ANGELES,2000045B,770,201,N,1085,TOTAL,196,50,112,
EAST LOS ANGELES,2000053A,771,201,N,1085,POLLING PLACE,153,47,77,
EAST LOS ANGELES,2000053A,771,201,N,,VBM PORTION,22,4,15,
EAST LOS ANGELES,2000053A,771,201,N,1085,TOTAL,175,51,92,
EAST LOS ANGELES,2000062A,772,201,N,729,POLLING PLACE,141,51,71,
EAST LOS ANGELES,2000062A,772,201,N,,VBM PORTION,51,6,32,
EAST LOS ANGELES,2000062A,772,201,N,729,TOTAL,192,57,103,
EAST LOS ANGELES,2000065A,773,201,N,818,POLLING PLACE,154,41,88,
EAST LOS ANGELES,2000065A,773,201,N,,VBM PORTION,34,5,20,
EAST LOS ANGELES,2000065A,773,201,N,818,TOTAL,188,46,108,
EAST LOS ANGELES,2000081A,774,201,N,1008,POLLING PLACE,192,47,114,
EAST LOS ANGELES,2000081A,774,201,N,,VBM PORTION,43,10,26,
EAST LOS ANGELES,2000081A,774,201,N,1008,TOTAL,235,57,140,
EAST LOS ANGELES,2000082A,775,201,N,984,POLLING PLACE,139,26,76,
EAST LOS ANGELES,2000082A,775,201,N,,VBM PORTION,47,10,27,
EAST LOS ANGELES,2000082A,775,201,N,984,TOTAL,186,36,103,
EAST LOS ANGELES,2000083A,776,201,N,1063,POLLING PLACE,173,43,105,
EAST LOS ANGELES,2000083A,776,201,N,,VBM PORTION,25,4,12,
EAST LOS ANGELES,2000083A,776,201,N,1063,TOTAL,198,47,117,
EAST LOS ANGELES,2000084A,777,201,N,975,POLLING PLACE,181,41,104,
EAST LOS ANGELES,2000084A,777,201,N,,VBM PORTION,29,8,12,
EAST LOS ANGELES,2000084A,777,201,N,975,TOTAL,210,49,116,
EAST LOS ANGELES,2000085A,778,201,N,1163,POLLING PLACE,190,44,123,
EAST LOS ANGELES,2000085A,778,201,N,,VBM PORTION,39,7,22,
EAST LOS ANGELES,2000085A,778,201,N,1163,TOTAL,229,51,145,
EAST LOS ANGELES,2000088A,779,201,N,885,POLLING PLACE,124,30,66,
EAST LOS ANGELES,2000088A,779,201,N,,VBM PORTION,39,5,29,
EAST LOS ANGELES,2000088A,779,201,N,885,TOTAL,163,35,95,
EAST PASADENA,2020001A,780,80,N,705,POLLING PLACE,149,39,59,
EAST PASADENA,2020001A,780,80,N,,VBM PORTION,70,10,32,
EAST PASADENA,2020001A,780,80,N,705,TOTAL,219,49,91,
EAST PASADENA,2020003A,781,79,N,1229,POLLING PLACE,226,49,104,
EAST PASADENA,2020003A,781,79,N,,VBM PORTION,160,45,58,
EAST PASADENA,2020003A,781,79,N,1229,TOTAL,386,94,162,
EAST PASADENA,2020006A,782,89,N,1232,POLLING PLACE,381,129,124,
EAST PASADENA,2020006A,782,89,N,,VBM PORTION,129,37,49,
EAST PASADENA,2020006A,782,89,N,1232,TOTAL,510,166,173,
EAST PASADENA,2020007A,783,80,N,699,POLLING PLACE,126,33,52,
EAST PASADENA,2020007A,783,80,N,,VBM PORTION,44,10,20,
EAST PASADENA,2020007A,783,80,N,699,TOTAL,170,43,72,
EAST PASADENA,2020012A,784,80,N,592,POLLING PLACE,116,33,58,
EAST PASADENA,2020012A,784,80,N,,VBM PORTION,52,8,23,
EAST PASADENA,2020012A,784,80,N,592,TOTAL,168,41,81,
EAST SAN GABRIEL,2040001A,785,155,N,1076,POLLING PLACE,138,32,62,
EAST SAN GABRIEL,2040001A,785,155,N,,VBM PORTION,98,24,52,
EAST SAN GABRIEL,2040001A,785,155,N,1076,TOTAL,236,56,114,
EAST SAN GABRIEL,2040003A,786,155,N,1211,POLLING PLACE,141,32,60,
EAST SAN GABRIEL,2040003A,786,155,N,,VBM PORTION,87,14,48,
EAST SAN GABRIEL,2040003A,786,155,N,1211,TOTAL,228,46,108,
EAST SAN GABRIEL,2040004A,787,155,N,1055,POLLING PLACE,201,53,77,
EAST SAN GABRIEL,2040004A,787,155,N,,VBM PORTION,94,16,39,
EAST SAN GABRIEL,2040004A,787,155,N,1055,TOTAL,295,69,116,
EAST SAN GABRIEL,2040010A,788,155,N,1076,POLLING PLACE,181,36,71,
EAST SAN GABRIEL,2040010A,788,155,N,,VBM PORTION,84,22,40,
EAST SAN GABRIEL,2040010A,788,155,N,1076,TOTAL,265,58,111,
EAST SAN GABRIEL,2040012A,789,155,N,1200,POLLING PLACE,191,41,86,
EAST SAN GABRIEL,2040012A,789,155,N,,VBM PORTION,119,21,51,
EAST SAN GABRIEL,2040012A,789,155,N,1200,TOTAL,310,62,137,
EAST SAN GABRIEL,2040015A,790,155,N,1047,POLLING PLACE,234,71,79,
EAST SAN GABRIEL,2040015A,790,155,N,,VBM PORTION,141,29,58,
