LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,BOBBY SHRIVER,SHEILA KUEHL,
LOS ANGELES,9005428A,4455,183,N,778,POLLING PLACE,222,95,88,
LOS ANGELES,9005428A,4455,183,N,,VBM PORTION,82,32,37,
LOS ANGELES,9005428A,4455,183,N,778,TOTAL,304,127,125,
LOS ANGELES,9005520A,4459,115,N,949,POLLING PLACE,219,93,92,
LOS ANGELES,9005520A,4459,115,N,,VBM PORTION,97,45,33,
LOS ANGELES,9005520A,4459,115,N,949,TOTAL,316,138,125,
LOS ANGELES,9005530A,4460,124,N,1199,POLLING PLACE,194,83,87,
LOS ANGELES,9005530A,4460,124,N,,VBM PORTION,102,39,35,
LOS ANGELES,9005530A,4460,124,N,1199,TOTAL,296,122,122,
LOS ANGELES,9005549B,4465,125,N,1309,POLLING PLACE,263,88,113,
LOS ANGELES,9005549B,4465,125,N,,VBM PORTION,86,36,23,
LOS ANGELES,9005549B,4465,125,N,1309,TOTAL,349,124,136,
LOS ANGELES,9005635A,4466,59,N,768,POLLING PLACE,130,55,59,
LOS ANGELES,9005635A,4466,59,N,,VBM PORTION,43,22,19,
LOS ANGELES,9005635A,4466,59,N,768,TOTAL,173,77,78,
LOS ANGELES,9005638A,4467,59,N,1097,POLLING PLACE,136,49,64,
LOS ANGELES,9005638A,4467,59,N,,VBM PORTION,70,26,26,
LOS ANGELES,9005638A,4467,59,N,1097,TOTAL,206,75,90,
LOS ANGELES,9005666A,4473,55,N,1082,POLLING PLACE,171,57,83,
LOS ANGELES,9005666A,4473,55,N,,VBM PORTION,18,7,8,
LOS ANGELES,9005666A,4473,55,N,1082,TOTAL,189,64,91,
LOS ANGELES,9005669A,4475,55,N,1151,POLLING PLACE,200,75,104,
LOS ANGELES,9005669A,4475,55,N,,VBM PORTION,55,22,24,
LOS ANGELES,9005669A,4475,55,N,1151,TOTAL,255,97,128,
LOS ANGELES,9005816A,4477,185,N,1194,POLLING PLACE,180,74,80,
LOS ANGELES,9005816A,4477,185,N,,VBM PORTION,83,34,32,
LOS ANGELES,9005816A,4477,185,N,1194,TOTAL,263,108,112,
LOS ANGELES,9005818A,4478,185,N,1083,POLLING PLACE,220,78,97,
LOS ANGELES,9005818A,4478,185,N,,VBM PORTION,70,27,34,
LOS ANGELES,9005818A,4478,185,N,1083,TOTAL,290,105,131,
LOS ANGELES,9005821A,4479,185,N,1244,POLLING PLACE,259,84,137,
LOS ANGELES,9005821A,4479,185,N,,VBM PORTION,80,21,34,
LOS ANGELES,9005821A,4479,185,N,1244,TOTAL,339,105,171,
LOS ANGELES,9005826A,4480,183,N,1278,POLLING PLACE,285,120,135,
LOS ANGELES,9005826A,4480,183,N,,VBM PORTION,144,58,59,
LOS ANGELES,9005826A,4480,183,N,1278,TOTAL,429,178,194,
LOS ANGELES,9005827A,4481,183,N,1122,POLLING PLACE,171,64,83,
LOS ANGELES,9005827A,4481,183,N,,VBM PORTION,72,20,37,
LOS ANGELES,9005827A,4481,183,N,1122,TOTAL,243,84,120,
LOS ANGELES,9005833A,4482,183,N,1098,POLLING PLACE,205,86,85,
LOS ANGELES,9005833A,4482,183,N,,VBM PORTION,82,27,34,
LOS ANGELES,9005833A,4482,183,N,1098,TOTAL,287,113,119,
LOS ANGELES,9005837A,4483,226,N,1360,POLLING PLACE,303,112,152,
LOS ANGELES,9005837A,4483,226,N,,VBM PORTION,111,37,58,
LOS ANGELES,9005837A,4483,226,N,1360,TOTAL,414,149,210,
LOS ANGELES,9005916B,4484,183,N,748,POLLING PLACE,228,102,100,
LOS ANGELES,9005916B,4484,183,N,,VBM PORTION,85,31,39,
LOS ANGELES,9005916B,4484,183,N,748,TOTAL,313,133,139,
LOS ANGELES,9005919A,4485,183,N,763,POLLING PLACE,220,123,74,
LOS ANGELES,9005919A,4485,183,N,,VBM PORTION,99,52,30,
LOS ANGELES,9005919A,4485,183,N,763,TOTAL,319,175,104,
LOS ANGELES,9005920A,4486,183,N,788,POLLING PLACE,219,98,102,
LOS ANGELES,9005920A,4486,183,N,,VBM PORTION,79,37,28,
LOS ANGELES,9005920A,4486,183,N,788,TOTAL,298,135,130,
LOS ANGELES,9005921A,4487,183,N,712,POLLING PLACE,176,73,77,
LOS ANGELES,9005921A,4487,183,N,,VBM PORTION,97,36,48,
LOS ANGELES,9005921A,4487,183,N,712,TOTAL,273,109,125,
LOS ANGELES,9005923A,4488,183,N,1071,POLLING PLACE,261,120,110,
LOS ANGELES,9005923A,4488,183,N,,VBM PORTION,157,60,74,
LOS ANGELES,9005923A,4488,183,N,1071,TOTAL,418,180,184,
LOS ANGELES,9005924A,4489,183,N,1111,POLLING PLACE,279,130,123,
LOS ANGELES,9005924A,4489,183,N,,VBM PORTION,150,58,65,
LOS ANGELES,9005924A,4489,183,N,1111,TOTAL,429,188,188,
LOS ANGELES,9005925A,4490,183,N,1063,POLLING PLACE,276,129,124,
LOS ANGELES,9005925A,4490,183,N,,VBM PORTION,125,44,55,
LOS ANGELES,9005925A,4490,183,N,1063,TOTAL,401,173,179,
LOS ANGELES,9005928C,4491,183,N,1112,POLLING PLACE,276,108,137,
LOS ANGELES,9005928C,4491,183,N,,VBM PORTION,140,64,60,
LOS ANGELES,9005928C,4491,183,N,1112,TOTAL,416,172,197,
LOS ANGELES,9005931A,4492,183,N,969,POLLING PLACE,280,108,143,
LOS ANGELES,9005931A,4492,183,N,,VBM PORTION,126,49,49,
LOS ANGELES,9005931A,4492,183,N,969,TOTAL,406,157,192,
LOS ANGELES,9006197A,4497,55,N,679,POLLING PLACE,124,55,58,
LOS ANGELES,9006197A,4497,55,N,,VBM PORTION,44,20,19,
LOS ANGELES,9006197A,4497,55,N,679,TOTAL,168,75,77,
LOS ANGELES,9006203B,4498,55,N,666,POLLING PLACE,120,67,41,
LOS ANGELES,9006203B,4498,55,N,,VBM PORTION,45,19,17,
LOS ANGELES,9006203B,4498,55,N,666,TOTAL,165,86,58,
LOS ANGELES,9006206A,4499,55,N,1008,POLLING PLACE,157,69,73,
LOS ANGELES,9006206A,4499,55,N,,VBM PORTION,32,6,23,
LOS ANGELES,9006206A,4499,55,N,1008,TOTAL,189,75,96,
LOS ANGELES,9006209A,4500,55,N,963,POLLING PLACE,195,95,77,
LOS ANGELES,9006209A,4500,55,N,,VBM PORTION,64,34,27,
LOS ANGELES,9006209A,4500,55,N,963,TOTAL,259,129,104,
LOS ANGELES,9006212B,4501,55,N,876,POLLING PLACE,184,81,76,
LOS ANGELES,9006212B,4501,55,N,,VBM PORTION,31,13,13,
LOS ANGELES,9006212B,4501,55,N,876,TOTAL,215,94,89,
LOS ANGELES,9006214A,4502,55,N,906,POLLING PLACE,148,73,64,
LOS ANGELES,9006214A,4502,55,N,,VBM PORTION,49,22,22,
LOS ANGELES,9006214A,4502,55,N,906,TOTAL,197,95,86,
LOS ANGELES,9006216A,4503,55,N,729,POLLING PLACE,141,62,66,
LOS ANGELES,9006216A,4503,55,N,,VBM PORTION,33,19,12,
LOS ANGELES,9006216A,4503,55,N,729,TOTAL,174,81,78,
LOS ANGELES,9006217A,4504,55,N,719,POLLING PLACE,111,52,47,
LOS ANGELES,9006217A,4504,55,N,,VBM PORTION,41,17,21,
LOS ANGELES,9006217A,4504,55,N,719,TOTAL,152,69,68,
LOS ANGELES,9006218A,4505,55,N,956,POLLING PLACE,151,58,60,
LOS ANGELES,9006218A,4505,55,N,,VBM PORTION,41,20,17,
LOS ANGELES,9006218A,4505,55,N,956,TOTAL,192,78,77,
LOS ANGELES,9006224A,4507,55,N,832,POLLING PLACE,134,56,59,
LOS ANGELES,9006224A,4507,55,N,,VBM PORTION,59,25,24,
LOS ANGELES,9006224A,4507,55,N,832,TOTAL,193,81,83,
LOS ANGELES,9006260A,4523,109,N,1168,POLLING PLACE,207,96,80,
LOS ANGELES,9006260A,4523,109,N,,VBM PORTION,84,36,33,
LOS ANGELES,9006260A,4523,109,N,1168,TOTAL,291,132,113,
LOS ANGELES,9006267A,4524,109,N,1165,POLLING PLACE,252,126,104,
LOS ANGELES,9006267A,4524,109,N,,VBM PORTION,138,52,63,
LOS ANGELES,9006267A,4524,109,N,1165,TOTAL,390,178,167,
LOS ANGELES,9006276B,4527,109,N,918,POLLING PLACE,9,3,2,
LOS ANGELES,9006276B,4527,109,N,,VBM PORTION,2,1,,
LOS ANGELES,9006276B,4527,109,N,918,TOTAL,11,4,2,
LOS ANGELES,9006288A,4529,109,N,1185,POLLING PLACE,323,157,124,
LOS ANGELES,9006288A,4529,109,N,,VBM PORTION,117,49,51,
LOS ANGELES,9006288A,4529,109,N,1185,TOTAL,440,206,175,
LOS ANGELES,9006293A,4530,109,N,1172,POLLING PLACE,182,77,76,
LOS ANGELES,9006293A,4530,109,N,,VBM PORTION,70,23,35,
LOS ANGELES,9006293A,4530,109,N,1172,TOTAL,252,100,111,
LOS ANGELES,9006297A,4531,115,N,884,POLLING PLACE,172,75,72,
LOS ANGELES,9006297A,4531,115,N,,VBM PORTION,68,34,26,
LOS ANGELES,9006297A,4531,115,N,884,TOTAL,240,109,98,
LOS ANGELES,9006405A,4562,115,N,1031,POLLING PLACE,150,72,57,
LOS ANGELES,9006405A,4562,115,N,,VBM PORTION,56,21,27,
LOS ANGELES,9006405A,4562,115,N,1031,TOTAL,206,93,84,
LOS ANGELES,9006405C,4563,115,N,921,POLLING PLACE,121,54,51,
LOS ANGELES,9006405C,4563,115,N,,VBM PORTION,59,30,20,
LOS ANGELES,9006405C,4563,115,N,921,TOTAL,180,84,71,
LOS ANGELES,9006427A,4567,115,N,1261,POLLING PLACE,213,91,91,
LOS ANGELES,9006427A,4567,115,N,,VBM PORTION,92,42,40,
LOS ANGELES,9006427A,4567,115,N,1261,TOTAL,305,133,131,
LOS ANGELES,9006428A,4568,115,N,1158,POLLING PLACE,121,58,42,
LOS ANGELES,9006428A,4568,115,N,,VBM PORTION,100,42,43,
LOS ANGELES,9006428A,4568,115,N,1158,TOTAL,221,100,85,
LOS ANGELES,9006429B,4569,115,N,1226,POLLING PLACE,183,87,74,
LOS ANGELES,9006429B,4569,115,N,,VBM PORTION,87,35,45,
LOS ANGELES,9006429B,4569,115,N,1226,TOTAL,270,122,119,
LOS ANGELES,9006432B,4570,115,N,1215,POLLING PLACE,205,82,99,
LOS ANGELES,9006432B,4570,115,N,,VBM PORTION,109,46,48,
LOS ANGELES,9006432B,4570,115,N,1215,TOTAL,314,128,147,
LOS ANGELES,9006438A,4571,115,N,1206,POLLING PLACE,165,70,74,
LOS ANGELES,9006438A,4571,115,N,,VBM PORTION,54,26,18,
LOS ANGELES,9006438A,4571,115,N,1206,TOTAL,219,96,92,
LOS ANGELES,9006440A,4572,115,N,1339,POLLING PLACE,238,91,117,
LOS ANGELES,9006440A,4572,115,N,,VBM PORTION,83,32,32,
LOS ANGELES,9006440A,4572,115,N,1339,TOTAL,321,123,149,
LOS ANGELES,9006441B,4573,115,N,1394,POLLING PLACE,207,90,91,
LOS ANGELES,9006441B,4573,115,N,,VBM PORTION,91,36,46,
LOS ANGELES,9006441B,4573,115,N,1394,TOTAL,298,126,137,
LOS ANGELES,9006445A,4574,115,N,1413,POLLING PLACE,233,110,85,
LOS ANGELES,9006445A,4574,115,N,,VBM PORTION,98,45,39,
LOS ANGELES,9006445A,4574,115,N,1413,TOTAL,331,155,124,
LOS ANGELES,9006445D,4575,115,N,1122,POLLING PLACE,170,67,80,
LOS ANGELES,9006445D,4575,115,N,,VBM PORTION,80,40,30,
LOS ANGELES,9006445D,4575,115,N,1122,TOTAL,250,107,110,
LOS ANGELES,9006450A,4577,115,N,1148,POLLING PLACE,228,94,98,
LOS ANGELES,9006450A,4577,115,N,,VBM PORTION,99,40,44,
LOS ANGELES,9006450A,4577,115,N,1148,TOTAL,327,134,142,
LOS ANGELES,9006452A,4578,115,N,942,POLLING PLACE,223,109,84,
LOS ANGELES,9006452A,4578,115,N,,VBM PORTION,110,42,49,
LOS ANGELES,9006452A,4578,115,N,942,TOTAL,333,151,133,
LOS ANGELES,9006453A,4579,115,N,1125,POLLING PLACE,291,148,104,
LOS ANGELES,9006453A,4579,115,N,,VBM PORTION,119,53,37,
LOS ANGELES,9006453A,4579,115,N,1125,TOTAL,410,201,141,
LOS ANGELES,9006462A,4580,115,N,1005,POLLING PLACE,125,52,49,
LOS ANGELES,9006462A,4580,115,N,,VBM PORTION,56,24,19,
LOS ANGELES,9006462A,4580,115,N,1005,TOTAL,181,76,68,
LOS ANGELES,9006463B,4581,115,N,1101,POLLING PLACE,223,92,97,
LOS ANGELES,9006463B,4581,115,N,,VBM PORTION,97,47,33,
LOS ANGELES,9006463B,4581,115,N,1101,TOTAL,320,139,130,
LOS ANGELES,9006468C,4582,115,N,1027,POLLING PLACE,259,113,111,
LOS ANGELES,9006468C,4582,115,N,,VBM PORTION,87,48,28,
LOS ANGELES,9006468C,4582,115,N,1027,TOTAL,346,161,139,
LOS ANGELES,9006471A,4583,115,N,820,POLLING PLACE,140,65,47,
LOS ANGELES,9006471A,4583,115,N,,VBM PORTION,72,26,31,
LOS ANGELES,9006471A,4583,115,N,820,TOTAL,212,91,78,
LOS ANGELES,9006473A,4584,115,N,1253,POLLING PLACE,154,60,80,
LOS ANGELES,9006473A,4584,115,N,,VBM PORTION,141,52,65,
LOS ANGELES,9006473A,4584,115,N,1253,TOTAL,295,112,145,
LOS ANGELES,9006482A,4585,115,N,1079,POLLING PLACE,270,122,115,
LOS ANGELES,9006482A,4585,115,N,,VBM PORTION,95,37,41,
LOS ANGELES,9006482A,4585,115,N,1079,TOTAL,365,159,156,
LOS ANGELES,9006483A,4586,115,N,1091,POLLING PLACE,261,128,94,
LOS ANGELES,9006483A,4586,115,N,,VBM PORTION,98,51,28,
LOS ANGELES,9006483A,4586,115,N,1091,TOTAL,359,179,122,
LOS ANGELES,9006487B,4587,115,N,1108,POLLING PLACE,296,137,127,
LOS ANGELES,9006487B,4587,115,N,,VBM PORTION,117,57,41,
LOS ANGELES,9006487B,4587,115,N,1108,TOTAL,413,194,168,
LOS ANGELES,9006490A,4588,115,N,1272,POLLING PLACE,256,117,112,
LOS ANGELES,9006490A,4588,115,N,,VBM PORTION,101,43,45,
LOS ANGELES,9006490A,4588,115,N,1272,TOTAL,357,160,157,
LOS ANGELES,9006492A,4589,115,N,969,POLLING PLACE,250,120,97,
LOS ANGELES,9006492A,4589,115,N,,VBM PORTION,96,41,34,
LOS ANGELES,9006492A,4589,115,N,969,TOTAL,346,161,131,
LOS ANGELES,9006500A,4590,115,N,1285,POLLING PLACE,265,124,108,
LOS ANGELES,9006500A,4590,115,N,,VBM PORTION,201,86,81,
LOS ANGELES,9006500A,4590,115,N,1285,TOTAL,466,210,189,
LOS ANGELES,9006601A,4591,115,N,1303,POLLING PLACE,284,100,144,
LOS ANGELES,9006601A,4591,115,N,,VBM PORTION,155,73,64,
LOS ANGELES,9006601A,4591,115,N,1303,TOTAL,439,173,208,
LOS ANGELES,9006602A,4592,115,N,863,POLLING PLACE,238,93,100,
LOS ANGELES,9006602A,4592,115,N,,VBM PORTION,55,30,17,
LOS ANGELES,9006602A,4592,115,N,863,TOTAL,293,123,117,
LOS ANGELES,9006606C,4593,115,N,916,POLLING PLACE,217,94,92,
LOS ANGELES,9006606C,4593,115,N,,VBM PORTION,81,37,27,
LOS ANGELES,9006606C,4593,115,N,916,TOTAL,298,131,119,
LOS ANGELES,9006611A,4594,115,N,1141,POLLING PLACE,160,72,63,
LOS ANGELES,9006611A,4594,115,N,,VBM PORTION,113,45,48,
LOS ANGELES,9006611A,4594,115,N,1141,TOTAL,273,117,111,
LOS ANGELES,9006614A,4595,115,N,1215,POLLING PLACE,230,100,102,
LOS ANGELES,9006614A,4595,115,N,,VBM PORTION,108,41,54,
LOS ANGELES,9006614A,4595,115,N,1215,TOTAL,338,141,156,
LOS ANGELES,9006615A,4596,115,N,829,POLLING PLACE,150,61,63,
LOS ANGELES,9006615A,4596,115,N,,VBM PORTION,87,31,40,
LOS ANGELES,9006615A,4596,115,N,829,TOTAL,237,92,103,
LOS ANGELES,9006618B,4597,115,N,1217,POLLING PLACE,327,148,122,
LOS ANGELES,9006618B,4597,115,N,,VBM PORTION,114,56,34,
LOS ANGELES,9006618B,4597,115,N,1217,TOTAL,441,204,156,
LOS ANGELES,9006620A,4598,115,N,1111,POLLING PLACE,209,82,87,
LOS ANGELES,9006620A,4598,115,N,,VBM PORTION,101,41,45,
LOS ANGELES,9006620A,4598,115,N,1111,TOTAL,310,123,132,
LOS ANGELES,9006623C,4599,115,N,1199,POLLING PLACE,201,75,85,
LOS ANGELES,9006623C,4599,115,N,,VBM PORTION,98,40,42,
LOS ANGELES,9006623C,4599,115,N,1199,TOTAL,299,115,127,
LOS ANGELES,9006624A,4600,115,N,1179,POLLING PLACE,275,98,135,
LOS ANGELES,9006624A,4600,115,N,,VBM PORTION,96,39,45,
LOS ANGELES,9006624A,4600,115,N,1179,TOTAL,371,137,180,
LOS ANGELES,9006626A,4601,115,N,959,POLLING PLACE,153,72,61,
LOS ANGELES,9006626A,4601,115,N,,VBM PORTION,78,34,29,
LOS ANGELES,9006626A,4601,115,N,959,TOTAL,231,106,90,
LOS ANGELES,9006627B,4602,115,N,591,POLLING PLACE,95,51,36,
LOS ANGELES,9006627B,4602,115,N,,VBM PORTION,50,15,20,
LOS ANGELES,9006627B,4602,115,N,591,TOTAL,145,66,56,
LOS ANGELES,9006632C,4603,115,N,1136,POLLING PLACE,187,79,81,
LOS ANGELES,9006632C,4603,115,N,,VBM PORTION,130,69,43,
LOS ANGELES,9006632C,4603,115,N,1136,TOTAL,317,148,124,
LOS ANGELES,9006651A,4604,115,N,1327,POLLING PLACE,267,118,115,
LOS ANGELES,9006651A,4604,115,N,,VBM PORTION,140,69,53,
LOS ANGELES,9006651A,4604,115,N,1327,TOTAL,407,187,168,
LOS ANGELES,9006652A,4605,115,N,1148,POLLING PLACE,257,111,105,
LOS ANGELES,9006652A,4605,115,N,,VBM PORTION,158,65,66,
LOS ANGELES,9006652A,4605,115,N,1148,TOTAL,415,176,171,
LOS ANGELES,9006656A,4606,115,N,1261,POLLING PLACE,282,135,118,
LOS ANGELES,9006656A,4606,115,N,,VBM PORTION,161,68,56,
LOS ANGELES,9006656A,4606,115,N,1261,TOTAL,443,203,174,
LOS ANGELES,9006660B,4607,115,N,975,POLLING PLACE,219,100,94,
LOS ANGELES,9006660B,4607,115,N,,VBM PORTION,138,57,53,
LOS ANGELES,9006660B,4607,115,N,975,TOTAL,357,157,147,
LOS ANGELES,9006666A,4608,115,N,1147,POLLING PLACE,229,101,102,
LOS ANGELES,9006666A,4608,115,N,,VBM PORTION,127,55,45,
LOS ANGELES,9006666A,4608,115,N,1147,TOTAL,356,156,147,
LOS ANGELES,9006667A,4609,115,N,1070,POLLING PLACE,208,91,88,
LOS ANGELES,9006667A,4609,115,N,,VBM PORTION,182,74,84,
LOS ANGELES,9006667A,4609,115,N,1070,TOTAL,390,165,172,
LOS ANGELES,9007101E,4612,124,N,1035,POLLING PLACE,108,42,51,
LOS ANGELES,9007101E,4612,124,N,,VBM PORTION,63,23,29,
LOS ANGELES,9007101E,4612,124,N,1035,TOTAL,171,65,80,
LOS ANGELES,9007129B,4615,124,N,775,POLLING PLACE,149,58,67,
LOS ANGELES,9007129B,4615,124,N,,VBM PORTION,21,8,12,
LOS ANGELES,9007129B,4615,124,N,775,TOTAL,170,66,79,
LOS ANGELES,9007131A,4616,125,N,1185,POLLING PLACE,296,100,155,
LOS ANGELES,9007131A,4616,125,N,,VBM PORTION,104,32,61,
LOS ANGELES,9007131A,4616,125,N,1185,TOTAL,400,132,216,
LOS ANGELES,9007132A,4617,125,N,1208,POLLING PLACE,317,105,159,
LOS ANGELES,9007132A,4617,125,N,,VBM PORTION,102,34,53,
LOS ANGELES,9007132A,4617,125,N,1208,TOTAL,419,139,212,
LOS ANGELES,9007230A,4625,183,N,1026,POLLING PLACE,177,45,99,
LOS ANGELES,9007230A,4625,183,N,,VBM PORTION,78,16,49,
LOS ANGELES,9007230A,4625,183,N,1026,TOTAL,255,61,148,
LOS ANGELES,9007367A,4635,179,N,1160,POLLING PLACE,226,87,122,
LOS ANGELES,9007367A,4635,179,N,,VBM PORTION,106,46,40,
LOS ANGELES,9007367A,4635,179,N,1160,TOTAL,332,133,162,
LOS ANGELES,9007377A,4636,185,N,1181,POLLING PLACE,246,86,103,
LOS ANGELES,9007377A,4636,185,N,,VBM PORTION,76,30,28,
LOS ANGELES,9007377A,4636,185,N,1181,TOTAL,322,116,131,
LOS ANGELES,9007382A,4637,185,N,1168,POLLING PLACE,231,86,99,
LOS ANGELES,9007382A,4637,185,N,,VBM PORTION,85,26,38,
LOS ANGELES,9007382A,4637,185,N,1168,TOTAL,316,112,137,
LOS ANGELES,9007388A,4639,185,N,1117,POLLING PLACE,182,56,89,
LOS ANGELES,9007388A,4639,185,N,,VBM PORTION,69,23,30,
LOS ANGELES,9007388A,4639,185,N,1117,TOTAL,251,79,119,
LOS ANGELES,9007674A,4643,115,N,992,POLLING PLACE,196,86,72,
LOS ANGELES,9007674A,4643,115,N,,VBM PORTION,152,66,56,
LOS ANGELES,9007674A,4643,115,N,992,TOTAL,348,152,128,
LOS ANGELES,9007679A,4644,183,N,857,POLLING PLACE,153,65,66,
LOS ANGELES,9007679A,4644,183,N,,VBM PORTION,141,61,54,
LOS ANGELES,9007679A,4644,183,N,857,TOTAL,294,126,120,
LOS ANGELES,9007683A,4645,183,N,1030,POLLING PLACE,346,137,176,
LOS ANGELES,9007683A,4645,183,N,,VBM PORTION,114,53,51,
LOS ANGELES,9007683A,4645,183,N,1030,TOTAL,460,190,227,
LOS ANGELES,9007689A,4646,183,N,1179,POLLING PLACE,286,99,138,
LOS ANGELES,9007689A,4646,183,N,,VBM PORTION,137,47,64,
LOS ANGELES,9007689A,4646,183,N,1179,TOTAL,423,146,202,
LOS ANGELES,9007693B,4647,183,N,1316,POLLING PLACE,301,159,110,
LOS ANGELES,9007693B,4647,183,N,,VBM PORTION,160,65,66,
LOS ANGELES,9007693B,4647,183,N,1316,TOTAL,461,224,176,
LOS ANGELES,9007697A,4648,183,N,1278,POLLING PLACE,375,167,134,
LOS ANGELES,9007697A,4648,183,N,,VBM PORTION,143,72,47,
LOS ANGELES,9007697A,4648,183,N,1278,TOTAL,518,239,181,
LOS ANGELES,9007735A,4649,55,N,1043,POLLING PLACE,169,86,68,
LOS ANGELES,9007735A,4649,55,N,,VBM PORTION,50,15,27,
LOS ANGELES,9007735A,4649,55,N,1043,TOTAL,219,101,95,
LOS ANGELES,9007737A,4650,55,N,1004,POLLING PLACE,168,72,76,
LOS ANGELES,9007737A,4650,55,N,,VBM PORTION,52,23,15,
LOS ANGELES,9007737A,4650,55,N,1004,TOTAL,220,95,91,
LOS ANGELES,9007744A,4651,55,N,1190,POLLING PLACE,186,91,84,
LOS ANGELES,9007744A,4651,55,N,,VBM PORTION,64,32,24,
LOS ANGELES,9007744A,4651,55,N,1190,TOTAL,250,123,108,
LOS ANGELES,9007807A,4659,111,N,1182,POLLING PLACE,180,92,69,
LOS ANGELES,9007807A,4659,111,N,,VBM PORTION,63,27,26,
LOS ANGELES,9007807A,4659,111,N,1182,TOTAL,243,119,95,
LOS ANGELES,9007825B,4660,109,N,1257,POLLING PLACE,315,119,153,
LOS ANGELES,9007825B,4660,109,N,,VBM PORTION,174,86,65,
LOS ANGELES,9007825B,4660,109,N,1257,TOTAL,489,205,218,
LOS ANGELES,9007843A,4663,115,N,1220,POLLING PLACE,292,104,124,
LOS ANGELES,9007843A,4663,115,N,,VBM PORTION,90,39,38,
LOS ANGELES,9007843A,4663,115,N,1220,TOTAL,382,143,162,
LOS ANGELES,9007847A,4664,111,N,1276,POLLING PLACE,184,80,79,
LOS ANGELES,9007847A,4664,111,N,,VBM PORTION,97,31,44,
LOS ANGELES,9007847A,4664,111,N,1276,TOTAL,281,111,123,
LOS ANGELES,9007852A,4665,109,N,1178,POLLING PLACE,180,81,77,
LOS ANGELES,9007852A,4665,109,N,,VBM PORTION,92,37,41,
LOS ANGELES,9007852A,4665,109,N,1178,TOTAL,272,118,118,
LOS ANGELES,9007857B,4666,115,N,492,POLLING PLACE,96,38,43,
LOS ANGELES,9007857B,4666,115,N,,VBM PORTION,25,10,12,
LOS ANGELES,9007857B,4666,115,N,492,TOTAL,121,48,55,
LOS ANGELES,9007864A,4667,115,N,1415,POLLING PLACE,139,54,71,
LOS ANGELES,9007864A,4667,115,N,,VBM PORTION,73,23,39,
LOS ANGELES,9007864A,4667,115,N,1415,TOTAL,212,77,110,
LOS ANGELES,9007883A,4668,115,N,1014,POLLING PLACE,170,65,72,
LOS ANGELES,9007883A,4668,115,N,,VBM PORTION,80,33,31,
LOS ANGELES,9007883A,4668,115,N,1014,TOTAL,250,98,103,
LOS ANGELES,9007886A,4669,115,N,1425,POLLING PLACE,276,106,128,
LOS ANGELES,9007886A,4669,115,N,,VBM PORTION,81,42,31,
LOS ANGELES,9007886A,4669,115,N,1425,TOTAL,357,148,159,
LOS ANGELES,9007888A,4670,115,N,1193,POLLING PLACE,133,53,49,
LOS ANGELES,9007888A,4670,115,N,,VBM PORTION,54,19,19,
LOS ANGELES,9007888A,4670,115,N,1193,TOTAL,187,72,68,
LOS ANGELES,9007902A,4671,115,N,1162,POLLING PLACE,209,81,96,
LOS ANGELES,9007902A,4671,115,N,,VBM PORTION,84,39,32,
LOS ANGELES,9007902A,4671,115,N,1162,TOTAL,293,120,128,
LOS ANGELES,9007913A,4672,115,N,1244,POLLING PLACE,219,97,91,
LOS ANGELES,9007913A,4672,115,N,,VBM PORTION,137,58,51,
LOS ANGELES,9007913A,4672,115,N,1244,TOTAL,356,155,142,
LOS ANGELES,9007927A,4673,115,N,821,POLLING PLACE,199,88,78,
LOS ANGELES,9007927A,4673,115,N,,VBM PORTION,93,33,40,
LOS ANGELES,9007927A,4673,115,N,821,TOTAL,292,121,118,
LOS ANGELES,9007928A,4674,115,N,500,POLLING PLACE,117,50,49,
LOS ANGELES,9007928A,4674,115,N,,VBM PORTION,50,17,25,
LOS ANGELES,9007928A,4674,115,N,500,TOTAL,167,67,74,
LOS ANGELES,9007935A,4675,115,N,1136,POLLING PLACE,254,119,103,
LOS ANGELES,9007935A,4675,115,N,,VBM PORTION,153,66,66,
LOS ANGELES,9007935A,4675,115,N,1136,TOTAL,407,185,169,
LOS ANGELES,9007935B,4676,115,N,806,POLLING PLACE,165,78,60,
LOS ANGELES,9007935B,4676,115,N,,VBM PORTION,97,47,29,
LOS ANGELES,9007935B,4676,115,N,806,TOTAL,262,125,89,
LOS ANGELES,9007939A,4677,115,N,964,POLLING PLACE,191,89,76,
LOS ANGELES,9007939A,4677,115,N,,VBM PORTION,135,41,69,
LOS ANGELES,9007939A,4677,115,N,964,TOTAL,326,130,145,
LOS ANGELES,9007947B,4678,115,N,979,POLLING PLACE,147,62,66,
LOS ANGELES,9007947B,4678,115,N,,VBM PORTION,52,25,21,
LOS ANGELES,9007947B,4678,115,N,979,TOTAL,199,87,87,
LOS ANGELES,9007954B,4679,115,N,777,POLLING PLACE,136,64,60,
LOS ANGELES,9007954B,4679,115,N,,VBM PORTION,83,30,38,
LOS ANGELES,9007954B,4679,115,N,777,TOTAL,219,94,98,
LOS ANGELES,9007971A,4680,115,N,1249,POLLING PLACE,277,135,112,
LOS ANGELES,9007971A,4680,115,N,,VBM PORTION,188,63,86,
LOS ANGELES,9007971A,4680,115,N,1249,TOTAL,465,198,198,
LOS ANGELES,9007975B,4681,115,N,923,POLLING PLACE,159,77,44,
LOS ANGELES,9007975B,4681,115,N,,VBM PORTION,122,66,38,
