LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,BETTY T YEE,LAURA WELLS,TAMMY D BLAIR,JOHN A PEREZ,DAVID EVANS,ASHLEY SWEARENGIN
LOS ANGELES,9002879A,6218,118,Y,0,POLLING PLACE,0,0,0,0,0,0,0
LOS ANGELES,9002879A,6218,118,Y,0,VBM PORTION,0,0,0,0,0,0,0
LOS ANGELES,9002879A,6218,118,Y,0,TOTAL,0,0,0,0,0,0,0
LOS ANGELES,9002880A,6219,98,Y,0,POLLING PLACE,0,0,0,0,0,0,0
LOS ANGELES,9002880A,6219,98,Y,0,VBM PORTION,0,0,0,0,0,0,0
LOS ANGELES,9002880A,6219,98,Y,0,TOTAL,0,0,0,0,0,0,0
LOS ANGELES,9002888A,4258,15,N,1142,POLLING PLACE,77,8,7,3,34,6,5
LOS ANGELES,9002888A,4258,15,N,0,VBM PORTION,41,8,1,2,22,2,0
LOS ANGELES,9002888A,4258,15,N,1142,TOTAL,118,16,8,5,56,8,5
LOS ANGELES,9002889A,4259,116,N,829,POLLING PLACE,65,18,5,4,14,5,10
LOS ANGELES,9002889A,4259,116,N,0,VBM PORTION,62,16,6,7,8,5,10
LOS ANGELES,9002889A,4259,116,N,829,TOTAL,127,34,11,11,22,10,20
LOS ANGELES,9002890A,4260,116,N,1297,POLLING PLACE,82,27,6,0,25,6,8
LOS ANGELES,9002890A,4260,116,N,0,VBM PORTION,95,29,9,4,19,6,11
LOS ANGELES,9002890A,4260,116,N,1297,TOTAL,177,56,15,4,44,12,19
LOS ANGELES,9002892A,4261,9,N,1110,POLLING PLACE,102,11,6,9,14,20,32
LOS ANGELES,9002892A,4261,9,N,0,VBM PORTION,75,11,7,4,13,6,21
LOS ANGELES,9002892A,4261,9,N,1110,TOTAL,177,22,13,13,27,26,53
LOS ANGELES,9002893A,4262,116,N,1358,POLLING PLACE,95,40,2,4,13,8,22
LOS ANGELES,9002893A,4262,116,N,0,VBM PORTION,106,34,10,3,14,7,19
LOS ANGELES,9002893A,4262,116,N,1358,TOTAL,201,74,12,7,27,15,41
LOS ANGELES,9002894A,4263,15,N,1114,POLLING PLACE,75,10,4,3,37,1,3
LOS ANGELES,9002894A,4263,15,N,0,VBM PORTION,62,16,5,1,24,6,4
LOS ANGELES,9002894A,4263,15,N,1114,TOTAL,137,26,9,4,61,7,7
LOS ANGELES,9002900A,4264,113,N,1537,POLLING PLACE,119,19,3,2,31,8,37
LOS ANGELES,9002900A,4264,113,N,0,VBM PORTION,434,89,10,8,86,41,94
LOS ANGELES,9002900A,4264,113,N,1537,TOTAL,553,108,13,10,117,49,131
LOS ANGELES,9002903B,4265,15,N,1099,POLLING PLACE,69,12,1,8,29,6,1
LOS ANGELES,9002903B,4265,15,N,0,VBM PORTION,43,7,4,3,16,2,4
LOS ANGELES,9002903B,4265,15,N,1099,TOTAL,112,19,5,11,45,8,5
LOS ANGELES,9002907A,4266,82,N,496,POLLING PLACE,49,12,3,0,8,7,9
LOS ANGELES,9002907A,4266,82,N,0,VBM PORTION,90,17,2,0,15,9,37
LOS ANGELES,9002907A,4266,82,N,496,TOTAL,139,29,5,0,23,16,46
LOS ANGELES,9002908A,4267,148,N,1234,POLLING PLACE,93,24,3,7,35,1,0
LOS ANGELES,9002908A,4267,148,N,0,VBM PORTION,79,38,0,16,12,0,1
LOS ANGELES,9002908A,4267,148,N,1234,TOTAL,172,62,3,23,47,1,1
LOS ANGELES,9002910A,4268,176,N,827,POLLING PLACE,51,19,0,6,12,5,6
LOS ANGELES,9002910A,4268,176,N,0,VBM PORTION,46,16,2,4,14,0,6
LOS ANGELES,9002910A,4268,176,N,827,TOTAL,97,35,2,10,26,5,12
LOS ANGELES,9002913A,4269,114,N,1242,POLLING PLACE,106,32,9,2,22,12,13
LOS ANGELES,9002913A,4269,114,N,0,VBM PORTION,93,25,5,4,20,9,16
LOS ANGELES,9002913A,4269,114,N,1242,TOTAL,199,57,14,6,42,21,29
LOS ANGELES,9002917A,4270,114,N,742,POLLING PLACE,85,16,4,4,24,3,21
LOS ANGELES,9002917A,4270,114,N,0,VBM PORTION,89,20,4,1,17,14,19
LOS ANGELES,9002917A,4270,114,N,742,TOTAL,174,36,8,5,41,17,40
LOS ANGELES,9002917D,4271,114,N,757,POLLING PLACE,117,46,5,1,25,6,26
LOS ANGELES,9002917D,4271,114,N,0,VBM PORTION,87,29,2,1,22,6,17
LOS ANGELES,9002917D,4271,114,N,757,TOTAL,204,75,7,2,47,12,43
LOS ANGELES,9002921A,4272,154,N,749,POLLING PLACE,106,40,10,4,28,4,8
LOS ANGELES,9002921A,4272,154,N,0,VBM PORTION,72,21,7,4,17,7,5
LOS ANGELES,9002921A,4272,154,N,749,TOTAL,178,61,17,8,45,11,13
LOS ANGELES,9002927A,4273,148,N,991,POLLING PLACE,79,28,5,2,16,3,5
LOS ANGELES,9002927A,4273,148,N,0,VBM PORTION,40,15,4,6,6,3,1
LOS ANGELES,9002927A,4273,148,N,991,TOTAL,119,43,9,8,22,6,6
LOS ANGELES,9002929A,4274,152,N,766,POLLING PLACE,41,8,2,0,20,1,5
LOS ANGELES,9002929A,4274,152,N,0,VBM PORTION,5,2,0,0,2,0,0
LOS ANGELES,9002929A,4274,152,N,766,TOTAL,46,10,2,0,22,1,5
LOS ANGELES,9002952A,4275,103,N,1262,POLLING PLACE,95,21,5,2,30,3,8
LOS ANGELES,9002952A,4275,103,N,0,VBM PORTION,76,28,4,2,15,10,6
LOS ANGELES,9002952A,4275,103,N,1262,TOTAL,171,49,9,4,45,13,14
LOS ANGELES,9002954A,4276,116,N,1255,POLLING PLACE,100,24,6,2,30,2,17
LOS ANGELES,9002954A,4276,116,N,0,VBM PORTION,131,46,10,1,29,10,17
LOS ANGELES,9002954A,4276,116,N,1255,TOTAL,231,70,16,3,59,12,34
LOS ANGELES,9002968A,4277,14,N,1181,POLLING PLACE,141,12,7,1,21,33,51
LOS ANGELES,9002968A,4277,14,N,0,VBM PORTION,132,18,5,1,16,29,57
LOS ANGELES,9002968A,4277,14,N,1181,TOTAL,273,30,12,2,37,62,108
LOS ANGELES,9002988A,4278,19,N,1029,POLLING PLACE,55,6,5,3,24,4,4
LOS ANGELES,9002988A,4278,19,N,0,VBM PORTION,30,10,2,2,8,2,4
LOS ANGELES,9002988A,4278,19,N,1029,TOTAL,85,16,7,5,32,6,8
LOS ANGELES,9003029C,4279,174,N,1096,POLLING PLACE,59,11,2,7,27,2,1
LOS ANGELES,9003029C,4279,174,N,0,VBM PORTION,42,12,0,9,12,1,1
LOS ANGELES,9003029C,4279,174,N,1096,TOTAL,101,23,2,16,39,3,2
LOS ANGELES,9003036A,4280,116,N,647,POLLING PLACE,94,33,2,1,25,9,17
LOS ANGELES,9003036A,4280,116,N,0,VBM PORTION,57,26,1,3,12,4,5
LOS ANGELES,9003036A,4280,116,N,647,TOTAL,151,59,3,4,37,13,22
LOS ANGELES,9003036C,4281,114,N,192,POLLING PLACE,17,3,2,2,6,0,2
LOS ANGELES,9003036C,4281,114,N,0,VBM PORTION,13,1,1,0,5,2,4
LOS ANGELES,9003036C,4281,114,N,192,TOTAL,30,4,3,2,11,2,6
LOS ANGELES,9003050A,4282,116,N,781,POLLING PLACE,137,52,5,11,36,4,5
LOS ANGELES,9003050A,4282,116,N,0,VBM PORTION,61,26,0,2,13,4,1
LOS ANGELES,9003050A,4282,116,N,781,TOTAL,198,78,5,13,49,8,6
LOS ANGELES,9003055A,4283,14,N,1402,POLLING PLACE,235,36,8,6,50,44,70
LOS ANGELES,9003055A,4283,14,N,0,VBM PORTION,143,29,6,6,22,20,46
LOS ANGELES,9003055A,4283,14,N,1402,TOTAL,378,65,14,12,72,64,116
LOS ANGELES,9003072A,4284,158,N,947,POLLING PLACE,127,20,8,4,35,10,36
LOS ANGELES,9003072A,4284,158,N,0,VBM PORTION,115,21,12,2,25,16,26
LOS ANGELES,9003072A,4284,158,N,947,TOTAL,242,41,20,6,60,26,62
LOS ANGELES,9003077A,4285,108,N,1515,POLLING PLACE,13,0,4,0,6,2,0
LOS ANGELES,9003077A,4285,108,N,0,VBM PORTION,2,2,0,0,0,0,0
LOS ANGELES,9003077A,4285,108,N,1515,TOTAL,15,2,4,0,6,2,0
LOS ANGELES,9003077C,4286,108,N,860,POLLING PLACE,82,19,2,0,18,4,7
LOS ANGELES,9003077C,4286,108,N,0,VBM PORTION,91,21,4,5,17,8,20
LOS ANGELES,9003077C,4286,108,N,860,TOTAL,173,40,6,5,35,12,27
LOS ANGELES,9003088A,4287,14,N,816,POLLING PLACE,88,14,2,2,17,16,29
LOS ANGELES,9003088A,4287,14,N,0,VBM PORTION,86,12,8,2,15,15,21
LOS ANGELES,9003088A,4287,14,N,816,TOTAL,174,26,10,4,32,31,50
LOS ANGELES,9003122A,4288,56,N,1159,POLLING PLACE,148,27,1,1,30,13,54
LOS ANGELES,9003122A,4288,56,N,0,VBM PORTION,156,17,10,7,32,18,46
LOS ANGELES,9003122A,4288,56,N,1159,TOTAL,304,44,11,8,62,31,100
LOS ANGELES,9003128A,4289,57,N,934,POLLING PLACE,101,13,0,2,6,15,48
LOS ANGELES,9003128A,4289,57,N,0,VBM PORTION,131,14,5,1,17,15,66
LOS ANGELES,9003128A,4289,57,N,934,TOTAL,232,27,5,3,23,30,114
LOS ANGELES,9003129A,4290,57,N,1118,POLLING PLACE,134,11,5,4,26,17,54
LOS ANGELES,9003129A,4290,57,N,0,VBM PORTION,112,21,0,6,14,25,36
LOS ANGELES,9003129A,4290,57,N,1118,TOTAL,246,32,5,10,40,42,90
LOS ANGELES,9003150A,4291,108,N,954,POLLING PLACE,25,7,0,0,8,4,2
LOS ANGELES,9003150A,4291,108,N,0,VBM PORTION,20,6,1,0,4,3,3
LOS ANGELES,9003150A,4291,108,N,954,TOTAL,45,13,1,0,12,7,5
LOS ANGELES,9003168A,4292,90,N,873,POLLING PLACE,103,20,9,1,44,5,21
LOS ANGELES,9003168A,4292,90,N,0,VBM PORTION,66,11,5,0,22,8,11
LOS ANGELES,9003168A,4292,90,N,873,TOTAL,169,31,14,1,66,13,32
LOS ANGELES,9003181A,4293,82,N,1091,POLLING PLACE,169,47,8,4,42,24,24
LOS ANGELES,9003181A,4293,82,N,0,VBM PORTION,129,35,5,6,25,16,24
LOS ANGELES,9003181A,4293,82,N,1091,TOTAL,298,82,13,10,67,40,48
LOS ANGELES,9003184A,4294,103,N,1279,POLLING PLACE,98,28,5,5,29,6,8
LOS ANGELES,9003184A,4294,103,N,0,VBM PORTION,86,24,3,1,19,16,10
LOS ANGELES,9003184A,4294,103,N,1279,TOTAL,184,52,8,6,48,22,18
LOS ANGELES,9003185A,4295,95,N,1026,POLLING PLACE,128,30,12,2,36,14,19
LOS ANGELES,9003185A,4295,95,N,0,VBM PORTION,104,28,5,1,31,14,12
LOS ANGELES,9003185A,4295,95,N,1026,TOTAL,232,58,17,3,67,28,31
LOS ANGELES,9003197A,4296,154,N,906,POLLING PLACE,126,33,15,3,17,9,24
LOS ANGELES,9003197A,4296,154,N,0,VBM PORTION,134,34,8,7,27,18,26
LOS ANGELES,9003197A,4296,154,N,906,TOTAL,260,67,23,10,44,27,50
LOS ANGELES,9003201A,4297,154,N,780,POLLING PLACE,117,38,15,4,26,5,12
LOS ANGELES,9003201A,4297,154,N,0,VBM PORTION,80,19,13,1,14,8,6
LOS ANGELES,9003201A,4297,154,N,780,TOTAL,197,57,28,5,40,13,18
LOS ANGELES,9003202A,4298,154,N,792,POLLING PLACE,189,76,17,4,41,7,21
LOS ANGELES,9003202A,4298,154,N,0,VBM PORTION,69,21,6,8,13,2,8
LOS ANGELES,9003202A,4298,154,N,792,TOTAL,258,97,23,12,54,9,29
LOS ANGELES,9003206A,4299,82,N,510,POLLING PLACE,58,5,0,2,8,11,20
LOS ANGELES,9003206A,4299,82,N,0,VBM PORTION,53,13,1,0,4,8,14
LOS ANGELES,9003206A,4299,82,N,510,TOTAL,111,18,1,2,12,19,34
LOS ANGELES,9003210A,4300,148,N,715,POLLING PLACE,11,3,0,0,5,0,2
LOS ANGELES,9003210A,4300,148,N,0,VBM PORTION,7,1,1,1,1,1,0
LOS ANGELES,9003210A,4300,148,N,715,TOTAL,18,4,1,1,6,1,2
LOS ANGELES,9003218B,4301,56,N,1243,POLLING PLACE,121,13,1,4,20,10,51
LOS ANGELES,9003218B,4301,56,N,0,VBM PORTION,147,26,8,8,35,13,34
LOS ANGELES,9003218B,4301,56,N,1243,TOTAL,268,39,9,12,55,23,85
LOS ANGELES,9003220A,4302,173,N,621,POLLING PLACE,38,5,0,4,20,2,0
LOS ANGELES,9003220A,4302,173,N,0,VBM PORTION,22,6,0,2,7,0,1
LOS ANGELES,9003220A,4302,173,N,621,TOTAL,60,11,0,6,27,2,1
LOS ANGELES,9003228A,4303,63,N,1285,POLLING PLACE,86,27,3,3,28,3,12
LOS ANGELES,9003228A,4303,63,N,0,VBM PORTION,82,24,5,4,20,8,12
LOS ANGELES,9003228A,4303,63,N,1285,TOTAL,168,51,8,7,48,11,24
LOS ANGELES,9003229A,4304,116,N,1014,POLLING PLACE,129,54,7,2,42,1,3
LOS ANGELES,9003229A,4304,116,N,0,VBM PORTION,108,46,3,8,24,6,8
LOS ANGELES,9003229A,4304,116,N,1014,TOTAL,237,100,10,10,66,7,11
LOS ANGELES,9003235A,4305,154,N,859,POLLING PLACE,78,27,8,6,12,2,6
LOS ANGELES,9003235A,4305,154,N,0,VBM PORTION,53,15,7,6,10,3,2
LOS ANGELES,9003235A,4305,154,N,859,TOTAL,131,42,15,12,22,5,8
LOS ANGELES,9003238A,4306,63,N,767,POLLING PLACE,62,15,2,3,19,3,11
LOS ANGELES,9003238A,4306,63,N,0,VBM PORTION,63,17,2,0,24,3,13
LOS ANGELES,9003238A,4306,63,N,767,TOTAL,125,32,4,3,43,6,24
LOS ANGELES,9003240A,4307,148,N,911,POLLING PLACE,73,11,0,4,39,1,0
LOS ANGELES,9003240A,4307,148,N,0,VBM PORTION,30,10,4,2,8,1,0
LOS ANGELES,9003240A,4307,148,N,911,TOTAL,103,21,4,6,47,2,0
LOS ANGELES,9003278A,4308,157,N,1113,POLLING PLACE,150,36,8,0,37,13,39
LOS ANGELES,9003278A,4308,157,N,0,VBM PORTION,267,60,10,5,51,36,69
LOS ANGELES,9003278A,4308,157,N,1113,TOTAL,417,96,18,5,88,49,108
LOS ANGELES,9003280A,4309,157,N,1114,POLLING PLACE,127,45,9,4,30,7,22
LOS ANGELES,9003280A,4309,157,N,0,VBM PORTION,108,37,11,11,21,8,6
LOS ANGELES,9003280A,4309,157,N,1114,TOTAL,235,82,20,15,51,15,28
LOS ANGELES,9003309A,4310,95,N,1018,POLLING PLACE,61,6,2,0,37,2,1
LOS ANGELES,9003309A,4310,95,N,0,VBM PORTION,36,3,2,1,22,4,1
LOS ANGELES,9003309A,4310,95,N,1018,TOTAL,97,9,4,1,59,6,2
LOS ANGELES,9003351A,4311,82,N,781,POLLING PLACE,99,26,9,4,29,6,13
LOS ANGELES,9003351A,4311,82,N,0,VBM PORTION,101,13,3,3,22,13,34
LOS ANGELES,9003351A,4311,82,N,781,TOTAL,200,39,12,7,51,19,47
LOS ANGELES,9003368A,4312,158,N,966,POLLING PLACE,171,34,7,2,32,27,48
LOS ANGELES,9003368A,4312,158,N,0,VBM PORTION,108,31,4,6,13,13,27
LOS ANGELES,9003368A,4312,158,N,966,TOTAL,279,65,11,8,45,40,75
LOS ANGELES,9003374A,4313,26,N,1255,POLLING PLACE,98,15,6,0,24,18,23
LOS ANGELES,9003374A,4313,26,N,0,VBM PORTION,90,9,17,1,15,18,20
LOS ANGELES,9003374A,4313,26,N,1255,TOTAL,188,24,23,1,39,36,43
LOS ANGELES,9003406A,4314,157,N,908,POLLING PLACE,122,29,7,5,28,12,27
LOS ANGELES,9003406A,4314,157,N,0,VBM PORTION,74,22,6,2,14,6,16
LOS ANGELES,9003406A,4314,157,N,908,TOTAL,196,51,13,7,42,18,43
LOS ANGELES,9003417A,4315,190,N,1109,POLLING PLACE,91,15,4,5,36,7,9
LOS ANGELES,9003417A,4315,190,N,0,VBM PORTION,50,11,3,2,11,8,6
LOS ANGELES,9003417A,4315,190,N,1109,TOTAL,141,26,7,7,47,15,15
LOS ANGELES,9003431A,4316,82,N,827,POLLING PLACE,96,15,3,3,17,11,25
LOS ANGELES,9003431A,4316,82,N,0,VBM PORTION,168,35,4,1,25,27,53
LOS ANGELES,9003431A,4316,82,N,827,TOTAL,264,50,7,4,42,38,78
LOS ANGELES,9003448A,4317,19,N,944,POLLING PLACE,48,9,1,5,16,6,7
LOS ANGELES,9003448A,4317,19,N,0,VBM PORTION,74,15,7,12,11,14,11
LOS ANGELES,9003448A,4317,19,N,944,TOTAL,122,24,8,17,27,20,18
LOS ANGELES,9003458B,4318,190,N,700,POLLING PLACE,50,13,4,4,17,7,3
LOS ANGELES,9003458B,4318,190,N,0,VBM PORTION,49,8,2,1,21,5,5
LOS ANGELES,9003458B,4318,190,N,700,TOTAL,99,21,6,5,38,12,8
LOS ANGELES,9003458D,4319,190,N,1218,POLLING PLACE,76,14,7,1,29,7,9
LOS ANGELES,9003458D,4319,190,N,0,VBM PORTION,63,13,4,2,20,4,8
LOS ANGELES,9003458D,4319,190,N,1218,TOTAL,139,27,11,3,49,11,17
LOS ANGELES,9003465A,4320,56,N,449,POLLING PLACE,42,4,3,2,12,4,12
LOS ANGELES,9003465A,4320,56,N,0,VBM PORTION,79,4,1,2,21,3,26
LOS ANGELES,9003465A,4320,56,N,449,TOTAL,121,8,4,4,33,7,38
LOS ANGELES,9003466A,4321,14,N,587,POLLING PLACE,65,10,4,2,16,13,12
LOS ANGELES,9003466A,4321,14,N,0,VBM PORTION,95,16,5,2,19,20,27
LOS ANGELES,9003466A,4321,14,N,587,TOTAL,160,26,9,4,35,33,39
LOS ANGELES,9003468A,4322,82,N,483,POLLING PLACE,73,15,2,0,22,6,16
LOS ANGELES,9003468A,4322,82,N,0,VBM PORTION,81,22,4,2,15,6,17
LOS ANGELES,9003468A,4322,82,N,483,TOTAL,154,37,6,2,37,12,33
LOS ANGELES,9003518A,4323,90,N,1097,POLLING PLACE,68,15,4,4,29,6,2
LOS ANGELES,9003518A,4323,90,N,0,VBM PORTION,51,8,3,4,19,4,8
LOS ANGELES,9003518A,4323,90,N,1097,TOTAL,119,23,7,8,48,10,10
LOS ANGELES,9003520B,4324,41,N,1158,POLLING PLACE,86,27,6,1,29,4,7
LOS ANGELES,9003520B,4324,41,N,0,VBM PORTION,76,31,7,6,14,7,5
LOS ANGELES,9003520B,4324,41,N,1158,TOTAL,162,58,13,7,43,11,12
LOS ANGELES,9003552A,4325,108,N,1004,POLLING PLACE,28,4,3,1,10,2,4
LOS ANGELES,9003552A,4325,108,N,0,VBM PORTION,18,3,3,0,6,3,3
LOS ANGELES,9003552A,4325,108,N,1004,TOTAL,46,7,6,1,16,5,7
LOS ANGELES,9003600A,4326,56,N,1165,POLLING PLACE,141,22,6,7,30,14,37
LOS ANGELES,9003600A,4326,56,N,0,VBM PORTION,128,8,7,13,23,22,39
LOS ANGELES,9003600A,4326,56,N,1165,TOTAL,269,30,13,20,53,36,76
LOS ANGELES,9003606A,4327,15,N,1057,POLLING PLACE,116,33,5,4,35,12,15
LOS ANGELES,9003606A,4327,15,N,0,VBM PORTION,101,11,11,4,28,11,26
LOS ANGELES,9003606A,4327,15,N,1057,TOTAL,217,44,16,8,63,23,41
LOS ANGELES,9003613A,4328,18,N,962,POLLING PLACE,97,15,2,2,11,15,36
LOS ANGELES,9003613A,4328,18,N,0,VBM PORTION,123,15,2,1,15,26,56
LOS ANGELES,9003613A,4328,18,N,962,TOTAL,220,30,4,3,26,41,92
LOS ANGELES,9003614A,4329,18,N,1233,POLLING PLACE,161,29,5,5,31,34,38
LOS ANGELES,9003614A,4329,18,N,0,VBM PORTION,118,24,7,9,12,21,36
LOS ANGELES,9003614A,4329,18,N,1233,TOTAL,279,53,12,14,43,55,74
LOS ANGELES,9003626A,4330,50,N,1393,POLLING PLACE,154,21,7,4,42,21,43
LOS ANGELES,9003626A,4330,50,N,0,VBM PORTION,158,36,12,8,29,18,45
LOS ANGELES,9003626A,4330,50,N,1393,TOTAL,312,57,19,12,71,39,88
LOS ANGELES,9003663A,4331,178,N,1039,POLLING PLACE,80,20,2,3,35,5,10
LOS ANGELES,9003663A,4331,178,N,0,VBM PORTION,48,9,2,3,18,2,9
LOS ANGELES,9003663A,4331,178,N,1039,TOTAL,128,29,4,6,53,7,19
LOS ANGELES,9003674E,4332,116,N,955,POLLING PLACE,38,18,1,0,9,1,6
LOS ANGELES,9003674E,4332,116,N,0,VBM PORTION,51,12,5,5,15,2,4
LOS ANGELES,9003674E,4332,116,N,955,TOTAL,89,30,6,5,24,3,10
LOS ANGELES,9003681A,4333,56,N,1274,POLLING PLACE,81,16,6,8,20,11,9
LOS ANGELES,9003681A,4333,56,N,0,VBM PORTION,145,38,8,12,29,16,18
LOS ANGELES,9003681A,4333,56,N,1274,TOTAL,226,54,14,20,49,27,27
LOS ANGELES,9003683A,4334,56,N,1412,POLLING PLACE,120,30,4,4,31,5,32
LOS ANGELES,9003683A,4334,56,N,0,VBM PORTION,157,32,7,11,35,16,26
LOS ANGELES,9003683A,4334,56,N,1412,TOTAL,277,62,11,15,66,21,58
LOS ANGELES,9003742A,4335,178,N,892,POLLING PLACE,36,5,2,4,19,2,0
LOS ANGELES,9003742A,4335,178,N,0,VBM PORTION,19,1,1,2,9,2,1
LOS ANGELES,9003742A,4335,178,N,892,TOTAL,55,6,3,6,28,4,1
LOS ANGELES,9003763A,4336,103,N,1095,POLLING PLACE,47,16,5,0,19,5,1
LOS ANGELES,9003763A,4336,103,N,0,VBM PORTION,122,38,6,8,26,10,7
LOS ANGELES,9003763A,4336,103,N,1095,TOTAL,169,54,11,8,45,15,8
LOS ANGELES,9003814A,4337,41,N,909,POLLING PLACE,53,12,12,1,19,3,2
LOS ANGELES,9003814A,4337,41,N,0,VBM PORTION,58,12,5,6,19,5,6
LOS ANGELES,9003814A,4337,41,N,909,TOTAL,111,24,17,7,38,8,8
LOS ANGELES,9003866A,4338,174,N,1050,POLLING PLACE,80,24,2,12,20,3,0
LOS ANGELES,9003866A,4338,174,N,0,VBM PORTION,48,11,0,5,19,7,1
LOS ANGELES,9003866A,4338,174,N,1050,TOTAL,128,35,2,17,39,10,1
LOS ANGELES,9003886A,4339,105,N,604,POLLING PLACE,16,4,1,2,3,1,0
LOS ANGELES,9003886A,4339,105,N,0,VBM PORTION,35,13,4,2,7,6,1
LOS ANGELES,9003886A,4339,105,N,604,TOTAL,51,17,5,4,10,7,1
LOS ANGELES,9003891C,4340,190,N,1104,POLLING PLACE,64,14,2,1,31,2,8
LOS ANGELES,9003891C,4340,190,N,0,VBM PORTION,74,12,4,0,29,6,12
LOS ANGELES,9003891C,4340,190,N,1104,TOTAL,138,26,6,1,60,8,20
LOS ANGELES,9003895A,4341,95,N,1319,POLLING PLACE,67,29,8,3,19,2,2
LOS ANGELES,9003895A,4341,95,N,0,VBM PORTION,65,19,6,3,23,4,7
LOS ANGELES,9003895A,4341,95,N,1319,TOTAL,132,48,14,6,42,6,9
LOS ANGELES,9003899A,4342,184,N,1449,POLLING PLACE,54,9,1,6,12,5,14
LOS ANGELES,9003899A,4342,184,N,0,VBM PORTION,131,32,7,7,24,13,32
LOS ANGELES,9003899A,4342,184,N,1449,TOTAL,185,41,8,13,36,18,46
LOS ANGELES,9003922A,4343,105,N,814,POLLING PLACE,13,4,0,1,4,1,1
LOS ANGELES,9003922A,4343,105,N,0,VBM PORTION,12,3,2,1,3,3,0
LOS ANGELES,9003922A,4343,105,N,814,TOTAL,25,7,2,2,7,4,1
LOS ANGELES,9003922B,4344,105,N,385,POLLING PLACE,10,3,1,1,0,2,0
LOS ANGELES,9003922B,4344,105,N,0,VBM PORTION,19,7,2,2,5,0,1
LOS ANGELES,9003922B,4344,105,N,385,TOTAL,29,10,3,3,5,2,1
LOS ANGELES,9003937B,4345,90,N,1033,POLLING PLACE,210,59,19,11,66,11,18
LOS ANGELES,9003937B,4345,90,N,0,VBM PORTION,117,39,5,4,28,9,11
LOS ANGELES,9003937B,4345,90,N,1033,TOTAL,327,98,24,15,94,20,29
LOS ANGELES,9003951B,4346,96,N,892,POLLING PLACE,54,7,4,0,19,3,4
LOS ANGELES,9003951B,4346,96,N,0,VBM PORTION,47,6,1,3,15,4,5
LOS ANGELES,9003951B,4346,96,N,892,TOTAL,101,13,5,3,34,7,9
LOS ANGELES,9003952A,4347,103,N,1041,POLLING PLACE,83,14,5,3,36,5,2
LOS ANGELES,9003952A,4347,103,N,0,VBM PORTION,48,10,4,2,11,6,6
LOS ANGELES,9003952A,4347,103,N,1041,TOTAL,131,24,9,5,47,11,8
LOS ANGELES,9003958A,4348,86,N,1264,POLLING PLACE,106,28,3,6,28,7,17
LOS ANGELES,9003958A,4348,86,N,0,VBM PORTION,117,39,10,2,26,8,18
LOS ANGELES,9003958A,4348,86,N,1264,TOTAL,223,67,13,8,54,15,35
LOS ANGELES,9003961A,4349,103,N,1110,POLLING PLACE,86,15,2,4,44,4,4
LOS ANGELES,9003961A,4349,103,N,0,VBM PORTION,52,12,1,1,24,2,6
LOS ANGELES,9003961A,4349,103,N,1110,TOTAL,138,27,3,5,68,6,10
LOS ANGELES,9003969C,4350,116,N,1055,POLLING PLACE,71,19,7,4,14,2,3
LOS ANGELES,9003969C,4350,116,N,0,VBM PORTION,29,8,4,3,12,0,1
LOS ANGELES,9003969C,4350,116,N,1055,TOTAL,100,27,11,7,26,2,4
LOS ANGELES,9003988A,4351,89,N,915,POLLING PLACE,77,19,7,6,25,4,13
LOS ANGELES,9003988A,4351,89,N,0,VBM PORTION,53,12,10,3,16,5,5
LOS ANGELES,9003988A,4351,89,N,915,TOTAL,130,31,17,9,41,9,18
LOS ANGELES,9004090A,4352,90,N,886,POLLING PLACE,60,9,5,1,33,2,1
LOS ANGELES,9004090A,4352,90,N,0,VBM PORTION,34,11,2,4,11,1,0
LOS ANGELES,9004090A,4352,90,N,886,TOTAL,94,20,7,5,44,3,1
LOS ANGELES,9004116A,4353,158,N,978,POLLING PLACE,95,24,10,4,22,8,21
LOS ANGELES,9004116A,4353,158,N,0,VBM PORTION,78,13,7,3,14,10,24
LOS ANGELES,9004116A,4353,158,N,978,TOTAL,173,37,17,7,36,18,45
LOS ANGELES,9004120B,4354,95,N,545,POLLING PLACE,35,4,4,1,15,2,0
LOS ANGELES,9004120B,4354,95,N,0,VBM PORTION,8,2,0,2,4,0,0
LOS ANGELES,9004120B,4354,95,N,545,TOTAL,43,6,4,3,19,2,0
LOS ANGELES,9004201A,4355,59,N,925,POLLING PLACE,55,4,2,1,24,8,9
LOS ANGELES,9004201A,4355,59,N,0,VBM PORTION,72,7,2,3,16,12,17
LOS ANGELES,9004201A,4355,59,N,925,TOTAL,127,11,4,4,40,20,26
LOS ANGELES,9004204A,4356,59,N,1182,POLLING PLACE,44,11,1,4,15,5,2
LOS ANGELES,9004204A,4356,59,N,0,VBM PORTION,57,14,5,8,11,11,4
LOS ANGELES,9004204A,4356,59,N,1182,TOTAL,101,25,6,12,26,16,6
LOS ANGELES,9004210A,4357,53,N,975,POLLING PLACE,117,25,3,2,33,17,26
LOS ANGELES,9004210A,4357,53,N,0,VBM PORTION,88,16,7,2,23,11,24
LOS ANGELES,9004210A,4357,53,N,975,TOTAL,205,41,10,4,56,28,50
LOS ANGELES,9004212A,4358,15,N,472,POLLING PLACE,88,10,3,2,15,17,30
LOS ANGELES,9004212A,4358,15,N,0,VBM PORTION,71,10,0,2,17,14,20
