LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
LOS ANGELES,9001907A,3903,15,N,769,POLLING PLACE,43,27,9
LOS ANGELES,9001907A,3903,15,N,0,VBM PORTION,26,12,9
LOS ANGELES,9001907A,3903,15,N,769,TOTAL,69,39,18
LOS ANGELES,9001910B,3904,95,N,1195,POLLING PLACE,103,56,30
LOS ANGELES,9001910B,3904,95,N,0,VBM PORTION,47,28,11
LOS ANGELES,9001910B,3904,95,N,1195,TOTAL,150,84,41
LOS ANGELES,9001917A,3905,19,N,1000,POLLING PLACE,59,29,22
LOS ANGELES,9001917A,3905,19,N,0,VBM PORTION,45,24,16
LOS ANGELES,9001917A,3905,19,N,1000,TOTAL,104,53,38
LOS ANGELES,9001920A,3906,141,N,1051,POLLING PLACE,86,57,15
LOS ANGELES,9001920A,3906,141,N,0,VBM PORTION,57,22,21
LOS ANGELES,9001920A,3906,141,N,1051,TOTAL,143,79,36
LOS ANGELES,9001926C,3907,63,N,1393,POLLING PLACE,163,108,38
LOS ANGELES,9001926C,3907,63,N,0,VBM PORTION,161,89,35
LOS ANGELES,9001926C,3907,63,N,1393,TOTAL,324,197,73
LOS ANGELES,9001927A,3908,149,N,1160,POLLING PLACE,43,30,7
LOS ANGELES,9001927A,3908,149,N,0,VBM PORTION,43,23,15
LOS ANGELES,9001927A,3908,149,N,1160,TOTAL,86,53,22
LOS ANGELES,9001928B,3909,63,N,1219,POLLING PLACE,142,95,29
LOS ANGELES,9001928B,3909,63,N,0,VBM PORTION,85,41,19
LOS ANGELES,9001928B,3909,63,N,1219,TOTAL,227,136,48
LOS ANGELES,9001929A,3910,142,N,1075,POLLING PLACE,21,14,4
LOS ANGELES,9001929A,3910,142,N,0,VBM PORTION,15,11,4
LOS ANGELES,9001929A,3910,142,N,1075,TOTAL,36,25,8
LOS ANGELES,9001930A,3911,149,N,610,POLLING PLACE,33,17,11
LOS ANGELES,9001930A,3911,149,N,0,VBM PORTION,18,11,3
LOS ANGELES,9001930A,3911,149,N,610,TOTAL,51,28,14
LOS ANGELES,9001931A,3912,63,N,1253,POLLING PLACE,152,101,34
LOS ANGELES,9001931A,3912,63,N,0,VBM PORTION,120,71,29
LOS ANGELES,9001931A,3912,63,N,1253,TOTAL,272,172,63
LOS ANGELES,9001932B,3913,149,N,1149,POLLING PLACE,42,23,9
LOS ANGELES,9001932B,3913,149,N,0,VBM PORTION,30,14,6
LOS ANGELES,9001932B,3913,149,N,1149,TOTAL,72,37,15
LOS ANGELES,9001934A,3914,63,N,1226,POLLING PLACE,133,84,19
LOS ANGELES,9001934A,3914,63,N,0,VBM PORTION,114,72,23
LOS ANGELES,9001934A,3914,63,N,1226,TOTAL,247,156,42
LOS ANGELES,9001934C,3915,63,N,852,POLLING PLACE,76,49,19
LOS ANGELES,9001934C,3915,63,N,0,VBM PORTION,73,45,13
LOS ANGELES,9001934C,3915,63,N,852,TOTAL,149,94,32
LOS ANGELES,9001938A,3916,154,N,823,POLLING PLACE,102,68,13
LOS ANGELES,9001938A,3916,154,N,0,VBM PORTION,73,45,15
LOS ANGELES,9001938A,3916,154,N,823,TOTAL,175,113,28
LOS ANGELES,9001940D,3917,152,N,1143,POLLING PLACE,46,33,9
LOS ANGELES,9001940D,3917,152,N,0,VBM PORTION,27,12,8
LOS ANGELES,9001940D,3917,152,N,1143,TOTAL,73,45,17
LOS ANGELES,9001941A,3918,149,N,947,POLLING PLACE,31,20,5
LOS ANGELES,9001941A,3918,149,N,0,VBM PORTION,14,8,5
LOS ANGELES,9001941A,3918,149,N,947,TOTAL,45,28,10
LOS ANGELES,9001942A,3919,148,N,709,POLLING PLACE,19,9,6
LOS ANGELES,9001942A,3919,148,N,0,VBM PORTION,1,1,0
LOS ANGELES,9001942A,3919,148,N,709,TOTAL,20,10,6
LOS ANGELES,9001943A,3920,149,N,1075,POLLING PLACE,73,37,15
LOS ANGELES,9001943A,3920,149,N,0,VBM PORTION,48,22,18
LOS ANGELES,9001943A,3920,149,N,1075,TOTAL,121,59,33
LOS ANGELES,9001950A,3921,147,N,614,POLLING PLACE,23,18,2
LOS ANGELES,9001950A,3921,147,N,0,VBM PORTION,7,2,3
LOS ANGELES,9001950A,3921,147,N,614,TOTAL,30,20,5
LOS ANGELES,9001951A,3922,81,N,1214,POLLING PLACE,93,65,21
LOS ANGELES,9001951A,3922,81,N,0,VBM PORTION,57,33,16
LOS ANGELES,9001951A,3922,81,N,1214,TOTAL,150,98,37
LOS ANGELES,9001955A,3923,173,N,655,POLLING PLACE,34,15,9
LOS ANGELES,9001955A,3923,173,N,0,VBM PORTION,19,13,0
LOS ANGELES,9001955A,3923,173,N,655,TOTAL,53,28,9
LOS ANGELES,9001956A,3924,148,N,1069,POLLING PLACE,52,34,8
LOS ANGELES,9001956A,3924,148,N,0,VBM PORTION,30,19,5
LOS ANGELES,9001956A,3924,148,N,1069,TOTAL,82,53,13
LOS ANGELES,9001959A,3925,150,N,541,POLLING PLACE,25,21,4
LOS ANGELES,9001959A,3925,150,N,0,VBM PORTION,15,12,3
LOS ANGELES,9001959A,3925,150,N,541,TOTAL,40,33,7
LOS ANGELES,9001961A,3926,148,N,1072,POLLING PLACE,76,43,14
LOS ANGELES,9001961A,3926,148,N,0,VBM PORTION,41,21,9
LOS ANGELES,9001961A,3926,148,N,1072,TOTAL,117,64,23
LOS ANGELES,9001964A,3927,173,N,1059,POLLING PLACE,50,37,5
LOS ANGELES,9001964A,3927,173,N,0,VBM PORTION,18,9,1
LOS ANGELES,9001964A,3927,173,N,1059,TOTAL,68,46,6
LOS ANGELES,9001966A,3928,149,N,1254,POLLING PLACE,44,28,11
LOS ANGELES,9001966A,3928,149,N,0,VBM PORTION,33,16,10
LOS ANGELES,9001966A,3928,149,N,1254,TOTAL,77,44,21
LOS ANGELES,9001966B,3929,149,N,1066,POLLING PLACE,43,28,13
LOS ANGELES,9001966B,3929,149,N,0,VBM PORTION,33,20,6
LOS ANGELES,9001966B,3929,149,N,1066,TOTAL,76,48,19
LOS ANGELES,9001980A,3930,152,N,1163,POLLING PLACE,59,39,12
LOS ANGELES,9001980A,3930,152,N,0,VBM PORTION,27,17,2
LOS ANGELES,9001980A,3930,152,N,1163,TOTAL,86,56,14
LOS ANGELES,9001984B,3931,116,N,1117,POLLING PLACE,82,55,13
LOS ANGELES,9001984B,3931,116,N,0,VBM PORTION,61,45,10
LOS ANGELES,9001984B,3931,116,N,1117,TOTAL,143,100,23
LOS ANGELES,9001985A,3932,116,N,1198,POLLING PLACE,102,70,18
LOS ANGELES,9001985A,3932,116,N,0,VBM PORTION,70,40,12
LOS ANGELES,9001985A,3932,116,N,1198,TOTAL,172,110,30
LOS ANGELES,9001987A,3933,152,N,1234,POLLING PLACE,68,43,11
LOS ANGELES,9001987A,3933,152,N,0,VBM PORTION,22,11,7
LOS ANGELES,9001987A,3933,152,N,1234,TOTAL,90,54,18
LOS ANGELES,9001991A,3934,152,N,1250,POLLING PLACE,70,43,14
LOS ANGELES,9001991A,3934,152,N,0,VBM PORTION,40,21,11
LOS ANGELES,9001991A,3934,152,N,1250,TOTAL,110,64,25
LOS ANGELES,9001993B,3935,152,N,805,POLLING PLACE,57,41,10
LOS ANGELES,9001993B,3935,152,N,0,VBM PORTION,31,19,9
LOS ANGELES,9001993B,3935,152,N,805,TOTAL,88,60,19
LOS ANGELES,9001998A,3936,152,N,1202,POLLING PLACE,59,31,20
LOS ANGELES,9001998A,3936,152,N,0,VBM PORTION,42,29,5
LOS ANGELES,9001998A,3936,152,N,1202,TOTAL,101,60,25
LOS ANGELES,9001999A,3937,56,N,632,POLLING PLACE,61,37,18
LOS ANGELES,9001999A,3937,56,N,0,VBM PORTION,67,31,27
LOS ANGELES,9001999A,3937,56,N,632,TOTAL,128,68,45
LOS ANGELES,9002001A,3938,104,N,1137,POLLING PLACE,58,37,12
LOS ANGELES,9002001A,3938,104,N,0,VBM PORTION,63,31,16
LOS ANGELES,9002001A,3938,104,N,1137,TOTAL,121,68,28
LOS ANGELES,9002001B,3939,103,N,518,POLLING PLACE,37,19,13
LOS ANGELES,9002001B,3939,103,N,0,VBM PORTION,18,13,2
LOS ANGELES,9002001B,3939,103,N,518,TOTAL,55,32,15
LOS ANGELES,9002005B,3940,149,N,808,POLLING PLACE,30,12,9
LOS ANGELES,9002005B,3940,149,N,0,VBM PORTION,27,18,3
LOS ANGELES,9002005B,3940,149,N,808,TOTAL,57,30,12
LOS ANGELES,9002009A,3941,116,N,894,POLLING PLACE,58,40,8
LOS ANGELES,9002009A,3941,116,N,0,VBM PORTION,77,51,9
LOS ANGELES,9002009A,3941,116,N,894,TOTAL,135,91,17
LOS ANGELES,9002010A,3942,149,N,1112,POLLING PLACE,30,22,8
LOS ANGELES,9002010A,3942,149,N,0,VBM PORTION,30,20,7
LOS ANGELES,9002010A,3942,149,N,1112,TOTAL,60,42,15
LOS ANGELES,9002012B,3943,103,N,1265,POLLING PLACE,106,55,25
LOS ANGELES,9002012B,3943,103,N,0,VBM PORTION,78,39,26
LOS ANGELES,9002012B,3943,103,N,1265,TOTAL,184,94,51
LOS ANGELES,9002017A,3944,103,N,1075,POLLING PLACE,76,51,12
LOS ANGELES,9002017A,3944,103,N,0,VBM PORTION,48,24,16
LOS ANGELES,9002017A,3944,103,N,1075,TOTAL,124,75,28
LOS ANGELES,9002021A,3945,148,N,1097,POLLING PLACE,41,28,7
LOS ANGELES,9002021A,3945,148,N,0,VBM PORTION,48,28,10
LOS ANGELES,9002021A,3945,148,N,1097,TOTAL,89,56,17
LOS ANGELES,9002021B,3946,148,N,1136,POLLING PLACE,55,35,10
LOS ANGELES,9002021B,3946,148,N,0,VBM PORTION,35,18,9
LOS ANGELES,9002021B,3946,148,N,1136,TOTAL,90,53,19
LOS ANGELES,9002022A,3947,148,N,1213,POLLING PLACE,55,30,8
LOS ANGELES,9002022A,3947,148,N,0,VBM PORTION,45,29,8
LOS ANGELES,9002022A,3947,148,N,1213,TOTAL,100,59,16
LOS ANGELES,9002024A,3948,147,N,950,POLLING PLACE,55,41,9
LOS ANGELES,9002024A,3948,147,N,0,VBM PORTION,16,10,2
LOS ANGELES,9002024A,3948,147,N,950,TOTAL,71,51,11
LOS ANGELES,9002025B,3949,148,N,1031,POLLING PLACE,56,40,7
LOS ANGELES,9002025B,3949,148,N,0,VBM PORTION,33,21,1
LOS ANGELES,9002025B,3949,148,N,1031,TOTAL,89,61,8
LOS ANGELES,9002027A,3950,149,N,1255,POLLING PLACE,65,32,17
LOS ANGELES,9002027A,3950,149,N,0,VBM PORTION,40,20,9
LOS ANGELES,9002027A,3950,149,N,1255,TOTAL,105,52,26
LOS ANGELES,9002029A,3951,89,N,1169,POLLING PLACE,136,99,19
LOS ANGELES,9002029A,3951,89,N,0,VBM PORTION,71,47,15
LOS ANGELES,9002029A,3951,89,N,1169,TOTAL,207,146,34
LOS ANGELES,9002033B,3952,149,N,1008,POLLING PLACE,33,15,6
LOS ANGELES,9002033B,3952,149,N,0,VBM PORTION,23,11,9
LOS ANGELES,9002033B,3952,149,N,1008,TOTAL,56,26,15
LOS ANGELES,9002036A,3953,148,N,1003,POLLING PLACE,40,23,8
LOS ANGELES,9002036A,3953,148,N,0,VBM PORTION,25,11,6
LOS ANGELES,9002036A,3953,148,N,1003,TOTAL,65,34,14
LOS ANGELES,9002037A,3954,149,N,1086,POLLING PLACE,46,25,11
LOS ANGELES,9002037A,3954,149,N,0,VBM PORTION,47,32,5
LOS ANGELES,9002037A,3954,149,N,1086,TOTAL,93,57,16
LOS ANGELES,9002039A,3955,149,N,1150,POLLING PLACE,43,26,8
LOS ANGELES,9002039A,3955,149,N,0,VBM PORTION,28,16,9
LOS ANGELES,9002039A,3955,149,N,1150,TOTAL,71,42,17
LOS ANGELES,9002042A,3956,149,N,1101,POLLING PLACE,68,41,10
LOS ANGELES,9002042A,3956,149,N,0,VBM PORTION,34,19,6
LOS ANGELES,9002042A,3956,149,N,1101,TOTAL,102,60,16
LOS ANGELES,9002043A,3957,149,N,1202,POLLING PLACE,78,47,13
LOS ANGELES,9002043A,3957,149,N,0,VBM PORTION,36,16,9
LOS ANGELES,9002043A,3957,149,N,1202,TOTAL,114,63,22
LOS ANGELES,9002046A,3958,40,N,1056,POLLING PLACE,118,84,22
LOS ANGELES,9002046A,3958,40,N,0,VBM PORTION,98,62,21
LOS ANGELES,9002046A,3958,40,N,1056,TOTAL,216,146,43
LOS ANGELES,9002047A,3959,150,N,854,POLLING PLACE,26,19,5
LOS ANGELES,9002047A,3959,150,N,0,VBM PORTION,18,11,3
LOS ANGELES,9002047A,3959,150,N,854,TOTAL,44,30,8
LOS ANGELES,9002047B,3960,150,N,828,POLLING PLACE,26,19,4
LOS ANGELES,9002047B,3960,150,N,0,VBM PORTION,33,24,3
LOS ANGELES,9002047B,3960,150,N,828,TOTAL,59,43,7
LOS ANGELES,9002050A,3961,149,N,1279,POLLING PLACE,47,35,5
LOS ANGELES,9002050A,3961,149,N,0,VBM PORTION,39,21,8
LOS ANGELES,9002050A,3961,149,N,1279,TOTAL,86,56,13
LOS ANGELES,9002053B,3962,90,N,1207,POLLING PLACE,76,53,12
LOS ANGELES,9002053B,3962,90,N,0,VBM PORTION,70,41,15
LOS ANGELES,9002053B,3962,90,N,1207,TOTAL,146,94,27
LOS ANGELES,9002054A,3963,150,N,924,POLLING PLACE,34,26,6
LOS ANGELES,9002054A,3963,150,N,0,VBM PORTION,35,21,8
LOS ANGELES,9002054A,3963,150,N,924,TOTAL,69,47,14
LOS ANGELES,9002059A,3964,150,N,914,POLLING PLACE,43,23,7
LOS ANGELES,9002059A,3964,150,N,0,VBM PORTION,25,16,4
LOS ANGELES,9002059A,3964,150,N,914,TOTAL,68,39,11
LOS ANGELES,9002063A,3965,151,N,985,POLLING PLACE,38,25,2
LOS ANGELES,9002063A,3965,151,N,0,VBM PORTION,16,11,0
LOS ANGELES,9002063A,3965,151,N,985,TOTAL,54,36,2
LOS ANGELES,9002067D,3966,116,N,524,POLLING PLACE,73,47,14
LOS ANGELES,9002067D,3966,116,N,0,VBM PORTION,71,36,10
LOS ANGELES,9002067D,3966,116,N,524,TOTAL,144,83,24
LOS ANGELES,9002068A,3967,116,N,878,POLLING PLACE,48,28,11
LOS ANGELES,9002068A,3967,116,N,0,VBM PORTION,45,25,7
LOS ANGELES,9002068A,3967,116,N,878,TOTAL,93,53,18
LOS ANGELES,9002069B,3968,116,N,1090,POLLING PLACE,57,36,9
LOS ANGELES,9002069B,3968,116,N,0,VBM PORTION,64,35,10
LOS ANGELES,9002069B,3968,116,N,1090,TOTAL,121,71,19
LOS ANGELES,9002070A,3969,116,N,1147,POLLING PLACE,165,113,20
LOS ANGELES,9002070A,3969,116,N,0,VBM PORTION,142,83,26
LOS ANGELES,9002070A,3969,116,N,1147,TOTAL,307,196,46
LOS ANGELES,9002072B,6191,90,Y,11,POLLING PLACE,0,0,0
LOS ANGELES,9002072B,6191,90,Y,0,VBM PORTION,1,1,0
LOS ANGELES,9002072B,6191,90,Y,11,TOTAL,1,1,0
LOS ANGELES,9002072D,3970,90,N,944,POLLING PLACE,46,37,5
LOS ANGELES,9002072D,3970,90,N,0,VBM PORTION,43,25,11
LOS ANGELES,9002072D,3970,90,N,944,TOTAL,89,62,16
LOS ANGELES,9002073A,3971,148,N,1168,POLLING PLACE,64,45,12
LOS ANGELES,9002073A,3971,148,N,0,VBM PORTION,39,26,5
LOS ANGELES,9002073A,3971,148,N,1168,TOTAL,103,71,17
LOS ANGELES,9002074B,3972,148,N,915,POLLING PLACE,50,31,7
LOS ANGELES,9002074B,3972,148,N,0,VBM PORTION,25,15,4
LOS ANGELES,9002074B,3972,148,N,915,TOTAL,75,46,11
LOS ANGELES,9002077A,3973,148,N,1092,POLLING PLACE,74,47,13
LOS ANGELES,9002077A,3973,148,N,0,VBM PORTION,72,37,13
LOS ANGELES,9002077A,3973,148,N,1092,TOTAL,146,84,26
LOS ANGELES,9002080A,3974,116,N,1257,POLLING PLACE,196,129,27
LOS ANGELES,9002080A,3974,116,N,0,VBM PORTION,145,91,21
LOS ANGELES,9002080A,3974,116,N,1257,TOTAL,341,220,48
LOS ANGELES,9002083B,3975,116,N,1062,POLLING PLACE,144,99,17
LOS ANGELES,9002083B,3975,116,N,0,VBM PORTION,72,43,8
LOS ANGELES,9002083B,3975,116,N,1062,TOTAL,216,142,25
LOS ANGELES,9002086A,3976,116,N,792,POLLING PLACE,60,28,17
LOS ANGELES,9002086A,3976,116,N,0,VBM PORTION,55,32,8
LOS ANGELES,9002086A,3976,116,N,792,TOTAL,115,60,25
LOS ANGELES,9002086C,3977,116,N,812,POLLING PLACE,48,31,5
LOS ANGELES,9002086C,3977,116,N,0,VBM PORTION,44,18,17
LOS ANGELES,9002086C,3977,116,N,812,TOTAL,92,49,22
LOS ANGELES,9002087B,3978,116,N,976,POLLING PLACE,63,47,5
LOS ANGELES,9002087B,3978,116,N,0,VBM PORTION,39,23,6
LOS ANGELES,9002087B,3978,116,N,976,TOTAL,102,70,11
LOS ANGELES,9002089A,3979,105,N,1070,POLLING PLACE,79,52,13
LOS ANGELES,9002089A,3979,105,N,0,VBM PORTION,25,21,3
LOS ANGELES,9002089A,3979,105,N,1070,TOTAL,104,73,16
LOS ANGELES,9002090A,3980,116,N,1192,POLLING PLACE,86,54,11
LOS ANGELES,9002090A,3980,116,N,0,VBM PORTION,99,55,15
LOS ANGELES,9002090A,3980,116,N,1192,TOTAL,185,109,26
LOS ANGELES,9002091A,3981,116,N,1235,POLLING PLACE,136,90,23
LOS ANGELES,9002091A,3981,116,N,0,VBM PORTION,99,64,12
LOS ANGELES,9002091A,3981,116,N,1235,TOTAL,235,154,35
LOS ANGELES,9002095A,3982,116,N,872,POLLING PLACE,133,108,8
LOS ANGELES,9002095A,3982,116,N,0,VBM PORTION,69,40,14
LOS ANGELES,9002095A,3982,116,N,872,TOTAL,202,148,22
LOS ANGELES,9002097A,3983,116,N,914,POLLING PLACE,103,72,12
LOS ANGELES,9002097A,3983,116,N,0,VBM PORTION,78,45,7
LOS ANGELES,9002097A,3983,116,N,914,TOTAL,181,117,19
LOS ANGELES,9002097B,3984,116,N,1071,POLLING PLACE,118,86,15
LOS ANGELES,9002097B,3984,116,N,0,VBM PORTION,92,49,16
LOS ANGELES,9002097B,3984,116,N,1071,TOTAL,210,135,31
LOS ANGELES,9002098A,3985,90,N,626,POLLING PLACE,58,33,18
LOS ANGELES,9002098A,3985,90,N,0,VBM PORTION,21,12,8
LOS ANGELES,9002098A,3985,90,N,626,TOTAL,79,45,26
LOS ANGELES,9002098B,3986,90,N,703,POLLING PLACE,43,22,5
LOS ANGELES,9002098B,3986,90,N,0,VBM PORTION,32,18,8
LOS ANGELES,9002098B,3986,90,N,703,TOTAL,75,40,13
LOS ANGELES,9002099A,3987,95,N,1164,POLLING PLACE,92,54,28
LOS ANGELES,9002099A,3987,95,N,0,VBM PORTION,54,43,8
LOS ANGELES,9002099A,3987,95,N,1164,TOTAL,146,97,36
LOS ANGELES,9002101A,3988,116,N,1247,POLLING PLACE,104,70,10
LOS ANGELES,9002101A,3988,116,N,0,VBM PORTION,78,45,13
LOS ANGELES,9002101A,3988,116,N,1247,TOTAL,182,115,23
LOS ANGELES,9002102A,3989,116,N,1353,POLLING PLACE,180,108,19
LOS ANGELES,9002102A,3989,116,N,0,VBM PORTION,196,105,44
LOS ANGELES,9002102A,3989,116,N,1353,TOTAL,376,213,63
LOS ANGELES,9002103A,3990,116,N,1268,POLLING PLACE,135,91,24
LOS ANGELES,9002103A,3990,116,N,0,VBM PORTION,90,59,12
LOS ANGELES,9002103A,3990,116,N,1268,TOTAL,225,150,36
LOS ANGELES,9002105A,3991,116,N,907,POLLING PLACE,100,74,12
LOS ANGELES,9002105A,3991,116,N,0,VBM PORTION,85,49,10
LOS ANGELES,9002105A,3991,116,N,907,TOTAL,185,123,22
LOS ANGELES,9002107A,3992,116,N,1209,POLLING PLACE,181,114,36
LOS ANGELES,9002107A,3992,116,N,0,VBM PORTION,186,104,37
LOS ANGELES,9002107A,3992,116,N,1209,TOTAL,367,218,73
LOS ANGELES,9002108A,3993,103,N,862,POLLING PLACE,64,43,14
LOS ANGELES,9002108A,3993,103,N,0,VBM PORTION,57,37,10
LOS ANGELES,9002108A,3993,103,N,862,TOTAL,121,80,24
LOS ANGELES,9002110B,3994,116,N,884,POLLING PLACE,55,43,5
LOS ANGELES,9002110B,3994,116,N,0,VBM PORTION,30,18,5
LOS ANGELES,9002110B,3994,116,N,884,TOTAL,85,61,10
LOS ANGELES,9002113A,3995,116,N,948,POLLING PLACE,55,40,3
LOS ANGELES,9002113A,3995,116,N,0,VBM PORTION,47,30,3
LOS ANGELES,9002113A,3995,116,N,948,TOTAL,102,70,6
LOS ANGELES,9002114A,3996,116,N,1301,POLLING PLACE,77,47,13
LOS ANGELES,9002114A,3996,116,N,0,VBM PORTION,62,39,13
LOS ANGELES,9002114A,3996,116,N,1301,TOTAL,139,86,26
LOS ANGELES,9002116A,3997,116,N,1223,POLLING PLACE,94,65,10
LOS ANGELES,9002116A,3997,116,N,0,VBM PORTION,52,36,7
LOS ANGELES,9002116A,3997,116,N,1223,TOTAL,146,101,17
LOS ANGELES,9002117B,3998,116,N,887,POLLING PLACE,58,36,3
LOS ANGELES,9002117B,3998,116,N,0,VBM PORTION,34,20,6
LOS ANGELES,9002117B,3998,116,N,887,TOTAL,92,56,9
LOS ANGELES,9002122A,3999,95,N,1227,POLLING PLACE,102,68,26
LOS ANGELES,9002122A,3999,95,N,0,VBM PORTION,63,27,25
LOS ANGELES,9002122A,3999,95,N,1227,TOTAL,165,95,51
LOS ANGELES,9002123A,4000,56,N,1269,POLLING PLACE,89,49,27
LOS ANGELES,9002123A,4000,56,N,0,VBM PORTION,142,75,36
LOS ANGELES,9002123A,4000,56,N,1269,TOTAL,231,124,63
LOS ANGELES,9002124B,4001,116,N,1264,POLLING PLACE,118,91,12
LOS ANGELES,9002124B,4001,116,N,0,VBM PORTION,116,66,22
LOS ANGELES,9002124B,4001,116,N,1264,TOTAL,234,157,34
LOS ANGELES,9002125B,4002,54,N,1307,POLLING PLACE,86,51,24
LOS ANGELES,9002125B,4002,54,N,0,VBM PORTION,105,64,24
LOS ANGELES,9002125B,4002,54,N,1307,TOTAL,191,115,48
LOS ANGELES,9002126B,4003,116,N,1063,POLLING PLACE,89,52,12
LOS ANGELES,9002126B,4003,116,N,0,VBM PORTION,72,50,6
LOS ANGELES,9002126B,4003,116,N,1063,TOTAL,161,102,18
LOS ANGELES,9002127A,4004,116,N,917,POLLING PLACE,76,55,9
LOS ANGELES,9002127A,4004,116,N,0,VBM PORTION,72,30,13
LOS ANGELES,9002127A,4004,116,N,917,TOTAL,148,85,22
LOS ANGELES,9002128A,4005,116,N,1008,POLLING PLACE,147,100,27
LOS ANGELES,9002128A,4005,116,N,0,VBM PORTION,94,48,24
LOS ANGELES,9002128A,4005,116,N,1008,TOTAL,241,148,51
LOS ANGELES,9002129B,4006,116,N,1309,POLLING PLACE,135,97,17
LOS ANGELES,9002129B,4006,116,N,0,VBM PORTION,87,57,12
LOS ANGELES,9002129B,4006,116,N,1309,TOTAL,222,154,29
LOS ANGELES,9002131A,4007,59,N,1290,POLLING PLACE,67,39,20
LOS ANGELES,9002131A,4007,59,N,0,VBM PORTION,108,57,26
LOS ANGELES,9002131A,4007,59,N,1290,TOTAL,175,96,46
LOS ANGELES,9002132B,4008,116,N,1109,POLLING PLACE,150,107,19
LOS ANGELES,9002132B,4008,116,N,0,VBM PORTION,107,60,22
LOS ANGELES,9002132B,4008,116,N,1109,TOTAL,257,167,41
LOS ANGELES,9002135B,4009,116,N,1283,POLLING PLACE,100,75,13
LOS ANGELES,9002135B,4009,116,N,0,VBM PORTION,78,50,12
LOS ANGELES,9002135B,4009,116,N,1283,TOTAL,178,125,25
LOS ANGELES,9002136A,4010,116,N,1080,POLLING PLACE,62,42,11
LOS ANGELES,9002136A,4010,116,N,0,VBM PORTION,49,27,9
LOS ANGELES,9002136A,4010,116,N,1080,TOTAL,111,69,20
LOS ANGELES,9002137A,4011,116,N,1222,POLLING PLACE,50,36,7
LOS ANGELES,9002137A,4011,116,N,0,VBM PORTION,49,30,6
LOS ANGELES,9002137A,4011,116,N,1222,TOTAL,99,66,13
LOS ANGELES,9002140A,4012,116,N,767,POLLING PLACE,42,28,3
LOS ANGELES,9002140A,4012,116,N,0,VBM PORTION,41,26,5
LOS ANGELES,9002140A,4012,116,N,767,TOTAL,83,54,8
LOS ANGELES,9002140B,4013,116,N,530,POLLING PLACE,49,30,5
LOS ANGELES,9002140B,4013,116,N,0,VBM PORTION,40,29,6
LOS ANGELES,9002140B,4013,116,N,530,TOTAL,89,59,11
LOS ANGELES,9002143A,4014,116,N,1217,POLLING PLACE,113,71,22
LOS ANGELES,9002143A,4014,116,N,0,VBM PORTION,80,52,14
LOS ANGELES,9002143A,4014,116,N,1217,TOTAL,193,123,36
LOS ANGELES,9002144A,4015,116,N,1068,POLLING PLACE,52,33,9
LOS ANGELES,9002144A,4015,116,N,0,VBM PORTION,70,35,15
LOS ANGELES,9002144A,4015,116,N,1068,TOTAL,122,68,24
LOS ANGELES,9002146A,4016,95,N,1219,POLLING PLACE,126,87,24
LOS ANGELES,9002146A,4016,95,N,0,VBM PORTION,48,25,18
LOS ANGELES,9002146A,4016,95,N,1219,TOTAL,174,112,42
LOS ANGELES,9002150A,4017,148,N,1112,POLLING PLACE,86,51,13
LOS ANGELES,9002150A,4017,148,N,0,VBM PORTION,27,15,7
LOS ANGELES,9002150A,4017,148,N,1112,TOTAL,113,66,20
LOS ANGELES,9002153A,4018,148,N,1225,POLLING PLACE,73,50,14
LOS ANGELES,9002153A,4018,148,N,0,VBM PORTION,37,20,8
LOS ANGELES,9002153A,4018,148,N,1225,TOTAL,110,70,22
LOS ANGELES,9002155A,4019,96,N,1454,POLLING PLACE,69,50,14
LOS ANGELES,9002155A,4019,96,N,0,VBM PORTION,178,70,43
LOS ANGELES,9002155A,4019,96,N,1454,TOTAL,247,120,57
LOS ANGELES,9002156A,4020,148,N,1139,POLLING PLACE,60,37,10
LOS ANGELES,9002156A,4020,148,N,0,VBM PORTION,45,30,5
LOS ANGELES,9002156A,4020,148,N,1139,TOTAL,105,67,15
LOS ANGELES,9002158A,4021,103,N,1216,POLLING PLACE,78,44,20
LOS ANGELES,9002158A,4021,103,N,0,VBM PORTION,65,26,30
LOS ANGELES,9002158A,4021,103,N,1216,TOTAL,143,70,50
LOS ANGELES,9002162A,4022,148,N,947,POLLING PLACE,69,43,8
LOS ANGELES,9002162A,4022,148,N,0,VBM PORTION,41,17,5
LOS ANGELES,9002162A,4022,148,N,947,TOTAL,110,60,13
LOS ANGELES,9002163A,4023,116,N,848,POLLING PLACE,55,37,6
LOS ANGELES,9002163A,4023,116,N,0,VBM PORTION,50,26,7
LOS ANGELES,9002163A,4023,116,N,848,TOTAL,105,63,13
LOS ANGELES,9002166A,4024,148,N,1221,POLLING PLACE,78,46,16
LOS ANGELES,9002166A,4024,148,N,0,VBM PORTION,43,19,7
LOS ANGELES,9002166A,4024,148,N,1221,TOTAL,121,65,23
LOS ANGELES,9002167A,4025,116,N,1149,POLLING PLACE,88,61,11
LOS ANGELES,9002167A,4025,116,N,0,VBM PORTION,81,50,12
LOS ANGELES,9002167A,4025,116,N,1149,TOTAL,169,111,23
LOS ANGELES,9002169B,4026,90,N,1124,POLLING PLACE,71,43,25
LOS ANGELES,9002169B,4026,90,N,0,VBM PORTION,40,21,10
LOS ANGELES,9002169B,4026,90,N,1124,TOTAL,111,64,35
