LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,HELEN KIM,ALISON M ESTRADA
LOS ANGELES,9002632A,4215,178,N,942,TOTAL,128,36,82
LOS ANGELES,9002633A,4216,178,N,1129,POLLING PLACE,66,18,37
LOS ANGELES,9002633A,4216,178,N,0,VBM PORTION,18,5,9
LOS ANGELES,9002633A,4216,178,N,1129,TOTAL,84,23,46
LOS ANGELES,9002636A,4217,178,N,1060,POLLING PLACE,84,26,38
LOS ANGELES,9002636A,4217,178,N,0,VBM PORTION,47,16,19
LOS ANGELES,9002636A,4217,178,N,1060,TOTAL,131,42,57
LOS ANGELES,9002638A,4218,100,N,655,POLLING PLACE,42,13,19
LOS ANGELES,9002638A,4218,100,N,0,VBM PORTION,34,12,17
LOS ANGELES,9002638A,4218,100,N,655,TOTAL,76,25,36
LOS ANGELES,9002647A,6211,151,Y,13,POLLING PLACE,0,0,0
LOS ANGELES,9002647A,6211,151,Y,0,VBM PORTION,1,0,1
LOS ANGELES,9002647A,6211,151,Y,13,TOTAL,1,0,1
LOS ANGELES,9002648B,4219,89,N,1172,POLLING PLACE,92,37,42
LOS ANGELES,9002648B,4219,89,N,0,VBM PORTION,55,12,28
LOS ANGELES,9002648B,4219,89,N,1172,TOTAL,147,49,70
LOS ANGELES,9002657A,4220,190,N,1064,POLLING PLACE,70,22,38
LOS ANGELES,9002657A,4220,190,N,0,VBM PORTION,63,22,30
LOS ANGELES,9002657A,4220,190,N,1064,TOTAL,133,44,68
LOS ANGELES,9002662A,4221,190,N,952,POLLING PLACE,61,15,32
LOS ANGELES,9002662A,4221,190,N,0,VBM PORTION,53,14,26
LOS ANGELES,9002662A,4221,190,N,952,TOTAL,114,29,58
LOS ANGELES,9002668A,4222,190,N,1132,POLLING PLACE,90,37,37
LOS ANGELES,9002668A,4222,190,N,0,VBM PORTION,86,23,40
LOS ANGELES,9002668A,4222,190,N,1132,TOTAL,176,60,77
LOS ANGELES,9002669A,4223,190,N,1329,POLLING PLACE,89,26,50
LOS ANGELES,9002669A,4223,190,N,0,VBM PORTION,89,26,44
LOS ANGELES,9002669A,4223,190,N,1329,TOTAL,178,52,94
LOS ANGELES,9002673C,4224,150,N,906,POLLING PLACE,57,18,32
LOS ANGELES,9002673C,4224,150,N,0,VBM PORTION,43,10,24
LOS ANGELES,9002673C,4224,150,N,906,TOTAL,100,28,56
LOS ANGELES,9002675A,4225,190,N,1068,POLLING PLACE,90,33,41
LOS ANGELES,9002675A,4225,190,N,0,VBM PORTION,99,41,39
LOS ANGELES,9002675A,4225,190,N,1068,TOTAL,189,74,80
LOS ANGELES,9002679A,6212,61,Y,64,POLLING PLACE,0,0,0
LOS ANGELES,9002679A,6212,61,Y,0,VBM PORTION,10,3,7
LOS ANGELES,9002679A,6212,61,Y,64,TOTAL,10,3,7
LOS ANGELES,9002681A,4226,190,N,1014,POLLING PLACE,103,37,43
LOS ANGELES,9002681A,4226,190,N,0,VBM PORTION,104,33,46
LOS ANGELES,9002681A,4226,190,N,1014,TOTAL,207,70,89
LOS ANGELES,9002681B,4227,190,N,1128,POLLING PLACE,130,47,54
LOS ANGELES,9002681B,4227,190,N,0,VBM PORTION,134,42,53
LOS ANGELES,9002681B,4227,190,N,1128,TOTAL,264,89,107
LOS ANGELES,9002688A,4228,190,N,1198,POLLING PLACE,165,52,78
LOS ANGELES,9002688A,4228,190,N,0,VBM PORTION,224,59,103
LOS ANGELES,9002688A,4228,190,N,1198,TOTAL,389,111,181
LOS ANGELES,9002689A,4229,190,N,829,POLLING PLACE,96,30,43
LOS ANGELES,9002689A,4229,190,N,0,VBM PORTION,201,69,96
LOS ANGELES,9002689A,4229,190,N,829,TOTAL,297,99,139
LOS ANGELES,9002691A,4230,90,N,1002,POLLING PLACE,60,14,36
LOS ANGELES,9002691A,4230,90,N,0,VBM PORTION,34,8,22
LOS ANGELES,9002691A,4230,90,N,1002,TOTAL,94,22,58
LOS ANGELES,9002694A,6213,16,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9002694A,6213,16,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9002694A,6213,16,Y,0,TOTAL,0,0,0
LOS ANGELES,9002698A,4231,190,N,1179,POLLING PLACE,146,41,73
LOS ANGELES,9002698A,4231,190,N,0,VBM PORTION,173,59,79
LOS ANGELES,9002698A,4231,190,N,1179,TOTAL,319,100,152
LOS ANGELES,9002702A,6214,179,Y,19,POLLING PLACE,0,0,0
LOS ANGELES,9002702A,6214,179,Y,0,VBM PORTION,1,0,0
LOS ANGELES,9002702A,6214,179,Y,19,TOTAL,1,0,0
LOS ANGELES,9002704A,4232,62,N,881,POLLING PLACE,113,41,57
LOS ANGELES,9002704A,4232,62,N,0,VBM PORTION,63,25,26
LOS ANGELES,9002704A,4232,62,N,881,TOTAL,176,66,83
LOS ANGELES,9002714A,4233,90,N,1122,POLLING PLACE,92,20,55
LOS ANGELES,9002714A,4233,90,N,0,VBM PORTION,88,26,36
LOS ANGELES,9002714A,4233,90,N,1122,TOTAL,180,46,91
LOS ANGELES,9002716A,4234,82,N,1003,POLLING PLACE,84,31,41
LOS ANGELES,9002716A,4234,82,N,0,VBM PORTION,151,46,60
LOS ANGELES,9002716A,4234,82,N,1003,TOTAL,235,77,101
LOS ANGELES,9002719B,4235,95,N,1087,POLLING PLACE,65,16,39
LOS ANGELES,9002719B,4235,95,N,0,VBM PORTION,41,17,22
LOS ANGELES,9002719B,4235,95,N,1087,TOTAL,106,33,61
LOS ANGELES,9002730A,4236,15,N,923,POLLING PLACE,78,23,39
LOS ANGELES,9002730A,4236,15,N,0,VBM PORTION,50,21,22
LOS ANGELES,9002730A,4236,15,N,923,TOTAL,128,44,61
LOS ANGELES,9002732A,4237,190,N,520,POLLING PLACE,49,19,22
LOS ANGELES,9002732A,4237,190,N,0,VBM PORTION,47,13,22
LOS ANGELES,9002732A,4237,190,N,520,TOTAL,96,32,44
LOS ANGELES,9002739A,6215,111,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9002739A,6215,111,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9002739A,6215,111,Y,0,TOTAL,0,0,0
LOS ANGELES,9002742A,6216,82,Y,43,POLLING PLACE,0,0,0
LOS ANGELES,9002742A,6216,82,Y,0,VBM PORTION,4,1,1
LOS ANGELES,9002742A,6216,82,Y,43,TOTAL,4,1,1
LOS ANGELES,9002745A,4238,41,N,1147,POLLING PLACE,186,40,91
LOS ANGELES,9002745A,4238,41,N,0,VBM PORTION,106,32,56
LOS ANGELES,9002745A,4238,41,N,1147,TOTAL,292,72,147
LOS ANGELES,9002754A,4239,59,N,999,POLLING PLACE,41,11,23
LOS ANGELES,9002754A,4239,59,N,0,VBM PORTION,49,25,18
LOS ANGELES,9002754A,4239,59,N,999,TOTAL,90,36,41
LOS ANGELES,9002766A,4240,82,N,725,POLLING PLACE,85,23,39
LOS ANGELES,9002766A,4240,82,N,0,VBM PORTION,73,28,24
LOS ANGELES,9002766A,4240,82,N,725,TOTAL,158,51,63
LOS ANGELES,9002767A,6217,140,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9002767A,6217,140,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9002767A,6217,140,Y,0,TOTAL,0,0,0
LOS ANGELES,9002780A,4241,89,N,1297,POLLING PLACE,153,37,80
LOS ANGELES,9002780A,4241,89,N,0,VBM PORTION,101,24,42
LOS ANGELES,9002780A,4241,89,N,1297,TOTAL,254,61,122
LOS ANGELES,9002786A,4242,81,N,1194,POLLING PLACE,112,45,44
LOS ANGELES,9002786A,4242,81,N,0,VBM PORTION,107,36,41
LOS ANGELES,9002786A,4242,81,N,1194,TOTAL,219,81,85
LOS ANGELES,9002788A,4243,148,N,1092,POLLING PLACE,40,17,17
LOS ANGELES,9002788A,4243,148,N,0,VBM PORTION,34,12,16
LOS ANGELES,9002788A,4243,148,N,1092,TOTAL,74,29,33
LOS ANGELES,9002796A,4244,25,N,767,POLLING PLACE,66,24,28
LOS ANGELES,9002796A,4244,25,N,0,VBM PORTION,66,19,30
LOS ANGELES,9002796A,4244,25,N,767,TOTAL,132,43,58
LOS ANGELES,9002803A,4245,59,N,703,POLLING PLACE,27,9,14
LOS ANGELES,9002803A,4245,59,N,0,VBM PORTION,26,9,15
LOS ANGELES,9002803A,4245,59,N,703,TOTAL,53,18,29
LOS ANGELES,9002809A,4246,90,N,1023,POLLING PLACE,102,36,47
LOS ANGELES,9002809A,4246,90,N,0,VBM PORTION,84,17,47
LOS ANGELES,9002809A,4246,90,N,1023,TOTAL,186,53,94
LOS ANGELES,9002811A,4247,19,N,1144,POLLING PLACE,57,16,32
LOS ANGELES,9002811A,4247,19,N,0,VBM PORTION,62,26,27
LOS ANGELES,9002811A,4247,19,N,1144,TOTAL,119,42,59
LOS ANGELES,9002813C,4248,90,N,930,POLLING PLACE,54,16,25
LOS ANGELES,9002813C,4248,90,N,0,VBM PORTION,58,15,38
LOS ANGELES,9002813C,4248,90,N,930,TOTAL,112,31,63
LOS ANGELES,9002824A,4249,15,N,1243,POLLING PLACE,65,21,30
LOS ANGELES,9002824A,4249,15,N,0,VBM PORTION,52,20,29
LOS ANGELES,9002824A,4249,15,N,1243,TOTAL,117,41,59
LOS ANGELES,9002827A,4250,103,N,1062,POLLING PLACE,95,44,34
LOS ANGELES,9002827A,4250,103,N,0,VBM PORTION,91,64,18
LOS ANGELES,9002827A,4250,103,N,1062,TOTAL,186,108,52
LOS ANGELES,9002828E,4251,14,N,1041,POLLING PLACE,128,46,53
LOS ANGELES,9002828E,4251,14,N,0,VBM PORTION,119,51,43
LOS ANGELES,9002828E,4251,14,N,1041,TOTAL,247,97,96
LOS ANGELES,9002839A,4252,103,N,860,POLLING PLACE,130,87,26
LOS ANGELES,9002839A,4252,103,N,0,VBM PORTION,74,35,27
LOS ANGELES,9002839A,4252,103,N,860,TOTAL,204,122,53
LOS ANGELES,9002843A,4253,90,N,1145,POLLING PLACE,35,3,24
LOS ANGELES,9002843A,4253,90,N,0,VBM PORTION,53,9,35
LOS ANGELES,9002843A,4253,90,N,1145,TOTAL,88,12,59
LOS ANGELES,9002863A,4254,154,N,798,POLLING PLACE,137,34,73
LOS ANGELES,9002863A,4254,154,N,0,VBM PORTION,59,22,25
LOS ANGELES,9002863A,4254,154,N,798,TOTAL,196,56,98
LOS ANGELES,9002868A,4255,103,N,1304,POLLING PLACE,78,29,32
LOS ANGELES,9002868A,4255,103,N,0,VBM PORTION,79,46,21
LOS ANGELES,9002868A,4255,103,N,1304,TOTAL,157,75,53
LOS ANGELES,9002873B,4256,63,N,1181,POLLING PLACE,118,37,56
LOS ANGELES,9002873B,4256,63,N,0,VBM PORTION,69,28,25
LOS ANGELES,9002873B,4256,63,N,1181,TOTAL,187,65,81
LOS ANGELES,9002875C,4257,63,N,538,POLLING PLACE,43,12,21
LOS ANGELES,9002875C,4257,63,N,0,VBM PORTION,83,24,34
LOS ANGELES,9002875C,4257,63,N,538,TOTAL,126,36,55
LOS ANGELES,9002879A,6218,118,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9002879A,6218,118,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9002879A,6218,118,Y,0,TOTAL,0,0,0
LOS ANGELES,9002880A,6219,98,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9002880A,6219,98,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9002880A,6219,98,Y,0,TOTAL,0,0,0
LOS ANGELES,9002888A,4258,15,N,1142,POLLING PLACE,77,24,33
LOS ANGELES,9002888A,4258,15,N,0,VBM PORTION,41,17,14
LOS ANGELES,9002888A,4258,15,N,1142,TOTAL,118,41,47
LOS ANGELES,9002889A,4259,116,N,829,POLLING PLACE,65,21,27
LOS ANGELES,9002889A,4259,116,N,0,VBM PORTION,62,24,23
LOS ANGELES,9002889A,4259,116,N,829,TOTAL,127,45,50
LOS ANGELES,9002890A,4260,116,N,1297,POLLING PLACE,82,36,30
LOS ANGELES,9002890A,4260,116,N,0,VBM PORTION,95,30,41
LOS ANGELES,9002890A,4260,116,N,1297,TOTAL,177,66,71
LOS ANGELES,9002892A,4261,9,N,1110,POLLING PLACE,102,39,49
LOS ANGELES,9002892A,4261,9,N,0,VBM PORTION,75,27,26
LOS ANGELES,9002892A,4261,9,N,1110,TOTAL,177,66,75
LOS ANGELES,9002893A,4262,116,N,1358,POLLING PLACE,95,29,49
LOS ANGELES,9002893A,4262,116,N,0,VBM PORTION,106,36,40
LOS ANGELES,9002893A,4262,116,N,1358,TOTAL,201,65,89
LOS ANGELES,9002894A,4263,15,N,1114,POLLING PLACE,75,25,35
LOS ANGELES,9002894A,4263,15,N,0,VBM PORTION,62,20,29
LOS ANGELES,9002894A,4263,15,N,1114,TOTAL,137,45,64
LOS ANGELES,9002900A,4264,113,N,1537,POLLING PLACE,119,36,46
LOS ANGELES,9002900A,4264,113,N,0,VBM PORTION,434,113,172
LOS ANGELES,9002900A,4264,113,N,1537,TOTAL,553,149,218
LOS ANGELES,9002903B,4265,15,N,1099,POLLING PLACE,69,24,32
LOS ANGELES,9002903B,4265,15,N,0,VBM PORTION,43,18,19
LOS ANGELES,9002903B,4265,15,N,1099,TOTAL,112,42,51
LOS ANGELES,9002907A,4266,82,N,496,POLLING PLACE,49,9,20
LOS ANGELES,9002907A,4266,82,N,0,VBM PORTION,90,40,27
LOS ANGELES,9002907A,4266,82,N,496,TOTAL,139,49,47
LOS ANGELES,9002908A,4267,148,N,1234,POLLING PLACE,93,25,48
LOS ANGELES,9002908A,4267,148,N,0,VBM PORTION,79,32,30
LOS ANGELES,9002908A,4267,148,N,1234,TOTAL,172,57,78
LOS ANGELES,9002910A,4268,176,N,827,POLLING PLACE,51,26,15
LOS ANGELES,9002910A,4268,176,N,0,VBM PORTION,46,16,24
LOS ANGELES,9002910A,4268,176,N,827,TOTAL,97,42,39
LOS ANGELES,9002913A,4269,114,N,1242,POLLING PLACE,106,34,49
LOS ANGELES,9002913A,4269,114,N,0,VBM PORTION,93,26,39
LOS ANGELES,9002913A,4269,114,N,1242,TOTAL,199,60,88
LOS ANGELES,9002917A,4270,114,N,742,POLLING PLACE,85,22,46
LOS ANGELES,9002917A,4270,114,N,0,VBM PORTION,89,14,45
LOS ANGELES,9002917A,4270,114,N,742,TOTAL,174,36,91
LOS ANGELES,9002917D,4271,114,N,757,POLLING PLACE,117,38,59
LOS ANGELES,9002917D,4271,114,N,0,VBM PORTION,87,25,46
LOS ANGELES,9002917D,4271,114,N,757,TOTAL,204,63,105
LOS ANGELES,9002921A,4272,154,N,749,POLLING PLACE,106,29,47
LOS ANGELES,9002921A,4272,154,N,0,VBM PORTION,72,14,38
LOS ANGELES,9002921A,4272,154,N,749,TOTAL,178,43,85
LOS ANGELES,9002927A,4273,148,N,991,POLLING PLACE,79,22,42
LOS ANGELES,9002927A,4273,148,N,0,VBM PORTION,40,24,11
LOS ANGELES,9002927A,4273,148,N,991,TOTAL,119,46,53
LOS ANGELES,9002929A,4274,152,N,766,POLLING PLACE,41,12,20
LOS ANGELES,9002929A,4274,152,N,0,VBM PORTION,5,3,1
LOS ANGELES,9002929A,4274,152,N,766,TOTAL,46,15,21
LOS ANGELES,9002952A,4275,103,N,1262,POLLING PLACE,95,39,35
LOS ANGELES,9002952A,4275,103,N,0,VBM PORTION,76,49,25
LOS ANGELES,9002952A,4275,103,N,1262,TOTAL,171,88,60
LOS ANGELES,9002954A,4276,116,N,1255,POLLING PLACE,100,28,49
LOS ANGELES,9002954A,4276,116,N,0,VBM PORTION,131,36,53
LOS ANGELES,9002954A,4276,116,N,1255,TOTAL,231,64,102
LOS ANGELES,9002968A,4277,14,N,1181,POLLING PLACE,141,47,65
LOS ANGELES,9002968A,4277,14,N,0,VBM PORTION,132,50,62
LOS ANGELES,9002968A,4277,14,N,1181,TOTAL,273,97,127
LOS ANGELES,9002988A,4278,19,N,1029,POLLING PLACE,55,22,22
LOS ANGELES,9002988A,4278,19,N,0,VBM PORTION,30,5,21
LOS ANGELES,9002988A,4278,19,N,1029,TOTAL,85,27,43
LOS ANGELES,9003029C,4279,174,N,1096,POLLING PLACE,59,24,28
LOS ANGELES,9003029C,4279,174,N,0,VBM PORTION,42,16,20
LOS ANGELES,9003029C,4279,174,N,1096,TOTAL,101,40,48
LOS ANGELES,9003036A,4280,116,N,647,POLLING PLACE,94,24,46
LOS ANGELES,9003036A,4280,116,N,0,VBM PORTION,57,23,17
LOS ANGELES,9003036A,4280,116,N,647,TOTAL,151,47,63
LOS ANGELES,9003036C,4281,114,N,192,POLLING PLACE,17,3,11
LOS ANGELES,9003036C,4281,114,N,0,VBM PORTION,13,2,11
LOS ANGELES,9003036C,4281,114,N,192,TOTAL,30,5,22
LOS ANGELES,9003050A,4282,116,N,781,POLLING PLACE,137,53,58
LOS ANGELES,9003050A,4282,116,N,0,VBM PORTION,61,19,23
LOS ANGELES,9003050A,4282,116,N,781,TOTAL,198,72,81
LOS ANGELES,9003055A,4283,14,N,1402,POLLING PLACE,235,109,92
LOS ANGELES,9003055A,4283,14,N,0,VBM PORTION,143,52,70
LOS ANGELES,9003055A,4283,14,N,1402,TOTAL,378,161,162
LOS ANGELES,9003072A,4284,158,N,947,POLLING PLACE,127,39,58
LOS ANGELES,9003072A,4284,158,N,0,VBM PORTION,115,32,53
LOS ANGELES,9003072A,4284,158,N,947,TOTAL,242,71,111
LOS ANGELES,9003077A,4285,108,N,1515,POLLING PLACE,13,1,8
LOS ANGELES,9003077A,4285,108,N,0,VBM PORTION,2,0,2
LOS ANGELES,9003077A,4285,108,N,1515,TOTAL,15,1,10
LOS ANGELES,9003077C,4286,108,N,860,POLLING PLACE,82,26,27
LOS ANGELES,9003077C,4286,108,N,0,VBM PORTION,91,29,40
LOS ANGELES,9003077C,4286,108,N,860,TOTAL,173,55,67
LOS ANGELES,9003088A,4287,14,N,816,POLLING PLACE,88,33,37
LOS ANGELES,9003088A,4287,14,N,0,VBM PORTION,86,34,25
LOS ANGELES,9003088A,4287,14,N,816,TOTAL,174,67,62
LOS ANGELES,9003122A,4288,56,N,1159,POLLING PLACE,148,58,48
LOS ANGELES,9003122A,4288,56,N,0,VBM PORTION,156,56,50
LOS ANGELES,9003122A,4288,56,N,1159,TOTAL,304,114,98
LOS ANGELES,9003128A,4289,57,N,934,POLLING PLACE,101,32,45
LOS ANGELES,9003128A,4289,57,N,0,VBM PORTION,131,41,54
LOS ANGELES,9003128A,4289,57,N,934,TOTAL,232,73,99
LOS ANGELES,9003129A,4290,57,N,1118,POLLING PLACE,134,59,42
LOS ANGELES,9003129A,4290,57,N,0,VBM PORTION,112,54,41
LOS ANGELES,9003129A,4290,57,N,1118,TOTAL,246,113,83
LOS ANGELES,9003150A,4291,108,N,954,POLLING PLACE,25,8,8
LOS ANGELES,9003150A,4291,108,N,0,VBM PORTION,20,8,7
LOS ANGELES,9003150A,4291,108,N,954,TOTAL,45,16,15
LOS ANGELES,9003168A,4292,90,N,873,POLLING PLACE,103,27,60
LOS ANGELES,9003168A,4292,90,N,0,VBM PORTION,66,20,30
LOS ANGELES,9003168A,4292,90,N,873,TOTAL,169,47,90
LOS ANGELES,9003181A,4293,82,N,1091,POLLING PLACE,169,54,63
LOS ANGELES,9003181A,4293,82,N,0,VBM PORTION,129,31,54
LOS ANGELES,9003181A,4293,82,N,1091,TOTAL,298,85,117
LOS ANGELES,9003184A,4294,103,N,1279,POLLING PLACE,98,41,39
LOS ANGELES,9003184A,4294,103,N,0,VBM PORTION,86,45,31
LOS ANGELES,9003184A,4294,103,N,1279,TOTAL,184,86,70
LOS ANGELES,9003185A,4295,95,N,1026,POLLING PLACE,128,34,60
LOS ANGELES,9003185A,4295,95,N,0,VBM PORTION,104,44,33
LOS ANGELES,9003185A,4295,95,N,1026,TOTAL,232,78,93
LOS ANGELES,9003197A,4296,154,N,906,POLLING PLACE,126,28,61
LOS ANGELES,9003197A,4296,154,N,0,VBM PORTION,134,31,69
LOS ANGELES,9003197A,4296,154,N,906,TOTAL,260,59,130
LOS ANGELES,9003201A,4297,154,N,780,POLLING PLACE,117,24,56
LOS ANGELES,9003201A,4297,154,N,0,VBM PORTION,80,18,34
LOS ANGELES,9003201A,4297,154,N,780,TOTAL,197,42,90
LOS ANGELES,9003202A,4298,154,N,792,POLLING PLACE,189,35,94
LOS ANGELES,9003202A,4298,154,N,0,VBM PORTION,69,15,38
LOS ANGELES,9003202A,4298,154,N,792,TOTAL,258,50,132
LOS ANGELES,9003206A,4299,82,N,510,POLLING PLACE,58,19,20
LOS ANGELES,9003206A,4299,82,N,0,VBM PORTION,53,24,13
LOS ANGELES,9003206A,4299,82,N,510,TOTAL,111,43,33
LOS ANGELES,9003210A,4300,148,N,715,POLLING PLACE,11,4,4
LOS ANGELES,9003210A,4300,148,N,0,VBM PORTION,7,2,3
LOS ANGELES,9003210A,4300,148,N,715,TOTAL,18,6,7
LOS ANGELES,9003218B,4301,56,N,1243,POLLING PLACE,121,33,45
LOS ANGELES,9003218B,4301,56,N,0,VBM PORTION,147,57,64
LOS ANGELES,9003218B,4301,56,N,1243,TOTAL,268,90,109
LOS ANGELES,9003220A,4302,173,N,621,POLLING PLACE,38,8,26
LOS ANGELES,9003220A,4302,173,N,0,VBM PORTION,22,5,12
LOS ANGELES,9003220A,4302,173,N,621,TOTAL,60,13,38
LOS ANGELES,9003228A,4303,63,N,1285,POLLING PLACE,86,32,38
LOS ANGELES,9003228A,4303,63,N,0,VBM PORTION,82,27,32
LOS ANGELES,9003228A,4303,63,N,1285,TOTAL,168,59,70
LOS ANGELES,9003229A,4304,116,N,1014,POLLING PLACE,129,45,61
LOS ANGELES,9003229A,4304,116,N,0,VBM PORTION,108,46,36
LOS ANGELES,9003229A,4304,116,N,1014,TOTAL,237,91,97
LOS ANGELES,9003235A,4305,154,N,859,POLLING PLACE,78,18,38
LOS ANGELES,9003235A,4305,154,N,0,VBM PORTION,53,18,21
LOS ANGELES,9003235A,4305,154,N,859,TOTAL,131,36,59
LOS ANGELES,9003238A,4306,63,N,767,POLLING PLACE,62,24,26
LOS ANGELES,9003238A,4306,63,N,0,VBM PORTION,63,15,30
LOS ANGELES,9003238A,4306,63,N,767,TOTAL,125,39,56
LOS ANGELES,9003240A,4307,148,N,911,POLLING PLACE,73,24,41
LOS ANGELES,9003240A,4307,148,N,0,VBM PORTION,30,6,17
LOS ANGELES,9003240A,4307,148,N,911,TOTAL,103,30,58
LOS ANGELES,9003278A,4308,157,N,1113,POLLING PLACE,150,39,72
LOS ANGELES,9003278A,4308,157,N,0,VBM PORTION,267,75,132
LOS ANGELES,9003278A,4308,157,N,1113,TOTAL,417,114,204
LOS ANGELES,9003280A,4309,157,N,1114,POLLING PLACE,127,37,73
LOS ANGELES,9003280A,4309,157,N,0,VBM PORTION,108,33,56
LOS ANGELES,9003280A,4309,157,N,1114,TOTAL,235,70,129
LOS ANGELES,9003309A,4310,95,N,1018,POLLING PLACE,61,22,29
LOS ANGELES,9003309A,4310,95,N,0,VBM PORTION,36,10,18
LOS ANGELES,9003309A,4310,95,N,1018,TOTAL,97,32,47
LOS ANGELES,9003351A,4311,82,N,781,POLLING PLACE,99,33,38
LOS ANGELES,9003351A,4311,82,N,0,VBM PORTION,101,24,49
LOS ANGELES,9003351A,4311,82,N,781,TOTAL,200,57,87
LOS ANGELES,9003368A,4312,158,N,966,POLLING PLACE,171,52,74
LOS ANGELES,9003368A,4312,158,N,0,VBM PORTION,108,29,46
LOS ANGELES,9003368A,4312,158,N,966,TOTAL,279,81,120
LOS ANGELES,9003374A,4313,26,N,1255,POLLING PLACE,98,35,38
LOS ANGELES,9003374A,4313,26,N,0,VBM PORTION,90,20,49
LOS ANGELES,9003374A,4313,26,N,1255,TOTAL,188,55,87
LOS ANGELES,9003406A,4314,157,N,908,POLLING PLACE,122,35,63
LOS ANGELES,9003406A,4314,157,N,0,VBM PORTION,74,15,38
LOS ANGELES,9003406A,4314,157,N,908,TOTAL,196,50,101
LOS ANGELES,9003417A,4315,190,N,1109,POLLING PLACE,91,29,42
LOS ANGELES,9003417A,4315,190,N,0,VBM PORTION,50,20,15
LOS ANGELES,9003417A,4315,190,N,1109,TOTAL,141,49,57
LOS ANGELES,9003431A,4316,82,N,827,POLLING PLACE,96,23,40
LOS ANGELES,9003431A,4316,82,N,0,VBM PORTION,168,48,76
LOS ANGELES,9003431A,4316,82,N,827,TOTAL,264,71,116
LOS ANGELES,9003448A,4317,19,N,944,POLLING PLACE,48,21,24
LOS ANGELES,9003448A,4317,19,N,0,VBM PORTION,74,27,28
LOS ANGELES,9003448A,4317,19,N,944,TOTAL,122,48,52
LOS ANGELES,9003458B,4318,190,N,700,POLLING PLACE,50,20,25
LOS ANGELES,9003458B,4318,190,N,0,VBM PORTION,49,11,25
LOS ANGELES,9003458B,4318,190,N,700,TOTAL,99,31,50
LOS ANGELES,9003458D,4319,190,N,1218,POLLING PLACE,76,21,45
LOS ANGELES,9003458D,4319,190,N,0,VBM PORTION,63,15,38
LOS ANGELES,9003458D,4319,190,N,1218,TOTAL,139,36,83
LOS ANGELES,9003465A,4320,56,N,449,POLLING PLACE,42,18,13
LOS ANGELES,9003465A,4320,56,N,0,VBM PORTION,79,22,27
LOS ANGELES,9003465A,4320,56,N,449,TOTAL,121,40,40
LOS ANGELES,9003466A,4321,14,N,587,POLLING PLACE,65,36,21
LOS ANGELES,9003466A,4321,14,N,0,VBM PORTION,95,34,42
LOS ANGELES,9003466A,4321,14,N,587,TOTAL,160,70,63
LOS ANGELES,9003468A,4322,82,N,483,POLLING PLACE,73,12,39
LOS ANGELES,9003468A,4322,82,N,0,VBM PORTION,81,22,33
LOS ANGELES,9003468A,4322,82,N,483,TOTAL,154,34,72
LOS ANGELES,9003518A,4323,90,N,1097,POLLING PLACE,68,14,36
LOS ANGELES,9003518A,4323,90,N,0,VBM PORTION,51,20,27
LOS ANGELES,9003518A,4323,90,N,1097,TOTAL,119,34,63
LOS ANGELES,9003520B,4324,41,N,1158,POLLING PLACE,86,32,42
LOS ANGELES,9003520B,4324,41,N,0,VBM PORTION,76,31,25
LOS ANGELES,9003520B,4324,41,N,1158,TOTAL,162,63,67
LOS ANGELES,9003552A,4325,108,N,1004,POLLING PLACE,28,6,9
LOS ANGELES,9003552A,4325,108,N,0,VBM PORTION,18,6,7
LOS ANGELES,9003552A,4325,108,N,1004,TOTAL,46,12,16
LOS ANGELES,9003600A,4326,56,N,1165,POLLING PLACE,141,69,47
LOS ANGELES,9003600A,4326,56,N,0,VBM PORTION,128,68,48
LOS ANGELES,9003600A,4326,56,N,1165,TOTAL,269,137,95
LOS ANGELES,9003606A,4327,15,N,1057,POLLING PLACE,116,50,48
LOS ANGELES,9003606A,4327,15,N,0,VBM PORTION,101,33,54
LOS ANGELES,9003606A,4327,15,N,1057,TOTAL,217,83,102
LOS ANGELES,9003613A,4328,18,N,962,POLLING PLACE,97,40,38
LOS ANGELES,9003613A,4328,18,N,0,VBM PORTION,123,41,55
LOS ANGELES,9003613A,4328,18,N,962,TOTAL,220,81,93
LOS ANGELES,9003614A,4329,18,N,1233,POLLING PLACE,161,69,57
LOS ANGELES,9003614A,4329,18,N,0,VBM PORTION,118,57,37
LOS ANGELES,9003614A,4329,18,N,1233,TOTAL,279,126,94
LOS ANGELES,9003626A,4330,50,N,1393,POLLING PLACE,154,71,59
LOS ANGELES,9003626A,4330,50,N,0,VBM PORTION,158,68,59
LOS ANGELES,9003626A,4330,50,N,1393,TOTAL,312,139,118
LOS ANGELES,9003663A,4331,178,N,1039,POLLING PLACE,80,31,44
LOS ANGELES,9003663A,4331,178,N,0,VBM PORTION,48,15,20
