LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JUVENTINO GOMEZ,HILDA L SOLIS,A  A SAUCEDO HOOD
INDUSTRY,2930006A,6064,123,Y,0,VBM PORTION,14,0,5,6
INDUSTRY,2930006A,6064,123,Y,48,TOTAL,14,0,5,6
INDUSTRY,2930010A,6065,123,Y,42,POLLING PLACE,0,0,0,0
INDUSTRY,2930010A,6065,123,Y,0,VBM PORTION,12,3,8,1
INDUSTRY,2930010A,6065,123,Y,42,TOTAL,12,3,8,1
INDUSTRY,2930011A,6066,125,Y,0,POLLING PLACE,0,0,0,0
INDUSTRY,2930011A,6066,125,Y,0,VBM PORTION,0,0,0,0
INDUSTRY,2930011A,6066,125,Y,0,TOTAL,0,0,0,0
INDUSTRY,2930012A,6067,125,Y,0,POLLING PLACE,0,0,0,0
INDUSTRY,2930012A,6067,125,Y,0,VBM PORTION,0,0,0,0
INDUSTRY,2930012A,6067,125,Y,0,TOTAL,0,0,0,0
INDUSTRY,2930015A,6068,66,Y,0,POLLING PLACE,0,0,0,0
INDUSTRY,2930015A,6068,66,Y,0,VBM PORTION,0,0,0,0
INDUSTRY,2930015A,6068,66,Y,0,TOTAL,0,0,0,0
INDUSTRY,2930016A,6069,120,Y,6,POLLING PLACE,0,0,0,0
INDUSTRY,2930016A,6069,120,Y,0,VBM PORTION,1,0,1,0
INDUSTRY,2930016A,6069,120,Y,6,TOTAL,1,0,1,0
INDUSTRY,2930062A,6070,123,Y,6,POLLING PLACE,0,0,0,0
INDUSTRY,2930062A,6070,123,Y,0,VBM PORTION,2,0,0,1
INDUSTRY,2930062A,6070,123,Y,6,TOTAL,2,0,0,1
INDUSTRY,2930067A,6071,123,Y,0,POLLING PLACE,0,0,0,0
INDUSTRY,2930067A,6071,123,Y,0,VBM PORTION,0,0,0,0
INDUSTRY,2930067A,6071,123,Y,0,TOTAL,0,0,0,0
INDUSTRY,2930068A,6072,123,Y,0,POLLING PLACE,0,0,0,0
INDUSTRY,2930068A,6072,123,Y,0,VBM PORTION,0,0,0,0
INDUSTRY,2930068A,6072,123,Y,0,TOTAL,0,0,0,0
IRWINDALE,3000003A,1166,66,N,765,POLLING PLACE,75,12,46,11
IRWINDALE,3000003A,1166,66,N,0,VBM PORTION,48,10,32,2
IRWINDALE,3000003A,1166,66,N,765,TOTAL,123,22,78,13
IRWINDALE,3000004A,6075,66,Y,174,POLLING PLACE,0,0,0,0
IRWINDALE,3000004A,6075,66,Y,0,VBM PORTION,11,2,7,2
IRWINDALE,3000004A,6075,66,Y,174,TOTAL,11,2,7,2
LA PUENTE,3330001A,1220,123,N,1186,POLLING PLACE,104,17,58,7
LA PUENTE,3330001A,1220,123,N,0,VBM PORTION,41,5,20,7
LA PUENTE,3330001A,1220,123,N,1186,TOTAL,145,22,78,14
LA PUENTE,3330002C,1221,123,N,462,POLLING PLACE,25,0,15,8
LA PUENTE,3330002C,1221,123,N,0,VBM PORTION,18,2,16,0
LA PUENTE,3330002C,1221,123,N,462,TOTAL,43,2,31,8
LA PUENTE,3330003E,1222,123,N,695,POLLING PLACE,49,9,27,4
LA PUENTE,3330003E,1222,123,N,0,VBM PORTION,38,2,22,5
LA PUENTE,3330003E,1222,123,N,695,TOTAL,87,11,49,9
LA PUENTE,3330004A,1223,123,N,1374,POLLING PLACE,78,6,55,10
LA PUENTE,3330004A,1223,123,N,0,VBM PORTION,91,9,57,8
LA PUENTE,3330004A,1223,123,N,1374,TOTAL,169,15,112,18
LA PUENTE,3330008A,1224,123,N,1089,POLLING PLACE,76,9,46,12
LA PUENTE,3330008A,1224,123,N,0,VBM PORTION,48,7,26,5
LA PUENTE,3330008A,1224,123,N,1089,TOTAL,124,16,72,17
LA PUENTE,3330009A,1225,123,N,1048,POLLING PLACE,52,3,33,6
LA PUENTE,3330009A,1225,123,N,0,VBM PORTION,45,6,26,8
LA PUENTE,3330009A,1225,123,N,1048,TOTAL,97,9,59,14
LA PUENTE,3330012A,1226,123,N,1208,POLLING PLACE,44,8,25,4
LA PUENTE,3330012A,1226,123,N,0,VBM PORTION,51,3,35,5
LA PUENTE,3330012A,1226,123,N,1208,TOTAL,95,11,60,9
LA PUENTE,3330013B,1227,123,N,980,POLLING PLACE,61,6,36,15
LA PUENTE,3330013B,1227,123,N,0,VBM PORTION,38,1,28,3
LA PUENTE,3330013B,1227,123,N,980,TOTAL,99,7,64,18
LA PUENTE,3330017A,1228,123,N,1201,POLLING PLACE,65,7,50,6
LA PUENTE,3330017A,1228,123,N,0,VBM PORTION,60,9,39,6
LA PUENTE,3330017A,1228,123,N,1201,TOTAL,125,16,89,12
LA PUENTE,3330018A,1229,123,N,1215,POLLING PLACE,55,2,31,9
LA PUENTE,3330018A,1229,123,N,0,VBM PORTION,38,3,26,8
LA PUENTE,3330018A,1229,123,N,1215,TOTAL,93,5,57,17
LA PUENTE,3330019C,1230,123,N,1092,POLLING PLACE,65,7,41,5
LA PUENTE,3330019C,1230,123,N,0,VBM PORTION,50,3,34,3
LA PUENTE,3330019C,1230,123,N,1092,TOTAL,115,10,75,8
LA PUENTE,3330020A,1231,123,N,1055,POLLING PLACE,46,5,33,4
LA PUENTE,3330020A,1231,123,N,0,VBM PORTION,51,10,26,7
LA PUENTE,3330020A,1231,123,N,1055,TOTAL,97,15,59,11
LA PUENTE,3330020B,1232,123,N,1004,POLLING PLACE,74,6,47,7
LA PUENTE,3330020B,1232,123,N,0,VBM PORTION,48,5,25,2
LA PUENTE,3330020B,1232,123,N,1004,TOTAL,122,11,72,9
LA PUENTE,3330021A,1233,123,N,1121,POLLING PLACE,88,11,40,12
LA PUENTE,3330021A,1233,123,N,0,VBM PORTION,48,5,30,5
LA PUENTE,3330021A,1233,123,N,1121,TOTAL,136,16,70,17
LA PUENTE,3330040C,1234,123,N,1072,POLLING PLACE,79,4,55,7
LA PUENTE,3330040C,1234,123,N,0,VBM PORTION,71,4,33,18
LA PUENTE,3330040C,1234,123,N,1072,TOTAL,150,8,88,25
MAYWOOD,4200001D,1743,164,N,1211,POLLING PLACE,69,3,46,7
MAYWOOD,4200001D,1743,164,N,0,VBM PORTION,31,1,21,6
MAYWOOD,4200001D,1743,164,N,1211,TOTAL,100,4,67,13
MAYWOOD,4200005A,1744,164,N,1188,POLLING PLACE,73,6,52,3
MAYWOOD,4200005A,1744,164,N,0,VBM PORTION,34,2,26,3
MAYWOOD,4200005A,1744,164,N,1188,TOTAL,107,8,78,6
MAYWOOD,4200006A,1745,164,N,1160,POLLING PLACE,74,16,43,4
MAYWOOD,4200006A,1745,164,N,0,VBM PORTION,45,10,25,5
MAYWOOD,4200006A,1745,164,N,1160,TOTAL,119,26,68,9
MAYWOOD,4200009A,1746,164,N,1157,POLLING PLACE,56,10,38,3
MAYWOOD,4200009A,1746,164,N,0,VBM PORTION,26,6,13,4
MAYWOOD,4200009A,1746,164,N,1157,TOTAL,82,16,51,7
MAYWOOD,4200010B,1747,164,N,678,POLLING PLACE,36,3,26,4
MAYWOOD,4200010B,1747,164,N,0,VBM PORTION,29,2,16,3
MAYWOOD,4200010B,1747,164,N,678,TOTAL,65,5,42,7
MAYWOOD,4200013A,1748,164,N,1031,POLLING PLACE,29,3,17,6
MAYWOOD,4200013A,1748,164,N,0,VBM PORTION,28,11,12,0
MAYWOOD,4200013A,1748,164,N,1031,TOTAL,57,14,29,6
MAYWOOD,4200014A,1749,164,N,625,POLLING PLACE,57,3,43,3
MAYWOOD,4200014A,1749,164,N,0,VBM PORTION,21,3,13,2
MAYWOOD,4200014A,1749,164,N,625,TOTAL,78,6,56,5
MAYWOOD,4200015B,1750,164,N,742,POLLING PLACE,46,7,28,4
MAYWOOD,4200015B,1750,164,N,0,VBM PORTION,23,6,13,1
MAYWOOD,4200015B,1750,164,N,742,TOTAL,69,13,41,5
MAYWOOD,4200030D,1751,164,N,532,POLLING PLACE,11,1,5,3
MAYWOOD,4200030D,1751,164,N,0,VBM PORTION,19,2,11,4
MAYWOOD,4200030D,1751,164,N,532,TOTAL,30,3,16,7
MONTEBELLO,4450001A,1774,134,N,864,POLLING PLACE,97,13,63,12
MONTEBELLO,4450001A,1774,134,N,0,VBM PORTION,57,12,34,7
MONTEBELLO,4450001A,1774,134,N,864,TOTAL,154,25,97,19
MONTEBELLO,4450002A,1775,134,N,1090,POLLING PLACE,87,7,59,10
MONTEBELLO,4450002A,1775,134,N,0,VBM PORTION,61,2,38,8
MONTEBELLO,4450002A,1775,134,N,1090,TOTAL,148,9,97,18
MONTEBELLO,4450003A,1776,134,N,939,POLLING PLACE,42,1,31,6
MONTEBELLO,4450003A,1776,134,N,0,VBM PORTION,48,7,29,3
MONTEBELLO,4450003A,1776,134,N,939,TOTAL,90,8,60,9
MONTEBELLO,4450004A,1777,134,N,954,POLLING PLACE,48,6,36,4
MONTEBELLO,4450004A,1777,134,N,0,VBM PORTION,56,11,37,4
MONTEBELLO,4450004A,1777,134,N,954,TOTAL,104,17,73,8
MONTEBELLO,4450005A,1778,134,N,1067,POLLING PLACE,71,13,36,6
MONTEBELLO,4450005A,1778,134,N,0,VBM PORTION,36,3,19,2
MONTEBELLO,4450005A,1778,134,N,1067,TOTAL,107,16,55,8
MONTEBELLO,4450008A,1779,134,N,994,POLLING PLACE,84,6,61,12
MONTEBELLO,4450008A,1779,134,N,0,VBM PORTION,84,9,48,12
MONTEBELLO,4450008A,1779,134,N,994,TOTAL,168,15,109,24
MONTEBELLO,4450010A,1780,75,N,870,POLLING PLACE,108,10,70,10
MONTEBELLO,4450010A,1780,75,N,0,VBM PORTION,105,5,47,19
MONTEBELLO,4450010A,1780,75,N,870,TOTAL,213,15,117,29
MONTEBELLO,4450011A,1781,134,N,1222,POLLING PLACE,78,10,60,4
MONTEBELLO,4450011A,1781,134,N,0,VBM PORTION,43,6,26,6
MONTEBELLO,4450011A,1781,134,N,1222,TOTAL,121,16,86,10
MONTEBELLO,4450012A,1782,134,N,1132,POLLING PLACE,63,10,42,9
MONTEBELLO,4450012A,1782,134,N,0,VBM PORTION,43,5,23,7
MONTEBELLO,4450012A,1782,134,N,1132,TOTAL,106,15,65,16
MONTEBELLO,4450013A,1783,75,N,785,POLLING PLACE,92,8,58,14
MONTEBELLO,4450013A,1783,75,N,0,VBM PORTION,86,11,37,16
MONTEBELLO,4450013A,1783,75,N,785,TOTAL,178,19,95,30
MONTEBELLO,4450014A,1784,134,N,910,POLLING PLACE,74,10,41,12
MONTEBELLO,4450014A,1784,134,N,0,VBM PORTION,54,5,28,18
MONTEBELLO,4450014A,1784,134,N,910,TOTAL,128,15,69,30
MONTEBELLO,4450015A,1785,134,N,949,POLLING PLACE,65,4,50,10
MONTEBELLO,4450015A,1785,134,N,0,VBM PORTION,35,3,22,4
MONTEBELLO,4450015A,1785,134,N,949,TOTAL,100,7,72,14
MONTEBELLO,4450016A,1786,134,N,677,POLLING PLACE,39,1,30,4
MONTEBELLO,4450016A,1786,134,N,0,VBM PORTION,45,3,24,11
MONTEBELLO,4450016A,1786,134,N,677,TOTAL,84,4,54,15
MONTEBELLO,4450017A,1787,134,N,810,POLLING PLACE,64,11,36,9
MONTEBELLO,4450017A,1787,134,N,0,VBM PORTION,59,6,30,15
MONTEBELLO,4450017A,1787,134,N,810,TOTAL,123,17,66,24
MONTEBELLO,4450018A,1788,134,N,1013,POLLING PLACE,119,25,53,26
MONTEBELLO,4450018A,1788,134,N,0,VBM PORTION,104,7,63,15
MONTEBELLO,4450018A,1788,134,N,1013,TOTAL,223,32,116,41
MONTEBELLO,4450020A,1789,134,N,1062,POLLING PLACE,83,6,51,13
MONTEBELLO,4450020A,1789,134,N,0,VBM PORTION,59,6,33,7
MONTEBELLO,4450020A,1789,134,N,1062,TOTAL,142,12,84,20
MONTEBELLO,4450024A,1790,134,N,925,POLLING PLACE,77,11,47,11
MONTEBELLO,4450024A,1790,134,N,0,VBM PORTION,33,0,14,8
MONTEBELLO,4450024A,1790,134,N,925,TOTAL,110,11,61,19
MONTEBELLO,4450025A,1791,134,N,1145,POLLING PLACE,101,16,57,12
MONTEBELLO,4450025A,1791,134,N,0,VBM PORTION,97,5,46,16
MONTEBELLO,4450025A,1791,134,N,1145,TOTAL,198,21,103,28
MONTEBELLO,4450026A,1792,134,N,1019,POLLING PLACE,123,18,75,14
MONTEBELLO,4450026A,1792,134,N,0,VBM PORTION,33,5,10,7
MONTEBELLO,4450026A,1792,134,N,1019,TOTAL,156,23,85,21
MONTEBELLO,4450028A,1793,134,N,530,POLLING PLACE,42,1,31,3
MONTEBELLO,4450028A,1793,134,N,0,VBM PORTION,72,6,37,18
MONTEBELLO,4450028A,1793,134,N,530,TOTAL,114,7,68,21
MONTEBELLO,4450031A,1794,134,N,1039,POLLING PLACE,57,8,41,3
MONTEBELLO,4450031A,1794,134,N,0,VBM PORTION,27,3,18,3
MONTEBELLO,4450031A,1794,134,N,1039,TOTAL,84,11,59,6
MONTEBELLO,4450032A,1795,134,N,828,POLLING PLACE,69,7,46,11
MONTEBELLO,4450032A,1795,134,N,0,VBM PORTION,34,2,21,8
MONTEBELLO,4450032A,1795,134,N,828,TOTAL,103,9,67,19
MONTEBELLO,4450033A,1796,134,N,900,POLLING PLACE,45,2,33,6
MONTEBELLO,4450033A,1796,134,N,0,VBM PORTION,32,1,20,9
MONTEBELLO,4450033A,1796,134,N,900,TOTAL,77,3,53,15
MONTEBELLO,4450034A,1797,134,N,878,POLLING PLACE,52,4,36,5
MONTEBELLO,4450034A,1797,134,N,0,VBM PORTION,51,12,32,2
MONTEBELLO,4450034A,1797,134,N,878,TOTAL,103,16,68,7
MONTEBELLO,4450036A,1798,134,N,655,POLLING PLACE,46,8,26,7
MONTEBELLO,4450036A,1798,134,N,0,VBM PORTION,30,3,24,1
MONTEBELLO,4450036A,1798,134,N,655,TOTAL,76,11,50,8
MONTEBELLO,4450038A,1799,134,N,873,POLLING PLACE,62,2,36,15
MONTEBELLO,4450038A,1799,134,N,0,VBM PORTION,61,7,34,11
MONTEBELLO,4450038A,1799,134,N,873,TOTAL,123,9,70,26
MONTEBELLO,4450043B,1800,134,N,1152,POLLING PLACE,73,8,45,12
MONTEBELLO,4450043B,1800,134,N,0,VBM PORTION,31,4,21,5
MONTEBELLO,4450043B,1800,134,N,1152,TOTAL,104,12,66,17
MONTEBELLO,4450065A,1801,134,N,931,POLLING PLACE,51,8,31,7
MONTEBELLO,4450065A,1801,134,N,0,VBM PORTION,38,7,21,6
MONTEBELLO,4450065A,1801,134,N,931,TOTAL,89,15,52,13
MONTEBELLO,4450074A,1802,75,N,1061,POLLING PLACE,73,9,43,12
MONTEBELLO,4450074A,1802,75,N,0,VBM PORTION,103,7,68,11
MONTEBELLO,4450074A,1802,75,N,1061,TOTAL,176,16,111,23
MONTEBELLO,4450090B,1803,134,N,734,POLLING PLACE,36,3,26,3
MONTEBELLO,4450090B,1803,134,N,0,VBM PORTION,33,5,22,3
MONTEBELLO,4450090B,1803,134,N,734,TOTAL,69,8,48,6
MONTEBELLO,4450092A,1804,75,N,931,POLLING PLACE,68,8,47,5
MONTEBELLO,4450092A,1804,75,N,0,VBM PORTION,81,14,43,12
MONTEBELLO,4450092A,1804,75,N,931,TOTAL,149,22,90,17
MONTEREY PARK,4500001A,1805,71,N,930,POLLING PLACE,48,6,29,6
MONTEREY PARK,4500001A,1805,71,N,0,VBM PORTION,71,11,32,12
MONTEREY PARK,4500001A,1805,71,N,930,TOTAL,119,17,61,18
MONTEREY PARK,4500002A,1806,71,N,840,POLLING PLACE,67,7,43,7
MONTEREY PARK,4500002A,1806,71,N,0,VBM PORTION,56,9,26,8
MONTEREY PARK,4500002A,1806,71,N,840,TOTAL,123,16,69,15
MONTEREY PARK,4500003A,1807,71,N,762,POLLING PLACE,48,2,29,7
MONTEREY PARK,4500003A,1807,71,N,0,VBM PORTION,117,10,66,13
MONTEREY PARK,4500003A,1807,71,N,762,TOTAL,165,12,95,20
MONTEREY PARK,4500005A,1808,71,N,1287,POLLING PLACE,148,21,62,26
MONTEREY PARK,4500005A,1808,71,N,0,VBM PORTION,203,12,123,30
MONTEREY PARK,4500005A,1808,71,N,1287,TOTAL,351,33,185,56
MONTEREY PARK,4500007A,1809,71,N,941,POLLING PLACE,50,8,23,5
MONTEREY PARK,4500007A,1809,71,N,0,VBM PORTION,67,3,32,8
MONTEREY PARK,4500007A,1809,71,N,941,TOTAL,117,11,55,13
MONTEREY PARK,4500009A,1810,71,N,1276,POLLING PLACE,105,7,60,21
MONTEREY PARK,4500009A,1810,71,N,0,VBM PORTION,156,15,87,16
MONTEREY PARK,4500009A,1810,71,N,1276,TOTAL,261,22,147,37
MONTEREY PARK,4500010A,1811,71,N,1203,POLLING PLACE,82,10,55,5
MONTEREY PARK,4500010A,1811,71,N,0,VBM PORTION,138,18,73,17
MONTEREY PARK,4500010A,1811,71,N,1203,TOTAL,220,28,128,22
MONTEREY PARK,4500014A,1812,71,N,1331,POLLING PLACE,61,11,25,7
MONTEREY PARK,4500014A,1812,71,N,0,VBM PORTION,113,13,66,10
MONTEREY PARK,4500014A,1812,71,N,1331,TOTAL,174,24,91,17
MONTEREY PARK,4500016A,1813,71,N,1233,POLLING PLACE,101,10,58,21
MONTEREY PARK,4500016A,1813,71,N,0,VBM PORTION,136,6,79,18
MONTEREY PARK,4500016A,1813,71,N,1233,TOTAL,237,16,137,39
MONTEREY PARK,4500017A,1814,71,N,1127,POLLING PLACE,119,14,67,17
MONTEREY PARK,4500017A,1814,71,N,0,VBM PORTION,73,2,36,14
MONTEREY PARK,4500017A,1814,71,N,1127,TOTAL,192,16,103,31
MONTEREY PARK,4500019A,1815,71,N,928,POLLING PLACE,141,11,97,13
MONTEREY PARK,4500019A,1815,71,N,0,VBM PORTION,99,5,58,13
MONTEREY PARK,4500019A,1815,71,N,928,TOTAL,240,16,155,26
MONTEREY PARK,4500021A,1816,71,N,1083,POLLING PLACE,58,4,36,8
MONTEREY PARK,4500021A,1816,71,N,0,VBM PORTION,60,8,43,5
MONTEREY PARK,4500021A,1816,71,N,1083,TOTAL,118,12,79,13
MONTEREY PARK,4500023A,1817,71,N,1454,POLLING PLACE,134,14,80,11
MONTEREY PARK,4500023A,1817,71,N,0,VBM PORTION,217,3,137,37
MONTEREY PARK,4500023A,1817,71,N,1454,TOTAL,351,17,217,48
MONTEREY PARK,4500025A,1818,71,N,1247,POLLING PLACE,131,19,78,16
MONTEREY PARK,4500025A,1818,71,N,0,VBM PORTION,105,8,67,11
MONTEREY PARK,4500025A,1818,71,N,1247,TOTAL,236,27,145,27
MONTEREY PARK,4500026A,1819,71,N,1172,POLLING PLACE,92,14,49,16
MONTEREY PARK,4500026A,1819,71,N,0,VBM PORTION,78,3,45,19
MONTEREY PARK,4500026A,1819,71,N,1172,TOTAL,170,17,94,35
MONTEREY PARK,4500030A,1820,71,N,1240,POLLING PLACE,141,14,90,17
MONTEREY PARK,4500030A,1820,71,N,0,VBM PORTION,106,12,66,8
MONTEREY PARK,4500030A,1820,71,N,1240,TOTAL,247,26,156,25
MONTEREY PARK,4500031B,1821,71,N,1158,POLLING PLACE,54,5,27,9
MONTEREY PARK,4500031B,1821,71,N,0,VBM PORTION,83,9,36,12
MONTEREY PARK,4500031B,1821,71,N,1158,TOTAL,137,14,63,21
MONTEREY PARK,4500032A,1822,71,N,1198,POLLING PLACE,145,23,89,13
MONTEREY PARK,4500032A,1822,71,N,0,VBM PORTION,178,9,96,33
MONTEREY PARK,4500032A,1822,71,N,1198,TOTAL,323,32,185,46
MONTEREY PARK,4500034B,1823,71,N,1125,POLLING PLACE,71,14,38,11
MONTEREY PARK,4500034B,1823,71,N,0,VBM PORTION,87,10,46,6
MONTEREY PARK,4500034B,1823,71,N,1125,TOTAL,158,24,84,17
MONTEREY PARK,4500035A,1824,71,N,1299,POLLING PLACE,95,7,55,17
MONTEREY PARK,4500035A,1824,71,N,0,VBM PORTION,93,11,47,17
MONTEREY PARK,4500035A,1824,71,N,1299,TOTAL,188,18,102,34
MONTEREY PARK,4500044A,1825,71,N,1318,POLLING PLACE,167,16,96,22
MONTEREY PARK,4500044A,1825,71,N,0,VBM PORTION,232,14,112,47
MONTEREY PARK,4500044A,1825,71,N,1318,TOTAL,399,30,208,69
MONTEREY PARK,4500047B,1826,71,N,984,POLLING PLACE,72,3,32,6
MONTEREY PARK,4500047B,1826,71,N,0,VBM PORTION,58,5,27,8
MONTEREY PARK,4500047B,1826,71,N,984,TOTAL,130,8,59,14
MONTEREY PARK,4500052A,1827,71,N,1153,POLLING PLACE,147,16,89,22
MONTEREY PARK,4500052A,1827,71,N,0,VBM PORTION,87,7,54,10
MONTEREY PARK,4500052A,1827,71,N,1153,TOTAL,234,23,143,32
MONTEREY PARK,4500090A,1828,71,N,1084,POLLING PLACE,61,3,48,8
MONTEREY PARK,4500090A,1828,71,N,0,VBM PORTION,71,4,46,10
MONTEREY PARK,4500090A,1828,71,N,1084,TOTAL,132,7,94,18
NORTH WHITTIER,4780001A,1833,128,N,756,POLLING PLACE,78,13,54,5
NORTH WHITTIER,4780001A,1833,128,N,0,VBM PORTION,27,6,18,1
NORTH WHITTIER,4780001A,1833,128,N,756,TOTAL,105,19,72,6
PICO RIVERA,5230002A,2057,134,N,1068,POLLING PLACE,79,7,53,8
PICO RIVERA,5230002A,2057,134,N,0,VBM PORTION,77,4,56,11
PICO RIVERA,5230002A,2057,134,N,1068,TOTAL,156,11,109,19
PICO RIVERA,5230006A,6130,134,Y,59,POLLING PLACE,0,0,0,0
PICO RIVERA,5230006A,6130,134,Y,0,VBM PORTION,9,3,4,1
PICO RIVERA,5230006A,6130,134,Y,59,TOTAL,9,3,4,1
PICO RIVERA,5230006B,2058,134,N,839,POLLING PLACE,65,11,40,8
PICO RIVERA,5230006B,2058,134,N,0,VBM PORTION,32,4,21,5
PICO RIVERA,5230006B,2058,134,N,839,TOTAL,97,15,61,13
PICO RIVERA,5230007A,2059,134,N,1063,POLLING PLACE,72,7,51,6
PICO RIVERA,5230007A,2059,134,N,0,VBM PORTION,54,3,41,4
PICO RIVERA,5230007A,2059,134,N,1063,TOTAL,126,10,92,10
PICO RIVERA,5230008A,2060,134,N,1105,POLLING PLACE,57,8,36,8
PICO RIVERA,5230008A,2060,134,N,0,VBM PORTION,49,9,27,5
PICO RIVERA,5230008A,2060,134,N,1105,TOTAL,106,17,63,13
PICO RIVERA,5230010A,2061,134,N,1047,POLLING PLACE,55,12,27,9
PICO RIVERA,5230010A,2061,134,N,0,VBM PORTION,73,16,26,16
PICO RIVERA,5230010A,2061,134,N,1047,TOTAL,128,28,53,25
