LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JOAN M CHROSTEK,EMMA CASTRO
COVINA,1500093A,581,68,N,0,VBM PORTION,86,41,26
COVINA,1500093A,581,68,N,1289,TOTAL,157,70,52
CUDAHY,1550001A,582,164,N,1039,POLLING PLACE,61,19,34
CUDAHY,1550001A,582,164,N,0,VBM PORTION,33,10,21
CUDAHY,1550001A,582,164,N,1039,TOTAL,94,29,55
CUDAHY,1550005A,583,164,N,1162,POLLING PLACE,60,21,30
CUDAHY,1550005A,583,164,N,0,VBM PORTION,19,6,9
CUDAHY,1550005A,583,164,N,1162,TOTAL,79,27,39
CUDAHY,1550006A,584,164,N,1163,POLLING PLACE,62,16,28
CUDAHY,1550006A,584,164,N,0,VBM PORTION,20,2,16
CUDAHY,1550006A,584,164,N,1163,TOTAL,82,18,44
CUDAHY,1550009A,585,164,N,990,POLLING PLACE,55,22,19
CUDAHY,1550009A,585,164,N,0,VBM PORTION,29,15,11
CUDAHY,1550009A,585,164,N,990,TOTAL,84,37,30
CUDAHY,1550010A,586,164,N,1043,POLLING PLACE,59,25,25
CUDAHY,1550010A,586,164,N,0,VBM PORTION,24,9,12
CUDAHY,1550010A,586,164,N,1043,TOTAL,83,34,37
CUDAHY,1550020A,587,164,N,1300,POLLING PLACE,79,21,38
CUDAHY,1550020A,587,164,N,0,VBM PORTION,37,12,17
CUDAHY,1550020A,587,164,N,1300,TOTAL,116,33,55
CULVER CITY,1600001A,588,115,N,960,POLLING PLACE,85,14,54
CULVER CITY,1600001A,588,115,N,0,VBM PORTION,78,21,32
CULVER CITY,1600001A,588,115,N,960,TOTAL,163,35,86
CULVER CITY,1600001B,6037,116,Y,0,POLLING PLACE,0,0,0
CULVER CITY,1600001B,6037,116,Y,0,VBM PORTION,0,0,0
CULVER CITY,1600001B,6037,116,Y,0,TOTAL,0,0,0
CULVER CITY,1600002A,589,115,N,782,POLLING PLACE,79,26,39
CULVER CITY,1600002A,589,115,N,0,VBM PORTION,62,20,24
CULVER CITY,1600002A,589,115,N,782,TOTAL,141,46,63
CULVER CITY,1600003A,590,115,N,1057,POLLING PLACE,138,39,56
CULVER CITY,1600003A,590,115,N,0,VBM PORTION,105,27,37
CULVER CITY,1600003A,590,115,N,1057,TOTAL,243,66,93
CULVER CITY,1600004A,591,115,N,1147,POLLING PLACE,122,30,52
CULVER CITY,1600004A,591,115,N,0,VBM PORTION,112,26,52
CULVER CITY,1600004A,591,115,N,1147,TOTAL,234,56,104
CULVER CITY,1600004D,6038,116,Y,0,POLLING PLACE,0,0,0
CULVER CITY,1600004D,6038,116,Y,0,VBM PORTION,0,0,0
CULVER CITY,1600004D,6038,116,Y,0,TOTAL,0,0,0
CULVER CITY,1600005A,592,115,N,940,POLLING PLACE,105,35,45
CULVER CITY,1600005A,592,115,N,0,VBM PORTION,91,22,49
CULVER CITY,1600005A,592,115,N,940,TOTAL,196,57,94
CULVER CITY,1600007A,593,115,N,1313,POLLING PLACE,213,42,104
CULVER CITY,1600007A,593,115,N,0,VBM PORTION,179,52,61
CULVER CITY,1600007A,593,115,N,1313,TOTAL,392,94,165
CULVER CITY,1600008A,594,115,N,1204,POLLING PLACE,303,79,131
CULVER CITY,1600008A,594,115,N,0,VBM PORTION,160,40,67
CULVER CITY,1600008A,594,115,N,1204,TOTAL,463,119,198
CULVER CITY,1600011A,595,115,N,1263,POLLING PLACE,128,33,55
CULVER CITY,1600011A,595,115,N,0,VBM PORTION,170,55,70
CULVER CITY,1600011A,595,115,N,1263,TOTAL,298,88,125
CULVER CITY,1600013B,596,115,N,1183,POLLING PLACE,253,63,103
CULVER CITY,1600013B,596,115,N,0,VBM PORTION,146,35,56
CULVER CITY,1600013B,596,115,N,1183,TOTAL,399,98,159
CULVER CITY,1600014A,597,115,N,482,POLLING PLACE,67,18,29
CULVER CITY,1600014A,597,115,N,0,VBM PORTION,93,33,36
CULVER CITY,1600014A,597,115,N,482,TOTAL,160,51,65
CULVER CITY,1600014C,6039,116,Y,0,POLLING PLACE,0,0,0
CULVER CITY,1600014C,6039,116,Y,0,VBM PORTION,0,0,0
CULVER CITY,1600014C,6039,116,Y,0,TOTAL,0,0,0
CULVER CITY,1600017B,598,115,N,1176,POLLING PLACE,80,17,27
CULVER CITY,1600017B,598,115,N,0,VBM PORTION,124,37,59
CULVER CITY,1600017B,598,115,N,1176,TOTAL,204,54,86
CULVER CITY,1600018A,599,115,N,965,POLLING PLACE,68,25,33
CULVER CITY,1600018A,599,115,N,0,VBM PORTION,70,32,26
CULVER CITY,1600018A,599,115,N,965,TOTAL,138,57,59
CULVER CITY,1600022A,600,115,N,673,POLLING PLACE,125,26,50
CULVER CITY,1600022A,600,115,N,0,VBM PORTION,78,24,39
CULVER CITY,1600022A,600,115,N,673,TOTAL,203,50,89
CULVER CITY,1600024A,601,115,N,1275,POLLING PLACE,147,31,61
CULVER CITY,1600024A,601,115,N,0,VBM PORTION,138,45,61
CULVER CITY,1600024A,601,115,N,1275,TOTAL,285,76,122
CULVER CITY,1600025A,602,115,N,999,POLLING PLACE,216,40,102
CULVER CITY,1600025A,602,115,N,0,VBM PORTION,170,50,67
CULVER CITY,1600025A,602,115,N,999,TOTAL,386,90,169
CULVER CITY,1600027C,603,115,N,664,POLLING PLACE,102,20,42
CULVER CITY,1600027C,603,115,N,0,VBM PORTION,93,16,44
CULVER CITY,1600027C,603,115,N,664,TOTAL,195,36,86
CULVER CITY,1600028A,604,115,N,1291,POLLING PLACE,167,56,59
CULVER CITY,1600028A,604,115,N,0,VBM PORTION,198,57,90
CULVER CITY,1600028A,604,115,N,1291,TOTAL,365,113,149
CULVER CITY,1600031C,605,115,N,1064,POLLING PLACE,152,32,82
CULVER CITY,1600031C,605,115,N,0,VBM PORTION,148,47,75
CULVER CITY,1600031C,605,115,N,1064,TOTAL,300,79,157
CULVER CITY,1600034A,606,115,N,1195,POLLING PLACE,220,58,88
CULVER CITY,1600034A,606,115,N,0,VBM PORTION,198,64,73
CULVER CITY,1600034A,606,115,N,1195,TOTAL,418,122,161
CULVER CITY,1600042A,607,115,N,794,POLLING PLACE,173,36,87
CULVER CITY,1600042A,607,115,N,0,VBM PORTION,137,28,71
CULVER CITY,1600042A,607,115,N,794,TOTAL,310,64,158
CULVER CITY,1600045A,608,115,N,1024,POLLING PLACE,105,24,53
CULVER CITY,1600045A,608,115,N,0,VBM PORTION,110,29,45
CULVER CITY,1600045A,608,115,N,1024,TOTAL,215,53,98
CULVER CITY,1600055A,609,115,N,1182,POLLING PLACE,153,26,74
CULVER CITY,1600055A,609,115,N,0,VBM PORTION,86,22,34
CULVER CITY,1600055A,609,115,N,1182,TOTAL,239,48,108
CULVER CITY,1600071C,6040,114,Y,1,POLLING PLACE,0,0,0
CULVER CITY,1600071C,6040,114,Y,0,VBM PORTION,0,0,0
CULVER CITY,1600071C,6040,114,Y,1,TOTAL,0,0,0
CULVER CITY,1600073A,610,115,N,1290,POLLING PLACE,138,44,58
CULVER CITY,1600073A,610,115,N,0,VBM PORTION,88,34,31
CULVER CITY,1600073A,610,115,N,1290,TOTAL,226,78,89
CULVER CITY,1600074B,611,115,N,1163,POLLING PLACE,129,47,55
CULVER CITY,1600074B,611,115,N,0,VBM PORTION,127,37,53
CULVER CITY,1600074B,611,115,N,1163,TOTAL,256,84,108
CULVER CITY,1600076A,612,115,N,1199,POLLING PLACE,133,41,63
CULVER CITY,1600076A,612,115,N,0,VBM PORTION,133,40,60
CULVER CITY,1600076A,612,115,N,1199,TOTAL,266,81,123
DEL AIRE,1680001A,613,162,N,889,POLLING PLACE,81,24,32
DEL AIRE,1680001A,613,162,N,0,VBM PORTION,58,24,21
DEL AIRE,1680001A,613,162,N,889,TOTAL,139,48,53
DEL AIRE,1680002B,614,162,N,1004,POLLING PLACE,121,52,40
DEL AIRE,1680002B,614,162,N,0,VBM PORTION,90,43,20
DEL AIRE,1680002B,614,162,N,1004,TOTAL,211,95,60
DEL AIRE,1680003A,615,162,N,917,POLLING PLACE,69,31,22
DEL AIRE,1680003A,615,162,N,0,VBM PORTION,78,24,36
DEL AIRE,1680003A,615,162,N,917,TOTAL,147,55,58
DEL AIRE,1680004A,616,162,N,807,POLLING PLACE,81,33,33
DEL AIRE,1680004A,616,162,N,0,VBM PORTION,59,34,11
DEL AIRE,1680004A,616,162,N,807,TOTAL,140,67,44
DEL AIRE,1680005A,617,162,N,432,POLLING PLACE,34,11,15
DEL AIRE,1680005A,617,162,N,0,VBM PORTION,32,17,4
DEL AIRE,1680005A,617,162,N,432,TOTAL,66,28,19
DEL AIRE,1680006C,618,162,N,673,POLLING PLACE,55,27,19
DEL AIRE,1680006C,618,162,N,0,VBM PORTION,45,27,9
DEL AIRE,1680006C,618,162,N,673,TOTAL,100,54,28
DEL AIRE,1680007A,619,162,N,1032,POLLING PLACE,99,44,27
DEL AIRE,1680007A,619,162,N,0,VBM PORTION,52,18,13
DEL AIRE,1680007A,619,162,N,1032,TOTAL,151,62,40
DEL SUR,1750001A,620,3,N,1021,POLLING PLACE,128,69,29
DEL SUR,1750001A,620,3,N,0,VBM PORTION,104,59,13
DEL SUR,1750001A,620,3,N,1021,TOTAL,232,128,42
DEL SUR,1750052A,6041,2,Y,279,POLLING PLACE,0,0,0
DEL SUR,1750052A,6041,2,Y,0,VBM PORTION,132,91,21
DEL SUR,1750052A,6041,2,Y,279,TOTAL,132,91,21
DEL SUR,1750054A,621,3,N,705,POLLING PLACE,99,53,21
DEL SUR,1750054A,621,3,N,0,VBM PORTION,91,61,17
DEL SUR,1750054A,621,3,N,705,TOTAL,190,114,38
DEL SUR,1750055A,622,2,N,1325,POLLING PLACE,208,118,48
DEL SUR,1750055A,622,2,N,0,VBM PORTION,138,86,28
DEL SUR,1750055A,622,2,N,1325,TOTAL,346,204,76
DEL SUR,1750061D,6042,2,Y,90,POLLING PLACE,0,0,0
DEL SUR,1750061D,6042,2,Y,0,VBM PORTION,27,16,3
DEL SUR,1750061D,6042,2,Y,90,TOTAL,27,16,3
DESERT,1770001A,623,3,N,1173,POLLING PLACE,122,59,33
DESERT,1770001A,623,3,N,0,VBM PORTION,59,33,7
DESERT,1770001A,623,3,N,1173,TOTAL,181,92,40
DESERT,1770004A,624,3,N,1193,POLLING PLACE,144,78,28
DESERT,1770004A,624,3,N,0,VBM PORTION,173,95,47
DESERT,1770004A,624,3,N,1193,TOTAL,317,173,75
DESERT,1770015A,625,3,N,977,POLLING PLACE,87,44,23
DESERT,1770015A,625,3,N,0,VBM PORTION,150,95,32
DESERT,1770015A,625,3,N,977,TOTAL,237,139,55
DESERT,1770016A,626,3,N,419,POLLING PLACE,42,20,10
DESERT,1770016A,626,3,N,0,VBM PORTION,51,31,11
DESERT,1770016A,626,3,N,419,TOTAL,93,51,21
DESERT,1770063A,6043,3,Y,2,POLLING PLACE,0,0,0
DESERT,1770063A,6043,3,Y,0,VBM PORTION,0,0,0
DESERT,1770063A,6043,3,Y,2,TOTAL,0,0,0
DIAMOND BAR,1780001A,627,122,N,1214,POLLING PLACE,92,45,13
DIAMOND BAR,1780001A,627,122,N,0,VBM PORTION,113,33,39
DIAMOND BAR,1780001A,627,122,N,1214,TOTAL,205,78,52
DIAMOND BAR,1780002A,628,122,N,1233,POLLING PLACE,118,50,37
DIAMOND BAR,1780002A,628,122,N,0,VBM PORTION,108,52,36
DIAMOND BAR,1780002A,628,122,N,1233,TOTAL,226,102,73
DIAMOND BAR,1780004A,629,122,N,1243,POLLING PLACE,89,43,24
DIAMOND BAR,1780004A,629,122,N,0,VBM PORTION,124,59,26
DIAMOND BAR,1780004A,629,122,N,1243,TOTAL,213,102,50
DIAMOND BAR,1780006A,630,122,N,1139,POLLING PLACE,78,32,23
DIAMOND BAR,1780006A,630,122,N,0,VBM PORTION,112,50,32
DIAMOND BAR,1780006A,630,122,N,1139,TOTAL,190,82,55
DIAMOND BAR,1780007B,631,122,N,1132,POLLING PLACE,96,45,25
DIAMOND BAR,1780007B,631,122,N,0,VBM PORTION,99,35,32
DIAMOND BAR,1780007B,631,122,N,1132,TOTAL,195,80,57
DIAMOND BAR,1780008A,632,122,N,1256,POLLING PLACE,85,41,22
DIAMOND BAR,1780008A,632,122,N,0,VBM PORTION,159,67,38
DIAMOND BAR,1780008A,632,122,N,1256,TOTAL,244,108,60
DIAMOND BAR,1780014A,633,122,N,1277,POLLING PLACE,93,48,38
DIAMOND BAR,1780014A,633,122,N,0,VBM PORTION,119,53,42
DIAMOND BAR,1780014A,633,122,N,1277,TOTAL,212,101,80
DIAMOND BAR,1780020A,634,122,N,1147,POLLING PLACE,108,45,29
DIAMOND BAR,1780020A,634,122,N,0,VBM PORTION,139,70,36
DIAMOND BAR,1780020A,634,122,N,1147,TOTAL,247,115,65
DIAMOND BAR,1780021A,635,122,N,1087,POLLING PLACE,87,42,19
DIAMOND BAR,1780021A,635,122,N,0,VBM PORTION,108,41,26
DIAMOND BAR,1780021A,635,122,N,1087,TOTAL,195,83,45
DIAMOND BAR,1780041A,636,122,N,1222,POLLING PLACE,124,59,28
DIAMOND BAR,1780041A,636,122,N,0,VBM PORTION,112,50,24
DIAMOND BAR,1780041A,636,122,N,1222,TOTAL,236,109,52
DIAMOND BAR,1780043B,637,122,N,1231,POLLING PLACE,113,38,41
DIAMOND BAR,1780043B,637,122,N,0,VBM PORTION,119,47,31
DIAMOND BAR,1780043B,637,122,N,1231,TOTAL,232,85,72
DIAMOND BAR,1780063A,638,122,N,613,POLLING PLACE,58,29,17
DIAMOND BAR,1780063A,638,122,N,0,VBM PORTION,71,24,24
DIAMOND BAR,1780063A,638,122,N,613,TOTAL,129,53,41
DIAMOND BAR,1780063B,639,122,N,928,POLLING PLACE,108,51,31
DIAMOND BAR,1780063B,639,122,N,0,VBM PORTION,79,46,15
DIAMOND BAR,1780063B,639,122,N,928,TOTAL,187,97,46
DIAMOND BAR,1780065B,640,122,N,957,POLLING PLACE,114,50,33
DIAMOND BAR,1780065B,640,122,N,0,VBM PORTION,115,49,29
DIAMOND BAR,1780065B,640,122,N,957,TOTAL,229,99,62
DIAMOND BAR,1780066A,641,122,N,898,POLLING PLACE,71,34,23
DIAMOND BAR,1780066A,641,122,N,0,VBM PORTION,88,38,20
DIAMOND BAR,1780066A,641,122,N,898,TOTAL,159,72,43
DIAMOND BAR,1780067A,642,122,N,906,POLLING PLACE,112,42,36
DIAMOND BAR,1780067A,642,122,N,0,VBM PORTION,81,34,31
DIAMOND BAR,1780067A,642,122,N,906,TOTAL,193,76,67
DIAMOND BAR,1780068A,643,122,N,1129,POLLING PLACE,96,42,35
DIAMOND BAR,1780068A,643,122,N,0,VBM PORTION,88,31,20
DIAMOND BAR,1780068A,643,122,N,1129,TOTAL,184,73,55
DIAMOND BAR,1780069A,644,122,N,1066,POLLING PLACE,64,24,22
DIAMOND BAR,1780069A,644,122,N,0,VBM PORTION,102,49,32
DIAMOND BAR,1780069A,644,122,N,1066,TOTAL,166,73,54
DIAMOND BAR,1780070A,645,122,N,1129,POLLING PLACE,99,43,31
DIAMOND BAR,1780070A,645,122,N,0,VBM PORTION,135,58,46
DIAMOND BAR,1780070A,645,122,N,1129,TOTAL,234,101,77
DIAMOND BAR,1780071C,646,122,N,1082,POLLING PLACE,61,24,15
DIAMOND BAR,1780071C,646,122,N,0,VBM PORTION,108,53,24
DIAMOND BAR,1780071C,646,122,N,1082,TOTAL,169,77,39
DIAMOND BAR,1780072A,647,122,N,883,POLLING PLACE,95,41,30
DIAMOND BAR,1780072A,647,122,N,0,VBM PORTION,73,36,15
DIAMOND BAR,1780072A,647,122,N,883,TOTAL,168,77,45
DIAMOND BAR,1780073A,648,122,N,921,POLLING PLACE,96,50,25
DIAMOND BAR,1780073A,648,122,N,0,VBM PORTION,100,50,26
DIAMOND BAR,1780073A,648,122,N,921,TOTAL,196,100,51
DIAMOND BAR,1780075A,649,122,N,950,POLLING PLACE,58,28,21
DIAMOND BAR,1780075A,649,122,N,0,VBM PORTION,88,41,34
DIAMOND BAR,1780075A,649,122,N,950,TOTAL,146,69,55
DIAMOND BAR,1780077A,650,122,N,922,POLLING PLACE,63,29,19
DIAMOND BAR,1780077A,650,122,N,0,VBM PORTION,80,36,21
DIAMOND BAR,1780077A,650,122,N,922,TOTAL,143,65,40
DIAMOND BAR,1780078A,651,122,N,1014,POLLING PLACE,66,36,14
DIAMOND BAR,1780078A,651,122,N,0,VBM PORTION,96,31,31
DIAMOND BAR,1780078A,651,122,N,1014,TOTAL,162,67,45
DIAMOND BAR,1780081A,652,122,N,654,POLLING PLACE,48,22,10
DIAMOND BAR,1780081A,652,122,N,0,VBM PORTION,56,26,10
DIAMOND BAR,1780081A,652,122,N,654,TOTAL,104,48,20
DIAMOND BAR,1780085A,653,122,N,774,POLLING PLACE,63,22,23
DIAMOND BAR,1780085A,653,122,N,0,VBM PORTION,58,24,19
DIAMOND BAR,1780085A,653,122,N,774,TOTAL,121,46,42
DIAMOND BAR,1780087A,654,122,N,608,POLLING PLACE,52,22,18
DIAMOND BAR,1780087A,654,122,N,0,VBM PORTION,58,30,16
DIAMOND BAR,1780087A,654,122,N,608,TOTAL,110,52,34
DIAMOND BAR,1780091E,655,122,N,984,POLLING PLACE,92,39,35
DIAMOND BAR,1780091E,655,122,N,0,VBM PORTION,103,50,27
DIAMOND BAR,1780091E,655,122,N,984,TOTAL,195,89,62
DIAMOND BAR,1780092A,656,122,N,741,POLLING PLACE,52,26,10
DIAMOND BAR,1780092A,656,122,N,0,VBM PORTION,88,36,22
DIAMOND BAR,1780092A,656,122,N,741,TOTAL,140,62,32
DIAMOND BAR,1780094A,657,122,N,1136,POLLING PLACE,95,38,36
DIAMOND BAR,1780094A,657,122,N,0,VBM PORTION,84,36,23
DIAMOND BAR,1780094A,657,122,N,1136,TOTAL,179,74,59
DOMINGUEZ,1800020B,658,178,N,774,POLLING PLACE,101,44,41
DOMINGUEZ,1800020B,658,178,N,0,VBM PORTION,46,17,20
DOMINGUEZ,1800020B,658,178,N,774,TOTAL,147,61,61
DOMINGUEZ,1800021A,659,178,N,834,POLLING PLACE,122,46,48
DOMINGUEZ,1800021A,659,178,N,0,VBM PORTION,58,19,27
DOMINGUEZ,1800021A,659,178,N,834,TOTAL,180,65,75
DOWNEY,1850001A,660,138,N,1115,POLLING PLACE,80,31,36
DOWNEY,1850001A,660,138,N,0,VBM PORTION,74,35,26
DOWNEY,1850001A,660,138,N,1115,TOTAL,154,66,62
DOWNEY,1850002A,661,138,N,451,POLLING PLACE,26,8,12
DOWNEY,1850002A,661,138,N,0,VBM PORTION,14,6,5
DOWNEY,1850002A,661,138,N,451,TOTAL,40,14,17
DOWNEY,1850002C,662,138,N,596,POLLING PLACE,48,12,31
DOWNEY,1850002C,662,138,N,0,VBM PORTION,28,11,7
DOWNEY,1850002C,662,138,N,596,TOTAL,76,23,38
DOWNEY,1850006B,663,138,N,709,POLLING PLACE,23,12,5
DOWNEY,1850006B,663,138,N,0,VBM PORTION,19,7,7
DOWNEY,1850006B,663,138,N,709,TOTAL,42,19,12
DOWNEY,1850008A,664,138,N,994,POLLING PLACE,122,50,47
DOWNEY,1850008A,664,138,N,0,VBM PORTION,48,23,12
DOWNEY,1850008A,664,138,N,994,TOTAL,170,73,59
DOWNEY,1850009A,665,138,N,1056,POLLING PLACE,98,47,37
DOWNEY,1850009A,665,138,N,0,VBM PORTION,81,36,27
DOWNEY,1850009A,665,138,N,1056,TOTAL,179,83,64
DOWNEY,1850010A,666,138,N,626,POLLING PLACE,56,26,17
DOWNEY,1850010A,666,138,N,0,VBM PORTION,37,14,14
DOWNEY,1850010A,666,138,N,626,TOTAL,93,40,31
DOWNEY,1850011A,667,138,N,668,POLLING PLACE,46,25,13
DOWNEY,1850011A,667,138,N,0,VBM PORTION,22,13,2
DOWNEY,1850011A,667,138,N,668,TOTAL,68,38,15
DOWNEY,1850011B,668,138,N,670,POLLING PLACE,33,15,11
DOWNEY,1850011B,668,138,N,0,VBM PORTION,25,9,11
DOWNEY,1850011B,668,138,N,670,TOTAL,58,24,22
DOWNEY,1850012A,669,138,N,794,POLLING PLACE,92,32,45
DOWNEY,1850012A,669,138,N,0,VBM PORTION,37,11,16
DOWNEY,1850012A,669,138,N,794,TOTAL,129,43,61
DOWNEY,1850013A,670,138,N,1025,POLLING PLACE,105,38,50
DOWNEY,1850013A,670,138,N,0,VBM PORTION,46,14,20
DOWNEY,1850013A,670,138,N,1025,TOTAL,151,52,70
DOWNEY,1850015A,671,138,N,1094,POLLING PLACE,119,33,61
DOWNEY,1850015A,671,138,N,0,VBM PORTION,65,28,27
DOWNEY,1850015A,671,138,N,1094,TOTAL,184,61,88
DOWNEY,1850016A,672,138,N,1168,POLLING PLACE,182,88,50
DOWNEY,1850016A,672,138,N,0,VBM PORTION,62,33,13
DOWNEY,1850016A,672,138,N,1168,TOTAL,244,121,63
DOWNEY,1850017A,673,138,N,1263,POLLING PLACE,96,36,40
DOWNEY,1850017A,673,138,N,0,VBM PORTION,69,38,21
DOWNEY,1850017A,673,138,N,1263,TOTAL,165,74,61
DOWNEY,1850019A,674,138,N,1291,POLLING PLACE,106,31,45
DOWNEY,1850019A,674,138,N,0,VBM PORTION,77,31,19
DOWNEY,1850019A,674,138,N,1291,TOTAL,183,62,64
DOWNEY,1850023A,675,138,N,880,POLLING PLACE,63,29,21
DOWNEY,1850023A,675,138,N,0,VBM PORTION,45,21,16
DOWNEY,1850023A,675,138,N,880,TOTAL,108,50,37
DOWNEY,1850024A,676,138,N,975,POLLING PLACE,101,41,38
DOWNEY,1850024A,676,138,N,0,VBM PORTION,74,31,18
DOWNEY,1850024A,676,138,N,975,TOTAL,175,72,56
DOWNEY,1850025A,677,138,N,831,POLLING PLACE,95,44,31
DOWNEY,1850025A,677,138,N,0,VBM PORTION,62,26,23
DOWNEY,1850025A,677,138,N,831,TOTAL,157,70,54
DOWNEY,1850027A,678,138,N,1012,POLLING PLACE,78,25,37
DOWNEY,1850027A,678,138,N,0,VBM PORTION,49,24,13
DOWNEY,1850027A,678,138,N,1012,TOTAL,127,49,50
DOWNEY,1850028A,679,138,N,1213,POLLING PLACE,126,41,46
DOWNEY,1850028A,679,138,N,0,VBM PORTION,85,32,26
DOWNEY,1850028A,679,138,N,1213,TOTAL,211,73,72
DOWNEY,1850029B,680,138,N,767,POLLING PLACE,102,40,44
DOWNEY,1850029B,680,138,N,0,VBM PORTION,75,41,20
DOWNEY,1850029B,680,138,N,767,TOTAL,177,81,64
DOWNEY,1850030A,681,138,N,1253,POLLING PLACE,145,79,39
DOWNEY,1850030A,681,138,N,0,VBM PORTION,71,30,27
DOWNEY,1850030A,681,138,N,1253,TOTAL,216,109,66
DOWNEY,1850031A,682,138,N,797,POLLING PLACE,55,30,13
DOWNEY,1850031A,682,138,N,0,VBM PORTION,42,17,16
DOWNEY,1850031A,682,138,N,797,TOTAL,97,47,29
DOWNEY,1850032A,683,138,N,986,POLLING PLACE,85,35,31
DOWNEY,1850032A,683,138,N,0,VBM PORTION,66,29,19
DOWNEY,1850032A,683,138,N,986,TOTAL,151,64,50
DOWNEY,1850033A,684,138,N,987,POLLING PLACE,110,34,52
DOWNEY,1850033A,684,138,N,0,VBM PORTION,58,30,19
DOWNEY,1850033A,684,138,N,987,TOTAL,168,64,71
DOWNEY,1850034B,685,138,N,807,POLLING PLACE,66,24,27
DOWNEY,1850034B,685,138,N,0,VBM PORTION,26,10,8
DOWNEY,1850034B,685,138,N,807,TOTAL,92,34,35
DOWNEY,1850038A,686,138,N,1086,POLLING PLACE,123,63,38
DOWNEY,1850038A,686,138,N,0,VBM PORTION,79,33,30
DOWNEY,1850038A,686,138,N,1086,TOTAL,202,96,68
DOWNEY,1850040A,687,138,N,895,POLLING PLACE,101,41,43
DOWNEY,1850040A,687,138,N,0,VBM PORTION,47,16,20
DOWNEY,1850040A,687,138,N,895,TOTAL,148,57,63
DOWNEY,1850041A,688,138,N,1227,POLLING PLACE,91,33,40
DOWNEY,1850041A,688,138,N,0,VBM PORTION,64,32,20
DOWNEY,1850041A,688,138,N,1227,TOTAL,155,65,60
DOWNEY,1850043A,689,138,N,944,POLLING PLACE,124,50,39
DOWNEY,1850043A,689,138,N,0,VBM PORTION,84,32,24
DOWNEY,1850043A,689,138,N,944,TOTAL,208,82,63
DOWNEY,1850045A,690,138,N,584,POLLING PLACE,82,23,32
DOWNEY,1850045A,690,138,N,0,VBM PORTION,49,37,8
DOWNEY,1850045A,690,138,N,584,TOTAL,131,60,40
DOWNEY,1850046A,691,138,N,623,POLLING PLACE,63,27,25
DOWNEY,1850046A,691,138,N,0,VBM PORTION,43,20,17
DOWNEY,1850046A,691,138,N,623,TOTAL,106,47,42
DOWNEY,1850047A,692,138,N,927,POLLING PLACE,129,48,41
DOWNEY,1850047A,692,138,N,0,VBM PORTION,72,27,27
DOWNEY,1850047A,692,138,N,927,TOTAL,201,75,68
DOWNEY,1850050A,693,138,N,946,POLLING PLACE,109,39,46
DOWNEY,1850050A,693,138,N,0,VBM PORTION,59,27,16
DOWNEY,1850050A,693,138,N,946,TOTAL,168,66,62
DOWNEY,1850051B,694,138,N,861,POLLING PLACE,130,57,40
DOWNEY,1850051B,694,138,N,0,VBM PORTION,73,31,22
DOWNEY,1850051B,694,138,N,861,TOTAL,203,88,62
DOWNEY,1850055A,695,138,N,762,POLLING PLACE,95,31,39
DOWNEY,1850055A,695,138,N,0,VBM PORTION,66,31,19
DOWNEY,1850055A,695,138,N,762,TOTAL,161,62,58
DOWNEY,1850056C,696,138,N,1176,POLLING PLACE,86,34,31
DOWNEY,1850056C,696,138,N,0,VBM PORTION,46,15,20
DOWNEY,1850056C,696,138,N,1176,TOTAL,132,49,51
DOWNEY,1850057A,697,138,N,773,POLLING PLACE,36,16,15
DOWNEY,1850057A,697,138,N,0,VBM PORTION,22,12,6
DOWNEY,1850057A,697,138,N,773,TOTAL,58,28,21
DOWNEY,1850058A,698,138,N,844,POLLING PLACE,57,29,16
DOWNEY,1850058A,698,138,N,0,VBM PORTION,31,10,13
DOWNEY,1850058A,698,138,N,844,TOTAL,88,39,29
DOWNEY,1850059A,699,138,N,438,POLLING PLACE,68,27,15
DOWNEY,1850059A,699,138,N,0,VBM PORTION,22,9,7
DOWNEY,1850059A,699,138,N,438,TOTAL,90,36,22
DOWNEY,1850062A,700,138,N,1029,POLLING PLACE,129,60,33
DOWNEY,1850062A,700,138,N,0,VBM PORTION,84,37,28
DOWNEY,1850062A,700,138,N,1029,TOTAL,213,97,61
DOWNEY,1850063A,701,138,N,805,POLLING PLACE,69,30,24
DOWNEY,1850063A,701,138,N,0,VBM PORTION,40,13,20
DOWNEY,1850063A,701,138,N,805,TOTAL,109,43,44
DOWNEY,1850064A,702,138,N,816,POLLING PLACE,45,18,17
DOWNEY,1850064A,702,138,N,0,VBM PORTION,40,18,16
DOWNEY,1850064A,702,138,N,816,TOTAL,85,36,33
DOWNEY,1850065A,703,138,N,1051,POLLING PLACE,122,63,40
DOWNEY,1850065A,703,138,N,0,VBM PORTION,70,26,31
DOWNEY,1850065A,703,138,N,1051,TOTAL,192,89,71
DOWNEY,1850067A,704,138,N,791,POLLING PLACE,112,47,43
DOWNEY,1850067A,704,138,N,0,VBM PORTION,57,28,19
DOWNEY,1850067A,704,138,N,791,TOTAL,169,75,62
DOWNEY,1850071A,705,138,N,964,POLLING PLACE,141,53,48
DOWNEY,1850071A,705,138,N,0,VBM PORTION,90,43,27
DOWNEY,1850071A,705,138,N,964,TOTAL,231,96,75
DOWNEY,1850073A,706,138,N,858,POLLING PLACE,139,60,38
DOWNEY,1850073A,706,138,N,0,VBM PORTION,85,44,24
