INCIDENT NUMBER,INCIDENT TYPE,INCIDENT DATE,INCIDENT LOCATION,CITY,STATE,ZIP,REPORTING DISTRICT,GEO_LOCATION,# OF PERSONS,PERSON RACE,DECEASED,WOUNDED,DEPUTY GENDER,DEPUTY RACE,DEPUTY AGE,YEARS OF SERVICE,DEPUTY ASSIGNED UNIT,DEPUTY ASSIGNED UNIT NAME,INVOLVED IN PREVIOUS SHOOTINGS,# OF PREVIOUS SHOOTINGS,DISTRICT ATTORNEY ACTION,TRAINING,WEAPON INVOLVED CATEGORY,WEAPON INVOLVED CATEGORY DESC,APPROX_LATITUDE,APPROX_LONGITUDE
1000678,HIT SHOOTING INCIDENT,01/12/2016 05:45:00 PM,1100 WEST AVENUE H-14,LANCASTER,CA,93534,1121,"1100 WEST AVENUE H-14
LANCASTER, CA 93534
(34.715187, -118.149901)",1,BLACK,,Y,M,BLACK,50,27,OSS,OPERATION SAFE STREETS BUREAU,N,0,,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.715187,-118.149901
1000521,HIT SHOOTING INCIDENT,03/25/2015 12:00:00 AM,102ND STREET AND S. VERMONT AVE,LOS ANGELES,CA,90044,0577,"102ND STREET AND S. VERMONT AVE
LOS ANGELES, CA 90044
(33.94408299312416425025, -118.29182501144271153503)",1,HISPANIC,Y,,M,WHITE,31,9,SLA,SOUTH LOS ANGELES STATION,N,,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.944082993124164,-118.291825011442712
1000358,HIT SHOOTING INCIDENT,07/21/2011 12:33:00 PM,1000 WEST WASHINGTON BOULEVARD,LOS ANGELES,CA,90015,1499,"1000 WEST WASHINGTON BOULEVARD
LOS ANGELES, CA 90015
(34.03813, -118.280456)",1,HISPANIC,,Y,M,FILIPINO,45,22,IND,INDUSTRY STN,N,,LEGALLY JUSTIFIED,Y,C-1,STRUGGLE OVER DEPUTY WEAPON:  Suspect attempted to disarm deputy,34.03813,-118.280456
1000315,NON-HIT SHOOTING INCIDENT,10/03/2010 01:13:00 AM,8200 SANTA MONICA BOULEVARD,WEST HOLLYWOOD,CA,90046,0975,"8200 SANTA MONICA BOULEVARD
WEST HOLLYWOOD, CA 90046
(34.09075, -118.367162)",2,"BLACK,BLACK",,,M,WHITE,31,9,WHD,WEST HOLLYWOOD STN,N,,,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",34.09075,-118.367162
1000363,HIT SHOOTING INCIDENT,10/13/2011 11:40:00 AM,3100 HEATHER AVENUE,PALMDALE,CA,93550,2608,"3100 HEATHER AVENUE
PALMDALE, CA 93550
(34.566778, -118.074555)",1,BLACK,Y,,M,WHITE,59,27,OSS,OPERATION SAFE STREETS BUREAU,N,,LEGALLY JUSTIFIED,Y,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.566778,-118.074555
1000412,HIT SHOOTING INCIDENT,08/16/2012 12:18:00 PM,1300 PALMER STREET,COMPTON,CA,90221,2824,"1300 PALMER STREET
COMPTON, CA 90221
(33.898364, -118.209512)",1,BLACK,,Y,M,HISPANIC,37,13,COM,COMPTON STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.898364,-118.209512
1000493,HIT SHOOTING INCIDENT,08/01/2014 04:49:00 AM,9000 ROSEHEDGE DRIVE,PICO RIVERA,CA,90660,1514,"9000 ROSEHEDGE DRIVE
PICO RIVERA, CA 90660
(33.993633, -118.087458)",2,"HISPANIC,HISPANIC",Y,,M,HISPANIC,33,8,PRV,PICO RIVERA STN,N,,LEGALLY JUSTIFIED,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.993633,-118.087458
1000317,HIT SHOOTING INCIDENT,10/09/2010 06:47:00 PM,1300 FRASER AVE,LOS ANGELES,CA,90022,0284,"1300 FRASER AVE
LOS ANGELES, CA 90022
(34.014957, -118.16362)",1,HISPANIC,,Y,M,WHITE,37,13,OSS,OPERATION SAFE STREETS BUREAU,Y,1,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.014957,-118.16362
1000304,HIT SHOOTING INCIDENT,06/09/2010 01:59:00 AM,1800 MORNINGSIDE COURT,AZUSA,CA,91702,3199,"1800 MORNINGSIDE COURT
AZUSA, CA 91702
(34.15647, -117.910953)",1,HISPANIC,Y,,M,HISPANIC,31,11,WHD,WEST HOLLYWOOD STN,N,,LEGALLY JUSTIFIED,N,D-1,NO SUSPECT FIREAM/OTHER WEAPON involved in the Incident,34.15647,-117.910953
1000503,NON-HIT SHOOTING INCIDENT,02/02/2015 08:46:00 AM,OAKRIVER LANE AND  OAKHURST DRIVE,NEWHALL,CA,91321,0664,"OAKRIVER LANE AND OAKHURST DRIVE
NEWHALL, CA 91321
(34.37005299460936267905, -118.5081559767911472409)",1,WHITE,,,M,WHITE,46,16,SCV,SANTA CLARITA VALLEY STN,N,,,N,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",34.370052994609363,-118.508155976791147
1000494,HIT SHOOTING INCIDENT,08/09/2014 04:12:00 AM,GRAND AVENUE AND PACIFIC BOULEVARD,WALNUT PARK,CA,90255,6835,"GRAND AVENUE AND PACIFIC BOULEVARD
WALNUT PARK, CA 90255
(33.969153, -118.225208)",1,HISPANIC,Y,,M,HISPANIC,31,12,SEB,SPECIAL ENFORCEMENT BUR,Y,1,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.969153,-118.225208
1000461,HIT SHOOTING INCIDENT,10/06/2013 05:47:00 PM,28600 CLOVERLEAF PLACE,CASTAIC,CA,91384,0675,"28600 CLOVERLEAF PLACE
CASTAIC, CA 91384
(34.485702, -118.636172)",1,WHITE,Y,,M,WHITE,41,18,SCV,SANTA CLARITA VALLEY STN,Y,1,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.485702,-118.636172
1000532,HIT SHOOTING INCIDENT,07/05/2015 09:41:00 PM,12200 216TH STREET,LAKEWOOD,CA,90716,1352,"12200 216TH STREET
LAKEWOOD, CA 90716
(33.833279, -118.071703)",1,HISPANIC,Y,,M,HISPANIC,39,13,LKD,LAKEWOOD STN,N,,PENDING,,D-1,NO SUSPECT FIREAM/OTHER WEAPON involved in the Incident,33.833279,-118.071703
1000502,HIT SHOOTING INCIDENT,10/29/2014 12:00:00 AM,4200 164TH STREET,LAWNDALE,CA,90260,0334,"4200 164TH STREET
LAWNDALE, CA 90260
(33.881847, -118.349682)",1,WHITE,,Y,M,BLACK,32,8,SLA,SOUTH LOS ANGELES STATION,N,,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.881847,-118.349682
1000426,HIT SHOOTING INCIDENT,11/10/2012 10:18:00 PM,1900 EAST 122ND STREET,LOS ANGELES,CA,90222,2137,"1900 EAST 122ND STREET
LOS ANGELES, CA 90222
(33.921702, -118.23899)",1,HISPANIC,Y,,M,HISPANIC,38,14,CEN,CENTURY STN,N,,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.921702,-118.23899
1000359,HIT SHOOTING INCIDENT,04/08/2011 06:04:00 PM,100 EAST AVENUE R-4,PALMDALE,CA,93550,2611,"100 EAST AVENUE R-4
PALMDALE, CA 93550
(34.572503, -118.129322)",1,HISPANIC,Y,,M,WHITE,28,5,PLM,PALMDALE STN,Y,1,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.572503,-118.129322
1000386,HIT SHOOTING INCIDENT,02/26/2012 07:34:00 PM,16900 CEDARWOOD COURT,CERRITOS,CA,90703,1348,"16900 CEDARWOOD COURT
CERRITOS, CA 90703
(33.877673, -118.067065)",1,HISPANIC,,Y,M,WHITE,31,7,LKD,LAKEWOOD STN,Y,1,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.877673,-118.067065
1000490,HIT SHOOTING INCIDENT,06/25/2014 05:05:00 PM,BEAR VALLEY ROAD AND  CENTRAL ROAD,APPLE VALLEY,CA,92308,3199,"BEAR VALLEY ROAD AND CENTRAL ROAD
APPLE VALLEY, CA 92308
(34.471554, -117.172646)",1,HISPANIC,Y,,F,ASIAN-PACIFIC-ISL,54,25,MCB,MAJOR CRIMES BUREAU,N,,LEGALLY JUSTIFIED,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.471554,-117.172646
1000403,NON-HIT SHOOTING INCIDENT,05/25/2012 04:50:00 AM,1200 RONAN AVENUE,WILMINGTON,CA,90744,3199,"1200 RONAN AVENUE
WILMINGTON, CA 90744
(33.786534, -118.272592)",2,"BLACK,HISPANIC",,,M,HISPANIC,41,22,SEB,SPECIAL ENFORCEMENT BUR,Y,1,,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.786534,-118.272592
1000487,HIT SHOOTING INCIDENT,05/24/2014 01:50:00 AM,8400 SUNSET BLVD,WEST HOLLYWOOD,CA,90069,0987,"8400 SUNSET BLVD
WEST HOLLYWOOD, CA 90069
(34.095248, -118.372652)",1,BLACK,,Y,M,BLACK,43,31,WHD,WEST HOLLYWOOD STN,N,,LEGALLY JUSTIFIED,Y,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",34.095248,-118.372652
1000414,HIT SHOOTING INCIDENT,08/29/2012 05:57:00 PM,21200 SOUTH FIGUEROA STREET,CARSON,CA,90745,1617,"21200 SOUTH FIGUEROA STREET
CARSON, CA 90745
(33.836654, -118.285976)",1,HISPANIC,Y,,M,HISPANIC,47,23,MCB,MAJOR CRIMES BUREAU,Y,3,LEGALLY JUSTIFIED,N,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",33.836654,-118.285976
1000337,HIT SHOOTING INCIDENT,01/10/2011 08:20:00 PM,5400 N. PECK ROAD,ARCADIA,CA,91006,8339,"5400 N. PECK ROAD
ARCADIA, CA 91006
(34.100974, -118.009518)",1,WHITE,,Y,M,HISPANIC,42,21,PKB,PARKS BUREAU,N,,LEGALLY JUSTIFIED,N,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",34.100974,-118.009518
1000526,HIT SHOOTING INCIDENT,06/04/2015 05:54:00 PM,ALOSTA AVENUE AND CITRUS AVENUE,ASUZA,CA,91702,0899,"ALOSTA AVENUE AND CITRUS AVENUE
ASUZA, CA 91702
(34.12873299795924419958, -117.89008502427078765451)",1,HISPANIC,,Y,M,HISPANIC,33,8,SDM,SAN DIMAS STN,N,,PENDING,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.128732997959244,-117.890085024270788
1000384,HIT SHOOTING INCIDENT,02/22/2012 09:38:00 PM,6500 ROSEMEAD BLVD,PICO RIVERA,CA,90660,1515,"6500 ROSEMEAD BLVD
PICO RIVERA, CA 90660
(33.986923, -118.094032)",1,HISPANIC,,Y,M,HISPANIC,44,22,PRV,PICO RIVERA STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.986923,-118.094032
1000677,HIT SHOOTING INCIDENT,01/04/2016 09:00:00 PM,15800 S. TARRANT AVENUE,COMPTON,CA,90220,2873,"15800 S. TARRANT AVENUE
COMPTON, CA 90220
(33.887127, -118.262318)",1,BLACK,,Y,M,HISPANIC,33,9,COM,COMPTON STN,N,0,,,A-3,"FIREARM:  Suspect may have been armed,  Deputy saw firearm but not recovered",33.887127,-118.262318
1000425,HIT SHOOTING INCIDENT,11/09/2012 10:12:00 AM,45900 DESERT SPRINGS ROAD,LANCASTER,CA,93534,0641,"45900 DESERT SPRINGS ROAD
LANCASTER, CA 93534
(34.716759, -118.147769)",1,WHITE,Y,,M,WHITE,56,29,SCV,SANTA CLARITA VALLEY STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.716759,-118.147769
1000437,NON-HIT SHOOTING INCIDENT,05/01/2013 03:10:00 PM,109TH STREET AND WILMINGTON AVENUE,LOS ANGELES,CA,90059,2199,"109TH STREET AND WILMINGTON AVENUE
LOS ANGELES, CA 90059
(33.93709699699830668175, -118.2390260105214329152)",1,HISPANIC,,,M,HISPANIC,33,11,CEN,CENTURY STN,N,,,Y,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",33.937096996998307,-118.239026010521433
1000485,HIT SHOOTING INCIDENT,04/25/2014 11:06:00 PM,3800 56TH STREET,MAYWOOD,CA,90270,0250,"3800 56TH STREET
MAYWOOD, CA 90270
(33.991214, -118.196155)",1,HISPANIC,Y,,M,HISPANIC,35,7,ELA,EAST LA STN,N,,LEGALLY JUSTIFIED,N,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",33.991214,-118.196155
1000460,HIT SHOOTING INCIDENT,09/25/2013 02:50:00 PM,1700 BURNSIDE AVENUE,LOS ANGELES,CA,90019,3499,"1700 BURNSIDE AVENUE
LOS ANGELES, CA 90019
(34.043173, -118.356797)",1,BLACK,,Y,M,HISPANIC,48,24,MCB,MAJOR CRIMES BUREAU,N,,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",34.043173,-118.356797
1000344,HIT SHOOTING INCIDENT,03/01/2011 03:29:00 PM,500 EAST AVENUE P-14,PALMDALE,CA,93550,2614,"500 EAST AVENUE P-14
PALMDALE, CA 93550
(34.601786, -118.120609)",1,BLACK,Y,,M,WHITE,26,5,COP,COPS BUREAU,N,,LEGALLY JUSTIFIED,Y,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",34.601786,-118.120609
1000408,HIT SHOOTING INCIDENT,07/01/2012 12:00:00 AM,500 SOUTH LONG BEACH BLVD,COMPTON,CA,90220,2846,"500 SOUTH LONG BEACH BLVD
COMPTON, CA 90220
(33.891935, -118.207681)",1,HISPANIC,,Y,M,HISPANIC,33,7,COM,COMPTON STN,Y,1,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.891935,-118.207681
1000387,HIT SHOOTING INCIDENT,03/04/2012 12:27:00 AM,100 144TH STREET AND CENTRAL AVENUE,COMPTON,CA,90220,2199,"100 144TH STREET AND CENTRAL AVENUE
COMPTON, CA 90220
(33.901696, -118.253296)",1,BLACK,,Y,M,HISPANIC,33,11,CEN,CENTURY STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.901696,-118.253296
1000798,HIT SHOOTING INCIDENT,06/11/2016 02:30:00 PM,5200 CORONA AVENUE,MAYWOOD,CA,90270,0250,"5200 CORONA AVENUE
MAYWOOD, CA 90270
(33.994163, -118.193314)",1,HISPANIC,Y,,M,WHITE,32,9,ELA,EAST LA STN,N,0,,,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",33.994163,-118.193314
1000648,HIT SHOOTING INCIDENT,09/10/2015 08:52:00 PM,9200 LAKEWOOD BLVD.,DOWNEY,CA,90240,3199,"9200 LAKEWOOD BLVD.
DOWNEY, CA 90240
(33.954779, -118.113381)",1,HISPANIC,Y,,M,ASIAN-PACIFIC ISL,40,20,SEB,SPECIAL ENFORCEMENT BUR,Y,2,,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.954779,-118.113381
1000346,HIT SHOOTING INCIDENT,03/12/2011 02:52:00 AM,700 E. EL SEGUNDO BLVD.,LOS ANGELES,CA,90059,2142,"700 E. EL SEGUNDO BLVD.
LOS ANGELES, CA 90059
(33.916347, -118.262711)",1,BLACK,Y,,M,HISPANIC,33,14,CEN,CENTURY STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.916347,-118.262711
1000419,HIT SHOOTING INCIDENT,09/28/2012 10:12:00 PM,4900 1ST STREET,EAST LOS ANGELES,CA,90022,0282,"4900 1ST STREET
EAST LOS ANGELES, CA 90022
(34.03694347384902778288, -118.16027149723664319205)",1,HISPANIC,,Y,M,HISPANIC,42,18,ELA,EAST LA STN,Y,1,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.036943473849028,-118.160271497236643
1000330,NON-HIT SHOOTING INCIDENT,11/17/2010 09:10:00 AM,1100 OAKS STREET,COMPTON,CA,90221,2823,"1100 OAKS STREET
COMPTON, CA 90221
(33.909204, -118.211543)",1,BLACK,,,M,HISPANIC,53,28,COM,COMPTON STN,Y,1,,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.909204,-118.211543
1000439,HIT SHOOTING INCIDENT,04/29/2013 10:20:00 AM,500 FAIR VIEW AVENUE,LOS ANGELES,CA,90022,0286,"500 FAIR VIEW AVENUE
LOS ANGELES, CA 90022
(34.053313, -118.220551)",1,HISPANIC,Y,,M,HISPANIC,45,23,ELA,EAST LA STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.053313,-118.220551
1000430,NON-HIT SHOOTING INCIDENT,01/29/2013 06:40:00 PM,1100 EAST 65TH STREET,LOS ANGELES,CA,90002,2170,"1100 EAST 65TH STREET
LOS ANGELES, CA 90002
(33.980835, -118.256358)",1,HISPANIC,,,M,HISPANIC,29,7,PKB,PARKS BUREAU,N,,,Y,B-4,"WEAPON - OTHER:  Perception shooting, Suspect actions and/or info suggest suspect was armed, Weapon not seen/not recovered",33.980835,-118.256358
1000685,NON-HIT SHOOTING INCIDENT,02/10/2016 11:53:00 AM,3600 EAST ELIZABETH STREET,COMPTON,CA,90221,2853,"3600 EAST ELIZABETH STREET
COMPTON, CA 90221
(33.888076, -118.20436)",1,BLACK,,,M,HISPANIC,45,17,OSS,OPERATION SAFE STREETS BUREAU,Y,1,,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.888076,-118.20436
1000690,HIT SHOOTING INCIDENT,03/04/2016 03:21:00 PM,10000 HAWTHORNE BLVD.,INGLEWOOD,CA,90304,0399,"10000 HAWTHORNE BLVD.
INGLEWOOD, CA 90304
(33.944667, -118.352524)",1,HISPANIC,,Y,M,BLACK,34,10,SLA,SOUTH LOS ANGELES STATION,Y,1,,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.944667,-118.352524
1000354,HIT SHOOTING INCIDENT,06/22/2011 04:30:00 AM,1300 MATEO STREET,LOS ANGELES,CA,90021,2199,"1300 MATEO STREET
LOS ANGELES, CA 90021
(34.028682, -118.232214)",1,UNKNOWN,,Y,M,WHITE,44,23,ADM,TECH SERV DIV HQ,N,,LEGALLY JUSTIFIED,N,D-1,NO SUSPECT FIREAM/OTHER WEAPON involved in the Incident,34.028682,-118.232214
1000449,HIT SHOOTING INCIDENT,06/27/2013 07:05:00 AM,6600 117TH STREET EAST,LITTLE ROCK,CA,93543,2664,"6600 117TH STREET EAST
LITTLE ROCK, CA 93543
(34.557516, -117.919886)",1,WHITE,Y,,M,WHITE,46,25,NAR,NARCOTICS BUREAU,Y,3,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.557516,-117.919886
1000344,HIT SHOOTING INCIDENT,03/01/2011 03:29:00 PM,500 EAST AVENUE P-14,PALMDALE,CA,93550,2614,"500 EAST AVENUE P-14
PALMDALE, CA 93550
(34.601786, -118.120609)",1,BLACK,Y,,M,WHITE,42,23,PLM,PALMDALE STN,Y,2,LEGALLY JUSTIFIED,Y,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",34.601786,-118.120609
1000477,HIT SHOOTING INCIDENT,01/26/2014 11:11:00 PM,2400 EAST 126TH STREET,COMPTON,CA,90222,2138,"2400 EAST 126TH STREET
COMPTON, CA 90222
(33.91802, -118.229482)",1,HISPANIC,,Y,M,WHITE,32,9,OSS,OPERATION SAFE STREETS BUREAU,Y,3,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.91802,-118.229482
1000486,HIT SHOOTING INCIDENT,05/26/2014 09:45:00 AM,6900 LONG BEACH BLVD,LONG BEACH,CA,90805,2899,"6900 LONG BEACH BLVD
LONG BEACH, CA 90805
(33.879473, -118.204286)",1,HISPANIC,Y,,M,HISPANIC,40,14,COM,COMPTON STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.879473,-118.204286
1000523,HIT SHOOTING INCIDENT,05/05/2015 12:43:00 PM,10400 ENLOE STREET,EL MONTE,CA,91733,0560,"10400 ENLOE STREET
EL MONTE, CA 91733
(34.053666, -118.045247)",1,ASIAN-PACIFIC-ISL,Y,,F,HISPANIC,44,8,TEM,TEMPLE CITY STN,N,,PENDING,,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",34.053666,-118.045247
1000530,HIT SHOOTING INCIDENT,07/03/2015 11:30:00 PM,3100 W. AVENUE K-4,LANCASTER,CA,93536,1192,"3100 W. AVENUE K-4
LANCASTER, CA 93536
(34.733112, -118.182423)",1,HISPANIC,Y,,M,WHITE,41,16,OSS,OPERATION SAFE STREETS BUREAU,Y,2,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.733112,-118.182423
1000477,HIT SHOOTING INCIDENT,01/26/2014 11:11:00 PM,2400 EAST 126TH STREET,COMPTON,CA,90222,2138,"2400 EAST 126TH STREET
COMPTON, CA 90222
(33.91802, -118.229482)",1,HISPANIC,,Y,M,HISPANIC,30,12,CEN,CENTURY STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.91802,-118.229482
1000311,NON-HIT SHOOTING INCIDENT,07/27/2010 06:57:00 PM,15300 AVALON BOULEVARD,COMPTON,CA,90248,2199,"15300 AVALON BOULEVARD
COMPTON, CA 90248
(33.892958, -118.265233)",1,BLACK,,,M,HISPANIC,43,7,CEN,CENTURY STN,N,,,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.892958,-118.265233
1000383,NON-HIT SHOOTING INCIDENT,02/11/2012 04:30:00 AM,4100 MARIS AVENUE,PICO RIVERA,CA,90660,1510,"4100 MARIS AVENUE
PICO RIVERA, CA 90660
(34.014831, -118.080655)",1,HISPANIC,,,M,HISPANIC,37,10,PRV,PICO RIVERA STN,N,,,N,A-3,"FIREARM:  Suspect may have been armed,  Deputy saw firearm but not recovered",34.014831,-118.080655
1000431,HIT SHOOTING INCIDENT,01/10/2013 04:08:00 PM,HOLBROOK STREET AND  MORRILL AVENUE,WHITTIER,CA,90606,1575,"HOLBROOK STREET AND MORRILL AVENUE
WHITTIER, CA 90606
(33.98877699757225988157, -118.0665290074180462064)",1,HISPANIC,Y,,M,WHITE,43,18,PRV,PICO RIVERA STN,N,,LEGALLY JUSTIFIED,Y,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",33.98877699757226,-118.066529007418046
1000468,HIT SHOOTING INCIDENT,11/01/2013 03:03:00 AM,7400 JACKSON STREET,PARAMOUNT,CA,90723,1368,"7400 JACKSON STREET
PARAMOUNT, CA 90723
(33.885488, -118.169069)",1,HISPANIC,Y,,M,WHITE,45,24,SEB,SPECIAL ENFORCEMENT BUR,Y,1,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.885488,-118.169069
1000686,HIT SHOOTING INCIDENT,02/20/2016 09:25:00 PM,15100 GUNDRY AVENUE,PARAMOUNT,CA,90723,1366,"15100 GUNDRY AVENUE
PARAMOUNT, CA 90723
(33.894729, -118.175544)",3,"BLACK,BLACK,BLACK",,Y,M,HISPANIC,31,13,OSS,OPERATION SAFE STREETS BUREAU,N,,,,A-3,"FIREARM:  Suspect may have been armed,  Deputy saw firearm but not recovered",33.894729,-118.175544
1000402,HIT SHOOTING INCIDENT,05/23/2012 10:48:00 AM,1000 W STOCKWELL STREET,COMPTON,CA,90222,2812,"1000 W STOCKWELL STREET
COMPTON, CA 90222
(33.909089, -118.243098)",1,HISPANIC,,Y,M,BLACK,52,24,TST,TRANSPORTATION BUREAU,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.909089,-118.243098
1000472,NON-HIT SHOOTING INCIDENT,12/04/2013 07:35:00 AM,1700 NORTH GRAMERCY PLACE,LOS ANGELES,CA,90028,0973,"1700 NORTH GRAMERCY PLACE
LOS ANGELES, CA 90028
(34.101714, -118.312239)",1,WHITE,,,M,HISPANIC,44,24,MCB,MAJOR CRIMES BUREAU,Y,1,,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",34.101714,-118.312239
1000504,HIT SHOOTING INCIDENT,11/16/2014 02:39:00 AM,5300 EAST VERONA STREET,EAST LOS ANGELES,CA,90022,0286,"5300 EAST VERONA STREET
EAST LOS ANGELES, CA 90022
(34.018034, -118.156987)",2,"HISPANIC,HISPANIC",Y,,M,WHITE,33,8,ELA,EAST LA STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.018034,-118.156987
1000416,NON-HIT SHOOTING INCIDENT,08/31/2012 11:33:00 PM,800 WEST MAPLE STREET,COMPTON,CA,90220,2811,"800 WEST MAPLE STREET
COMPTON, CA 90220
(33.901986, -118.238676)",2,"BLACK,BLACK",,,M,HISPANIC,34,11,OSS,OPERATION SAFE STREETS BUREAU,Y,2,,Y,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.901986,-118.238676
1000484,HIT SHOOTING INCIDENT,04/29/2014 04:15:00 AM,100 NORTH GAGE AVENUE,EAST LOS ANGELES,CA,90063,0276,"100 NORTH GAGE AVENUE
EAST LOS ANGELES, CA 90063
(34.036036, -118.184622)",1,HISPANIC,Y,,M,WHITE,44,19,SEB,SPECIAL ENFORCEMENT BUR,Y,1,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.036036,-118.184622
1000468,HIT SHOOTING INCIDENT,11/01/2013 03:03:00 AM,7400 JACKSON STREET,PARAMOUNT,CA,90723,1368,"7400 JACKSON STREET
PARAMOUNT, CA 90723
(33.885488, -118.169069)",1,HISPANIC,Y,,M,WHITE,43,22,SEB,SPECIAL ENFORCEMENT BUR,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.885488,-118.169069
1000465,HIT SHOOTING INCIDENT,10/27/2013 01:27:00 AM,16400 WOODRUFF AVE.,BELLFLOWER,CA,90706,1337,"16400 WOODRUFF AVE.
BELLFLOWER, CA 90706
(33.88556, -118.117335)",1,BLACK,Y,,F,BLACK,33,7,LKD,LAKEWOOD STN,N,,LEGALLY JUSTIFIED,N,C-1,STRUGGLE OVER DEPUTY WEAPON:  Suspect attempted to disarm deputy,33.88556,-118.117335
1000351,HIT SHOOTING INCIDENT,05/22/2011 06:30:00 AM,114TH STREET AND  COMPTON AVENUE,LOS ANGELES,CA,90059,2199,"114TH STREET AND COMPTON AVENUE
LOS ANGELES, CA 90059
(33.93113097976049179225, -118.24625802583880474168)",1,BLACK,,Y,M,HISPANIC,31,9,CEN,CENTURY STN,N,,LEGALLY JUSTIFIED,N,A-3,"FIREARM:  Suspect may have been armed,  Deputy saw firearm but not recovered",33.931130979760492,-118.246258025838805
