,id,california,name,url,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
580,4461,,"EOG RESOURCES, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4461.html,,,,,,,true,TX,24.0,true,TX,103.0
581,31774,,"EP ENERGY E&P; COMPANY, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31774.html,,,,,,,true,"LA,TX",20.0,true,TX,2.0
582,31876,,"EP ENERGY GATHERING COMPANY, L.L.C.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31876.html,,,,,,,true,TX,8.0,true,TX,4.0
583,38887,,EPIC MIDSTREAM LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38887.html,,5.0,1.0,true,GA,12.0,,,,,,
584,31604,,EQT MIDSTREAM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31604.html,,56.0,8.0,true,"KY,WV",27.0,true,"KY,PA,WV",741.0,true,"KY,PA,VA,WV",119.0
585,32184,,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - SHELL AV,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32184.html,,2.0,,true,TX,9.0,,,,,,
586,25146,,"EQUISTAR CHEMICALS, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_25146.html,,,,true,"LA,TX",1484.0,true,"IA,TX",15.0,,,
587,4510,,"EQUITABLE GAS COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4510.html,,2.0,1.0,,,,true,PA,71.0,true,PA,87.0
588,4511,,EQUITRANS INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4511.html,,15.0,1.0,,,,true,"KY,PA,WV",724.0,true,"PA,WV",58.0
589,4476,,"ERG RESOURCES, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4476.html,,,,,,,,,,true,TX,11.0
590,15979,,"ERGON TRUCKING, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_15979.html,,6.0,2.0,true,"OH,WV",38.0,,,,,,
591,32449,,"EROC GATHERING COMPANY, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32449.html,,,,,,,true,LA,0.0,true,LA,7.0
592,32226,,"ERSKINE OPERATING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32226.html,,,,,,,true,TX,5.0,,,
593,32298,,"ESG PIPELINE (JC), LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32298.html,,,,,,,true,TN,4.0,,,
594,32467,,"ETC TIGER PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32467.html,,4.0,,,,,true,"LA,TX",196.0,,,
595,32046,,ETHANOL 2000 LLP (NORTHWEST GAS CONTRACTED),http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32046.html,,,,,,,true,MN,1.0,,,
596,32667,,"EUREKA HUNTER PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32667.html,,,,,,,,,,true,WV,5.0
597,32093,True,EX EL PIPELINE SERVICES LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32093.html,,9.0,1.0,,,,true,CA,12.0,,,
598,32366,,EXCELERATE ENERGY LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32366.html,,3.0,1.0,,,,true,LA,8.0,,,
599,32087,,"EXCO OPERATING COMPANY, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32087.html,,,,,,,true,TX,2.0,true,TX,176.0
600,7009,,"EXCO RESOURCES (PA), LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_7009.html,,4.0,,,,,true,PA,28.0,,,
601,32278,,"EXCO RESOURCES, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32278.html,,,,,,,,,,true,TX,1.0
602,31593,,"EXCO-NORTH COAST ENERGY, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31593.html,,,,,,,,,,true,WV,16.0
603,30639,,"EXOKO GAS TECHNOLOGIES, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30639.html,,,,,,,true,OK,4.0,,,
604,4805,,EXPLORER PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4805.html,,39.0,8.0,true,"IL,IN,MO,OK,TX",1829.0,,,,,,
605,31720,,"EXPRESS HOLDINGS (USA), LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31720.html,,38.0,5.0,true,"IL,KS,MO,MT,NE,WY",1451.0,,,,,,
606,31121,,EXPRO ENGINEERING INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31121.html,,,,,,,,,,true,TX,8.0
607,26134,True,EXXONMOBIL OIL CORP - WEST COAST,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26134.html,,4.0,,true,CA,681.0,true,CA,3.0,,,
608,32009,True,EXXONMOBIL OIL CORPORATION-TERMINALS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32009.html,,8.0,2.0,true,"CA,IL,TX,WA",5.0,,,,,,
609,4906,,EXXONMOBIL PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4906.html,,66.0,18.0,true,"LA,MT,TX",3791.0,true,"LA,TX",6.0,,,
610,4908,True,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL COR",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4908.html,,18.0,3.0,true,"AL,CA,TX,WY",279.0,true,TX,249.0,true,"AL,AL,CA,TX",107.0
611,31723,,EXXONMOBIL REFINING AND SUPPLY COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31723.html,,,,true,LA,34.0,,,,,,
612,5334,,F M C CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_5334.html,,,,,,,,,,true,WY,67.0
613,5335,,F M C CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_5335.html,,,,,,,true,WY,14.0,,,
614,860,,"FAIRBANK, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_860.html,,,,,,,true,IA,8.0,,,
615,99128,,FAIRBANKS NATURAL GAS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_99128.html,,31.0,9.0,,,,true,AK,1.0,,,
616,31992,,"FAIRPLAY GAS GATHERING, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31992.html,,,,,,,,,,true,TX,6.0
617,32274,,"FALCON BAY OPERATIONS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32274.html,,,,,,,,,,true,TX,2.0
618,32401,,FARADAY PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32401.html,,,,,,,,,,true,TX,5.0
619,32469,,"FAYETTEVILLE EXPRESS PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32469.html,,2.0,,,,,true,"AR,MS",185.0,,,
620,32461,,FAYETTEVILLE GATHERING COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32461.html,,,,,,,true,AR,21.0,,,
621,570,,FERNDALE PIPELINE SYSTEM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_570.html,,,,,,,true,WA,36.0,,,
622,38961,,FIDELITY EXPLORATION & PRODUCTION COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38961.html,,,,,,,true,TX,1.0,true,TX,8.0
623,39022,,"FINLEY RESOURCES, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39022.html,,,,,,,true,TX,1.0,,,
624,30579,,"FLASH GAS & OIL SOUTHWEST, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30579.html,,,,,,,,,,true,TX,7.0
625,2432,,FLORIDA CITY GAS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2432.html,,,,,,,true,FL,103.0,,,
626,5304,,FLORIDA GAS TRANSMISSION CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_5304.html,,63.0,13.0,,,,true,"AL,FL,LA,MS,TX",5369.0,,,
627,26039,,FLORIDA POWER & LIGHT CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26039.html,,28.0,1.0,true,FL,52.0,true,FL,40.0,,,
628,32182,,"FLORIDA ROCK INDUSTRIES, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32182.html,,,,,,,true,FL,26.0,,,
629,26040,,FOREST OIL CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26040.html,,2.0,,,,,,,,true,TX,4.0
630,32202,,"FOUNDATION ENERGY MANAGEMENT CO, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32202.html,,,,,,,true,WY,11.0,,,
631,31853,,FOUNTAIN VALLEY POWER LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31853.html,,,,,,,true,CO,6.0,,,
632,5524,,FOUR STAR OIL & GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_5524.html,,,,true,TX,15.0,true,AL,6.0,true,"OK,TX",78.0
633,32393,,"FREEBIRD GAS STORAGE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32393.html,,4.0,,,,,true,AL,8.0,,,
634,32206,,"FREEPORT LNG DEVELOPMENT, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32206.html,,7.0,1.0,,,,true,TX,10.0,,,
635,5605,,FREEPORT PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_5605.html,,,,,,,true,LA,3.0,,,
636,18667,True,FREEPORT-MCMORAN OIL & GAS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18667.html,,20.0,9.0,true,CA,62.0,true,CA,7.0,true,"CA,CA",28.0
637,38946,,FRESNO ENERGY LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38946.html,,,,,,,true,TX,1.0,,,
638,32283,,"FRONT RANGE PIPELINE, LLC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32283.html,,12.0,6.0,true,MT,422.0,,,,,,
639,31406,,FRONTIER ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31406.html,,,,,,,true,NC,139.0,,,
640,32248,,"FRONTIER FIELD SERVICES, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32248.html,,,,true,NM,0.0,true,"NM,TX",26.0,,,
641,32385,,"FRONTIER GAS SERVICES, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32385.html,,,,true,TX,17.0,true,AR,37.0,,,
642,5656,,FRONTIER PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_5656.html,,1.0,,true,"UT,WY",289.0,,,,,,
643,6030,,GAINESVILLE REGIONAL UTIL GAS DEPT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6030.html,,1.0,1.0,,,,true,FL,0.0,,,
644,31988,,GALLAGHER DRILLING INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31988.html,,,,,,,true,IL,1.0,,,
645,31429,,GALLOWAY ENERGY CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31429.html,,,,,,,,,,true,TX,5.0
646,39014,,"GALVESTON BAY ENERGY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39014.html,,,,true,TX,112.0,,,,true,TX,96.0
647,3830,,"GARLAND, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_3830.html,,,,,,,true,TX,6.0,,,
648,31745,,"GAS RECOVERY SYSTEMS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31745.html,,4.0,2.0,,,,true,"MI,OH",4.0,,,
649,31256,,"GAS SOLUTIONS II, LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31256.html,,,,true,TX,36.0,true,TX,4.0,,,
650,15014,,GAS TRANSMISSION NORTHWEST LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_15014.html,,47.0,13.0,,,,true,"ID,OR,WA",1353.0,,,
651,38992,,GATEWAY COMMERCE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38992.html,,,,,,,true,TX,3.0,,,
652,31804,,GATEWAY OFFSHORE PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31804.html,,,,,,,true,LA,111.0,true,"LA,TX",148.0
653,30785,,GATEWAY PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30785.html,,,,,,,true,TX,23.0,true,TX,3.0
654,32587,,GATEWAY PIPELINE USA CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32587.html,,,,,,,true,"AR,MO,TX",10.0,,,
655,31753,,GATHERCO INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31753.html,,,,,,,,,,true,OH,67.0
656,38924,,"GAVILON, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38924.html,,,,true,OK,6.0,,,,,,
657,3082,,GAYLYN INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_3082.html,,,,,,,,,,true,TX,14.0
658,32409,,"GENESIS C02 PIPELINE, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32409.html,,1.0,,true,MS,9.0,,,,,,
659,32492,,"GENESIS CRUDE OIL, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32492.html,,,,true,LA,2.0,true,LA,3.0,,,
660,32410,,"GENESIS FREE STATE PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32410.html,,2.0,,true,MS,91.0,,,,,,
661,32408,,"GENESIS NATURAL GAS PIPELINE, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32408.html,,,,,,,true,"LA,TX",6.0,,,
662,32411,,"GENESIS PIPELINE ALABAMA, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32411.html,,1.0,2.0,true,AL,31.0,,,,,,
663,32407,,"GENESIS PIPELINE TEXAS, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32407.html,,,,true,TX,97.0,,,,,,
664,31045,,"GENESIS PIPELINE USA, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31045.html,,8.0,4.0,true,"AL,FL,MS",372.0,,,,,,
665,32130,,GENON ENERGY - OSCEOLA,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32130.html,,,,,,,true,FL,2.0,,,
666,31538,,"GENON PINEY POINT, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31538.html,,,,true,MD,52.0,,,,,,
667,32066,,GEOMET INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32066.html,,,,,,,true,AL,17.0,,,
668,6345,,GEORGIA PACIFIC LLC - CROSSETT PAPER OPERATIONS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6345.html,,6.0,2.0,,,,true,"AR,LA",20.0,,,
669,31096,,GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31096.html,,,,,,,true,WA,1.0,,,
670,32172,,GERDAU MACSTEEL,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32172.html,,,,,,,true,AR,3.0,,,
671,31737,,GILA RIVER POWER LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31737.html,,,,,,,true,AZ,19.0,,,
672,32549,True,GILL RANCH STORAGE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32549.html,,,,,,,true,CA,32.0,,,
673,30619,,"GLADEWATER GATHERING CO., L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30619.html,,,,,,,,,,true,TX,6.0
674,32305,,GLOBAL ETHANOL,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32305.html,,,,,,,true,IA,2.0,,,
675,32220,,GOLDEN PASS LNG TERMINAL LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32220.html,,9.0,3.0,,,,true,"LA,TX",70.0,,,
676,32512,,"GOLDEN TRIANGLE STORAGE, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32512.html,,2.0,1.0,,,,true,TX,17.0,,,
677,31536,,"GOLDEN VALLEY ELECTRIC ASSOCIATION, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31536.html,,11.0,5.0,true,AK,5.0,,,,,,
678,30574,,GOLDSTON OIL CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30574.html,,,,,,,true,TX,6.0,,,
679,31527,,GORDON TERMINAL SERVICES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31527.html,,3.0,1.0,true,PA,5.0,,,,,,
680,32604,,"GORHAM PAPER AND TISSUE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32604.html,,,,,,,true,NH,1.0,,,
681,32420,,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32420.html,,,,,,,true,NM,6.0,,,
682,32136,,"GRANGER ENERGY  OF HONEY BROOK, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32136.html,,,,,,,true,PA,13.0,,,
683,6580,,GRANITE STATE GAS TRANSMISSION INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6580.html,,11.0,4.0,,,,true,"MA,ME,NH",86.0,,,
684,6640,,"GRAYVILLE GAS DEPT, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6640.html,,,,,,,true,IL,14.0,,,
685,30850,,GREAT LAKES CHEMICAL CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30850.html,,,,,,,true,AR,3.0,true,AR,5.0
686,6660,,GREAT LAKES GAS TRANSMISSION CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6660.html,,24.0,6.0,,,,true,"MI,MN,WI",2115.0,,,
687,6690,,GREAT PLAINS NATURAL GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6690.html,,7.0,3.0,,,,true,"MN,ND,SD",75.0,,,
688,32315,,"GREATER MINNESOTA TRANSMISSION, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32315.html,,,,,,,true,MN,13.0,,,
689,31622,,GREENLIGHT GAS INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31622.html,,,,,,,true,TX,93.0,,,
690,6810,,GREENWOOD COMMISSION OF PUBLIC WORKS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6810.html,,,,,,,true,SC,50.0,,,
691,2651,,GREER COMMISSION OF PUBLIC WORKS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2651.html,,,,,,,true,SC,42.0,,,
692,31541,True,GREKA ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31541.html,,6.0,7.0,,,,,,,true,CA,13.0
693,30563,,GROVE MUNICIPAL SERVICES AUTHORITY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30563.html,,,,,,,true,OK,19.0,,,
694,31712,,"GUARDIAN PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31712.html,,3.0,1.0,,,,true,"IL,WI",262.0,,,
695,32055,,"GULF COAST MINERAL, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32055.html,,,,,,,,,,true,"AL,AL",76.0
696,1021,,GULF COAST PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1021.html,,,,,,,,,,true,TX,2.0
697,32299,,GULF CROSSING PIPELINE COMPANY LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32299.html,,4.0,,,,,true,"LA,OK,TX",357.0,,,
698,31629,,GULF PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31629.html,,,,,,,,,,true,OK,4.0
699,31728,,"GULF SOUTH PIPELINE COMPANY, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31728.html,,85.0,12.0,,,,true,"AL,FL,LA,MS,TX",6530.0,true,"LA,MS,TX",91.0
700,6911,,GULF STATE PIPELINE CO INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6911.html,,,,true,TX,55.0,,,,,,
701,32323,,GULF STATES TRANSMISSION CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32323.html,,,,,,,true,"LA,TX",10.0,,,
702,32365,,GULFPORT ENERGY CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32365.html,,,,true,LA,2.0,true,LA,4.0,,,
703,31619,,GULFSHORE MIDSTREAM PIPELINES LTD,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31619.html,,,,,,,,,,true,TX,107.0
704,31565,,"GULFSTREAM NATURAL GAS SYSTEM, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31565.html,,13.0,,,,,true,"AL,FL,MS",746.0,,,
705,39041,,"HALL-HOUSTON EXPLORATON II, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39041.html,,,,true,TX,1.0,,,,true,TX,16.0
706,7020,,"HALLOCK GAS DEPT, VILLAGE OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_7020.html,,,,,,,true,MN,2.0,,,
707,7050,,HAMPSHIRE GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_7050.html,,6.0,,,,,true,WV,18.0,,,
708,7063,,HARBOR PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_7063.html,,5.0,2.0,true,NJ,80.0,,,,,,
709,31439,,HARDEE POWER PARTNERS LTD,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31439.html,,,,,,,true,FL,10.0,,,
710,32255,,"HARVEST OIL & GAS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32255.html,,,,,,,,,,true,LA,2.0
711,30782,,HARVEST PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30782.html,,5.0,2.0,true,"LA,TX",437.0,true,"LA,TX",34.0,true,"LA,TX",3.0
712,32658,,"HARVEST-MARKS PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32658.html,,,,true,LA,58.0,,,,,,
713,30788,,HAVRE PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30788.html,,,,,,,true,MT,70.0,,,
714,26045,,HAWAII INDEPENDENT ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26045.html,,14.0,5.0,true,HI,24.0,,,,,,
715,6243,,HAWAI`IGAS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_6243.html,,34.0,5.0,,,,true,HI,23.0,,,
716,32477,,"HAWK GATHERING COMPANY, LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32477.html,,,,,,,,,,true,TX,1.0
717,32447,,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32447.html,,2.0,1.0,true,ND,5.0,,,,,,
718,32455,,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32455.html,,,,true,OK,17.0,,,,,,
719,32260,,"HEARTLAND GAS PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32260.html,,,,,,,true,IN,26.0,,,
720,31344,,HEARTLAND PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31344.html,,4.0,,true,TX,52.0,,,,,,
721,31057,,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31057.html,,8.0,6.0,true,HI,1.0,,,,,,
722,31862,,HEELENA/WEST HELENA/PHILLIPS COUNTY PORT ATHY.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31862.html,,,,,,,true,AR,4.0,,,
723,31083,,"HELCO-HAWAII ELECTRIC LIGHT COMPANY, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31083.html,,8.0,7.0,true,HI,3.0,,,,,,
724,32565,,"HELIS OIL & GAS COMPANY, L.L.C.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32565.html,,,,true,LA,6.0,,,,true,TX,5.0
725,38999,,"HEMCO GAS GATHERING, L.L.C.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38999.html,,,,,,,,,,true,TX,3.0
726,32111,,HENDERSON GATHERING LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32111.html,,,,,,,,,,true,TX,1.0
727,26372,,HENDERSON PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26372.html,,,,,,,,,,true,TX,5.0
728,32110,,"HERMISTON OPERATIONS COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32110.html,,,,,,,true,OR,0.0,,,
729,31690,,HESCO PIPELINE CO. LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31690.html,,,,,,,true,TX,25.0,true,TX,32.0
730,386,,HESS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_386.html,,,,,,,true,TX,6.0,,,
